date,CELESTIAL SECURITIES LTD,CHINA CONSTRUCTION BANK (ASIA),STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CHINA GALAXY INTERNATIONAL SECURITIES,FUTU SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-04-15,0.0,0.0,5.616113951741976,1.217073578507039,1.7622648518364659,2.3719773139544196,0.0,0.14553454622688722,0.10793921340319988,11.220903455669987
2024-04-16,0.0,0.0,5.616113951741976,1.217073578507039,1.7622648518364659,2.3719773139544196,0.0,0.14029477858595518,0.11579886486459791,11.223523339490454
2024-04-17,20.40566104233938,0.0,5.616113951741976,1.217073578507039,1.7806040385797277,2.3510182433906914,0.0,0.1769731520724794,0.13413805160786002,31.681582058239155
2024-04-18,20.403041158518914,0.0,5.616113951741976,1.2137987237314565,1.7806040385797277,2.3510182433906914,0.0,0.16649361679061533,0.13413805160786002,31.665207784361236
2024-04-19,20.403041158518914,0.0,5.616113951741976,1.2134057411583865,1.7727443871183297,2.3510182433906914,0.0,0.13374506903479014,0.16295677363298622,31.653025324596072
2024-04-22,20.403041158518914,0.0,5.616113951741976,1.2134057411583865,1.7727443871183297,2.3510182433906914,0.0,0.13374506903479014,0.17605619273531628,31.666124743698404
2024-04-23,20.403041158518914,0.0,5.616113951741976,1.2134057411583865,1.7727443871183297,2.3510182433906914,0.0,0.13374506903479014,0.18915561183764637,31.679224162800736
2024-04-26,20.403041158518914,0.0,5.616113951741976,1.2134057411583865,1.7753642709387958,2.3461714583228295,0.0,0.13374506903479014,0.18915561183764637,31.676997261553336
2024-04-30,20.39256162323705,0.0,5.616113951741976,1.2134057411583865,1.7753642709387958,2.325212387759101,0.0,0.13636495285525616,0.18915561183764637,31.64817853952821
2024-05-02,20.376842320314253,0.0,5.616113951741976,1.2134057411583865,1.7806040385797277,2.325212387759101,0.0,0.14946437195758625,0.18915561183764637,31.650798423348675
2024-05-03,20.35850313357099,0.0,5.616113951741976,1.2134057411583865,1.7806040385797277,2.343551574502363,0.0,0.15470413959851825,0.18915561183764637,31.656038190989612
2024-05-06,20.3270645277254,0.0,5.616113951741976,1.2134057411583865,1.7806040385797277,2.359270877425159,0.0,0.19924216454644053,0.18915561183764637,31.684856913014738
2024-05-07,20.321824760084468,0.0,5.616113951741976,1.2134057411583865,1.7806040385797277,2.359270877425159,0.0,0.2044819321873726,0.18915561183764637,31.684856913014738
2024-05-08,20.319204876264,0.0,5.616113951741976,1.2134057411583865,1.7806040385797277,2.359270877425159,0.0,0.20710181600783859,0.18915561183764637,31.684856913014738
2024-05-09,20.277286735136542,0.0,5.616113951741976,1.2134057411583865,1.7806040385797277,2.359270877425159,0.0,0.2044819321873726,0.18915561183764637,31.640318888066815
2024-05-10,20.251087896931885,0.0,5.616113951741976,1.2134057411583865,1.7806040385797277,2.359270877425159,0.0,0.24640007331482883,0.18915561183764637,31.656038190989612
2024-05-14,20.237988477829553,0.0,5.616113951741976,1.2134057411583865,1.7806040385797277,2.3559960226495766,0.0,0.26473926005809095,0.18915561183764637,31.65800310385496
2024-05-20,20.222269174906756,0.0,5.616113951741976,1.2134057411583865,1.7806040385797277,2.3559960226495766,0.0,0.26473926005809095,0.18915561183764637,31.642283800932162
2024-05-21,20.203929988163498,0.0,5.618733835562441,1.2134057411583865,1.7806040385797277,2.3559960226495766,0.0,0.2673591438785569,0.18915561183764637,31.629184381829834
2024-05-22,20.1882106852407,0.0,5.618733835562441,1.2134057411583865,1.7806040385797277,2.3559960226495766,0.0,0.269979027699023,0.18915561183764637,31.616084962727502
2024-05-23,20.1882106852407,0.0,5.618733835562441,1.2134057411583865,1.7806040385797277,2.3559960226495766,0.0,0.28569833062181904,0.18915561183764637,31.6318042656503
2024-05-28,20.172491382317904,0.0,5.618733835562441,1.2134057411583865,1.7858438062206599,2.3559960226495766,0.0,0.287401255105122,0.18915561183764637,31.623027654851736
2024-05-29,20.156772079395108,0.0,5.618733835562441,1.2134057411583865,1.8172824120662523,2.3559960226495766,0.0,0.292641022746054,0.18915561183764637,31.643986725415463
2024-05-30,20.14367266029278,0.0,5.618733835562441,1.2134057411583865,1.8303818311685822,2.3559960226495766,1.7904286029064755,0.3057404418483841,0.18915561183764637,33.44751474742427
2024-06-03,20.12271358972905,0.0,5.618733835562441,1.2134057411583865,1.8303818311685822,2.3559960226495766,1.7904286029064755,0.3266995124121122,0.18915561183764637,33.44751474742427
2024-06-04,20.120093705908584,0.0,5.618733835562441,1.2134057411583865,1.8303818311685822,2.3559960226495766,1.7904286029064755,0.3266995124121122,0.18915561183764637,33.4448948636038
2024-06-07,20.104374402985787,0.0,5.618733835562441,1.2134057411583865,1.8303818311685822,2.3559960226495766,1.7904286029064755,0.34503869915537433,0.18915561183764637,33.44751474742427
2024-06-11,20.104374402985787,0.0,5.618733835562441,1.2134057411583865,1.8303818311685822,2.3559960226495766,1.7904286029064755,0.3528983506167724,0.18915561183764637,33.45537439888567
2024-06-12,20.093894867703924,0.0,5.618733835562441,1.2134057411583865,1.8303818311685822,2.3559960226495766,1.7904286029064755,0.36337788589863645,0.18915561183764637,33.45537439888567
2024-06-13,20.07555568096066,0.0,5.618733835562441,1.2160256249788526,1.8303818311685822,2.2983585785993244,1.7904286029064755,0.44197440051261694,0.18915561183764637,33.460614166526604
2024-06-17,20.07555568096066,0.0,5.618733835562441,1.2160256249788526,1.8303818311685822,2.2721597403946645,1.7904286029064755,0.4314948652307529,0.18915561183764637,33.42393579304008
2024-06-18,20.07555568096066,0.0,5.618733835562441,1.2160256249788526,1.8303818311685822,2.2721597403946645,1.7904286029064755,0.5886878944587138,0.18915561183764637,33.581128822268035
2024-06-19,20.07555568096066,0.0,5.618733835562441,1.2160256249788526,1.8303818311685822,2.2721597403946645,1.7904286029064755,0.7301616207638788,0.18915561183764637,33.72260254857321
2024-06-20,20.07555568096066,0.0,5.618733835562441,1.2134057411583865,1.8303818311685822,2.2721597403946645,1.7904286029064755,0.7982786000959952,0.18915561183764637,33.78809964408485
2024-06-24,20.07555568096066,0.0,5.618733835562441,1.2134057411583865,1.8330017149890483,2.2721597403946645,1.7904286029064755,0.8113780191983253,0.18915561183764637,33.80381894700765
2024-06-26,20.07555568096066,0.0,5.618733835562441,1.2134057411583865,1.8330017149890483,2.2721597403946645,1.7904286029064755,0.8087581353778591,0.18915561183764637,33.801199063187184
2024-07-03,20.07555568096066,0.0,5.618733835562441,1.2134057411583865,1.8565806693732423,2.2721597403946645,1.7904286029064755,0.7956587162755291,0.18915561183764637,33.811678598469044
2024-07-04,20.07555568096066,0.0,5.618733835562441,1.21275077020327,1.8565806693732423,2.2721597403946645,1.7904286029064755,0.7930388324550631,0.18915561183764637,33.80840374369347
2024-07-22,20.07555568096066,0.0,5.618733835562441,1.21275077020327,1.8539607855527762,2.2721597403946645,1.7904286029064755,0.7930388324550631,0.18915561183764637,33.805783859873
2024-07-23,19.391299080249,0.0,5.450772537430251,1.313538428529682,1.8325208185022333,2.2625454574724113,1.7284448655916451,2.1137171609583647,0.26758774770207205,34.36042609643566
2024-07-25,19.391299080249,0.0,5.450772537430251,1.313538428529682,1.8299916337413444,2.2625454574724113,1.7284448655916451,2.139009008567256,0.26758774770207205,34.38318875928366
2024-07-26,19.391299080249,0.0,5.455830906952029,1.313538428529682,1.8148165251760093,2.2625454574724113,1.7284448655916451,2.202238627589485,0.27264611722385035,34.44136000878411
2024-07-29,19.391299080249,0.0,5.460889276473808,1.313538428529682,1.8148165251760093,2.2625454574724113,1.7284448655916451,2.2123553666330413,0.27264611722385035,34.456535117349446
2024-07-30,19.391299080249,0.0,5.459624684093363,1.3185967980514604,1.8198748946977876,2.2625454574724113,1.7284448655916451,2.3034060180250506,0.23470834581051309,34.51850014399123
2024-07-31,19.391299080249,0.0,5.459624684093363,1.3185967980514604,1.8198748946977876,2.2625454574724113,1.7284448655916451,2.3464021589601662,0.23470834581051309,34.56149628492635
2024-08-01,19.391299080249,0.0,5.459624684093363,1.3185967980514604,1.8198748946977876,2.2625454574724113,1.7284448655916451,2.3691648218081687,0.23470834581051309,34.58425894777435
2024-08-02,19.391299080249,0.0,5.459624684093363,1.3185967980514604,1.437967995803526,2.2625454574724113,1.7284448655916451,2.4855073208090697,0.5129186695083195,34.59690487157879
2024-08-05,19.391299080249,0.0,5.459624684093363,1.3185967980514604,1.4329096262817478,2.2625454574724113,1.7284448655916451,2.480448951287291,0.5129186695083195,34.58678813253524
2024-08-07,19.391299080249,0.0,5.469741423136919,1.3185967980514604,1.4329096262817478,2.2625454574724113,1.7284448655916451,2.480448951287291,0.5129186695083195,34.59690487157879
2024-08-08,19.391299080249,0.0,5.530441857398259,1.4324101122914723,1.4278512567599695,2.2625454574724113,1.7284448655916451,1.663522273520096,0.8670045360328005,34.30351943931566
2024-08-09,19.391299080249,0.0,5.530441857398259,1.4324101122914723,1.4278512567599695,2.2625454574724113,1.7284448655916451,1.714105968737879,0.8670045360328005,34.35410313453344
2024-08-12,19.391299080249,0.0,5.530441857398259,1.4071182646825806,1.4278512567599695,2.2625454574724113,1.7284448655916451,1.6357012411503156,1.1553315987741637,34.53873362207835
2024-08-13,19.391299080249,0.0,5.522854303115592,1.4071182646825806,1.4278512567599695,2.2625454574724113,1.7284448655916451,1.5952342849760888,1.1553315987741637,34.490679111621446
2024-08-16,19.391299080249,0.0,5.522854303115592,1.4071182646825806,1.4480847348470827,2.2625454574724113,1.7284448655916451,1.6078802087805346,1.1553315987741637,34.52355851351301
2024-08-21,19.391299080249,0.0,5.522854303115592,1.4071182646825806,1.4480847348470827,2.2625454574724113,1.7284448655916451,1.6154677630632022,1.1553315987741637,34.531146067795675
2024-08-22,19.391299080249,0.0,5.522854303115592,1.4096474494434696,1.4480847348470827,2.2625454574724113,1.7284448655916451,1.6154677630632022,1.1553315987741637,34.53367525255657
2024-08-23,19.391299080249,0.0,5.522854303115592,1.4096474494434696,1.4480847348470827,2.2625454574724113,1.7284448655916451,1.6205261325849805,1.1553315987741637,34.53873362207835
2024-08-26,19.391299080249,0.0,5.522854303115592,1.4096474494434696,1.4480847348470827,2.2625454574724113,1.7284448655916451,1.6104093935414239,1.1553315987741637,34.528616883034786
2024-08-28,19.391299080249,0.0,5.5000916402675895,1.513344024639925,1.4480847348470827,2.2625454574724113,1.7284448655916451,1.5927051002151997,1.1553315987741637,34.59184650205702
2024-08-29,19.391299080249,0.0,5.5000916402675895,1.513344024639925,1.4480847348470827,2.2625454574724113,1.7284448655916451,1.5901759154543105,1.1553315987741637,34.58931731729613
2024-09-03,19.391299080249,0.0,5.5000916402675895,1.4754062532265877,1.4480847348470827,2.2625454574724113,1.7284448655916451,1.5724716221280866,1.3551371948844064,34.73348084866681
2024-09-04,19.391299080249,0.0,5.5000916402675895,1.4754062532265877,1.4480847348470827,2.2625454574724113,1.7284448655916451,1.5674132526063083,1.3551371948844064,34.72842247914503
2024-09-09,19.391299080249,0.0,5.5000916402675895,1.4754062532265877,1.4480847348470827,2.2625454574724113,1.7284448655916451,1.5648840678454192,1.3551371948844064,34.72589329438414
2024-09-20,19.391299080249,0.0,5.484916531702255,1.4754062532265877,2.2068401631138275,2.2625454574724113,1.7284448655916451,1.5168295573885253,1.3551371948844064,35.42141910362866
2024-09-30,19.391299080249,0.0,5.484916531702255,1.4754062532265877,2.179019130744047,2.2625454574724113,1.7284448655916451,1.5193587421494146,1.4790672481679747,35.52005730930333
2024-10-03,19.391299080249,0.0,5.484916531702255,1.5259899484443709,2.179019130744047,2.2625454574724113,1.7284448655916451,1.5193587421494146,1.4790672481679747,35.57064100452112
2024-10-04,19.391299080249,0.0,5.5000916402675895,1.568986089379486,2.179019130744047,2.2625454574724113,1.7284448655916451,1.5193587421494146,1.4790672481679747,35.62881225402157
2024-10-09,19.391299080249,0.0,5.5000916402675895,1.5538109808141514,2.179019130744047,2.2625454574724113,1.7284448655916451,1.5218879269103036,1.4790672481679747,35.61616633021712
2024-10-10,19.391299080249,0.0,5.5000916402675895,1.5538109808141514,2.179019130744047,2.2625454574724113,1.7284448655916451,1.5244171116711926,1.4790672481679747,35.61869551497801
2024-10-14,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.179019130744047,2.2625454574724113,1.7284448655916451,1.526946296432082,1.4790672481679747,35.65916247115224
2024-10-24,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.179019130744047,2.2625454574724113,1.7284448655916451,1.5313723697636379,1.4790672481679747,35.663588544483794
2024-11-01,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.179019130744047,2.2625454574724113,1.7284448655916451,1.4984929678720789,1.4790672481679747,35.63070914259223
2024-11-08,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.179019130744047,2.2625454574724113,1.7284448655916451,1.4984929678720789,1.162919153056831,35.31456104748109
2024-11-15,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.179019130744047,2.2625454574724113,1.7284448655916451,1.5111388916765247,1.162919153056831,35.327206971285534
2024-11-18,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.1891358697876035,2.2625454574724113,1.7284448655916451,1.5111388916765247,1.162919153056831,35.337323710329095
2024-11-19,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.1891358697876035,2.2625454574724113,1.7284448655916451,1.5768976954596428,1.162919153056831,35.403082514112214
2024-11-20,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.1891358697876035,2.2625454574724113,1.7284448655916451,1.564251771655197,1.162919153056831,35.390436590307765
2024-11-26,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.1891358697876035,2.2625454574724113,1.7284448655916451,1.5617225868943077,1.162919153056831,35.387907405546876
2024-12-05,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.1897681659778256,2.2625454574724113,1.7284448655916451,1.5617225868943077,1.162919153056831,35.3885397017371
2024-12-06,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.1796514269342695,2.2625454574724113,1.7284448655916451,1.5693101411769752,1.162919153056831,35.38601051697621
2024-12-11,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.1796514269342695,2.2625454574724113,1.7284448655916451,1.5743685106987533,1.162919153056831,35.39106888649799
2024-12-18,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.1745930574124905,2.2625454574724113,3.5949832191278377,1.5794268802205316,1.162919153056831,37.25760724003418
2024-12-23,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.1745930574124905,2.2625454574724113,3.5949832191278377,1.5844852497423103,1.162919153056831,37.26266560955595
2025-01-02,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.1745930574124905,2.2625454574724113,3.5949832191278377,1.5920728040249774,1.7952153432791182,37.90254935406091
2025-01-08,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.1745930574124905,2.2625454574724113,3.5949832191278377,1.599660358307645,1.7952153432791182,37.91013690834358
2025-01-20,19.391299080249,0.0,5.5000916402675895,1.5917487522274887,2.1745930574124905,2.2625454574724113,3.5949832191278377,1.650244053525428,1.7952153432791182,37.96072060356136
2025-02-05,19.391299080249,0.0,5.5000916402675895,1.588587271276377,2.1745930574124905,2.2625454574724113,3.5949832191278377,1.6527732382863172,1.7952153432791182,37.960088307371144
2025-02-06,19.391299080249,0.0,5.5000916402675895,1.5835289017545988,2.1745930574124905,2.2625454574724113,3.5949832191278377,1.6578316078080955,1.7952153432791182,37.960088307371144
2025-02-18,19.391299080249,0.0,5.5000916402675895,1.5835289017545988,2.1745930574124905,2.2625454574724113,3.5949832191278377,1.6603607925689847,1.7952153432791182,37.962617492132026
2025-02-25,19.391299080249,0.0,5.5000916402675895,1.5835289017545988,2.2378226764347198,2.2625454574724113,3.5949832191278377,1.6603607925689847,1.7952153432791182,38.025847111154256
2025-02-26,19.391299080249,0.0,5.5000916402675895,1.5835289017545988,2.2378226764347198,2.2625454574724113,3.5949832191278377,1.6426564992427606,1.7952153432791182,38.00814281782803
2025-02-28,19.391299080249,0.0,5.5000916402675895,1.5835289017545988,2.2378226764347198,2.2625454574724113,3.5949832191278377,1.6274813906774255,1.7952153432791182,37.9929677092627
2025-03-03,19.391299080249,0.0,5.5000916402675895,1.5835289017545988,2.212530828825828,2.2625454574724113,3.5949832191278377,1.5591934021334186,1.7952153432791182,37.8993878731098
2025-03-04,19.391299080249,0.0,5.5000916402675895,1.598704010319934,2.20747245930405,2.2625454574724113,3.5949832191278377,1.4984929678720789,1.7952153432791182,37.84880417789202
2025-03-05,19.391299080249,0.0,5.5000916402675895,1.598704010319934,2.2059549484475163,2.2625454574724113,3.5949832191278377,1.4984929678720789,1.7952153432791182,37.84728666703548
2025-03-07,19.391299080249,0.0,5.5000916402675895,1.598704010319934,2.2337759808172972,2.2625454574724113,3.5949832191278377,1.399854762197402,1.7952153432791182,37.77646949373059
2025-03-18,19.391299080249,0.0,5.5000916402675895,1.598704010319934,2.269184567469745,2.2625454574724113,3.5949832191278377,1.4099715012409588,1.7952153432791182,37.82199481942659
2025-03-19,19.391299080249,0.0,5.5000916402675895,1.598704010319934,2.269184567469745,2.2625454574724113,3.5949832191278377,1.4150298707627371,1.7952153432791182,37.827053188948376
2025-03-20,19.391299080249,2.0094372925264294,5.5000916402675895,3.351808427330248,2.2641261979479665,2.2625454574724113,3.5949832191278377,1.6325397601992038,1.7952153432791182,41.802046418399804
2025-03-21,19.391299080249,2.995819349273198,5.5000916402675895,3.351808427330248,2.2641261979479665,2.2625454574724113,3.5949832191278377,1.5946019887858667,1.7952153432791182,42.750490703733234
2025-03-25,19.391299080249,2.995819349273198,5.5000916402675895,3.359395981612915,2.2641261979479665,2.2625454574724113,3.5949832191278377,1.6578316078080955,1.7952153432791182,42.82130787703814
2025-03-26,19.391299080249,2.995819349273198,5.5000916402675895,3.675544076724059,2.2641261979479665,2.2625454574724113,3.5949832191278377,2.985653607274899,1.7952153432791182,44.46527797161608
2025-03-27,19.391299080249,2.995819349273198,5.5000916402675895,3.7817698366814034,2.286888860795969,2.2625454574724113,3.5949832191278377,2.6619179578810876,1.7952153432791182,44.270530745027614
2025-03-28,19.391299080249,2.995819349273198,5.5000916402675895,3.7817698366814034,2.286888860795969,2.2625454574724113,3.5949832191278377,2.62650937122864,1.7952153432791182,44.23512215837517
2025-04-01,19.391299080249,2.995819349273198,5.5000916402675895,3.7868282062031815,2.286888860795969,2.2625454574724113,3.5949832191278377,2.6214510017068613,1.7952153432791182,44.23512215837517
2025-04-02,19.391299080249,2.995819349273198,5.5000916402675895,3.7868282062031815,2.286888860795969,2.2625454574724113,3.5949832191278377,2.4444080684446208,1.7952153432791182,44.05807922511292
2025-04-17,19.391299080249,9.318781251496072,5.5000916402675895,3.832353531899187,2.286888860795969,2.2625454574724113,3.5949832191278377,2.459583177009956,1.7952153432791182,50.44174156159714
2025-04-22,19.391299080249,17.285713248296894,5.5000916402675895,4.11815140987966,2.286888860795969,2.2625454574724113,1.8776667664841047,2.3331239389654983,1.264086543492397,56.31956694590352
2025-04-23,19.391299080249,17.285713248296894,5.5000916402675895,4.171264289858333,2.286888860795969,2.2625454574724113,1.8776667664841047,2.3199721782088747,1.264086543492397,56.35952806512557
2025-04-24,19.391299080249,17.285713248296894,5.5000916402675895,4.171264289858333,2.2793013065133017,2.2625454574724113,1.8776667664841047,2.317442993447986,1.264086543492397,56.34941132608201
2025-04-25,19.391299080249,17.285713248296894,5.5000916402675895,4.23702309364145,2.423464837883983,2.3055415984075265,1.8776667664841047,1.796430932704821,1.2893783911012886,56.10660958903666
2025-04-28,19.391299080249,17.285713248296894,5.5000916402675895,4.371069885968575,2.418406468362205,2.2043742079719606,1.8776667664841047,1.9051858774230541,1.264086543492397,56.217893718515775
2025-04-29,19.391299080249,17.285713248296894,5.5000916402675895,4.330602929794349,2.418406468362205,2.209432577493739,1.8776667664841047,1.8849523993359412,1.264086543492397,56.16225165377622
2025-04-30,19.391299080249,17.285713248296894,5.5000916402675895,4.330602929794349,2.418406468362205,2.2043742079719606,1.8776667664841047,1.8874815840968302,1.294436760623067,56.190072686145996
2025-05-02,19.391299080249,17.285713248296894,5.5000916402675895,4.368540701207686,2.448756685492875,2.2043742079719606,1.8776667664841047,1.8621897364879385,1.294436760623067,56.23306882708111
