date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,DBS BANK LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING
2024-03-01,35.18796982058534,14.07455732877195,12.23795186172105,7.267968389703435,3.3747526881772876,0.0,20.013321012534803,5.214034448610241,0.0,2.6294444498958915
2024-03-04,33.91524709010208,13.79155699588167,11.917153834715636,7.097866068914051,3.315002124643941,0.0,19.659870893549996,5.0928685266017935,2.6456316549054515,2.5648028106853786
2024-03-05,33.78856697600055,13.815104931185537,11.940326257515666,7.1208242736981395,3.3136628715193552,0.0,19.704377759041837,5.1056586220888756,2.6461616730934,2.5653166358566355
2024-03-06,33.737528740014966,13.813254152515277,11.939940508788027,7.1051470560693915,3.2844260383246886,0.0,19.794358233307534,5.116798202142554,2.644800404707046,2.563746664130519
2024-03-07,33.718035430080135,13.806313155611175,11.937766680549158,7.106653885800261,3.2992314513951215,0.0,19.795838546191433,5.134349908664967,2.6406758890961,2.561135052611649
2024-03-08,33.64933309695507,13.77508591638886,11.941729281455155,7.1189351885841665,3.3137962347965644,0.0,19.92244935930384,5.082803728085344,2.639134615723924,2.556732578707076
2024-03-11,33.59526682002333,13.784833367722843,11.829874820307403,7.132257583781277,3.3823829462033683,0.0,19.99169821001846,5.083387878283198,2.641385342706435,2.558913030953685
2024-03-12,33.63690673001531,13.808360299438254,11.711534135448026,7.128520747809479,3.4262417506978835,0.0,20.0104466551415,5.060322888152587,2.6558733708865616,2.5617934224104
2024-03-13,33.68327758020622,13.82757415719063,11.59786031645751,7.1380501331812525,3.43132397633727,0.0,20.049733607228525,5.040017679003054,2.666943989669664,2.565218560725874
2024-03-14,33.671132579946104,13.83319131155378,11.602822455885315,7.147971045303138,3.4219352701731114,0.0,20.07593297882635,5.01297711282066,2.6680273782595605,2.5660098672319838
2024-03-15,33.61454897009735,13.826780449696615,11.59476909488796,7.156429753336018,3.4114532520425684,0.0,20.15437495230845,5.0154849037196945,2.666694226273518,2.559464397637817
2024-03-18,33.50775334934911,13.804536906257848,11.41354946524885,7.107164557158889,3.412676223595495,0.0,20.551791984870995,4.987139798729322,2.661198273464983,2.55418944132451
2024-03-19,32.26926418218753,13.8823338543363,12.025182562060428,7.174849225873276,3.4676290630905973,0.0,20.923041622517875,5.009325132138885,2.6829512450632436,2.565423112731866
2024-03-20,32.21840784721029,13.887288844543228,12.038687320108341,7.178643472634126,3.4789772983899416,0.0,20.929818740694497,5.019996308539179,2.6834657836360734,2.564714384244324
2024-03-21,31.973417963243467,13.933059845886445,11.951348452279419,7.190519875182343,3.56125794318496,0.0,21.155489461851595,4.970182676116385,2.70028914031987,2.5644346419355193
2024-03-22,31.95799716445422,13.931348442917976,11.985598894249721,7.182890779769366,3.5806845805620586,0.0,21.147387112283294,4.952950972716607,2.698838368603187,2.5623036844435694
2024-03-25,32.06699067469268,14.006256669637526,11.879439017070283,7.223436598773912,3.6162814989072096,0.0,21.193725673554614,4.735535917301735,2.7107205196757,2.567613430386337
2024-03-26,32.09975512829158,14.024736371615187,11.797657913705496,7.234942429538835,3.6065498854953906,0.0,21.22140342927787,4.729346557199468,2.715068890808373,2.5705393940677994
2024-03-27,32.134485393297865,14.02102435057701,11.774501324454732,7.2293133961345,3.592778723184795,0.0,21.238256114000055,4.720134528851158,2.7189085053918522,2.570597664108028
2024-03-28,32.20813780322474,14.0357589157163,11.590463467120191,7.246760361622965,3.5675629241170848,0.0,21.26462453642554,4.79124662323522,2.7219613686010815,2.573483999936881
2024-04-02,32.19174072582773,14.031883167602595,11.538450884196344,7.269940346976639,3.5974484932268367,0.0,21.26326695034834,4.812344552210729,2.7224287968447918,2.572496082765996
2024-04-03,31.889677465167154,14.065496862191718,11.535788431030495,7.3428349987836565,3.5697078513469878,0.0,21.418952584041552,4.871445661437338,2.7325904559257985,2.5735056900752995
2024-04-05,31.79168265817828,13.864587875796236,11.525815656091627,7.3948431955483365,3.5961135973853544,0.0,21.622516858170737,4.895786247846109,2.7370025221697905,2.571651388813525
2024-04-08,31.901357220021254,13.850588396898623,11.507125396674011,7.402992229410421,3.6020534847270227,0.0,21.59262419252532,4.83996547150161,2.734238890867145,2.569054717374588
2024-04-09,31.86536600314371,13.83941260083306,11.503329058225116,7.42327207953066,3.5980649087416947,0.0,21.63640211722974,4.835620518179675,2.7317842989032584,2.5667484152130924
2024-04-10,31.835518992177658,14.024121457313443,11.455755566166298,7.4237925124599995,3.587953117295369,0.0,21.62021891382306,4.757145989079127,2.7302173350213588,2.565276116663688
2024-04-11,31.826346772039845,14.013652648484657,11.452043756016273,7.419995412334772,3.584731188001917,0.0,21.71924197942663,4.691024004768954,2.7289133393542695,2.5640508995726856
2024-04-12,31.83425968477543,14.014077163271201,11.447248288081438,7.422822438205571,3.5807478446595717,0.0,21.717952031133493,4.685969506093348,2.733024428208914,2.563898615571036
2024-04-15,31.80504782314092,13.994225999226263,11.567216616400687,7.4080559196536475,3.5829064341326906,0.0,21.674747637623163,4.68141390761758,2.727587513038441,2.5587981491666105
2024-04-16,31.83617349617195,14.018419274277946,11.465199783017944,7.416726832966761,3.5862252109338244,0.0,21.694359526981767,4.685981213798953,2.735208262404256,2.5617063994466003
2024-04-17,31.827767770839664,14.048168932427263,11.476697092203288,7.412546511577224,3.5799367872937413,0.0,21.67610769542038,4.688360156829484,2.733666605301106,2.5567484481078466
2024-04-18,31.85930594039746,14.083186176820774,11.450260634880783,7.431051270424449,3.4575040116530764,0.0,21.720619338967367,4.700382560146762,2.734385325996868,2.5633047407124585
2024-04-19,31.752908390209495,14.109487563411443,11.456205274676773,7.4417655560089,3.469528461479484,0.0,21.74962959731569,4.714787390731156,2.73851331230101,2.5671744538660524
2024-04-22,31.74014657094819,14.122365293529343,11.447210683509711,7.407125267935051,3.4899821449543302,0.0,21.765592622395072,4.71824778388523,2.740523229595872,2.5688064032472013
2024-04-23,31.734275214525127,14.109188342240826,11.436647231974106,7.4123174198783985,3.5107194281503133,0.0,21.754997306769962,4.735109962628624,2.7391891649049045,2.567555928927738
2024-04-24,31.152184017249223,14.220894497829809,11.546811862679819,7.516901840402716,3.5462000663075868,0.0,21.92919641146208,4.732220671668357,2.767475475734826,2.588115156665586
2024-04-25,31.156076168197117,14.223135331361311,11.547360579572963,7.509953487152171,3.545742250766601,0.0,21.939005630526708,4.722292021836714,2.7679115560281287,2.5885229745582885
2024-04-26,31.137282565688057,14.295252807568026,11.52400446357852,7.50714407148301,3.5520238375416695,0.0,21.903572666984964,4.725926425489185,2.7670633866021763,2.5877297750643904
2024-04-29,31.146245605624966,14.28469040068813,11.51176351281607,7.513257684635417,3.5521099639383027,0.0,21.90499310921293,4.730867379895071,2.7677243974477825,2.5883479457413245
2024-04-30,31.198555766408692,14.32516607741231,11.301144791910577,7.561885972607977,3.5618016041820653,0.0,21.940346810272324,4.742333554240033,2.77428348483987,2.594481938126153
2024-05-02,31.113508491793624,14.367113675846335,11.226319575102833,7.586305704570534,3.561704050771583,0.0,22.00276406978457,4.757254064674805,2.7839224819283657,2.6011078855273486
2024-05-03,31.312145117318135,14.32893081904483,11.243775857368416,7.547608130071215,3.552982903957907,0.0,21.91575964795023,4.736181301439258,2.7723349444730294,2.5902812783769797
2024-05-06,31.206009322406203,14.242224101080156,11.25191171802579,7.546159649592051,3.655099279507043,0.0,21.94888028040614,4.772165094203086,2.783745961846079,2.5938045929334517
2024-05-07,31.081290586675014,14.205470480488477,11.458665528836725,7.52364298548138,3.654639433143741,0.0,21.900118435452455,4.819014873564836,2.771965081584065,2.585192594773303
2024-05-08,31.052579541748855,14.254115901754167,11.438873968949647,7.550191194813757,3.671130898465479,0.0,21.881190566043106,4.810209566711308,2.7591990724103326,2.5825092891033496
2024-05-09,30.92589448564184,14.268131562409408,11.48314722969517,7.551836347600201,3.7238590220701298,0.0,21.934795640761344,4.748776428379895,2.777360569317786,2.5861987141242246
2024-05-10,30.902670396440335,14.314760122681472,11.423134572463178,7.569127937503019,3.7570924458889148,0.0,21.917054843065316,4.750284922851835,2.7816181750519435,2.5842565840539846
2024-05-13,30.976812879790355,14.304242648496365,11.409453481760714,7.554863923581504,3.7475592356855665,0.0,21.914077258251012,4.728776319692928,2.7807573844278077,2.5834568683137484
2024-05-14,31.124380100410047,14.328928085671446,11.049909206628607,7.56633337750937,3.7386937759686525,0.0,22.03896212929558,4.775472849396165,2.7855906775247616,2.591729797595369
2024-05-16,31.179885741179497,14.335664300066892,11.062536899763247,7.559355081774634,3.6967620009236035,0.0,22.046896563119688,4.740388217038233,2.7862075017166026,2.5923036944176014
2024-05-17,31.104224065481873,14.343624549738795,11.231250977116753,7.484212550787367,3.8268207403334467,0.0,21.82763793973537,4.762506205960745,2.832918975158911,2.5868039956867364
2024-05-20,31.249305868320583,14.440240379738412,11.316040773610442,7.562979298298829,3.9520518134368383,0.0,21.201264650628918,4.835420160700039,2.848393238962481,2.5943038163034586
2024-05-21,31.162120422619466,14.404309333943571,11.66322195376194,7.534004795395075,3.8925398552544093,0.0,21.088328148042788,4.8085423289108755,2.8669139275888957,2.580019234482982
2024-05-22,31.1988894757203,14.40036674627801,11.622203805878241,7.544872219163147,3.9063798578663835,0.0,21.07551261754768,4.808152256399398,2.8651716831298786,2.578451338016967
2024-05-23,31.257724860716685,14.429550560587213,11.467397723174932,7.54794470368509,3.9080696546483646,0.0,21.09282926220246,4.818734405687563,2.8963415275629174,2.581407301734775
2024-05-24,31.26685104356367,14.365702771808872,11.574725139645773,7.591365829249713,3.8560337665344626,0.0,21.05899690681512,4.818019083018836,2.8913483770274064,2.576957082336141
2024-05-27,31.334911076626142,14.357927117225652,11.551513991466313,7.5784044195495115,3.8347241283148557,0.0,21.04911597113306,4.821734448353583,2.896106582113425,2.575562265217458
2024-05-28,31.277911254305142,14.242706507013498,11.567205916398725,7.58726111457012,3.9538409464448607,0.0,21.064126627944802,4.827646019966801,2.9019336194000886,2.5773679939559644
2024-05-29,31.265233122164084,14.073806913413964,11.590143974624556,7.595438606205842,4.048340856796279,0.0,21.107035842154247,4.855749059598619,2.8863416861957014,2.577909938846713
2024-05-30,31.259853809787337,14.087145934734105,11.58771125733053,7.59744151615097,4.052514499250383,0.0,21.095018777446956,4.855896576802357,2.886429372987041,2.5779882555103226
2024-05-31,31.294393172486153,14.060047174083664,11.582993978826101,7.617245275251265,4.057797358934902,0.0,21.10081844161495,4.856271198803837,2.8670438377472762,2.5633895622518517
2024-06-03,31.296408022480165,14.073992616801833,11.556392654985443,7.611985894686526,4.064179941401931,0.0,21.115354114862992,4.855903807201761,2.8645885915503784,2.561194356028974
2024-06-04,31.231490738857538,14.135439267844143,11.456717120399574,7.666745909780415,4.144591192042264,0.0,21.116635855497396,4.830329751078642,2.8562096820699456,2.5618404824300844
2024-06-05,31.154044851142736,14.156831017977808,11.468503709350003,7.677644972621367,4.155338019938983,0.0,21.1352478417543,4.830213185614648,2.858384892338967,2.5637915092611885
2024-06-06,30.99647219904007,14.17676589356301,11.472327471182291,7.740088553860557,4.195466351338401,0.0,21.155771476881704,4.840080949215484,2.858833353866748,2.564193751051731
