date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BOCI SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),SHENWAN HONGYUAN SECURITIES (H.K.) LTD
2024-10-30,46.418,0.0,0.1525,0.0,2.3560000000000003,5.8545,2.7935000000000003,0.06949999999999999,0.132,0.0115
2024-10-31,45.076,0.0,0.1525,0.0,2.3560000000000003,5.8545,4.1355,0.06949999999999999,0.132,0.0115
2024-11-01,80.6608396935244,0.0,2.27982683562462,0.0,11.136232798497552,4.275855002473969,1.4133308526228794,0.09707127863097141,0.12808015930475392,0.008763379320851585
2024-11-04,77.95710840232057,0.0,2.683006322925494,0.0,13.68815592203898,4.190730721595724,1.2424222671273057,0.12450296590835017,0.09516980640114725,0.01890359168241966
2024-11-05,77.57762758223379,0.0,2.7053363245573174,0.0,14.266788979874114,4.193595683918105,0.9887128437950483,0.1537565249208835,0.09471920944493245,0.019462851255808038
2024-11-06,70.62085357538291,0.0,9.621445208225115,0.0,14.072096713279771,4.300616509778699,1.1246179843494424,0.16176453528464757,0.09087171105631597,0.007733762643090721
2024-11-07,69.27495831759919,0.0,9.37399244008586,0.0,15.747604751730965,4.341367885294047,0.930248312944816,0.17814600193953323,0.1467822692036999,0.00690002120188333
2024-11-08,68.35360574868811,0.0,9.224454713104349,0.0,17.190455017778874,4.050561108916188,0.9202161455204795,0.13933286187221258,0.11456257531715255,0.0068118288026415025
2024-11-11,67.96769354683771,0.0,9.354363563365329,0.0,17.358807055398326,3.974265185831073,0.9212117629382223,0.20813474323069459,0.21059787628667911,0.004926266111969103
2024-11-12,68.01502078483232,0.0,9.372585219044897,0.0,17.300029947905436,3.9961351180477416,0.9224694328014602,0.18301497764998909,0.20581482335049278,0.004929696367676474
2024-11-13,67.75223624796509,0.0,9.31575600281879,0.0,17.66273722152789,3.948883656176415,0.9189303331720959,0.19704518166215285,0.19950057333395538,0.004910783343605055
2024-11-14,67.77825077655568,0.0,9.313890565795854,0.0,17.667222839047508,3.9332411863863945,0.904552131313784,0.1897535560645427,0.20817623141061478,0.004912713425619228
2024-11-15,67.49714186553582,0.0,9.264253634264145,0.0,17.98545774531048,3.943836008143737,0.9069159423794613,0.1901896415774077,0.20731282474193316,0.004892338047007272
2024-11-18,65.4824631624954,0.0,11.913830887961351,0.0,17.522189205968356,3.80950690362033,0.8798459926888555,0.18688594839439399,0.20053158907081006,0.004746309800492546
2024-11-19,65.44441227921034,0.0,11.979840047196442,0.0,17.58968298357169,3.70412100449595,0.8852641670354482,0.1915209035460528,0.20041506315345464,0.004743551790614311
2024-11-20,65.47003274332084,0.0,12.000545722013952,0.0,17.60428035875291,3.645660323636881,0.8832392160584633,0.19100270488302568,0.20049352251696484,0.004745408816969582
2024-11-21,65.69613615236098,0.0,12.254785116678187,0.0,17.92899196720139,3.657068624413034,0.05839868424188973,0.19426501084546993,0.2055872047291016,0.004767239529950182
2024-11-22,65.62144723606126,0.0,12.262876258162056,0.0,18.018130628619726,3.6386255007351056,0.05833229168526752,0.19106801664255996,0.20475824836461254,0.004761819729409594
2024-11-25,46.98375598377472,0.0,29.76254602002867,0.0,17.711270574348696,3.617783169550432,1.531776068648299,0.18326041949656666,0.2049237917693237,0.004683972383298828
2024-11-26,46.89888953828171,0.0,29.604324956165982,0.0,17.66919929865576,3.618351841028638,1.809468147282291,0.19462302746931617,0.20046756282875508,0.004675628287551139
2024-11-27,42.44788112693587,15.186667176164248,23.861955269751675,7.237959025476699,9.819474089318565,1.084138066565859,0.09716846719472451,0.21016775207847718,0.05131368492305677,0.003275341590833411
2024-11-28,42.12598681851666,19.831982807138775,23.8210873311299,8.375870019187685,4.155557149096788,1.2255780751905188,0.04671973158970949,0.39766097120543425,0.018470591558722358,0.0010865053858071974
2024-11-29,42.1808264627905,20.473747179947065,22.465426530971182,9.12350909039586,4.23491068113371,1.2213896265479078,0.05916954190832086,0.220935812446666,0.019542234024766524,0.0005428398340212924
2024-12-02,41.807385895881815,20.92259956223085,22.850534030825344,9.858448879756093,2.939384314208483,1.3115788427423452,0.0707647563423588,0.21931672576334105,0.019446803269655855,0.0005401889797126626
2024-12-03,42.33045210587364,20.207911470518205,22.62659161058212,10.150920398172964,2.945339685577043,1.345046101823758,0.07590800168635906,0.29598659650364467,0.02129792853070506,0.00054610073155654
2024-12-04,42.461000452470344,20.01825219360472,22.96095279518212,10.002004892814924,2.9357985115588097,1.2927724161806902,0.05423070728893573,0.2519810641708125,0.02245918180652894,0.0005477849221104619
2024-12-05,42.579722309502515,19.707829518513066,23.453619007231204,9.582827046588635,2.9747687926681623,1.3337405599952539,0.07525636602938623,0.265869205534474,0.025817877396942725,0.0005493165403604835
2024-12-06,42.48450554774835,19.85065693846724,23.82155564958312,9.263786061460413,2.8765858930877313,1.3187001102753375,0.08933836989812137,0.27349599128320595,0.02082735003759885,0.0005480881588841802
