date,REALORD ASIA PACIFIC SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,SHUN LOONG SECURITIES CO LTD,BOCI SECURITIES LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-09,0.0,23.618844511908772,19.616586877501305,15.05608729417677,16.415547143108494,0.0,9.71627848454267,8.85893311534333,1.452278546488058,5.265444026930602
2024-04-10,0.0,23.636922233548212,19.523529419371407,15.087649111379662,16.440940515732493,0.0,9.723341764270863,8.865984161654067,1.4524166067321538,5.269216187311142
2024-04-11,0.0,23.64825873192903,19.537087829222255,15.099381798751196,16.4485215472159,0.0,9.74909247771107,8.864364297344078,1.4530099588743437,5.200283358952123
2024-04-12,0.0,23.683084616425006,19.525253571479144,15.086648686681823,16.43884063621071,0.0,9.757986174035226,8.860122513122397,1.452447137828327,5.195616664217371
2024-04-15,0.0,23.68168441210214,19.524099188724588,15.085239230896704,16.436246489729466,0.0,9.772009419953745,8.85861771137297,1.4468456483444632,5.19525789887592
2024-04-16,0.0,23.65713371012496,19.581964358096947,15.122124447880491,16.39863699226091,0.0,9.771045112110437,8.839390643373186,1.4356343046895825,5.19407043146348
2024-04-17,0.0,23.658652445071734,19.54334818986741,15.132181296909067,16.434408976799755,0.0,9.76975831908888,8.832493928487335,1.4347529646353343,5.194403879140486
2024-04-18,0.0,23.68556300230336,19.56224996890023,15.135977573621274,16.422118204732943,0.0,9.786249786846604,8.777430791882681,1.434703179259596,5.195707492453313
2024-04-19,0.0,23.6778363979578,19.57456189843299,15.143286658172684,16.398402145250245,0.0,9.789222474161505,8.770596309315694,1.4504591469624692,5.195634969746614
2024-04-22,0.0,23.66570351004011,19.613178622822943,15.141688962236216,16.391620919228174,0.0,9.790043969603007,8.756048400935677,1.4487429687384983,5.192972646395372
2024-04-23,0.0,23.66503637007357,19.602334734826687,15.12439828683347,16.370942673466946,0.0,9.785552029505526,8.760939034674292,1.4493507372413532,5.2414461333781555
2024-04-24,0.0,24.51972505267222,16.71754118170263,15.676344769088079,16.980968435188974,0.0,10.144545830650818,9.099863073573408,1.505047730653108,5.355963926470762
2024-04-25,0.0,24.50889226545522,16.636839530418094,15.653597658095473,17.25300912619415,0.0,10.110157372257035,8.982656487262544,1.5016275098972132,5.353220050420267
2024-04-26,0.0,24.47263213099356,16.665577075958996,15.757220607288513,17.210960248177916,0.0,10.09232810304251,8.96113190419666,1.498481299916317,5.341668630425528
2024-04-29,0.0,24.453454785312307,16.66856836096174,15.744286460268917,17.249766705822548,0.0,10.091121320461548,8.95139065311697,1.5040088632771047,5.337402850778867
2024-04-30,0.0,24.477596214261794,16.48853122109903,15.814622230475262,17.292675805523817,0.0,10.120178392576005,8.988562129747347,1.5054730512107297,5.312360955106012
2024-05-02,0.0,24.414826861775417,16.47859045243747,15.845977611534911,17.362012822368794,0.0,10.10560154178653,8.993280421361414,1.5014928733580253,5.298217415377438
2024-05-03,0.0,24.38903574582906,16.451485875304122,15.830909395492727,17.338188155426995,0.0,10.10027352739745,9.10219036125467,1.4986384388260028,5.2892785004689715
2024-05-06,0.0,24.36009049668116,16.418274954507766,15.910067057956217,17.26345084438577,0.0,10.120331806476756,9.131422170660095,1.515219191892956,5.281143477439285
2024-05-07,0.0,24.297355513805893,16.470131541795592,15.969452909309128,17.250946398266954,0.0,10.127507432086682,9.045088383147698,1.5111099529107208,5.328407868677333
2024-05-08,0.0,24.227756888772788,16.434387068527588,16.123153609624545,17.184391429489928,0.0,10.163895172058677,9.0078929351962,1.5067814499616377,5.351741446368636
2024-05-09,0.0,24.225324119714234,16.464664721300114,16.23853678702938,17.13095092008306,0.0,10.107370233643275,8.982712359277176,1.507559637508815,5.342881221443954
2024-05-10,0.0,24.192487654920726,16.460257579789314,16.38041740742533,17.049272461061214,0.0,10.112920087550407,8.962090116476642,1.5058180681378959,5.3367366246384735
2024-05-13,0.0,24.160155028173932,16.41240392900839,16.54209443668721,16.98986285040307,0.0,10.067642981970087,9.001434845106532,1.501422295989249,5.32498363266153
2024-05-14,0.0,24.267203812882006,16.570849567329628,16.72781584624441,16.877264767670123,0.0,10.130835356448326,8.59397995439573,1.4978820775624095,5.334168617467369
2024-05-16,0.0,24.21932143045648,16.52776951969495,16.878404131844885,16.664403621177723,0.0,10.003864209756799,8.93690922323883,1.5186985945970146,5.250629269233322
2024-05-17,0.0,24.124347848458218,16.349193745782976,17.230492397393846,16.663317849898093,0.0,10.002024613373832,8.895710230504307,1.4979213305793049,5.236991984009425
2024-05-20,0.0,24.182643865852057,16.41429437287738,17.01265904091283,16.72504848940712,0.0,10.027806149007052,8.901911113383774,1.4911951944267465,5.244441774133043
2024-05-21,0.0,24.001720857484358,16.25865684986159,16.91218013913572,16.5646131358169,0.0,10.00283059295302,9.537547760535169,1.480038783153614,5.242411881059636
2024-05-22,0.0,23.959656941137084,16.231286386264106,16.977245998898614,16.511508227712998,0.0,10.01816867589394,9.566615435209995,1.4777084000322571,5.257809934851014
2024-05-23,0.0,23.932969588194535,16.251687764260968,17.07287515334137,16.529319611033817,0.0,10.01825307377219,9.457357575951145,1.475734143287921,5.261803090158054
2024-05-24,0.0,23.92578935389272,16.162521863748445,16.974025857737104,16.24322179433017,0.0,9.987537718559071,9.933435351975943,1.4736778950658906,5.299790164690648
2024-05-27,0.0,24.02168458639767,16.009913444257858,17.704861115883748,16.13316978329762,0.0,10.109153767698213,9.17785112790229,1.5070582555070928,5.336307919055509
2024-05-28,0.0,24.010971095568475,16.027483693491362,18.141754786850385,16.152557132423265,0.0,10.047646158309057,8.835283629442934,1.496501898715856,5.287801605198667
2024-05-29,0.0,23.969947663536008,15.9673736250908,18.062116747043547,16.40773886743519,0.0,9.974689897034121,8.874391032631229,1.4932872601697105,5.250454907059397
2024-05-30,0.0,23.89426789158415,15.901254608042779,18.027886947112265,16.221938298008055,0.0,9.990082820313633,9.282674680481282,1.4885725381813861,5.193322216276453
2024-05-31,0.0,23.987213391676455,15.967806649239662,18.1497503995883,16.30244311464864,0.0,9.944703752584253,8.89923223315914,1.50965076463332,5.239199694470235
2024-06-03,0.0,23.971103961365216,15.97536838683657,18.146063967056556,16.346364453575184,0.0,9.974665918558212,8.86143144893118,1.512200457246787,5.212801406430295
2024-06-04,0.0,23.970758716997288,15.970216274070841,18.05931542827509,16.423546161985165,0.0,9.987024733614199,8.864562690882776,1.5118496652347055,5.21272632893993
2024-06-05,0.0,23.95155852848948,15.954773135164071,18.046335093065192,16.50087824439578,0.0,9.976224726857302,8.842322091119641,1.5170203025008226,5.210887878407715
2024-06-06,0.0,23.93000531271597,15.961976304069744,18.01244628809475,16.50901718918565,0.0,9.993660135078002,8.836007144881993,1.521133445173406,5.2357541808004875
2024-06-07,0.0,23.911964709475686,15.946022363576187,18.018435690039265,16.553337969410734,0.0,9.978906801096603,8.847744901069186,1.5117830308689149,5.231804534463427
2024-06-11,0.0,23.902218640257146,15.928594356031834,18.024212197131764,16.546178171468476,0.0,9.945646508127865,8.912324078190247,1.511166856403902,5.229659192388768
2024-06-12,0.0,23.893693407547605,15.903567273724628,17.99771138064603,16.58126351551889,0.0,9.962100784442004,8.911765518821133,1.5122673422892998,5.237630777010409
2024-06-13,0.0,23.888920097356937,15.882003194230734,18.010182036847745,16.586013179605878,0.0,9.98043606330713,8.903921817896872,1.5119652323980894,5.2365583783566185
2024-06-14,0.0,23.89772421867028,15.868153315585301,17.885590220099782,16.654342644873008,0.0,9.989312308728755,8.938443699799839,1.5164670460562282,5.2499665461868075
2024-06-17,0.0,23.88241342757976,15.843238594778326,17.90390370425789,16.6518163978755,0.0,9.982912357315078,8.932389278444216,1.5600291580727352,5.2432970816765
2024-06-18,0.0,23.882055415458595,15.847655593050543,17.901917160835804,16.64164180177762,0.0,9.997183065047139,8.926322710141454,1.5600057722725666,5.243218481416279
2024-06-19,0.0,23.852252821139672,15.817729611971485,17.94962507933656,16.62062907856493,0.0,10.023986676453028,8.927949216117707,1.556422397383609,5.251405119033006
2024-06-20,0.0,23.832984197101432,15.797582930871668,17.950677470393618,16.62986135819583,0.0,10.040425775117239,8.933985724269144,1.5571951729630134,5.257287371088052
2024-06-21,0.0,23.8262789021498,15.79313328259174,17.99818627082298,16.62427983036884,0.0,10.041857108271177,8.934065336926546,1.5565115160229264,5.225687752845993
2024-06-24,0.0,23.81429748015198,15.773578803706611,18.061126674091128,16.600919725270273,0.0,10.044988205407426,8.92662761107135,1.5554015673700838,5.223059932931149
2024-06-25,0.0,23.80557191948306,15.743954187167958,18.18307041218653,16.54215277205706,0.0,10.05668199745369,8.893916789812579,1.5548141675941158,5.219837754245004
2024-06-26,0.0,23.810344067743873,15.740559029802531,18.176572941011766,16.53950163682167,0.0,10.0608321761871,8.896509787835965,1.555125851083631,5.220554509513465
2024-06-27,0.0,23.737347546107397,15.690289899441309,18.51027683359227,16.36285368998719,0.0,9.753416977732847,9.201889305462426,1.5543535223302836,5.18957222534628
2024-06-28,0.0,23.761802626887373,15.69352804464706,18.50202114178761,16.319426693146223,0.0,9.75767226910786,9.215759003733659,1.5559686808351645,5.193821539855051
2024-07-02,0.0,23.747711475560862,15.685353826141812,18.519143563075875,16.31436184480347,0.0,9.786046237959852,9.201194121970415,1.554806276040648,5.191382654447067
2024-07-03,0.0,23.73865607831579,15.684337171395176,18.543809402897498,16.3074623970011,0.0,9.789492933328386,9.1962146593413,1.5506242637983054,5.189403093922443
2024-07-04,0.0,23.74755710572223,15.688586119430603,18.52464995994953,16.312011905145845,0.0,9.794142816787444,9.190523449412899,1.5512056846261577,5.1913229589252925
2024-07-05,0.0,23.750102235722753,15.661867022015615,18.584960513062367,16.312046311102453,0.0,9.745165159252632,9.202607488883048,1.5513719341526815,5.191879335808453
2024-07-08,0.0,23.752920448372837,15.706344546814,18.577826365302837,16.311913118481524,0.0,9.750057322979632,9.166045052929755,1.5492263717030266,5.185666773416386
2024-07-09,0.0,23.851319594664314,15.775349341937805,18.588610135946833,16.395342170942804,0.0,9.803224773739029,8.80699623670432,1.5720246534293043,5.207133092635587
2024-07-10,0.0,23.867031346788522,15.81939588697732,18.45571832516433,16.506969386703624,0.0,9.872810730532892,8.717779679933686,1.5402034533832691,5.220091190516357
2024-07-11,0.0,23.80215036720761,15.815889246163096,18.46487195218471,16.51533407366816,0.0,9.87249818498827,8.760262239679635,1.5389343655246193,5.230059570583904
2024-07-12,0.0,23.788744837348585,15.822383322176528,18.46277260765155,16.546169452207035,0.0,9.893459259759053,8.729147099612932,1.5452709520574248,5.212052469186887
2024-07-15,0.0,23.74637136021229,15.893663827253434,18.483593890762343,16.58421253911218,0.0,9.92943800131806,8.617923639580598,1.5338571761666384,5.210939565594456
2024-07-16,0.0,23.720316937517744,15.918230122119287,18.46644517921941,16.702423618596114,0.0,9.993066053166196,8.436839469819132,1.5491366287888866,5.213541990773231
2024-07-17,0.0,23.71751000027978,15.912245136982856,18.465276344112006,16.707137656079937,0.0,9.995697436016142,8.434334230160223,1.5545871971482648,5.213211999220791
2024-07-18,0.0,23.700341449992568,15.951771540937818,18.49088047926131,16.6572936162881,0.0,10.007161307676146,8.419167627944837,1.5612390275983288,5.212144950300894
2024-07-19,0.0,23.689309468530322,15.982177000029438,18.496620408778245,16.678231617006382,0.0,10.008698502127775,8.377992572128907,1.5605123055784396,5.206458125820495
2024-07-22,0.0,23.677291085196835,16.04739547455796,18.461813551479253,16.6696406426883,0.0,10.006227979000853,8.37376804406666,1.5600465084831678,5.203816714526975
2024-07-23,0.0,23.674073230576294,15.981266808842198,18.403409098939115,16.732216892479414,0.0,10.048046835706545,8.386947535456244,1.5623936313845048,5.211645966615686
2024-07-24,0.0,23.676560216213563,15.982638978282527,18.401751689103573,16.67189897934192,0.0,10.10981798116355,8.38258093809768,1.5625577624355145,5.212193455361676
2024-07-25,0.0,23.692064344170067,15.958982588117587,18.385305078387105,16.647260515081417,0.0,10.116730193342432,8.395653565585864,1.5611058378216662,5.24289787749386
2024-07-26,0.0,23.686707646736018,15.956983864878586,18.390929746881906,16.65029706687664,0.0,10.114442834086592,8.396706259194064,1.5607528769519736,5.2431797043942225
2024-07-29,0.0,23.656412152717923,15.917644029164792,18.368970638709015,16.721762877549985,0.0,10.103134547553024,8.4205637678107,1.5587566611775985,5.25275532531696
2024-07-30,0.0,23.653003613216896,15.895748084169359,18.371207744904876,16.707795183635323,0.0,10.122516396678343,8.41935048897373,1.5588576542704393,5.271520834151032
2024-07-31,0.0,23.637544969182827,15.885910126159288,18.377578360830903,16.734293668725147,0.0,10.12721415088181,8.411544294207252,1.5578388481191696,5.268075581893606
2024-08-01,0.0,23.634010693363255,15.883534871533481,18.37934916097865,16.731765700773536,0.0,10.136760999674255,8.409684751529541,1.5576059207073394,5.267287901439945
2024-08-02,0.0,23.555785193299222,15.826493683311469,18.484879709457516,16.740743454652705,0.0,10.14375750344212,8.415142130855312,1.5576304326602521,5.275567892321404
2024-08-05,0.0,23.479266128389348,15.791222696423318,18.521164852889804,16.827950825476652,0.0,10.130201987526046,8.421094670822884,1.5706732127323326,5.258425625739614
2024-08-06,0.0,23.488712143239706,15.796605537983366,18.506625566594483,16.829770135668923,0.0,10.124221493010586,8.422218849540881,1.5713051150418595,5.260541158920193
2024-08-07,0.0,23.499420807800163,15.783410302327958,18.532555962208864,16.712001460676714,0.0,10.181036148184065,8.454849968920044,1.5709400537588716,5.265785296123323
2024-08-08,0.0,23.502181047973973,15.776482251724861,18.493020140757764,16.714583027117182,0.0,10.186435612709351,8.450507735479121,1.5651425289700527,5.3116476552676914
2024-08-09,0.0,23.489002321282452,15.767548414150175,18.482950340933264,16.72457507405795,0.0,10.185571210353524,8.477419549096709,1.5642648833770554,5.308668206748869
2024-08-12,0.0,23.498599900983105,15.775657328639994,18.483066446837835,16.743213053689804,0.0,10.181003798013133,8.455650294501023,1.5649040402337748,5.297905137101331
2024-08-13,0.0,23.47888605296607,15.74609514354213,18.51020072541447,16.72173678224879,0.0,10.187079837416706,8.485059310152442,1.5742512864607459,5.296690861798643
2024-08-14,0.0,23.48291358675931,15.74428406350917,18.534123022313576,16.722906365966516,0.0,10.19078868230249,8.458017244181752,1.5676281917749528,5.29933884319223
2024-08-15,0.0,23.474566819408338,15.738687914815774,18.556272029766287,16.71345116139295,0.0,10.197821677426608,8.454674157145337,1.5670709939740401,5.297455246070661
2024-08-16,0.0,23.466137555009713,15.732794378507217,18.566070058808158,16.715518912989804,0.0,10.207393372972746,8.451961015834165,1.5658627506139746,5.294261955264217
2024-08-19,0.0,23.497127017661626,15.756001169930464,18.30221678412702,16.859516261612004,0.0,10.241773465425046,8.47663678168457,1.567370108905339,5.299358410653932
2024-08-20,0.0,23.48661578047006,15.739264797519539,18.308561536931844,16.901070489741794,0.0,10.233155204227993,8.46444608964228,1.566668959400155,5.300217142066339
2024-08-21,0.0,23.4635073014194,15.723016590899,18.38152591798614,16.884441528081396,0.0,10.223086803787957,8.467523261868699,1.5651275139588021,5.291771081998605
2024-08-22,0.0,23.463834058509978,15.718912926352349,18.37705092317164,16.887450584733436,0.0,10.222353806545053,8.475288736605517,1.5647190199364946,5.290389944145531
2024-08-23,0.0,23.449896986714684,15.74328543509567,18.39254241322481,16.88896460510431,0.0,10.195441693395964,8.477424969343812,1.5646717098253369,5.287772187295411
2024-08-26,0.0,23.452521590554017,15.748273747754318,18.402702285468443,16.88486064883694,0.0,10.184323008270686,8.472494738368637,1.564846833979581,5.289977146767373
2024-08-27,0.0,23.441182658650956,15.752913571931998,18.404318684733695,16.910530824272147,0.0,10.179399045419881,8.467430039742707,1.5628003735231488,5.2814248017254695
2024-08-28,0.0,23.38871409814348,15.760131439304233,18.36632453741124,17.044030151724407,0.0,10.160251222208531,8.451361013670871,1.5593667013059855,5.269820836231247
2024-08-29,0.0,23.3880036659781,15.756435205185202,18.37992616209548,17.008630338193704,0.0,10.158318561296163,8.480061984882063,1.5593193355441235,5.269304746825164
2024-08-30,0.0,23.407164504113393,15.769665825947232,18.321886542377936,17.01527084013477,0.0,10.16229364688088,8.488287272987566,1.561809694124808,5.273621673433412
2024-09-02,0.0,23.279725874381153,15.72548556638912,18.664950314403246,16.95667849816086,0.0,10.106168885109867,8.38072249489921,1.5593930485603147,5.326875318096234
2024-09-03,0.0,23.268160516415726,15.726328909619728,18.666551305907838,16.956753368572812,0.0,10.110231789208528,8.385336439422352,1.5594766773656579,5.327160993487359
2024-09-04,0.0,23.251609309975414,15.715180484787151,18.708973838565367,16.943827460892795,0.0,10.106808883581023,8.38353327823828,1.5580519076892467,5.332014836270725
2024-09-05,0.0,23.244531627172783,15.694334872796222,18.71382902530124,16.949694540297084,0.0,10.119653431933791,8.374626084375294,1.5575776438632185,5.345752774260367
2024-09-09,0.0,23.246811336150717,15.691037953355941,18.717584695981778,16.9097576729573,0.0,10.130389413877818,8.395930740091408,1.5590106105005244,5.34947757708451
2024-09-10,0.0,23.227502563787027,15.67512881530741,18.82980573112737,16.86435997860985,0.0,10.129188396073689,8.377620656221163,1.554301453412903,5.342092405460592
2024-09-11,0.0,23.209108714758564,15.662715687717016,18.996438716226088,16.738776082341627,0.0,10.123083237252834,8.378970342951634,1.553070602777959,5.337836615974279
2024-09-12,0.0,23.200139424603115,15.652321665320576,19.050948908235288,16.72659407871565,0.0,10.10202424118211,8.381739454775785,1.5522641555758323,5.333968071591643
2024-09-13,0.0,23.21306591091112,15.658755652329043,19.045792258047097,16.730135087349723,0.0,10.09141042161618,8.382568998981425,1.5525951237822686,5.325676546983145
2024-09-16,0.0,23.133408378185745,15.605021352620374,18.98997800803428,16.69078618902848,0.0,10.05805331439725,8.671265419192427,1.5440862858619886,5.307401052679454
2024-09-17,0.0,23.12839366998187,15.612764688828602,18.990949951537687,16.685034094639047,0.0,10.060643432691194,8.6696026151421,1.5435998690909405,5.309011678088553
2024-09-19,0.0,23.12272161480846,15.609253733212553,18.99106183869671,16.687958450069026,0.0,10.067078771508852,8.667815081799505,1.543221313461523,5.3108891964433775
2024-09-20,0.0,23.116968534051253,15.617191076259,18.988243973445122,16.697284948192326,0.0,10.06234891383509,8.665658474070327,1.5428373501465429,5.309466730000337
2024-09-23,0.0,23.128442841623684,15.611583167172036,18.984947760503264,16.69452157241506,0.0,10.073704044036823,8.670277778524264,1.5436031508294368,5.29291968489543
2024-09-24,0.0,23.109493972807087,15.597521380786198,18.976702302581405,16.75202425367443,0.0,10.065524972595579,8.667938474534735,1.5423384944143792,5.288456148606188
2024-09-25,0.0,23.09751634829722,15.55972339184509,18.9817915723315,16.78266924074568,0.0,10.090162850145122,8.663445891856604,1.541516393397065,5.283174311381724
2024-09-26,0.0,23.090918842336126,15.541322955762096,18.951309255659453,16.830698359874845,0.0,10.102203876040244,8.660899850293974,1.5410760792333602,5.281570780799896
2024-09-27,0.0,23.108819566683174,15.58325348872491,18.98598396969556,16.846643004394647,0.0,9.994372979237207,8.649171391291464,1.5470436781169736,5.28471192185606
2024-09-30,0.0,23.043991865980114,15.582354490473424,19.168860075647707,16.893704895704005,0.0,9.86635713116295,8.62916843629037,1.543416251660763,5.272146853080668
2024-10-02,0.0,22.961360633017573,15.433965847998607,19.246869123904165,17.191490409051138,0.0,9.73125248398105,8.634690553290548,1.5723109773391066,5.228059971417812
2024-10-03,0.0,22.924308690263477,15.627478804013247,19.081277346371607,17.294689880967038,0.0,9.736337913816971,8.586202439614228,1.564487414829386,5.185217510124044
2024-10-04,0.0,23.035191598692727,15.738617499387075,18.69397583346601,17.352623162568896,0.0,9.823127535470746,8.592922609805024,1.578650445980888,5.184891314628631
2024-10-07,0.0,23.221617001281107,16.009972591466447,17.834663887008823,17.406227138363473,0.0,9.959699416782417,8.759765834259028,1.5900018443975938,5.218052286441114
2024-10-08,0.0,23.3325217709521,16.405182041460662,17.70690910208511,16.701734391185155,0.0,10.063944133393509,8.932499003002643,1.6151871332081913,5.242022424712636
2024-10-09,0.0,23.066298178220503,16.565023606327337,17.83706583994123,16.856018144243397,0.0,9.920895410002823,9.00514409671717,1.6057842211347824,5.143770503412756
2024-10-10,0.0,23.063709486489444,16.37967286013541,17.744812230213082,16.989597199095027,0.0,9.997560438670067,9.093340575521205,1.588209358108672,5.14309785176709
2024-10-14,0.0,23.067446585564053,16.334166145823854,17.827051232115508,17.016005016636164,0.0,9.974507285418648,9.036532004938016,1.5776712743303616,5.166620455173398
2024-10-15,0.0,23.03425188787874,16.36398985942193,17.90647995847369,16.89856555485149,0.0,10.04446562312442,9.020307752285515,1.5721930029891342,5.159746360975076
2024-10-16,0.0,23.144487738191604,16.34168038685996,18.002517498810242,16.85937837271869,0.0,9.952451922252035,8.976542960714411,1.5734418018558576,5.149499318597203
2024-10-17,0.0,23.1050276481936,16.340777127396688,18.0363992121701,16.957773149927863,0.0,9.904094341619421,8.945717047521605,1.5669978777023945,5.143213595468329
2024-10-18,0.0,23.03169858473982,16.40545994055457,17.936819726162646,17.03741571780405,0.0,9.886529382285747,8.968105775719405,1.5754330230888212,5.15853784964494
2024-10-21,0.0,22.962519363565193,16.64159808884157,17.869366911130946,16.994848231337283,0.0,9.876299815167812,8.941457701172911,1.5708641323326586,5.143045756451626
2024-10-22,0.0,22.964319911055604,16.64339819414405,17.85112749230253,16.89345349977837,0.0,9.990478078230081,8.947829014720394,1.5659471370591511,5.1434466727098105
2024-10-23,0.0,22.95266456914212,16.639813341514184,17.85709719054296,16.902425618303933,0.0,9.994029570545047,8.947693538550983,1.5652206311233139,5.1410555402774545
2024-10-24,0.0,22.94047212443774,16.62468033524422,17.87761364413523,16.889513341961663,0.0,10.011064252129705,8.929396115218422,1.590509059196304,5.136751127676719
2024-10-25,0.0,23.081000866045727,16.56889900433193,17.981380749751924,16.681144598005375,0.0,10.032742060561986,8.864194869788964,1.690764606425196,5.099873245088901
2024-10-28,0.0,22.855061593619613,16.72226380907661,17.991177045311453,16.741368393347624,0.0,9.98917498346312,8.885323969394605,1.7379024342634022,5.077727771523571
2024-10-29,0.0,22.873197238715893,16.914414799242458,17.911427207242703,15.755883243699481,0.0,10.174017601411986,9.31344800776367,1.9830965144444896,5.074515387479322
2024-10-30,0.0,22.815193976154827,17.151578696966308,17.72286265666329,15.771686847617811,0.0,10.213915700806236,9.338069970274585,1.9202381791047576,5.066453972412187
2024-10-31,0.0,22.73326511144226,17.3475706811507,17.91133418552259,15.71646314039335,0.0,10.059739045656897,9.306125213679223,1.8914935128739423,5.0340091092810395
2024-11-01,0.0,22.709184246662364,17.350593682589516,17.99466323279877,15.635606078079729,0.0,10.054702718802439,9.331503350554057,1.8894914243948204,5.034255266118306
2024-11-04,0.0,22.638873418633096,17.308479874019135,18.004851646397732,15.455350692510859,0.0,10.129847443884668,9.307511631182932,2.156678539207361,4.998406754164225
2024-11-05,0.0,22.617264553982473,17.421751370022356,17.671301735464546,15.527766015796738,0.0,10.100894430495192,9.295804307415576,2.351689741259129,5.013527845563996
2024-11-06,0.0,22.602617147572886,17.42817640106194,17.686553967766766,15.5882364075383,0.0,10.048842902720244,9.283883754008555,2.3514084376718496,5.010280981659457
2024-11-07,0.0,22.558838223014025,17.399206449375125,17.712136710646238,15.701765344711166,0.0,10.04242992662535,9.263909820001809,2.3200993621612365,5.001614163465053
2024-11-08,0.0,22.724276757738902,17.389496611862246,17.876976702998505,15.514038188802854,0.0,9.815420740424782,9.34218381175257,2.300563193966063,5.037043992454082
