date,NANYANG COMMERCIAL BANK LTD,OCBC BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,HANG SENG BANK LTD,UOB KAY HIAN (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-07-02,42.10401917843255,15.068403339153349,14.904722669216369,13.877663308239175,6.842709131229998,4.268787434662782,1.6197526071171464,1.313942331948631
2024-07-09,42.127089686197,15.07665993135089,14.912889574105186,13.83047337064866,6.846458530390037,4.271126477242988,1.6206401355723428,1.3146622944928905
2024-07-16,42.13774614226266,15.080473718758757,14.916661934212236,13.808675952845444,6.848190408501672,4.272206900125143,1.6210500922185673,1.3149948510755263
2024-07-19,42.138417882829835,15.08322932095782,14.919387603657055,13.799954456122371,6.849441754374568,4.272987545544405,1.6213463010301883,1.315235135483759
2024-07-22,42.137825598411396,15.083017315805385,14.920583470126795,13.799760488279952,6.849345480764167,4.2729274857683,1.621323511893831,1.3152166489501758
2024-07-24,42.14019483599036,15.083865372175673,14.921422393506333,13.794913801393136,6.849730591444983,4.273167735003464,1.621414672283279,1.3152905982027754
2024-07-29,42.139738737049576,15.083702113912489,14.922343230471627,13.79476449393033,6.8496564542731075,4.273121484925948,1.62139712311158,1.315276362325343
2024-08-02,42.14092343010575,15.084126168681012,14.922762748886711,13.786718279945465,6.849849021685289,4.27324161707444,1.6214427061638397,1.3209360274574982
2024-08-13,42.14329301606412,15.084974349751912,14.923601856485494,13.787493507714318,6.850234188993872,4.273481901636532,1.6215338799577694,1.315387299395981
2024-08-15,42.14427054790799,15.085324252233075,14.92162847276545,13.787813314568185,6.850393083128109,4.2735810268909695,1.6215714921349427,1.3154178103712788
2024-08-19,42.14249325101168,15.084688077976772,14.920999201843738,13.787231858595819,6.854321363416604,4.2734008025758605,1.6215031076560404,1.3153623369234926
2024-08-23,42.147233042557936,15.086384661911756,14.922677375592436,13.777535456743603,6.85509227306023,4.273881434532712,1.621685479085185,1.3155102765161428
2024-08-28,42.14486301352049,15.09115953607305,14.921838241534438,13.77676071646436,6.854706796563469,4.273641105040805,1.621594288243045,1.3154363025603377
2024-09-04,42.13893910689125,15.089038313849832,14.933796877781122,13.774824246909063,6.8537432949613715,4.273040399544027,1.6213663560001288,1.3152514040632046
2024-09-09,42.14190085202429,15.090098850416142,14.927817979915545,13.775792413634102,6.854225011902453,4.273340731182054,1.6214803141114515,1.3153438468139542
2024-09-10,42.147233042557936,15.092008191964934,14.917053845539261,13.777535456743603,6.85509227306023,4.273881434532712,1.621685479085185,1.3155102765161428
2024-09-19,42.157308640472216,15.095616044611104,14.920619874095905,13.75692335907543,6.856731031963785,4.274903136498869,1.6220731546133553,1.3158247586693341
2024-09-20,42.162051765383325,15.097314454562277,14.922298595202548,13.747220138010851,6.857502483766931,4.275384106470938,1.6222556542993032,1.3159728023038253
2024-09-23,42.161269076250775,15.097034190593625,14.923877963129955,13.74696493696265,6.857375182261293,4.275304738970129,1.622225539022231,1.3159483728093397
2024-09-27,42.15830460817894,15.095972679002113,14.922828626601456,13.753029611346168,6.856893022444243,4.2750041312162885,1.6221114761412716,1.3158558450695244
2024-10-02,42.167792373752654,15.09937004166213,14.926187023031812,13.733619650625595,6.858436172581936,4.275966224863095,1.6224765338342477,1.3161519796485321
2024-10-03,42.17253785814257,15.10106929649139,14.927866788168457,13.723911393724359,6.859208008145622,4.276447434094824,1.6226591243050998,1.3163000969276824
2024-10-07,42.18636361469244,15.097458837031418,14.924297739063105,13.720630193913511,6.85756806517505,4.275424993909276,1.6222711686662887,1.3159853875489091
2024-10-08,42.25608884233615,15.097246510826473,14.925494218628927,13.650118706810273,6.857471622361848,4.275364865594087,1.622248353523399,1.3159668799188422
2024-10-10,42.2513351598812,15.095548116161403,14.943502117383034,13.640145836024764,6.856700177501956,4.274883899950865,1.6220658554799932,1.31581883761678
2024-10-14,42.25192931169624,15.095760394596589,14.94371225769866,13.638931416080311,6.856796598617176,4.274944014738212,1.622088665489866,1.315837341082947
2024-10-25,42.25668312785526,15.097458837031418,14.945393593011952,13.629214826801844,6.85756806517505,4.275424993909276,1.6222711686662887,1.3159853875489091
2024-10-28,42.250741024776,15.095335843696303,14.957353907954493,13.627298296837928,6.85660375909847,4.274823786854178,1.6220430461116253,1.315800334671002
2024-10-30,42.206042838840766,15.107019701468156,14.968930967088076,13.637845886952086,6.861910801217225,4.278132519673541,1.6232985147177446,1.3168187700424066
2024-11-12,42.201291713108155,15.105319107306304,14.978502897384791,13.636310677390309,6.861138357301859,4.277650931158377,1.6231157803312393,1.3166705360189654
2024-11-13,42.19535430994932,15.103193902940696,14.990464780184437,13.634392151420982,6.860173046930964,4.277049097965124,1.622887420194142,1.316485290414332
2024-11-15,42.191792669920225,15.101919067337304,14.989199459859744,13.63324129494275,6.868034825588936,4.276688079328764,1.6227504349526856,1.316374168069592
2024-12-05,42.207230787432835,15.107444909840645,14.994684057883148,13.590380846120212,6.870547862414549,4.289511497801505,1.6233442047435174,1.3168558337635865
2024-12-09,42.207230787432835,15.107444909840645,15.008757262952447,13.576307641050914,6.870547862414549,4.289511497801505,1.6233442047435174,1.3168558337635865
2024-12-10,42.207230787432835,15.107444909840645,15.022830468021745,13.562234435981615,6.870547862414549,4.289511497801505,1.6233442047435174,1.3168558337635865
2024-12-11,42.207230787432835,15.107444909840645,15.036903673091043,13.548161230912317,6.870547862414549,4.289511497801505,1.6233442047435174,1.3168558337635865
2024-12-12,42.21495408360836,15.110209347812939,15.039655203065019,13.532341828803352,6.871805070599961,4.290296414677779,1.6236412526155086,1.3170967988170827
2024-12-16,42.21851963523927,15.111485583515497,15.040925479636474,13.525038613478227,6.8723854757267375,4.290658780898719,1.6237783883021852,1.3172080432028939
2024-12-20,42.22149138839221,15.112549277963252,15.04198420737263,13.518951658242203,6.872869221565818,4.290960799512125,1.6238926857381635,1.3173007612135985
2024-12-27,42.09112879834607,15.065887945042721,14.995540750350521,13.477210698959999,7.160407476909855,4.277712078417337,1.6188787734032717,1.3132334785702204
2025-01-09,42.093491841621,15.066733760923782,14.996382616861013,13.472353212329843,7.160809470232846,4.277952233980934,1.6189696590769902,1.313307204973587
2025-01-20,42.113588427182755,15.07392703216157,15.00354230053635,13.439467733625122,7.164228236743152,4.279994645511503,1.6197425995210364,1.3055090247185077
2025-01-22,42.11772834180375,15.075408852477695,15.017656227734689,13.422532509997223,7.164932505705572,4.280415384115657,1.6199018259446314,1.3014243522207802
2025-01-27,42.11536257664594,15.074562062339506,15.029450997590729,13.421778562408123,7.16453004934462,4.280174951927707,1.6198108355838077,1.2943299641595614
2025-02-04,42.13133665104451,15.080279742567745,15.052009047015918,13.384725654143606,7.167247507512782,4.28179839356368,1.6204252189635573,1.2821777851882008
2025-02-12,42.13429614285436,15.08133904825173,15.046041923647142,13.385665856593828,7.167750966742507,4.282099166059509,1.6205390448125616,1.2822678510383652
2025-02-19,42.14021637397624,15.083458106144388,15.048156021990103,13.373495797436838,7.168758097423017,4.282700837834538,1.6207667444911038,1.2824480207037743
2025-02-26,42.149099840729434,15.086637809765746,15.051328283673145,13.355234294856979,7.170269324220123,4.283603662589142,1.6211084140108234,1.2827183701546057
2025-03-10,42.16213570240847,15.091303800841068,15.055983354228225,13.328436826222715,7.172486943088975,4.28492849431851,1.6216097899626616,1.283115088929376
2025-03-11,42.1734004374018,15.095335843696303,15.060005960287521,13.305280214861714,7.174403263581546,4.28607332683588,1.6220430461116253,1.2834579072236094
2025-03-12,42.189418577251075,15.10106929649139,15.065725994221252,13.272352157571834,7.177128218022477,4.287701246833827,1.6226591243050998,1.2839453853030467
2025-03-14,42.191792669920225,15.101919067337304,15.07501461073284,13.25903096490598,7.17753209103288,4.287942525344906,1.6227504349526856,1.2840176357731796
2025-03-18,42.206636804777794,15.107232302662421,15.081725681094488,13.227106007557007,7.180057327519925,4.289451131476097,1.6233213594091331,1.2844693855031337
2025-03-19,42.2179253348079,15.111272862594005,15.085759419059544,13.20389784661863,7.181977695947631,4.290598382277773,1.623755530745716,1.2848129279487939
2025-03-20,42.229219904883436,15.115315584469219,15.089795315318067,13.179269214219728,7.183899091888443,4.291746246927926,1.6241899343901893,1.2865647079029927
2025-03-21,42.238735810151816,15.118721659966884,15.093195640094685,13.159705086552917,7.185517907091992,4.29271334626847,1.6245559283059738,1.2868546215672665
2025-03-24,42.250636724302694,15.122981413605222,15.097448201686072,13.135237524378551,7.187542452337054,4.293922833532432,1.6250136527209031,1.2872171974370739
2025-03-25,42.16712701606936,15.093090366667655,15.067607621942445,13.30692845101313,7.173336049318182,4.285435760418136,1.6218017622848038,1.284672972286283
2025-03-28,42.17424256987148,15.095637272377008,15.070150227528597,13.292299301281338,7.174546524449204,4.286158912571877,1.622075435606003,1.2848897563144894
2025-04-07,42.17483564108859,15.095849553319704,15.070362150062186,13.292486222957805,7.174647415817495,4.286219186268052,1.6220982458853161,1.283501584600847
2025-04-30,42.18254708506985,15.09860974897691,15.073117685483506,13.276632216058154,7.175959261869562,4.287002898608453,1.6223948379067217,1.2837362660268454
