date,VICTORY SECURITIES CO LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,TIGER BROKERS (HK) GLOBAL LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,PRUDENTIAL BROKERAGE LTD,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING
2024-04-09,87.63325021337687,3.5535214029256426,0.36859865443637135,2.9603079434421073,2.099284524094646,2.5643293202058843,0.0,0.3916360703386445,0.42907187117983847
2024-04-10,87.58826796960479,3.554033126296023,0.37153182600663454,2.9664944247041363,2.0880664639907756,2.616540245522631,0.0,0.39169246772792476,0.4233734761470952
2024-04-11,87.58286541111534,3.553930769831805,0.38880117822309046,2.960648971950645,2.0851263187667963,2.6164648889351994,0.0,0.3916811869506689,0.4204812742264534
2024-04-12,87.54000569444526,3.549313012187385,0.44042570224223027,2.9592001431700177,2.084105937407678,2.61518449072842,0.0,0.39148951310420466,0.42027550671480796
2024-04-15,87.50634364753435,3.5819563269111026,0.45494300615108857,2.8909036593398287,2.047243527679899,2.6547939979196435,0.0,0.40599344219812333,0.45782239226596894
2024-04-16,87.4782808897011,3.582978692788356,0.4892420705012213,2.8865282159572057,2.0519388015727693,2.659174547900756,0.0,0.391393656400977,0.46046312517762
2024-04-17,87.45885746968493,3.5827724759619706,0.49209164127670446,2.8921175408367716,2.0518207031011126,2.661899229128372,0.00863318668906499,0.3913711299042795,0.4604366234167994
2024-04-18,87.4591995739122,3.587198652641276,0.4951831205893255,2.8760926597019543,2.0527067731406343,2.668806702245958,0.008636914893999864,0.39154014186132713,0.4606354610133261
2024-04-19,87.45631053982355,3.588025038425128,0.49529719631550717,2.876755227437161,2.0531796568195153,2.6694215173515996,0.008638904586898382,0.3916303412727266,0.46074157796791365
2024-04-22,87.45594931696694,3.588128363420385,0.49531145947697125,2.876838069869153,2.0532387825993053,2.6694983891578627,0.008639153362970428,0.3916416191213261,0.4607548460250895
2024-04-23,87.46818994964384,3.5879217193804642,0.49528293397547346,2.876672389776151,2.05312053444484,2.657826442205593,0.008638655825153605,0.3916190640736302,0.46072831067485903
2024-04-24,87.38063075232795,3.5907134237495724,0.5014318906359756,2.878910682444481,2.054718034617532,2.6598944543506065,0.0086453774247582,0.3919237765890384,0.533131607860089
2024-04-25,87.3770781046893,3.5892653312544787,0.5012296690515885,2.8777496516237755,2.0538893909987506,2.6674636410446606,0.008641890845717043,0.3917657183391726,0.532916602152551
2024-04-26,87.3824759010331,3.589368727696978,0.501244108041151,2.8720711248105033,2.0539485576628773,2.6675404830235965,0.008642139793812948,0.391777003986187,0.5329319539517985
2024-04-30,87.34910497436358,3.586579113070073,0.5267608167671134,2.869838985337771,2.052352253305748,2.6827381487811457,0.008635423225690384,0.39147251956463075,0.5325177655842404
2024-05-02,87.33219876732882,3.586475877279776,0.5296240460830488,2.8697563801347807,2.052293178571814,2.69705288684683,0.008635174664397536,0.39146125145268823,0.532502437637848
2024-05-03,87.3404695511379,3.586579113070073,0.5440316632184942,2.8669605109292076,2.052352253305748,2.676981199964019,0.008635423225690384,0.39147251956463075,0.5325177655842404
2024-05-06,87.34622649995502,3.586579113070073,0.5440316632184942,2.858325087703517,2.052352253305748,2.6798596743725827,0.008635423225690384,0.39147251956463075,0.5325177655842404
2024-05-07,87.37348532447714,3.5788528857373665,0.5486042545552463,2.8521676689704694,2.0479310654339824,2.676958980342878,0.008616820752176645,0.3820123866798313,0.5313706130508931
2024-05-08,87.36916188198626,3.5792641107675958,0.5515398950781527,2.8524953948573217,2.048166381201682,2.6772665740252,0.008617810860596136,0.3820562814864288,0.5314316697367618
2024-05-09,87.37599500210041,3.5789556831360385,0.554364724594908,2.8522495933820915,2.0479898893065775,2.668418803879117,0.008617068257951938,0.38202335943586924,0.5313858759070361
2024-05-10,87.37312264601442,3.5789556831360385,0.5572370806808921,2.8522495933820915,2.0479898893065775,2.668418803879117,0.008617068257951938,0.38202335943586924,0.5313858759070361
2024-05-13,87.36916188198626,3.5792641107675958,0.5601577059387489,2.8524953948573217,2.048166381201682,2.668648763164604,0.008617810860596136,0.3820562814864288,0.5314316697367618
2024-05-16,87.4101016484207,3.5790584864402946,0.5629979641591475,2.8523315225001706,2.033686523595288,2.639771066644166,0.008617315777946135,0.38203433282227867,0.5314011396400117
2024-05-17,87.4043567712354,3.5790584864402946,0.5629979641591475,2.8523315225001706,2.033686523595288,2.645515943829463,0.008617315777946135,0.38203433282227867,0.5314011396400117
2024-05-21,87.39788791818825,3.5792641107675958,0.5659029131791463,2.8524953948573217,2.0338033631006884,2.6485405378232127,0.008617810860596136,0.3820562814864288,0.5314316697367618
2024-05-22,87.34941705774844,3.5791612956506436,0.5687591786025903,2.852413456325112,2.0481075471901358,2.6800621900819026,0.008617563312160459,0.38204530683911364,0.5314164042498949
2024-05-23,87.38034477931754,3.5777225039750475,0.5714019087407982,2.851266810952827,2.047284225789895,2.650271164662094,0.0086140991267457,0.38189172795239273,0.5312027794826516
2024-05-24,87.39757297757103,3.5777225039750475,0.5714019087407982,2.851266810952827,2.047284225789895,2.6330429664086026,0.0086140991267457,0.38189172795239273,0.5312027794826516
2024-05-27,87.40367739689398,3.574748493473213,0.5713855021696139,2.8511849429870684,2.047225442446908,2.6300960803385247,0.008613851791501717,0.3818807627565762,0.531187527142606
2024-05-28,87.40941996475499,3.574748493473213,0.5713855021696139,2.8511849429870684,2.047225442446908,2.6243535124775232,0.008613851791501717,0.3818807627565762,0.531187527142606
2024-05-30,87.42090510047699,3.574748493473213,0.5713855021696139,2.8511849429870684,2.047225442446908,2.612868376755521,0.008613851791501717,0.3818807627565762,0.531187527142606
2024-05-31,87.51601592081226,3.5717746537510453,0.5713690965405611,2.8367470722717303,2.0471666624794977,2.5352709158056053,0.008613604470460721,0.38186979819042527,0.5311722756784111
2024-06-05,87.56266934630085,3.571569559834198,0.5713362881085252,2.836584184176999,2.0470491126702433,2.4891887527140266,0.008613109870982792,0.38184787094690376,0.5311417753772721
2024-06-06,87.57702452941916,3.571569559834198,0.5713362881085252,2.836584184176999,2.0470491126702433,2.4748335695957224,0.008613109870982792,0.38184787094690376,0.5311417753772721
2024-06-07,87.60573489565576,3.571569559834198,0.5713362881085252,2.836584184176999,2.0470491126702433,2.4461232033591127,0.008613109870982792,0.38184787094690376,0.5311417753772721
2024-06-11,87.61462461223978,3.569007871756711,0.5709265003855188,2.8345496602054903,2.045580878265703,2.4443687353189048,0.008606932166615861,0.3815739927199699,0.5307608169413115
2024-06-12,84.69864272218274,3.4502244795368266,3.880115793305483,2.7402104387318205,1.977500043335818,2.363015479554161,0.008320477040683666,0.3688744821369759,0.5130960841754928
2024-06-13,84.71805716861101,3.4502244795368266,3.880115793305483,2.7402104387318205,1.977500043335818,2.3574684948603717,0.008320477040683666,0.3688744821369759,0.49922862244102
2024-06-19,84.80126193901783,3.4502244795368266,3.880115793305483,2.7346634540380315,1.927577181091716,2.3491480178196884,0.008320477040683666,0.3688744821369759,0.47981417601275805
2024-06-21,84.81235590840541,3.4502244795368266,3.880115793305483,2.7235694846504535,1.927577181091716,2.3491480178196884,0.008320477040683666,0.3688744821369759,0.47981417601275805
2024-06-24,84.83833770227265,3.4462101038503223,3.8756012341532164,2.7148600496570063,1.9253344229710403,2.3436444918467627,0.00831079607037859,0.36844529245345087,0.4792559067251654
2024-06-25,84.84110796762945,3.4462101038503223,3.8756012341532164,2.7148600496570063,1.9253344229710403,2.34087422648997,0.00831079607037859,0.36844529245345087,0.4792559067251654
2024-06-26,84.85495929441342,3.4462101038503223,3.8756012341532164,2.7148600496570063,1.9253344229710403,2.3270228997060056,0.00831079607037859,0.36844529245345087,0.4792559067251654
2024-06-27,84.85663733973193,3.445828269503104,3.8751718239829924,2.7145592476792944,1.9251210991194996,2.326765069439395,0.008309875247997839,0.3684044693279042,0.47920280596787546
2024-06-28,84.969933635901,3.4452556766057034,3.874527887115256,2.714108169673303,1.9248012019621892,2.2155985058557577,0.00830849439695909,0.3683432515985197,0.47912317689130757
2024-07-09,84.99071772551433,3.4404914592703477,3.8691700574913312,2.7103550081068657,1.922139521055379,2.2125347004954,0.008297005126857751,0.3678338939573603,0.4784606289821304
2024-07-19,85.00108822950241,3.438114288280632,3.866496695582479,2.70848231713426,1.9208114391921536,2.2110059731708245,0.008291272399390592,0.3675797430396496,0.4781300416981908
2024-07-23,85.00661574443534,3.438114288280632,3.866496695582479,2.70848231713426,1.9208114391921536,2.2054784582378972,0.008291272399390592,0.3675797430396496,0.4781300416981908
2024-07-25,85.04530834896583,3.438114288280632,3.866496695582479,2.70848231713426,1.9208114391921536,2.166785853707408,0.008291272399390592,0.3675797430396496,0.4781300416981908
2024-08-01,85.04902722660283,3.4372593106830656,3.8655351894257306,2.707808781727817,1.9203337788784007,2.1662470253822534,0.008289210556309644,0.36748833466306086,0.47801114208052276
2024-08-02,85.04985339269001,3.4370693734048468,3.8653215863290837,2.707659152682275,1.9202276644022256,2.1661273221458197,0.008288752508211044,0.36746802786402305,0.47798472797350366
2024-08-05,85.05026644149511,3.4369744126372357,3.8652147936330326,2.707584344360523,1.9201746115617997,2.1660674754884184,0.00828852350314446,0.367457875306071,0.47797152201466375
2024-08-06,85.06531851191895,3.4366895618151747,3.864894450948094,2.7156477807590966,1.9200154706282526,2.143787057852552,0.00828783656386296,0.3674274209979246,0.47793190851609746
2024-08-07,85.24219748757011,3.395987111628335,3.819120553993602,2.6834849925487565,1.8972757577023251,2.118397105002884,0.008189679529650325,0.3630757924811644,0.4722715195431688
2024-08-09,85.24855166977935,3.3951529551886206,3.818182463270804,2.691013515929244,1.8968097297878548,2.1069598725125522,0.008187667898364842,0.36298661016084127,0.4721555154723725
2024-08-12,85.25007321739191,3.395430961799491,3.8184951089690418,2.691233865220497,1.8969650469860502,2.1044029514046687,0.008188338332313886,0.3630163327325822,0.47219417716343404
2024-08-19,85.25280266350269,3.395430961799491,3.8184951089690418,2.691233865220497,1.8969650469860502,2.1016735052938973,0.008188338332313886,0.3630163327325822,0.47219417716343404
2024-08-20,85.25553210961347,3.395430961799491,3.8184951089690418,2.691233865220497,1.8969650469860502,2.098944059183126,0.008188338332313886,0.3630163327325822,0.47219417716343404
2024-08-27,85.26610958320767,3.393623343545575,3.8164622649680546,2.689801138855255,1.895955163797568,2.0950986558223486,0.008183979124306049,0.3628230745109015,0.47194279616831547
2024-08-28,85.26615178673484,3.3936136229035094,3.8164513331527408,2.689793434230595,1.8959497330530057,2.0950926546542568,0.00818395568224319,0.3628220352461147,0.47194144434269064
2024-08-30,85.27778361343104,3.394076572441026,3.816971965309482,2.690160370118048,1.896208374474689,2.0817366758621407,0.008185072120034628,0.3628715306548685,0.47200582558866355
2024-09-05,85.28332263566826,3.3934284784483197,3.8162431200556264,2.689646687901964,1.8958462962392137,2.0813391712669356,0.008183509192399484,0.3628022408630438,0.46918786036423704
2024-09-09,85.28492824800092,3.3930582501365816,3.8158267620105124,2.6893532432754577,1.895639456466981,2.081112093934254,0.008182616358850276,0.3627626585756956,0.4691366712407492
2024-09-10,85.2857309227933,3.3928731662734224,3.815618617055079,2.689206544972343,1.8955360535048462,2.0809985738477663,0.008182170015128831,0.3627428706707116,0.4691110808673864
2024-09-12,85.30755004283365,3.3928731662734224,3.815618617055079,2.689206544972343,1.8955360535048462,2.0809985738477663,0.008182170015128831,0.3627428706707116,0.44729196082704287
2024-09-13,85.36209784293452,3.3928731662734224,3.815618617055079,2.689206544972343,1.8955360535048462,2.0264507737469075,0.008182170015128831,0.3627428706707116,0.44729196082704287
2024-09-16,85.38118957296982,3.3928731662734224,3.815618617055079,2.689206544972343,1.8955360535048462,2.0264507737469075,0.008182170015128831,0.3627428706707116,0.42820023079174224
2024-09-23,85.41391825303033,3.3928731662734224,3.815618617055079,2.6564778649118277,1.8955360535048462,2.0264507737469075,0.008182170015128831,0.3627428706707116,0.42820023079174224
2024-09-27,85.41590707849367,3.392410544942759,3.8150983539991317,2.656115651747787,1.895277595446316,2.0261744653476446,0.008181054368833018,0.3626934103515972,0.4281418453022613
2024-09-30,85.8604110325336,3.392410544942759,3.438769853032812,2.587940198674178,1.895277595446316,2.0261744653476446,0.008181054368833018,0.3626934103515972,0.4281418453022613
2024-10-02,85.87678448736544,3.4053853620232735,3.424470788391698,2.573806070256181,1.894910189436489,2.025781684534261,0.008179468443610744,0.36262310100007633,0.42805884854896226
2024-10-03,86.05318110691289,3.3585771845745347,3.4158256593116008,2.559824656100234,1.8946519020124204,2.025505558554285,0.008178353533866561,0.36257367333475093,0.3216819056654181
2024-10-04,86.07602533814199,3.360959401138143,3.4209765333013245,2.4607024186904263,1.8850835602162799,2.0978715742493765,0.008184154385888334,0.3682869473649751,0.32191007251160786
2024-10-07,86.23605318893426,3.3488722461189107,3.41983449420293,2.2626039869866155,1.8859582086945132,2.139784711456582,0.008187951702002228,0.37391646105810167,0.3247887508460883
2024-10-08,86.31583542984376,3.348049836008317,3.4189946573092267,2.1747316375701944,1.8991382932858913,2.1419878738928517,0.008185940919335739,0.36836734137010824,0.3247089898003176
2024-10-09,86.31333562627272,3.3629777639473493,3.414841869073161,2.1782924152840786,1.9135125101680943,2.107320481954021,0.008189069230391274,0.36850811536760736,0.33302214870257846
2024-10-10,86.3989601935438,3.325851532676901,3.3968467213875737,2.2035814342120355,1.9004865901010863,2.077974561877768,0.008191752543539165,0.36316769609690297,0.32493951756038686
2024-10-14,86.47925472079334,3.3255791094656137,3.3965684829024823,2.200670576542927,1.8921398381442287,2.009545340366742,0.008191081550407917,0.3631379487347509,0.324912901499514
2024-10-15,86.49046883612293,3.318034719304086,3.39443683455122,2.1992894603282016,1.8909523523665557,2.0110128191834797,0.008185940919335739,0.3629100474238844,0.3247089898003176
2024-10-16,86.5722030422523,3.3160440902967534,3.392400368691744,2.195243003855992,1.8898178902760279,2.009806327753871,0.008181029828034753,0.36269232237620735,0.25361192466907734
2024-10-17,86.58583809196568,3.3024090405833624,3.392400368691744,2.195243003855992,1.8898178902760279,2.009806327753871,0.008181029828034753,0.36269232237620735,0.25361192466907734
2024-10-18,86.61218433069105,3.303309856465595,3.3933257319927335,2.195841812101407,1.890333386069907,1.9803492615970455,0.008183261411558038,0.36279125591240635,0.25368110375829916
2024-10-22,86.63581644847778,3.3042111639227074,3.380609109909359,2.1964409471162507,1.8908491631696416,1.9672471091562937,0.008185494212855592,0.36289024343659787,0.2537503205985233
2024-10-23,86.63818036955786,3.3043013217205286,3.380701352280541,2.1965008786003515,1.8909007563603024,1.9645722144003144,0.00818571756000131,0.36290014516005803,0.2537572443600406
2024-10-24,86.65455180467787,3.3043013217205286,3.380701352280541,2.1965008786003515,1.8772578937603004,1.9618436418803138,0.00818571756000131,0.36290014516005803,0.2537572443600406
2024-10-31,86.68093189807638,3.305203170374899,3.3816240529269197,2.197100373370598,1.8777702569925108,1.9323566016725258,0.008187951702002228,0.36299919212209875,0.25382650276206903
2024-11-04,86.68093189807638,3.305203170374899,3.3761654184589185,2.197100373370598,1.8777702569925108,1.9323566016725258,0.008187951702002228,0.36299919212209875,0.2592851372300705
2024-11-07,86.67856616503184,3.3051129633571867,3.3760732747091993,2.197040409168072,1.8777190080840171,1.93230386297018,0.008187728232924494,0.36298928499298583,0.2620073034535838
2024-11-08,86.68639053254438,3.305203170374899,3.3761654184589185,2.197100373370598,1.8777702569925108,1.929627284438525,0.008187951702002228,0.36299919212209875,0.25655581999606974
2024-11-11,86.68802987209372,3.305473820974883,3.37644187988929,2.197280285619142,1.87792402050431,1.9270557535988992,0.008188622182431583,0.36302891675446686,0.2565768283828563
2024-11-12,86.69822188010112,3.3056542793346106,3.3766262126646684,2.197400243488325,1.8780265435030654,1.9189718896550216,0.008189069230391274,0.3630487358806798,0.2538611461421295
2024-11-13,86.64872301628031,3.3057445159036067,3.376718386600133,2.246595983970824,1.8780778092003976,1.9190242730637783,0.008189292772676153,0.36305864625530937,0.2538680759529607
2024-11-14,86.64872301628031,3.3057445159036067,3.376718386600133,2.2657043337737353,1.8780778092003976,1.8999159232608673,0.008189292772676153,0.36305864625530937,0.2538680759529607
2024-11-18,86.63453350509836,3.305203170374899,3.3761654184589185,2.2653333042206163,1.8777702569925108,1.8996047948645167,0.008187951702002228,0.36299919212209875,0.2702024061660735
2024-11-21,86.60107715225826,3.3040308630859814,3.3749679418970757,2.2645298235849416,1.8771042393089639,1.93712792137989,0.008185047555126296,0.36287044161059906,0.27010656931916777
2024-11-22,86.60390823758858,3.2986309728101286,3.369452116735036,2.2608288252951336,1.8740364238590985,1.9530292382368803,0.008171670452873977,0.36227739007741294,0.26966512494484124
2024-11-25,86.57284822333366,3.2989005480914866,3.3561069159774664,2.3045993919780328,1.8741895764549488,1.9477406208797794,0.008172338269425648,0.3623069966112037,0.2751353884039968
2024-11-26,86.56231782992194,3.3233270317241526,3.3560154943312757,2.372637577566998,1.860518330055407,1.879586599909562,0.008172115651780705,0.3622971272289445,0.2751278936099504
2024-11-27,86.59009050735338,3.3238702927730337,3.3565640989314574,2.3730254303322234,1.860822467183592,1.8499245317974509,0.008173451539605822,0.36235635158919144,0.2751728685000627
2024-11-28,86.59281499119992,3.321145808926499,3.3565640989314574,2.3730254303322234,1.860822467183592,1.8499245317974509,0.008173451539605822,0.36235635158919144,0.2751728685000627
2024-12-03,86.5904558482177,3.3210553273105714,3.35647265237623,2.3729607793991043,1.860771770757277,1.8525985418959712,0.008173228861305755,0.3623464795178885,0.27516537166396043
2024-12-09,86.62623752935471,3.32096485062469,3.3563812108036246,2.3728961319886013,1.8607210770932432,1.81713171071917,0.008173006195138697,0.3623366079844822,0.2751578752363361
2024-12-10,86.62623752935471,3.3182405152263104,3.3563812108036246,2.3728961319886013,1.8607210770932432,1.8198560461175497,0.008173006195138697,0.3623366079844822,0.2751578752363361
2024-12-11,86.63749891029553,3.318150117688083,3.3562897742132334,2.3728314881004273,1.857946125010897,1.8143579461250108,0.008172783541103653,0.36232673698892864,0.2724261180367884
2024-12-12,86.67273401055063,3.318873435933208,3.3570214064611763,2.3488250425077384,1.8474517155687316,1.814753455116188,0.008174565113135981,0.36240572001569515,0.2697606487334874
2024-12-16,86.67000915551293,3.318873435933208,3.3570214064611763,2.3488250425077384,1.8474517155687316,1.8174783101538998,0.008174565113135981,0.36240572001569515,0.2697606487334874
2024-12-17,86.63458604002267,3.318873435933208,3.359746261498888,2.3488250425077384,1.8474517155687316,1.8174783101538998,0.04087282556567991,0.36240572001569515,0.2697606487334874
2024-12-18,86.63495021825494,3.3187830039073356,3.3596547157781154,2.348761042174157,1.8474013765592558,1.8174287878540172,0.040871711870779995,0.3623958452542493,0.269753298347148
2024-12-19,86.63531437664163,3.3186925768094775,3.359563175046047,2.348697045328218,1.8473510402929605,1.8173792682528092,0.04087059823656992,0.36238597103091996,0.2697459483613615
2024-12-20,86.63840314749524,3.3186021546392315,3.3594716393022765,2.3486330519696366,1.8473007067696212,1.8146051190391854,0.04086948466304472,0.3623760973456632,0.2697385987760952
2024-12-23,86.64893790938716,3.315967870260373,3.359563175046047,2.348697045328218,1.8473510402929605,1.8064804420563907,0.04087059823656992,0.36238597103091996,0.2697459483613615
2024-12-27,86.65784270470775,3.314432624692932,3.3580077454777193,2.347609632280449,1.8464957432553881,1.8029206224706003,0.04085167573573868,0.3622181915235496,0.2696210598558753
2024-12-30,86.64132530251707,3.3138008778713255,3.35736769302822,2.366222648208859,1.8461437922734254,1.8025769771165303,0.040843889209589056,0.3621491509916896,0.26956966878328775
2025-01-02,86.65585051939284,3.3128988000609767,3.356453755526035,2.3546897798297004,1.8456412378318343,1.802086282366776,0.04083277074849191,0.36205056730329493,0.2694962869400466
2025-01-03,86.66129488882598,3.3128988000609767,3.356453755526035,2.3546897798297004,1.8456412378318343,1.7966419129336442,0.04083277074849191,0.36205056730329493,0.2694962869400466
2025-01-06,86.66601330676336,3.3130791763309486,3.3566365032177976,2.3493733189594157,1.8457417268302245,1.7967397340825193,0.040834993956420894,0.3620702797469319,0.2695109601123779
2025-01-07,86.6674651307122,3.3127184434306374,3.3562710277321077,2.3491175157605912,1.845540759774833,1.7965441024356783,0.04083054778262905,0.3620308570059776,0.26948161536535176
2025-01-08,86.6649242312865,3.313349777567234,3.3569106620709936,2.3495652079215468,1.8458924808468236,1.796886485780094,0.04083832922227486,0.36209985243750376,0.26953297286701405
2025-01-10,86.66692078566334,3.313530202950322,3.3570934595215665,2.3469704477758233,1.8459929972065061,1.7969843335638553,0.040840553035542175,0.36211957024847397,0.26954765003457837
2025-01-13,86.66891755749302,3.313710647984273,3.357276276881355,2.3470982568302734,1.8460935245138348,1.7943593401985505,0.04084277709101405,0.3621392902069912,0.2695623288006927
2025-01-14,86.67164040929909,3.313710647984273,3.357276276881355,2.3470982568302734,1.8460935245138348,1.7916364883924827,0.04084277709101405,0.3621392902069912,0.2695623288006927
2025-01-15,86.67436326110514,3.313710647984273,3.357276276881355,2.3470982568302734,1.8460935245138348,1.7889136365864151,0.04084277709101405,0.3621392902069912,0.2695623288006927
2025-01-17,86.67708611291121,3.313710647984273,3.357276276881355,2.3470982568302734,1.8460935245138348,1.7861907847803478,0.04084277709101405,0.3621392902069912,0.2695623288006927
2025-01-20,86.67744886623538,3.3136204230107387,3.3571848657126058,2.3470343505630704,1.8460432594916028,1.7861421507765363,0.04084166503300007,0.3621294299592672,0.26955498921780047
2025-01-21,86.68525466832942,3.313710647984273,3.357276276881355,2.3470982568302734,1.8460935245138348,1.7780222293621448,0.04084277709101405,0.3621392902069912,0.2695623288006927
2025-01-22,86.68489211767397,3.3138008778713255,3.35736769302822,2.347162166577718,1.8461437922734254,1.778070643590777,0.040843889209589056,0.3621491509916896,0.26956966878328775
2025-01-23,86.68761504362126,3.3138008778713255,3.35736769302822,2.347162166577718,1.8461437922734254,1.775347717643471,0.040843889209589056,0.3621491509916896,0.26956966878328775
2025-01-24,86.62172757764516,3.3132595722437603,3.3568192708106457,2.3467787602909786,1.8458422267717909,1.7750577166006012,0.1088992464172148,0.3620899943372392,0.2695256348826066
2025-01-27,86.62445005880559,3.3132595722437603,3.3568192708106457,2.3467787602909786,1.8458422267717909,1.7723352354401707,0.1088992464172148,0.3620899943372392,0.2695256348826066
2025-02-03,86.62717253996603,3.3132595722437603,3.3540967896502156,2.341333797970118,1.832229820969639,1.7913926035631835,0.1088992464172148,0.3620899943372392,0.2695256348826066
2025-02-04,86.62953101262721,3.313349777567234,3.354188106789508,2.341397542077092,1.8322797044393986,1.7887188199356387,0.10890221125939963,0.36209985243750376,0.26953297286701405
2025-02-05,86.59778662064987,3.3124479453024205,3.3532751590900434,2.3407602571570107,1.8317809919379862,1.8236155491804618,0.10887257010032607,0.3620012955835842,0.26945961099830706
2025-02-06,86.60993788143576,3.2991980662126186,3.3536402785263584,2.3410151294908017,1.8319804443573369,1.823814112510276,0.10888442462747916,0.3620407118863682,0.26948895095301095
2025-02-07,86.61265999205143,3.2991980662126186,3.3536402785263584,2.3410151294908017,1.8319804443573369,1.8210920018945889,0.10888442462747916,0.3620407118863682,0.26948895095301095
2025-02-10,86.74804405703676,3.2993776916334094,3.356545126884484,2.3411425864725515,1.8320801868558456,1.685078210495941,0.10889035285918845,0.36206042325680154,0.26678136450501166
2025-02-11,86.75076631585826,3.2993776916334094,3.356545126884484,2.3411425864725515,1.8320801868558456,1.6823559516744615,0.10889035285918845,0.36206042325680154,0.26678136450501166
2025-02-12,86.75821214084645,3.299557336614741,3.356727884526383,2.3412700573338925,1.8321799402159413,1.674280331698074,0.10889628173646011,0.36208013677372985,0.26679589025432726
2025-02-13,86.8782198599327,3.3001862481347954,3.35736769302822,2.3417163146831057,1.8325291625368956,1.55479071591169,0.10891703789223747,0.3621491509916896,0.26412381688867587
2025-02-14,87.00998143116189,3.2999166852718074,3.3570934595215665,2.341525040704418,1.8323794795279922,1.4239739491725705,0.10890814142811246,0.36211957024847397,0.2641022429631727
