date,CHINA GALAXY INTERNATIONAL SECURITIES,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,DBS BANK LTD,CITRUS SECURITIES LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,SDICS INTERNATIONAL SECURITIES (HONG,CMB WING LUNG BANK LTD,CITIBANK N.A.
2024-05-03,36.49791407895084,32.756646016012056,4.35562720744206,15.061204713309834,0.0,0.000215190934935536,5.701914202986898,0.0,2.4357461925353316,3.1907323978280435
2024-05-06,36.547927490592976,32.617890137493276,4.364307089795612,15.08451135303577,0.0,0.0002155239346980582,5.755566676111644,0.0,2.435204938153359,3.1943767908826652
2024-05-07,35.207277703463184,31.542027954156843,4.192173881648012,14.531181839628768,0.0,0.0002076180933271981,5.522848900596796,3.5519303406417047,2.378265259063054,3.0740865027083055
2024-05-08,35.21451576237701,31.523177881037327,4.189713153808793,14.534169220565419,0.0,0.00020766077632029215,5.492627533671728,3.552660561287558,2.4169637755918805,3.075964450883959
2024-05-09,35.213565140461384,31.53686276935705,4.191676603485712,14.533776868165068,0.0,0.00020765517048188398,5.477112776630171,3.552564656604071,2.417936805091057,3.0762967250350046
2024-05-10,35.20895900735873,31.53834352589606,4.1869757483634915,14.53187576810684,0.0,0.00020762800801336144,5.472243779200154,3.552099961092588,2.4331926259085828,3.0761019560655396
2024-05-13,35.2166365654627,31.517807807472913,4.189550133773783,14.535044544569272,0.0,0.00020767328274287562,5.470737287295573,3.552874521165116,2.4399533989460456,3.0771880680318566
2024-05-14,35.198581347270085,31.53942610143097,4.187402193221494,14.527592572254889,0.0,0.00020756681072287654,5.4700081629799655,3.5510529978469716,2.4501186337728345,3.0756104244120652
2024-05-16,35.20157708569621,31.528825003981993,4.191910271028728,14.528829010362386,0.0,0.0002075844766584645,5.470473713380516,3.5513552266730106,2.4503271624765155,3.076494941923987
2024-05-17,35.20413482686269,31.507449533740733,4.192214854583048,14.52988467283939,0.0,0.0002075995597145498,5.4868563632555505,3.551613267596518,2.4505052028705454,3.077133678691809
2024-05-20,35.18485131740751,31.495170590607835,4.210667100395076,14.521925745007492,0.0,0.00020748584443387787,5.4838508683873926,3.549667826574783,2.4782109259182374,3.075448139857244
2024-05-21,35.18280733575042,31.49375589990626,4.213534598402008,14.521082127691031,0.0,0.0002074737910289536,5.4771006093733465,3.549461616923338,2.478066960049822,3.0839833781127477
2024-05-22,35.179741808502236,31.498065299133813,4.2098481758180535,14.519816885480235,0.0,0.0002074557135471423,5.478697939066481,3.549152347364511,2.477851042607068,3.0866190463140524
2024-05-23,35.17463378337703,31.50697450919942,4.219608194215236,14.517708638356988,0.0,0.00020742559141029055,5.486199467210774,3.54863701784725,2.4853734362781013,3.0606575279237886
2024-05-24,35.1749256305671,31.52860093866252,4.20761242057323,14.517829093128412,0.0,0.00020742731243960884,5.4729696387190785,3.548666461216828,2.486431194213591,3.0627571956067974
2024-05-27,35.167557971411675,31.53692866859828,4.230372864368733,14.514788221981782,0.0,0.00020738386519103094,5.471823283065351,3.547923165688157,2.4859103920448877,3.0444880489759396
2024-05-28,35.16704745593566,31.537093000296824,4.23031145348492,14.514577515738702,0.0,0.00020738085467000635,5.472573373886798,3.547871661694469,2.485874304929366,3.044443853178586
2024-05-29,35.16172439196273,31.55326168068477,4.229671131930472,14.512380515130301,0.0,0.0002073494644443255,5.465939232216865,3.547334637713521,2.48549803029413,3.0439830306027695
2024-05-30,35.168943730993945,31.514113888797922,4.230539560041436,14.515360169766145,0.0,0.00020739203704585888,5.453373614120859,3.5480629697805535,2.5239610908481027,3.045437583613988
2024-05-31,35.15917280948441,31.50971240456319,4.250097638960659,14.511327394543027,0.0,0.00020733441770616023,5.451858513583483,3.5470772181169887,2.5253332076610313,3.0452134786695075
2024-06-04,35.16478677983929,31.48011327824228,4.250776264771333,14.513644461620927,0.0,0.00020736752341319313,5.452729028149913,3.5476435905529082,2.549583700365209,3.0405155289347268
2024-06-05,35.168141435819884,31.488301105795337,4.251181781008586,14.51502903660778,0.0,0.00020738730589351794,5.438732097057509,3.547982029226305,2.549826925960803,3.040598201217907
2024-06-06,35.170475487070526,31.496820365308366,4.242753079962922,14.515992375024108,0.0,0.00020740106984523462,5.432871024595921,3.548217502912274,2.5526923676551476,3.0399703964008946
2024-06-07,35.168724919588904,31.484468330696743,4.242956683601296,14.515269859224613,0.0,0.00020739074671017615,5.437992769487528,3.548040894717693,2.5625200663509364,3.039819085585578
2024-06-11,35.17463378337703,31.49929976231724,4.217119087118313,14.517708638356988,0.0,0.00020742559141029055,5.438906432369228,3.54863701784725,2.56295060746555,3.0405372455569903
2024-06-12,35.164203426737096,31.49016661890726,4.2478026509382945,14.513403692934517,0.0,0.00020736408336708011,5.435219989134537,3.5475847382440064,2.562190614083642,3.0392209049372747
2024-06-14,35.16289095301992,31.48857656277374,4.247644105349547,14.512861992596177,0.0,0.00020735634368061534,5.435017124212608,3.5474523276879673,2.566449465734976,3.0389001122813863
2024-06-17,35.160120496888666,31.483192842855207,4.24730943685853,14.511718535775659,0.0,0.00020734000623969014,5.434588903548518,3.5471728267486196,2.577443617565588,3.038245999752975
2024-06-18,35.16019339803585,31.48470950329753,4.247318243248441,14.51174862443616,0.0,0.0002073404361393634,5.434600171648853,3.547180181472229,2.577448961648426,3.0365935757763673
2024-06-20,35.15436226139307,31.48529249608694,4.255735313625756,14.509341925809768,0.0,0.00020730604979793982,5.433698871253801,3.5465918999431545,2.5786799534365734,3.0360899724011383
2024-06-21,35.15006303716922,31.478747333929764,4.255214855873897,14.507567496968882,0.0,0.00020728069717784639,5.4299251432708635,3.5461581673185956,2.5963980128497033,3.0357186719218956
2024-06-24,35.157277587928434,31.488940165455144,4.257746824694246,14.510545175330053,0.0,0.00020732324154283405,5.405538876746312,3.546886016314805,2.597552893290168,3.035305136999302
2024-06-25,35.156913145668625,31.494211418876738,4.2577026886580995,14.510394758226186,0.0,0.000207321092418788,5.399263209862497,3.5468492491006254,2.5991845356543455,3.0352736728604603
2024-06-26,35.157131810117825,31.489224242977354,4.25607059111488,14.510485008114287,0.0,0.00020732238188786892,5.39929679150577,3.546871309337661,2.6054203731848484,3.0352925512654867
2024-06-27,35.15735047728708,31.48796883112511,4.2598288887250115,14.510575259125048,0.0,0.00020732367137299,5.39663516583893,3.5468933698491134,2.6054365781443654,3.035104106233976
2024-06-28,35.14897018171257,31.480877737644647,4.320995768724136,14.507116440187417,0.0,0.00020727425258510894,5.347261168190641,3.5460479132260434,2.61559379337149,3.0329297226904717
2024-07-02,35.13884628615265,31.486315374870085,4.319751199974289,14.502937981161255,0.0,0.0002072145517496482,5.3519374425899136,3.545026551332981,2.622921796047047,3.032056153320036
2024-07-03,35.135788414561034,31.482746569711406,4.319375284260675,14.501675898687449,0.0,0.00020719651941341255,5.351264506890206,3.5447180541246617,2.6226935427349765,3.0415305325101802
2024-07-04,35.136225220775295,31.500957083700914,4.302853054878193,14.501856182735015,0.0,0.0002071990952692945,5.35070943623426,3.54476212186709,2.6227261479187294,3.0397035527952307
2024-07-05,35.10269555321106,31.587645239147545,4.2937789112344795,14.488017404840797,0.0,0.00020700137007996814,5.32925027270878,3.541379439328095,2.6202233424722365,3.0368028356869288
2024-07-08,35.10298620786062,31.588113791830953,4.2938144642535585,14.488137367412197,0.0,0.00020700308407684874,5.3288803933903175,3.541408762386728,2.6202450382447515,3.036206971536807
2024-07-09,35.09804573333654,31.609746726184373,4.2855521068406155,14.486098273839326,0.0,0.0002069739499895882,5.324197889532166,3.540910336421874,2.619876258968207,3.035365700926906
2024-07-10,35.09724666960108,31.610268894640843,4.28545453932073,14.485768474400151,0.0,0.00020696923789311196,5.322834860135052,3.540829721875359,2.6227141825815146,3.0346756882073835
2024-07-11,35.093615020223254,31.609067534710682,4.289150063018716,14.484269575282433,0.0,0.00020694782197661288,5.3222840855945295,3.5404633383758934,2.6265817565271705,3.034361678445343
2024-07-12,35.09205389769208,31.61159494948113,4.289212198037283,14.48447940248497,0.0,0.00020695081993811387,5.320912531428846,3.540514627501252,2.6266198066545408,3.0344056358999576
2024-07-15,35.09023840928943,31.61658160634738,4.288576415296029,14.483730047532696,0.0,0.00020694011333158085,5.319602553301617,3.5403314588766848,2.626483918404424,3.0342486508384106
2024-07-16,35.08871354419435,31.61955324440165,4.288390052912081,14.483100649289845,0.0,0.00020693112063817392,5.319992180486813,3.5401776118778794,2.6263697831397033,3.033496002577037
2024-07-17,35.08871354419435,31.61934631328101,4.288390052912081,14.483100649289845,0.0,0.00020693112063817392,5.320199111607452,3.5401776118778794,2.6263697831397033,3.033496002577037
2024-07-18,35.07463295997186,31.65071657657157,4.286669185111017,14.477288794197515,0.0,0.00020684808222558776,5.317029953608732,3.538756990715355,2.6244884672782574,3.0302102244634717
2024-07-19,35.07470551132755,31.650575197097155,4.286678052022359,14.477318740253686,0.0,0.00020684851008776395,5.317040951805973,3.538764310581466,2.6244938959935493,3.0302164924081736
2024-07-22,31.473789861206154,28.40193750576675,14.11245029967986,12.991016778096395,0.0,0.00018561257877142625,4.770985724740741,3.1754599976215605,2.3550523994518566,2.719121820857913
2024-07-23,31.47244627436611,28.404993960517324,14.11184785229151,12.990462203662911,0.0,0.00018560465514293146,4.7707820557939105,3.175324440185271,2.3549518644535143,2.719005744074307
2024-07-24,31.471978966701887,28.4106970615266,14.111638317430437,12.990269319306332,0.0,0.00018560189925681102,4.770525616597814,3.1752772924855224,2.3549168977704182,2.7145109262817284
2024-07-25,31.472563103450536,28.41196680062361,14.111900236979046,12.990510425647065,0.0,0.00018560534412724925,4.769871738726178,3.1753362273289802,2.356816659727811,2.710849202172644
2024-07-26,31.472972012076607,28.412707159832166,14.112083586448176,12.99067920541097,0.0,0.00018560775561264395,4.772717827823527,3.1753774830211126,2.356847280769353,2.706429836862476
2024-07-29,31.471336441322162,28.41846894959395,14.109308637945766,12.99000411266852,0.0,0.00018559811004702147,4.77432578284958,3.1752124666844432,2.3567248013770787,2.704433209448451
2024-07-30,31.471336441322162,28.42032493069442,14.109308637945766,12.99000411266852,0.0,0.00018559811004702147,4.77246980174911,3.1752124666844432,2.3567248013770787,2.704433209448451
2024-07-31,31.471161211680908,28.42090907712429,14.10904448147601,12.98993178546485,0.0,0.00018559707665302176,4.772443229055801,3.175194787379896,2.35671167934007,2.7044181514015206
2024-08-01,31.477762875950276,28.40366639285974,14.114231749367478,12.992656666442482,0.0,0.00018563600910871344,4.7734443382214575,3.1758608438318694,2.357206043662443,2.7049854536551443
2024-08-02,31.47934067472678,28.407503493984045,14.105656948734731,12.993307913415544,0.0,0.0001856453139716162,4.773683603466139,3.17602003142641,2.359180649951299,2.705121038981079
2024-08-05,31.47969131815749,28.40856251023033,14.103957595613181,12.993452643831283,0.0,0.00018564738184560566,4.773736776777904,3.176055408614621,2.3592069284939567,2.705151170899387
2024-08-07,31.469759444795486,28.397929281718042,14.136625545197287,12.989353196829423,0.0,0.0001855888099152826,4.768333293153356,3.1750533600306543,2.3584625964034114,2.7042976930624247
2024-08-08,31.470285092743712,28.398218028142008,14.136861673097334,12.989570161527505,0.0,0.00018559190985563382,4.7684129399207995,3.1751063938101827,2.3585019904453945,2.7028581284032103
2024-08-09,31.46829940373639,28.397910819769166,14.135969675750006,12.98875055513997,0.0,0.00018558019951318974,4.7681120660923835,3.1749060532716498,2.363178260600958,2.702687585439964
2024-08-12,31.468124207913323,28.397752717950713,14.135890975505983,12.988678241894982,0.0,0.0001855791663186284,4.767899941058201,3.174888377379095,2.363907420566689,2.7026725385646966
2024-08-13,31.56489484701637,28.48489521410389,14.179361606133742,13.028620968899219,0.0,0.0001861498585661297,4.7825621662810045,3.184651780349347,2.3711768984153605,2.4036503689425044
2024-08-14,31.56607005091146,28.4878173133223,14.17988952301958,13.029106042148614,0.0,0.00018615678917812504,4.777155523889045,3.184770349259363,2.3712651805509566,2.403739860109502
2024-08-15,31.56654015697235,28.487124618319378,14.180100700780915,13.02930008156209,0.0,0.00018615956156742554,4.776854349820139,3.184817779295516,2.3713004952458663,2.4037756584421808
2024-08-20,31.56636386555862,28.48082229346592,14.180021508383305,13.029227316104746,0.0,0.0001861585219117609,4.776269196690049,3.184799992866406,2.378547434466569,2.4037622339424733
2024-08-21,31.566951511262083,28.48340027997646,14.180099324494474,13.029469870789992,0.0,0.00018616198747580337,4.7726348729171715,3.1848592817360437,2.3785917139783397,2.403806982857962
2024-08-22,31.566716450355187,28.480768092683554,14.17999373346184,13.029372847832194,0.0,0.00018616060123470275,4.775764064075064,3.184835565923295,2.378574001975797,2.403789083091835
2024-08-23,31.567362876272952,28.483026804008098,14.176560824316661,13.029639664443113,0.0,0.0001861644134474077,4.775861862579797,3.184900785258251,2.378622710617528,2.4038383080901524
2024-08-26,31.553676056456233,28.51998945500905,14.168553384779644,13.023990338236707,0.0,0.00018608369720914835,4.769697326864891,3.18351989185411,2.3775913992412883,2.402796063860873
2024-08-27,31.55238435190232,28.522915613437288,14.167973370428966,13.023457178563017,0.0,0.0001860760795496825,4.769502071017461,3.183389568935968,2.377494068406293,2.4026977012291386
2024-08-28,31.539531784091096,28.542917119445605,14.161272177953018,13.018152195438532,0.0,0.0001860002832040312,4.76439725427126,3.1820928450545662,2.389731638605393,2.4017189848573266
2024-08-29,31.526748298726794,28.553287348281337,14.149954637114673,13.012875726554979,0.0,0.00018592489426311822,4.762466166549773,3.180803091053426,2.412933277746748,2.4007455290780118
2024-08-30,31.507592488954273,28.606175136026874,14.141357053984628,13.004969038251781,0.0,0.00018581192536849152,4.759572468313911,3.178870419204153,2.426146309536394,2.375131273802624
2024-09-02,31.497935547073197,28.63548723594907,14.137022788736092,13.00098307105319,0.0,0.00018575497481078951,4.758113679778374,3.177896109062987,2.425402706104479,2.3669731072677953
2024-09-03,31.498286604879294,28.661069348696234,14.137180351830903,13.001127972505133,0.0,0.00018575704512850384,4.732160724648636,3.177931528058444,2.4254297382428747,2.3666279740933565
2024-09-04,31.493197032475802,28.672596472609097,14.13489603065863,12.99902721753477,0.0,0.00018572703003776257,4.731396090212002,3.1774180298860424,2.425037831203066,2.366245568390552
2024-09-05,31.396341642812576,28.599042977613976,14.091425027651635,12.959049509171313,0.0,0.00018515583798486458,4.7168449726644255,3.1676460762450636,2.417579776568377,2.651884861434648
2024-09-09,31.387798540624885,28.614029005543706,14.087590680155005,12.955523286738401,0.0,0.00018510545615176604,4.7188933936769715,3.1667841438444135,2.416921940973609,2.6522739029868596
2024-09-10,31.386520381067008,28.616935952362756,14.087017011738853,12.954995717852208,0.0,0.00018509791837215117,4.71870123306125,3.166655187510762,2.416823520185178,2.652165898303613
2024-09-11,31.38640418990539,28.617385305748883,14.086964862381409,12.954947759174951,0.0,0.00018509723314990014,4.718683764690404,3.1666434647284913,2.416814573238246,2.65197098289907
2024-09-12,31.38744994133055,28.617598383706728,14.087434220498762,12.955379400053596,0.0,0.00018510340033280482,4.705883746660897,3.1667489728936244,2.4274459919644022,2.651874239491111
2024-09-13,31.382163801171796,28.62443828034663,14.09061384182199,12.953197510430625,0.0,0.00018507222600931407,4.7047210573827725,3.1662156425673453,2.4270371718861443,2.6514276221666853
2024-09-16,31.375253842368245,28.62738711188052,14.102313783444231,12.950345378826874,0.0,0.00018503147542673764,4.701649790593403,3.1655184816006274,2.4265027687462375,2.6508438110644343
2024-09-17,31.373577680595005,28.62958137932072,14.102392065036556,12.950417265871298,0.0,0.00018503250253184598,4.701675889334207,3.1655360533148214,2.426516238202628,2.6501183958222327
2024-09-19,31.373055227452134,28.631139944615885,14.101972193445523,12.950201607132247,0.0,0.00018502942125072893,4.701597593981022,3.165483338757471,2.426475830282059,2.64988923491241
2024-09-20,31.371255799807724,28.63523336487102,14.101163363115749,12.949458837561236,0.0,0.00018501880873456774,4.701327929945366,3.1653017798309846,2.4263366577451215,2.6497372483140578
2024-09-23,31.368411964163105,28.64373767458619,14.099885078584887,12.948284956194941,0.0,0.00018500203659491986,4.698866727474369,3.1650148420658883,2.426116707905779,2.649497046988242
2024-09-24,31.358723579858534,28.691668911127117,14.095345271686735,12.944285775079745,0.0,0.000184944897239899,4.671153269588129,3.1640373019801924,2.425367382404035,2.6492335633782766
2024-09-25,31.367425447772707,28.73699992261608,14.099256650045188,12.947877740957159,0.0,0.00018499621839980157,4.607330819247058,3.164915304383806,2.4260404080949978,2.649968710664601
2024-09-26,31.372706935023697,28.767557316251313,14.062774863935962,12.950057838629824,0.0,0.00018502736712032973,4.600890510814119,3.1654481966946006,2.428854248188568,2.6515250630947946
2024-09-27,31.36406015290998,28.78663510205211,14.050575018471278,12.946488611125082,0.0,0.0001849763708409242,4.608686279501627,3.1645757523465314,2.4281848200288123,2.65060928719374
2024-09-30,30.73597092315467,29.039140363658493,14.181206347720988,13.073911863879797,0.0,0.00018679696417424387,4.645080108120922,3.195722463092964,2.452083748715299,2.6766973846926905
2024-10-02,30.737234079997585,29.003906880830517,14.164229516804802,13.074449162710403,0.0,0.0001868046409730059,4.640040477128494,3.195853797766185,2.506918281857739,2.6771809982633035
2024-10-03,30.74814748363499,28.97234576168406,14.194673046501274,13.079091309127286,0.0,0.0001868709668643653,4.6428091717451565,3.1969885011155617,2.4872525689647023,2.678505286260103
2024-10-04,30.72822200606464,28.77503816672463,14.229734304647296,13.07061576956318,0.0,0.00018674987035730624,4.763989192814883,3.1893142859620762,2.530647493211857,2.7122520311410785
2024-10-07,30.753722052076306,28.837419746750438,14.221357233239788,13.08146251830962,0.0,0.000186904846140996,4.754111666442375,3.1919609623959304,2.446771340831779,2.7130075751076284
2024-10-08,30.804041944129875,28.757113682286494,14.235827618262913,13.10286668463165,0.0,0.0001872106638129571,4.754214807530046,3.197183716597681,2.431117680275061,2.7174466556224606
2024-10-09,30.744470524318118,28.82986578480496,14.219508107329867,13.077527270621522,0.0,0.00018684862025167815,4.789677531531518,3.1910007366581596,2.434637521879366,2.7131256742362395
2024-10-10,30.759816160305476,28.82313134211788,14.134630152664633,13.08405471993801,0.0,0.00018694188290548948,4.845159721144476,3.1925934762599493,2.4459475959354244,2.714479889751249
2024-10-14,30.74349397981471,28.80839735899658,14.112369276122447,13.077111885768359,0.0,0.00018684268533102524,4.849875583137423,3.1908993800832492,2.457354997473644,2.7603106959182644
2024-10-15,30.727074350634354,28.8055230092775,14.133590481786326,13.070127600636186,0.0,0.00018674289551500075,4.856995969449654,3.189195169605182,2.45753650497741,2.759770170737872
2024-10-16,30.73137850058763,28.767721726421563,14.135383500723913,13.07195842216054,0.0,0.00018676905386043362,4.857676321856018,3.1896419018284847,2.4834681091821857,2.7625847481858026
2024-10-17,30.737234079997585,28.74873174126139,14.13807686706858,13.074449162710403,0.0,0.0001868046409730059,4.861030367399559,3.190249658536995,2.486930185273627,2.763111133110886
2024-10-18,30.734994918518073,28.748878931590262,14.138354466565662,13.073496708665422,0.0,0.00018679103253461574,4.864412069266463,3.1900172536261677,2.486749016133339,2.7629098446020772
2024-10-21,30.74251749734579,28.75591539632841,14.117526138078421,13.076696527302307,0.0,0.00018683675078738518,4.865602664005085,3.190798029946964,2.4871708264816714,2.763586083760567
2024-10-22,30.73901415905378,28.769078206529592,14.114983263782124,13.075206340570494,0.0,0.00018681545935139772,4.859070097729854,3.1904344148031707,2.4887555494793205,2.763271152592313
2024-10-23,30.730115824962944,28.78502910917029,14.099318050906096,13.071421328021849,0.0,0.0001867613799862613,4.873911733501461,3.1895108474053706,2.4880351041769733,2.762471240475025
2024-10-24,30.747343073632976,28.80303460644283,14.031167609928632,13.078749143737586,0.0,0.00018686607808610927,4.8957043797779765,3.191298881554574,2.488495561872717,2.7640198769746247
2024-10-25,30.72380400292553,28.864075772978314,14.012023311861169,13.06873651922814,0.0,0.00018672302007246698,4.8910227877782,3.188855736797591,2.486590458305043,2.7647046871059384
2024-10-28,30.7161185583199,28.888217152847762,14.00217126205317,13.065467423689888,0.0,0.00018667631200769652,4.889799316729603,3.1880580564674412,2.4859684470064947,2.764013106573734
2024-10-29,30.718354970114436,28.890320476854704,13.99534977105825,13.066418708123564,0.0,0.0001866899037349567,4.88698161006996,3.18829017598559,2.486149448038418,2.767948149851341
2024-10-30,30.734191196534994,28.906895372407927,13.948957166024975,13.073154835932781,0.0,0.00018678614793777464,4.889500994567126,3.1899338344813155,2.4878047043832208,2.769375109519723
2024-10-31,30.723230329490182,28.940651991673967,13.9294183657027,13.068492500389395,0.0,0.00018671953358894515,4.887757230757817,3.1887961946320056,2.4869174678711605,2.7745491999491843
2024-11-01,30.72013286309499,28.911782843416923,13.927267221434878,13.067174956110303,0.0,0.044808170118609054,4.877929419537078,3.1884747053566893,2.4823726245709414,2.7800571963595915
2024-11-04,30.720018154111695,28.91410198696496,13.926281716957384,13.067126163275963,0.0,0.04480800280489136,4.877911205347486,3.188462799591394,2.48180325535592,2.779486715590309
2024-11-05,30.717552118155727,28.91103418003791,13.92479042076426,13.06607720546617,0.0,0.044804405862159176,4.88237344380437,3.1882068471414766,2.481790714714767,2.7833706640531557
