date,CINDA INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HAITONG INTERNATIONAL SECURITIES CO LTD,BOCI SECURITIES LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,ORIENT SECURITIES (HONG KONG) LTD,CHINA SYSTEM SECURITIES LTD
2025-02-11,73.34258221592927,5.681199680872552,4.2929156008020914,5.31953964853891,3.8171981669796144,2.513564916689219,1.3468243902744452,1.846131360895426,0.6196044410463549,1.2204395779721244
2025-02-12,73.33620475092532,5.689401121701006,4.292542312622403,5.319077090814315,3.816866244554911,2.5133463509964518,1.3467072778800362,1.8459708315304773,0.6195505636736244,1.220333455301463
2025-02-13,73.34417675549567,5.695092482647655,4.293008932991577,5.3196553005406315,3.748797071611829,2.5136195640522008,1.3993943716836672,1.8461714975992451,0.6196179118537211,1.2204661115238034
2025-02-14,73.29345124891005,5.771177594782252,4.287143056152496,5.352186083224093,3.746204369110332,2.511881121664673,1.3542504533697386,1.8448946684274916,0.6191893784123672,1.2196220259465116
2025-02-17,73.29371664476298,5.77518159622878,4.281727074470082,5.352205463509321,3.7462179341299464,2.5118902171953295,1.3553416582041398,1.8449013487977803,0.6191916204993532,1.2196264422022933
2025-02-18,73.27620464017185,5.797694650935534,4.283962169726804,5.350926665667702,3.7453228535055074,2.5112900534291893,1.3470535229652607,1.8491667281124835,0.619043677578768,1.2193350379069041
2025-02-19,73.27620464017185,5.698140843137779,4.315819388222085,5.350926665667702,3.7236020227132705,2.5112900534291893,1.416922195346958,1.8687154758254974,0.619043677578768,1.2193350379069041
2025-02-20,73.30274124749258,5.700204396057243,4.317382340410109,5.352864476726914,3.7249505063742436,2.512199504435059,1.3812208317594514,1.8693922216943597,0.6192678611192086,1.2197766139308297
2025-02-21,73.27116485668815,5.731051920190646,4.315522555227278,5.3505586401679555,3.723345921185276,2.511117332172729,1.3903995492108192,1.8685869494991534,0.6190011010545433,1.2192511746034578
2025-02-24,73.24889201362484,5.745594355858578,4.323257702860415,5.348932186526518,3.7222141048761563,2.5103540070316255,1.3950432026966868,1.8680189396421008,0.6188129381611762,1.2188805487219145
2025-02-25,73.26002674228403,5.746467756566488,4.3239148909778296,5.349745289726801,3.730018605430381,2.5107356115847925,1.391273993214926,1.8498442714155794,0.6189070053063277,1.2190658334928497
