date,HUATAI FINANCIAL HOLDINGS (HONG KONG),SINOMAX SECURITIES LTD,SUNFUND SECURITIES LTD,WEALTH LINK SECURITIES LTD,VICTORY SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,UOB KAY HIAN (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL
2024-06-24,30.00140109760187,0.0,0.0,0.0,24.00094723542216,0.7270697740535597,23.416006921131522,18.21224544588556,1.0031027404803217,2.6392267854250018
2024-06-25,30.16639632410491,0.0,0.0,0.0,28.914892023974037,0.6511652962865312,18.87123995410025,18.626544111866338,1.0609640967986351,1.7087981928693
2024-06-26,30.067739596601506,0.0,0.0,0.0,28.838805176964634,0.510458676872736,18.80952311003972,18.565627525508752,1.0944481770939143,2.113397736918739
2024-06-27,30.24320336184973,0.0,0.0,0.0,28.988512591018644,0.6435308551010926,18.919288253402343,16.999482284270258,1.6026235440209184,2.6033591103370104
2024-06-28,28.54664561900197,0.0,0.0,0.0,27.8344248235959,0.5215483827633496,18.166075439428532,20.791055495558137,1.4067680337245159,2.7334822059275976
2024-07-02,28.353870639915574,0.0,0.0,0.0,27.646459458597672,0.6846353764683681,18.043400262118496,20.65065387563287,1.5337457402376742,3.08723464702935
2024-07-03,28.403206653456675,0.0,0.0,0.0,27.6945645697317,0.7302146545367623,18.074795955883367,20.686586216306196,1.8293753110822417,2.5812566390030556
2024-07-04,28.29469300572977,0.0,0.0,0.0,27.58875826904402,0.5841572006667926,18.00574170912092,21.48838467820335,1.6402063330650807,2.398058804170066
2024-07-05,27.71710335177276,0.0,0.0,0.0,27.677856087959864,0.8965723163130724,18.063891202425403,20.832031701028903,1.9045729343891613,2.9079724061108405
2024-07-08,25.394127426185374,0.0,0.0,0.0,28.239393379962873,0.8820045339060157,18.42683319069432,21.69949668860938,2.1039388876430363,3.254205892999
2024-07-09,24.299504501434008,0.0,0.0,0.0,27.071703111481444,0.9251777092318306,17.408194630902642,25.395769683790398,1.983590391044367,2.916059972115313
2024-07-10,27.46551304082677,0.0,0.0,0.0,26.122685786428022,0.8559147216518511,16.79793829665591,24.50550336719645,1.9123801525110162,2.34006463472997
2024-07-11,27.376143656206697,0.0,0.0,0.0,26.037685795716538,0.8764908448182794,16.743279881711082,24.425765488188837,1.6591966285969248,2.8814377047616446
2024-07-12,27.576310368317248,0.0,0.0,0.0,26.228066077985197,0.8240695654910053,16.865702065271947,24.441316895666674,1.8864776888898542,2.178057338378073
2024-07-15,27.35332203339926,0.0,0.0,0.0,26.040988906678773,0.5906581124266135,16.729322151841657,25.110655862954673,1.9045684704362749,2.270484462262749
2024-07-16,27.35651476973546,0.0,0.0,0.0,26.04903083915447,0.5890595971377814,16.731274832932787,24.946841018089234,1.866439238717991,2.4608397042322805
2024-07-17,27.28463112154178,0.0,0.0,0.0,25.98058281555245,0.7455040262170057,16.68731071381726,24.631827684108774,2.2922717112614284,2.3778719275013014
2024-07-18,27.274954113590233,0.0,0.0,0.0,25.96978537988857,0.7501813537838661,16.68037552821674,24.496911877995007,2.2364603318842815,2.5913314146413033
2024-07-19,27.28916951949767,0.0,0.0,0.0,25.984904304210936,0.554342407352181,16.69008640305035,24.511173334198723,2.2144753947723568,2.7558486369177824
2024-07-22,27.312793547781006,0.0,0.0,0.0,26.00739923993201,0.5764646088857237,16.7045348850005,24.490772642340275,2.2596770724065673,2.648358003653921
2024-07-23,27.344204034629456,0.0,0.0,0.0,26.037308486320853,0.5421266967564083,16.723745573661724,24.477270031372942,2.162273300036846,2.7130718772217737
2024-07-24,27.46321422989364,0.0,0.0,0.0,26.15063067932331,0.5361163862761182,16.796532341334665,24.500104379885805,2.769288513185655,1.7841134701008083
2024-07-25,27.435658483928055,0.0,0.0,0.0,26.13609791452869,0.5706963889625297,16.779679216480954,24.475521727368474,2.9337381103455717,1.668608158385723
2024-07-26,27.37477328499639,0.0,0.0,0.0,26.078096699731685,0.6278298860461092,16.742441761156037,24.421205662375897,3.094084663728124,1.6615680419657628
2024-07-29,27.393056189038845,0.0,0.0,0.0,26.095513586973357,0.6649822768735494,16.753623605585172,24.437515954887836,3.0878026958106477,1.5675056908305933
2024-07-30,27.444837586396627,0.0,0.0,0.0,26.144842225186537,0.6662393002329381,16.785293165750957,24.483710461822902,3.1354606448025035,1.3396166158075407
2024-07-31,27.442542235008204,0.0,0.0,0.0,26.142655599023684,0.6661835792508776,16.783889326291103,24.481662764560152,3.135198410277642,1.3478680855883347
2024-08-01,27.51496871459025,0.0,0.0,0.0,25.91638149617994,0.667982489368405,16.82921123043422,24.547771135004506,3.143664455248378,1.3800204791743038
2024-08-02,27.63361861814338,0.0,0.0,0.0,25.393099925798246,0.6708629599501039,16.901782066697155,24.653625904741833,3.1909095700588552,1.5561009546104276
2024-08-05,27.656445723684236,0.0,0.0,0.0,25.430934647454333,0.6714171349136455,16.915744000832404,24.673991349031596,3.168257823856125,1.483209320227661
2024-08-06,27.54222336856144,0.0,0.0,0.0,25.495470625384957,0.6686441521816684,16.845881223173492,24.85413849191353,3.1551727776469094,1.4384693611380026
2024-08-07,27.54592307235462,0.0,0.0,0.0,25.49889539208296,0.7174280282091731,16.848144104053763,24.857477109468995,3.1555966070719124,1.3765356867585794
2024-08-08,27.499748095402605,0.0,0.0,0.0,25.45615182876368,0.8838544885057663,16.81990171538356,24.815808749704825,3.1151048031245927,1.4094303191149733
2024-08-09,29.494721921069385,0.0,0.0,0.0,27.30287262141971,0.9479738602232798,18.040104298915143,18.97321314196248,3.3842401440288556,1.8568740123811496
2024-08-12,29.67773826181532,0.0,0.0,0.0,27.47228841901213,0.9900371617605646,18.152044119344644,18.54279970333691,3.392576161293485,1.7725161734369383
2024-08-13,29.714829708986407,0.0,0.0,0.0,27.50662347937196,0.9912745172072259,18.17473067246268,18.384843165785945,3.4584009232922575,1.7692975328935185
2024-08-14,29.625216528436816,0.0,0.0,0.0,27.423669747504498,1.1020537395937096,18.11991981077704,17.69735042312288,4.294915798625172,1.7368739519398835
2024-08-15,29.191889087064894,0.0,0.0,0.0,27.022544286250632,0.9845060603296006,17.85488011117074,16.993632156834817,4.869132928479176,3.0834153698701408
2024-08-16,29.271582140919715,0.0,0.0,0.0,27.123079524580113,0.8480186671592751,17.903623442512785,17.040024304962834,4.993051863178561,2.820620056686719
2024-08-19,29.48464994872979,0.0,0.0,0.0,27.320508384678583,0.9081099026715201,18.033943893945455,17.16405861941191,5.298988824867848,1.789740425694894
2024-08-20,29.712138807448994,0.0,0.0,0.0,27.558467064616295,0.8879491673787657,18.173084813772338,17.296487938162826,4.923308549730057,1.4485636588907271
2024-08-21,25.108275790568456,15.246387227271372,0.0,0.0,23.289732762791,0.6340819540073543,15.358121618154899,14.617307300516172,4.113236039872677,1.6328573068180685
2024-08-22,25.161808677127805,15.278893765143003,0.0,0.0,23.339388367675525,0.620095153563581,15.390866382837556,14.648472588807918,4.122005793723997,1.4384692711206106
2024-08-23,25.21285741041302,15.279152193181972,0.0,0.0,23.386739741621252,0.5660218106708317,15.422091651381942,14.678191675373487,4.111924792696095,1.3430207246614008
2024-08-26,25.218283822194515,15.282440633287061,0.0,0.0,23.39177312907111,0.5661436321435831,15.425410855487614,14.681350774357854,4.112809777558243,1.3217873759000214
2024-08-27,24.92931507925244,15.03073538419992,0.0,0.0,23.125143539533465,0.7192685615580918,15.249585323059858,14.514006361891733,4.4154821711351655,2.016463579369323
2024-08-28,24.93386239113564,14.857149171941565,0.0,0.0,23.106560728737847,0.6570769550088844,15.252366972709396,14.51665383589543,4.3706855374248805,2.3056444071463558
2024-08-29,25.11750980034066,14.928296135132424,0.0,0.0,23.276749364052517,0.6266974974493156,15.36470647450187,14.623574529748145,4.3140639716766325,1.7484022270984314
2024-08-30,24.95662385727902,14.77181722586657,0.0,0.0,23.127654099330286,0.7291852197143495,15.266290456725221,14.529905706769568,4.414233279583586,2.2042901547314004
2024-09-02,24.927042045240956,14.754307761319795,0.0,0.0,23.100240218335795,0.7328798532738876,15.248194878677806,14.512682986981568,4.483463941274968,2.241188314895223
2024-09-03,24.925526919500783,14.753410958906295,0.0,0.0,23.098836130016952,0.7252375055654845,15.247268056614047,14.511800871104658,4.471034943117274,2.266884615174507
2024-09-04,24.86959645932148,14.720305738430477,0.0,0.0,23.04700458645398,0.7236101430805681,15.213054668803316,14.479237800186533,4.485260784073772,2.4619298196498733
2024-09-05,24.8665803409547,14.71852049898862,0.0,0.0,23.044209507171285,0.7235223855712536,15.211209670084644,14.477481796821639,4.4589453900366625,2.499530410371195
2024-09-09,24.853769995309214,14.710938059730907,0.0,0.0,23.03233797980941,0.7292103963467479,15.203373415525794,14.47002353181895,4.48846720563489,2.511879415824089
2024-09-10,24.85188723408886,14.70982365400095,0.0,0.0,23.03059319852389,0.7291551560731001,15.202221706071226,14.468927376218875,4.488127188325839,2.5192644866972644
2024-09-11,24.704789267502246,14.622756417296962,0.0,0.0,22.894275445394076,0.7323698133202347,15.11223997230999,14.383286001152124,4.777843709120828,2.7724393739035427
2024-09-12,24.795911562570254,14.676691672948678,0.0,0.0,22.978719756977327,0.7426294123788394,15.167980661897934,14.436337982970427,4.618602494307454,2.5831264559490905
2024-09-13,25.08255849522736,14.846357895502695,0.0,0.0,22.462972240697766,0.7298065238511464,15.343326307907516,14.603225656818495,4.668936425896915,2.262816454098113
2024-09-16,25.26880026307832,14.956594334944572,0.0,0.0,22.629763186768542,0.6397152143664397,15.457252812527948,14.711656802834552,4.2337552556912526,2.102462129788378
2024-09-17,25.328107068980906,14.99169801331281,0.0,0.0,22.682876075349178,0.6705546104485866,15.493531554802836,14.746185603783843,4.174207391172707,1.9128396821491347
2024-09-19,25.472851447484796,15.07737216202614,0.0,0.0,22.812503559600785,0.6743866777277545,15.582073568212,14.830456704845982,4.221355949277695,1.3289999308248488
2024-09-20,25.477599230927783,15.080182373441309,0.0,0.0,22.816755491384573,0.662086639196836,15.58497784891442,14.833220894671387,4.222142751019316,1.323034770444374
2024-09-23,25.411684570404297,15.041167508156395,0.0,0.0,22.757724862994895,0.7393828338946118,15.54465699627575,14.794844958584155,4.220514576946327,1.4900236927435724
2024-09-24,25.342977294513492,15.00049969477946,0.0,0.0,22.696193275961505,0.7312036759242853,15.502627864601617,14.754843144004928,4.233823444674796,1.737831605539914
2024-09-25,25.338670960198883,14.997950776954172,0.0,0.0,22.692336688995447,0.7357136698566701,15.499993624055842,14.752335968679816,4.23464877132621,1.7483495399329554
2024-09-26,25.329671534060378,14.992624019664566,0.0,0.0,22.684277149950816,0.7292755752929185,15.494488558380294,14.747096445339025,4.233144769443084,1.7894219478689213
2024-09-27,25.214033175560125,14.92417771435365,0.0,0.0,22.580715894927916,0.7320947854217514,15.423751074860906,14.679771054905489,4.452077122659732,1.9933791773104295
2024-09-30,25.221787103524008,14.92876726169467,0.0,0.0,22.587660013831982,0.7707604601642974,15.42849425315113,14.684285441259048,4.453446244571264,1.924799221803602
2024-10-02,25.220235936431283,14.927849126416781,0.0,0.0,22.58627084839453,0.7707130575652165,15.427545384124624,14.683382341876635,4.407046544423178,1.976956760767749
2024-10-03,25.188868123710556,14.909282528669598,0.0,0.0,22.5581790448199,0.760540790957785,15.408357286298358,14.665119801091222,4.401556041384784,2.108096383067794
2024-10-04,24.718549159700835,14.631792905741529,0.0,0.0,22.138329157003096,0.7222731612265867,15.121578949038057,14.806608847348905,5.053560402061294,2.807307417879703
2024-10-07,24.526346563860315,14.51802131825413,0.0,0.0,21.966189428896197,0.7196476551440446,15.003998960486348,14.691477953635475,5.456879207543025,3.117438912180468
2024-10-08,24.43718576617323,14.465243854712902,0.0,0.0,21.88633558818957,0.8287725068053803,14.94945481905338,14.638069921985194,5.454920335414574,3.3400172076657686
2024-10-09,24.549840813717942,14.53192840463576,0.0,0.0,21.98723125595832,0.8475606173484689,15.01837157401537,14.705551197398945,5.478570685382485,2.8809454515427055
2024-10-10,24.550012176625856,14.514331721575772,0.0,0.0,21.96060696157669,0.8465343078909535,15.000185857893838,14.68774427484622,5.471936695089656,2.9686480045010124
2024-10-14,24.676544361047796,14.589139427777406,0.0,0.0,22.07379320157072,0.7727600736681668,15.077497684449327,14.763445759389537,5.274743255225889,2.772076236871155
2024-10-15,24.688786825832075,14.59637735473607,0.0,0.0,22.084744396031816,0.7400689553673104,15.084977894471288,14.77077016276464,5.239775490607748,2.794498920189049
2024-10-16,24.65764805129967,14.577967648878696,0.0,0.0,22.05688997445958,0.7421385223891209,15.06595194034904,14.752140503680419,5.230163834569752,2.917099524373723
2024-10-17,24.60776781870286,14.548477714737288,0.0,0.0,22.012270844524746,0.7451326002937462,15.03547485731527,14.722298233318968,5.324475369778616,3.0041025613285055
2024-10-18,24.602238025032456,14.545208418612027,0.0,0.0,22.007324304193087,0.7449651560311428,15.032096124457006,14.718989876698235,5.351743071844498,2.997435023131548
2024-10-21,24.508610333648036,14.489854337265678,0.0,0.0,21.92357196564351,0.8167508088831716,14.974889115266643,14.662974442644487,5.304512706116555,3.318836290531922
2024-10-22,24.430172579981775,14.425911891584956,0.0,0.0,21.826825181520547,0.8131465597985287,14.908806254007978,14.598268033249786,5.501007024188825,3.495862475667603
2024-10-23,24.44215714417816,14.43298872522541,0.0,0.0,21.83753263709561,0.813545460261269,14.916119978258498,14.605429418615682,5.503705620427158,3.44852101593821
2024-10-24,24.425454614248636,14.423125953100449,0.0,0.0,21.82260997538836,0.8486425293002149,14.905927058750635,14.595448809270975,5.499944667279437,3.4788463926612923
2024-10-25,24.402616416041113,14.409640095232449,0.0,0.0,21.802205479345417,0.8478490347021578,14.891989773979027,14.581801826723536,5.494802129364566,3.5690952446117294
2024-10-28,24.50956166785133,14.472790806705593,0.0,0.0,21.897754346534676,0.8619993608210968,14.957254398443087,14.645707042525743,5.460747645531168,3.194184731587307
2024-10-29,24.549645175190367,14.514114744877807,0.0,0.0,21.960278669508188,0.8360572587432611,14.999961618097016,14.687524705780664,5.371695692815735,3.0807221349869627
2024-10-30,24.60958823341331,14.550439997947143,0.0,0.0,22.015239836218306,0.8456429783460334,15.037502826182061,14.686817589852918,5.377646449320599,2.877122088719633
2024-10-31,24.570188444928846,14.527144839456982,0.0,0.0,21.97999358241045,0.9191018854921785,15.01342788331562,14.625897703748276,5.35706682865927,3.007178831988378
2024-11-01,24.547609233699156,14.531493404899903,0.0,0.0,21.9865730886785,0.920873713487069,15.017922013056506,14.592858244698121,5.264378101885076,3.1382921995956674
2024-11-04,24.503965782424892,14.505657710746503,0.0,0.0,21.947482930360092,0.9640577546295165,14.991221492391638,14.492211329100947,5.498547421006784,3.0968555793396315
2024-11-05,24.67451631429265,14.562224822377868,0.0,0.0,22.033070619088562,0.8733255250670837,15.049682136959472,14.548726004435606,4.732558831654509,3.525895746124251
2024-11-06,24.40655579628213,14.404081851829353,0.0,0.0,21.79379569506367,0.9899457090438222,14.886245473401557,14.35364011911103,5.612852624708486,3.5528827305599435
2024-11-07,24.41050445770825,14.40728800728903,0.0,0.0,21.798646701727865,1.0005534318775113,14.88955895201752,14.245541751980086,5.61410197043369,3.6338047269660514
2024-11-08,24.3663922494869,14.38125260562072,0.0,0.0,21.759254380118282,0.9987453323603535,14.862652038809179,14.219798641874437,5.603956730071094,3.8079480216590342
2024-11-11,24.323518095299733,14.355947914006764,0.0,0.0,21.72096764411982,1.0029024698462807,14.836500295513838,14.194778038362852,5.712386043194458,3.8529994996562533
2024-11-12,24.320641211101883,14.354249952406917,0.0,0.0,21.71839857872671,0.9968700594200748,14.834745496184057,14.193099139263198,5.726494884285917,3.855500678611249
2024-11-13,24.268214173590284,14.324177831990022,0.0,0.0,21.672898583987376,0.9874048665424141,14.803666738715407,14.237132153538337,5.720399292690423,3.986106358945735
2024-11-14,24.248180417373952,14.312353019309832,0.0,0.0,21.655007297730087,0.9865897497710838,14.79144610111802,14.262232512289899,5.739263142604878,4.004927759802246
2024-11-15,24.239961846464706,14.307502053746946,0.0,0.0,21.64766764543646,0.9788871947922932,14.78643275386722,14.257398534349747,5.785947788640279,3.9962021827023504
2024-11-18,24.212488000468145,14.291285769640973,0.0,0.0,21.623131934908425,0.9777777130114194,14.76967364430709,14.241239038137444,5.8897871320418025,3.994616767484703
2024-11-19,24.21391367956999,14.29212726876572,0.0,0.0,21.624405147612364,0.9778352864938169,14.770543311854489,14.242077590411817,5.888661884974372,3.990435830317429
2024-11-20,24.218904878861107,14.295073296261993,0.0,0.0,21.628862573085662,0.983926258270307,14.773587954958579,14.24501330119835,5.866318066529277,3.9883136708347284
2024-11-22,24.217835162941658,14.29444190241693,0.0,0.0,21.627907255794078,0.9838827995925796,14.772935425775206,14.244384118434834,5.874892685865049,3.983720649179672
2024-11-25,24.227109174805527,14.299915836106644,0.0,0.0,21.636189477022004,0.9989880846971246,14.77859259444784,14.249838882926335,5.872723870841846,3.936642079152678
2024-11-26,24.227822854541262,14.30033708158341,0.0,0.0,21.6368268337069,1.0063819875434474,14.779027940736217,14.250258653241268,5.88320713360731,3.9161375150401905
2024-11-27,24.235319031140218,14.304761657940587,0.0,0.0,21.643521346703803,1.0066933657943917,14.783600625788019,14.254667735150395,5.864400509929614,3.907035727552974
2024-11-28,24.25747768916835,14.317840682043592,0.0,0.0,21.663310291401828,1.000240309375666,14.79711745840204,14.267700957747632,5.855015427587624,3.8412971842732713
2024-11-29,24.15737193764018,14.25875382148444,0.0,0.0,21.573910149099436,0.9961125179720474,14.736052718588411,14.575974011559694,5.847007683609047,3.8548171600467427
2024-12-02,24.29617356326899,14.340680705541697,0.0,0.0,21.69786791270033,1.0018359069715064,14.820722031043918,14.105829718603689,5.856970180475376,3.879919981394484
2024-12-03,24.22354140672057,14.297809980927244,0.0,0.0,21.633003256753653,0.9988409702485901,14.776416247669582,14.395003868942613,5.798227299820739,3.8771569689170047
2024-12-04,24.193257751161415,14.279935222425067,0.0,0.0,21.60595822612259,0.9975922446641061,14.75794314778176,14.377007601112886,5.8321607247376726,3.956145081994501
2024-12-05,24.376974276476094,14.384874845625395,0.0,0.0,21.764734934827175,1.0271473287132584,14.866395530024226,14.482660584611004,5.710561961381611,3.3866505383412364
2024-12-06,24.394756242798326,14.393618347879908,0.0,0.0,21.77796410859572,1.027771655659492,14.87543171311433,14.49146352358905,5.64435536481281,3.3946390435503613
2024-12-09,24.414474894279294,14.400877123028991,0.0,0.0,21.788946846976604,1.0905864785760921,14.882933469201037,14.498771642559314,5.659067844380257,3.2643417009984104
2024-12-10,24.415596000175288,14.400663525144639,0.0,0.0,21.788623667151587,1.1083690422399612,14.88271272132056,14.49855659267575,5.661950364076555,3.2435280872156627
2024-12-11,24.421391600022815,14.404081851829353,0.0,0.0,21.79379569506367,1.1012142370989464,14.886245473401557,14.501998156517862,5.6632943574268095,3.2279786286389807
2024-12-12,24.451267699299738,14.41819962009997,0.0,0.0,21.81515628996483,0.8290472206729806,14.900835821205385,14.516211894785991,5.743096804295676,3.326184649675432
2024-12-13,24.423634072287488,14.403654472247556,0.0,0.0,21.793149057299065,0.846013310184331,14.885803787674526,14.6499215072041,5.599334260093549,3.3984895330093847
2024-12-16,24.499232717299535,14.448238204467778,0.0,0.0,21.860605543684382,0.84863198108821,14.931879920036017,14.717589436830398,5.641964100555244,3.051858096038432
2024-12-17,24.486904318214926,14.439213495193211,0.0,0.0,21.846950895497816,0.8481019056006636,14.922553116775022,14.708396484443389,5.6785943656921845,3.069285418582783
2024-12-18,24.441467665398395,14.412420825854575,0.0,0.0,21.80641280583002,0.9355945668008766,14.894863587045503,14.718215314486363,5.694777361906345,3.0962478726779223
2024-12-19,24.429829138800756,14.406432892950388,0.0,0.0,21.797352888808447,0.9352058550390417,14.888675213499248,14.764034121418925,5.690927528483105,3.087542361000087
2024-12-20,24.419649054200754,14.401304337807403,0.0,0.0,21.78959323538889,0.9348729305161391,14.883374984608041,14.832942978481203,5.687418317300665,3.0508441616969075
2024-12-23,24.371569275252412,14.372949649843104,0.0,0.0,21.74669176601042,0.9330322618093844,14.854071149091123,14.988785168880566,5.661416636792105,3.0714840923208797
2024-12-27,24.324636877411706,14.347886172066948,0.0,0.0,21.70876999357951,0.9314052448137079,14.828168694048797,15.135549508117178,5.629377401121669,3.0942061088404875
2024-12-30,24.256886723560545,14.307923746296918,0.0,0.0,21.648305678556156,0.9288110499259518,14.786868562194178,15.388128515689816,5.613698187206398,3.069377536570034
2025-01-02,24.256886723560545,14.307923746296918,0.0,0.0,21.648305678556156,0.9288110499259518,14.786868562194178,15.42497042460499,5.615171863563005,3.0310619512982533
