date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,THE BANK OF EAST ASIA LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CORPORATE BROKERS LTD
2024-05-07,29.391668493062806,18.922340567814683,17.97361695285724,12.44852028044192,8.233486682187264,5.184830802243421,2.9052863160848723,2.3744399794176254,2.5658099258901723
2024-05-08,29.32385753234641,18.964261901965664,17.92481879490487,12.47609924597694,8.25172748834941,5.196317490362059,2.9117228072802597,2.379700411732638,2.571494327081751
2024-05-09,29.335673404253797,18.965762528142584,17.90882875489225,12.477086469271532,8.25238044064135,5.196728670617317,2.9119532094697633,2.379888715435125,2.571697807276286
2024-05-10,29.391758538578287,19.01330494656193,17.89660589033651,12.508363401306097,8.263547789916641,5.158985955356042,2.776463210589253,2.4445568656433836,2.546413401711858
2024-05-14,29.422100307952082,19.032932806288834,17.811848721226966,12.521276064461926,8.272078435026629,5.164311691883668,2.7793294156276467,2.4470804363423304,2.5490421211899275
2024-05-16,29.42490424516079,19.025216614378397,17.813546197099267,12.522469346773185,8.272866767208033,5.164803852727342,2.779594286764723,2.447313644026906,2.54928504586136
2024-05-17,29.428643659550886,19.013337528988995,17.81581000161102,12.52406074369617,8.2739181105456,5.165460213124915,2.779947526822463,2.4492131982027843,2.5496090174571733
2024-05-20,29.41238436237601,19.01001572722749,17.844462696949787,12.521872677188847,8.272472582336137,5.150263385378015,2.7794618448859056,2.459903145919595,2.5491635777382164
2024-05-22,29.405378837074974,19.003899982038632,17.867206507549042,12.518890181965894,8.270502221305094,5.149036681007205,2.7787998247641195,2.4577293535828026,2.548556410712235
2024-05-23,29.402015791369585,19.004805305746974,17.868057680501355,12.519486567344401,8.270896218418736,5.149281975130352,2.778932203558181,2.457846436952773,2.5486778209776464
2024-05-24,29.402482691403957,19.005107099484977,17.86675343636502,12.519685375097927,8.27102755913211,5.1493637450317165,2.778976332625745,2.4578854672217876,2.5487182936367545
2024-05-27,29.396414147350626,19.024999409192496,17.85989049901916,12.517101366698702,8.269320455156036,5.148300938837377,2.7784027640439786,2.4573781703927255,2.548192249308906
2024-05-28,29.396880869493835,19.02530146605067,17.860174057630402,12.517300098705517,8.269451745827967,5.1467949936547015,2.778446876298155,2.45741718579102,2.5482327065477364
2024-05-29,29.408554608303273,19.003899982038632,17.87355805000565,12.518890181965894,8.262562793234341,5.147448795393054,2.7787998247641195,2.4577293535828026,2.548556410712235
2024-05-30,29.427245448187783,19.01438916643218,17.846784256057642,12.52684666180788,8.24398070837014,5.150720297258067,2.7805659130091054,2.459291382945996,2.5501761659312083
2024-06-04,29.458507119200515,19.032533582701298,17.863814489307455,12.538800362680504,8.15324201665165,5.155635354604439,2.7832192585858557,2.4616381533938214,2.552609662874456
2024-06-05,29.460750847163126,19.03192821093987,17.863246291237758,12.538401538444694,8.152982684783957,5.155471368236449,2.7831307321509655,2.461559855556151,2.552528471487028
2024-06-06,29.46121938673502,19.03223089200671,17.863530385754338,12.53860094739118,8.153112348655615,5.153962974405199,2.7831749946644546,2.4615990038523674,2.5525690665351144
2024-06-07,29.4623412075815,19.03192821093987,17.863246291237758,12.538401538444694,8.152982684783957,5.153881007818076,2.7831307321509655,2.461559855556151,2.552528471487028
2024-06-11,29.479871999332453,18.99448814630785,17.872910576882234,12.545185002772344,8.157393571373976,5.1487132310338,2.7846364478502794,2.4628915965615215,2.553909427885542
2024-06-13,29.480994112441365,18.99418590686572,17.872626183932,12.544985384352122,8.157263771293906,5.148631304940152,2.7845921388402095,2.4628524071410722,2.5538687901934494
2024-06-14,29.49666579658342,18.955498612901366,17.881161911284828,12.550976701676394,8.159567615987108,5.15109022242698,2.785922022822639,2.4640286325285037,2.5550884837887633
2024-06-17,29.47394247242492,18.889096177995395,18.01143625689936,12.53860094739118,8.143570034388196,5.146011045849015,2.7831749946644546,2.4615990038523674,2.5525690665351144
2024-06-18,29.475532858136155,18.889096177995395,18.01143625689936,12.53860094739118,8.143570034388196,5.144420660137778,2.7831749946644546,2.4615990038523674,2.5525690665351144
2024-06-19,29.487256886139978,18.896609402391494,18.017009369753346,12.543588233264632,8.108624737548606,5.146466876983905,2.784282015247731,2.4625781161145355,2.553584362555776
2024-06-21,29.49007204078723,18.898413465685067,18.009182436310212,12.544785772284436,8.109398869666112,5.1469582112643915,2.7845478312402037,2.462813218967764,2.5538281537945866
2024-06-25,29.491010545123853,18.899014896667275,18.009755568033732,12.545185002772344,8.109656946553685,5.143939568551771,2.7846364478502794,2.4628915965615215,2.553909427885542
2024-06-26,29.488195211300994,18.89721071855083,18.01758269582715,12.543987387533006,8.10888276516514,5.1434485068084665,2.7843706149394674,2.4626564787447474,2.553665621130197
2024-06-27,29.508383474968042,18.8918002504214,18.01242407435666,12.540395913373828,8.106561107624266,5.141975883962909,2.7835734206499487,2.4619513945611375,2.5529344800818103
2024-06-28,29.51073048311081,18.893302847439525,18.005903028957267,12.541393338778276,8.107205879132863,5.142384861272011,2.7837948177146097,2.4621472107763847,2.5531375328182566
2024-07-02,29.511851766206597,18.893002308914276,18.019933037755763,12.541193841004434,8.107076916625964,5.142303060605661,2.7837505354842413,2.447791613716086,2.5530969196869755
2024-07-03,29.50217938946024,18.88579225163973,18.05280885459649,12.536407797769677,8.103983046845912,5.137160409976471,2.782688184436446,2.4468574732633157,2.5521225920117114
2024-07-04,29.500851473657875,18.881889101204745,18.06497564693211,12.533816882604611,8.102308186478236,5.136098706574166,2.7821130827699228,2.4463517781522044,2.5515951416261293
2024-07-05,29.5107037274485,18.888194992532583,18.03920252100368,12.538002739579044,8.103423764526257,5.137813984114411,2.7830422113474538,2.4471687741836923,2.552447285264379
2024-07-08,29.56764879231782,18.889678678826826,18.0063736606824,12.528439171563473,8.097242744634917,5.133895031908945,2.78091940008068,2.445302155910943,2.5505003640739954
2024-07-10,29.56360035839058,18.886077262233687,18.020417382971054,12.526050558740263,8.095698962717023,5.132916227818641,2.780389203170403,2.444835946193495,2.5500140977648553
2024-07-15,29.55984319867049,18.88367708066243,18.01812721582261,12.524458656128923,8.094670101763688,5.13226389908114,2.780035850865755,2.457233973782371,2.5496900232225927
2024-07-16,29.50284681070216,18.84625332359522,17.98876058395599,12.499637627038924,8.078628047764692,5.114165536978621,2.774526363180887,2.6505446708376046,2.5446370359458994
2024-07-17,29.51314092342302,18.852829145153184,17.99503720974563,12.503998991876978,8.081446837025512,5.115949968048905,2.775494448983347,2.6165775668187004,2.545524908924727
2024-07-22,29.465657858358103,18.979821793933176,17.971453395573846,12.483210742604024,8.068011204837495,5.107444557637976,2.7708801115622834,2.612227433174546,2.5412929023185513
2024-07-24,29.475641918189847,18.967810750558982,17.976576806457533,12.486769532000423,8.070311282383075,5.108900618895708,2.7716700508626,2.6003016511464097,2.5420173895054137
2024-07-25,29.553999311641427,18.87696013483591,17.992387946667083,12.479061384643824,8.065329437525698,5.1057468681437825,2.769959084617794,2.616107642889309,2.5404481890351773
2024-07-29,29.53874570040981,18.880933798957518,17.999415654579465,12.480641767137298,8.066350852923401,5.106393473903448,2.7703098798186545,2.616438953922441,2.5407699183479657
2024-07-30,29.521332324022374,18.880933798957518,17.999415654579465,12.480641767137298,8.066350852923401,5.106393473903448,2.7703098798186545,2.6338523303098724,2.5407699183479657
2024-08-05,29.52831260852296,18.88350200279544,17.99884579880413,12.480246633988124,8.058180554327315,5.106231807110031,2.770222172688891,2.6337689433827296,2.540689478380383
2024-08-06,29.525583396175737,18.878720448511693,18.018027000247365,12.477086469271532,8.056140115655342,5.073287175868055,2.7695207155283077,2.6615885367860046,2.5400461419559623
2024-08-07,29.526050670512767,18.87901922471073,18.01672954672824,12.477283932679102,8.056267612798448,5.073367466132598,2.769564546193357,2.661630659307422,2.5400863409373367
2024-08-13,29.527452582269525,18.879915610052027,18.017584990121325,12.477876360404466,8.05665012844228,5.068860301809663,2.769696046512914,2.661757034871668,2.5402069455161302
2024-08-15,29.538672670715055,18.88708975832637,18.026014747649292,12.482617808248166,8.020129440345139,5.070786409750939,2.770748498786693,2.6627684715768347,2.54117219460151
2024-08-16,29.54201932232975,18.88619269163983,18.0251585788309,12.48202493021667,8.0197485139539,5.07054556621067,2.77061689851334,2.6626419999541344,2.5410514983508063
2024-08-20,29.469434547160965,18.835930500941174,18.000522661553376,12.45402631491214,8.199216588984203,5.059171750224392,2.764402086643359,2.681943921544626,2.535351628035767
2024-08-21,29.465710886696524,18.838288831148965,17.998248174933458,12.452452665260406,8.206077856717458,5.058532489983448,2.7640527859215767,2.6816050399643734,2.535031269373789
2024-08-22,29.45856056332749,18.839776663639633,18.001249245186163,12.453436149685658,8.206725965968015,5.058932008700946,2.764271088527385,2.6818168309153108,2.5352314840494015
2024-08-23,29.428345619763522,18.82045315367295,18.061683959711537,12.440662956995837,8.198308522713326,5.0537431826954045,2.761435841545245,2.7027356053706835,2.532631157531496
2024-08-26,29.45165826297383,18.890427619705395,18.017728335286655,12.445179705577262,8.201285027946051,5.055578011548997,2.762438417650965,2.6421539562652483,2.5335506630455993
2024-08-27,29.453982971948534,18.868238786059703,18.034937137764924,12.446162041467995,8.20193238032052,5.055977063699841,2.7626564653182384,2.6423625095140957,2.533750643906156
2024-08-28,29.447009945741883,18.863771861377433,18.03855892697058,12.443215498918214,8.199990629709486,5.070562967196163,2.7620024255589644,2.641736948514626,2.53315079601265
2024-08-30,29.449323842691395,18.882291679496042,18.019363288531277,12.44085926919404,8.198437891057539,5.074336777263733,2.7614794166780277,2.641236712934676,2.5326711221532765
2024-09-02,29.448113704305918,18.88839328094051,18.017657389444956,12.439681488929525,8.197661742228988,5.073856388121597,2.761217986507695,2.6409866661809027,2.5324313533399145
2024-09-03,29.457397269327522,18.928735246991636,18.018510298611695,12.440270351185251,8.145978651445187,5.074096571322477,2.761348695405148,2.6411116836395068,2.532551232071579
2024-09-04,29.434639064716823,18.95352864105326,18.042430220055227,12.430659243473452,8.139685228872615,5.070176424307151,2.759215331821226,2.639071212801353,2.5305946328988953
2024-09-11,29.429075625387814,18.955022955051906,18.043852702198684,12.43163928832271,8.140326969300608,5.0705761617782015,2.7594328709493587,2.6392792796543065,2.5307941473564117
2024-09-12,29.43853653808821,18.947138861134906,18.042275883415286,12.43163928832271,8.140326969300608,5.0705761617782015,2.7594328709493587,2.6392792796543065,2.5307941473564117
2024-09-16,29.431575298974742,18.94265849017768,18.03800948259019,12.428699617271247,8.138402051517355,5.069377138414403,2.758780356446561,2.6623018662668296,2.5301956983409886
2024-09-17,29.43333040968521,18.9225044159471,18.054387372386838,12.423206268791173,8.135836910140103,5.0756590676006255,2.7579108169966453,2.667766532006812,2.5293982064454945
2024-09-20,29.43981828527721,18.921609831162613,18.053533828908577,12.422618946359728,8.135452278394279,5.075419109544688,2.757780433353993,2.6644886609799605,2.5292786260189475
2024-09-23,29.44204209505695,18.92101348829659,18.052964844757575,12.422227428922676,8.135195877434139,5.075259150111792,2.757693517774284,2.6644046856301484,2.529198912015844
2024-09-24,29.438139736944358,18.91445619680279,18.04985894284603,12.411621250343321,8.132376533176469,5.105005836525905,2.75673780785643,2.6634813060135154,2.5283223894911835
2024-09-25,29.43702817344568,18.914754156905133,18.05014328291703,12.411816771055076,8.132504642793734,5.105086255864727,2.7567812348453336,2.663523263929423,2.5283622182438634
2024-09-26,29.436748604410333,18.913562372817513,18.04900597638027,12.41103472516627,8.120965798400139,5.12051663676837,2.7566075350984858,2.6633554401968684,2.5282029107617543
2024-09-27,29.404788804954606,19.105449413632314,18.029409973467978,12.397559929216998,8.112148777139007,5.113383741842426,2.753614656191109,2.5581866903060027,2.5254580132495597
2024-09-30,29.4001627067304,19.104016901953948,18.02657350278237,12.395609487390889,8.095140070741188,5.120445513213749,2.7531814447181184,2.579809676027869,2.5250606964414746
2024-10-02,29.300702708468773,19.16801701413908,17.984653848910238,12.35169258516795,8.066459474169525,5.102304081348665,2.8374874449998715,2.6725682852131385,2.5161145575827595
2024-10-03,29.27828346107236,19.14310860851588,17.876738881837397,12.296500952685268,8.040320937422358,5.134814638976556,2.9433946767313857,2.7739929192726964,2.512844923486103
2024-10-04,29.269690924273384,19.134420925387534,17.92652813570328,12.290920453402258,8.019457838484833,5.1324843151290285,2.9420588811301562,2.7727340029714953,2.5117045235180324
2024-10-07,29.232923248509618,19.10071425315132,17.89348582034737,12.268265733728633,7.996866109475902,5.121462039874722,2.9366360554379716,2.9425718091670485,2.507074930307417
2024-10-08,29.23402864161062,19.084795736370957,17.89320632122593,12.268074101448116,8.012361357700295,5.121382041815373,2.9365901847112883,2.942525845722939,2.5070357693944776
2024-10-09,29.222160815672797,19.059872884617302,17.884381025690065,12.263093762617187,8.009108665055367,5.1255484968861005,2.9353980486020257,2.9944182859622153,2.506018014896942
2024-10-10,29.220386646734042,19.053625387434312,17.903492756785987,12.259074132255508,8.00648341754579,5.123868430602898,2.9344358758136435,2.9934367673592583,2.5051965854685627
2024-10-14,29.23299332768943,19.050651828062932,17.900698690166912,12.257160948594702,8.005233904483896,5.123068786090123,2.933977919959007,2.9914089771156513,2.5048056178373437
2024-10-15,29.22980015153121,19.053252256924694,17.898743362375736,12.255822075299386,7.980952636124104,5.145916024664475,2.9336574359005407,2.997324044083914,2.5045320130959405
2024-10-16,29.225239681227656,19.050279544465035,17.973961408780568,12.253909906474068,7.917298933079025,5.145113152352883,2.933199722965527,2.9968563978043536,2.504141252850889
2024-10-17,29.246229636028957,19.063961707928943,17.915049219818595,12.262710827112585,7.922985242192872,5.1488084408669685,2.9353063859143953,2.9990087798214735,2.505939760315215
2024-10-18,29.246686274246976,19.064259364536685,17.913767580232328,12.26290229187539,7.923108948322086,5.148888832176913,2.9353522165426194,2.999055605071842,2.5059788869951616
2024-10-21,29.256361496503224,19.060390553496408,17.91481536670052,12.260413716218425,7.921501069894372,5.147843940918449,2.9347565299835296,2.9984469908470017,2.5054703354380665
2024-10-22,29.234267858790407,19.066343221078426,17.92041026468395,12.264242712642492,7.923974999402129,5.149451641645167,2.935673071017047,2.9993834227710336,2.5062528079693407
2024-10-23,29.247512395500397,19.074981196345554,17.88322424228582,12.269799007522609,7.927564943172076,5.15178459219599,2.9370030728472765,3.00074228847077,2.50738826165951
2024-10-25,29.251168172981608,19.07736546362166,17.876084960838877,12.271332664618095,7.925430983101005,5.152428536810682,2.937370182006878,3.0011173646802187,2.5077016713409783
2024-10-29,29.250519780380657,19.07796162357492,17.87508110148918,12.271716138799672,7.925678649613106,5.152589548118115,2.937461973636794,3.0012111483838058,2.5077800360037528
2024-10-30,29.25501605105242,19.078855933369677,17.87591902434627,12.272291395011942,7.926050178405662,5.145018318863741,2.9375996718388655,3.001351834929837,2.5078975921815845
2024-11-01,29.210651804843835,19.110961280663673,17.86815535375866,12.264817268394234,7.94620864148511,5.1418848764504315,2.93581060155095,3.015139951848177,2.506370221004933
2024-11-04,29.205634973245033,19.10767903708086,17.882261222954654,12.262710827112585,7.9448439067688295,5.141001774946983,2.9353063859143953,3.014622111661444,2.505939760315215
2024-11-05,29.203424232383846,19.10827572478042,17.882819643749322,12.263093762617187,7.945092005484791,5.141162316293559,2.9353980486020257,3.0147162511919103,2.506018014896942
2024-11-06,29.19814719536448,19.103801475186977,17.900486566451445,12.260222329157045,7.943231642719076,5.1399585005367205,2.9347107179545766,3.0140103479929237,2.505431224636753
2024-11-07,29.202456750969574,19.10494333210135,17.88700891165261,12.26596654141372,7.923527024173989,5.142366696067349,2.9360857012805948,3.03103996225818,2.5066050800826356
2024-11-08,29.204737272552432,19.098625955304897,17.888405770493076,12.266924433472969,7.924145800003197,5.1427682813975615,2.936314990441709,3.0312766667283344,2.5068008296058206
2024-11-13,29.21934104942635,19.10817618920862,17.847346013998834,12.27305848719459,7.928108255001495,5.145339913519942,2.9377832895245515,3.032792451228324,2.50805435089729
2024-11-14,29.22847582898685,19.11414993711061,17.852925591283004,12.276895386994074,7.899324018102185,5.14694849003761,2.938701722376987,3.03374058659003,2.5088384385186515
2024-11-15,29.167123000024947,19.13029772913111,17.869572350307543,12.287267009798063,7.9059974323929865,5.151296674708695,2.941184361907354,3.036303515739251,2.5109579259900547
2024-11-18,29.12838833713928,19.237694699861592,17.84584111494026,12.270949214401847,7.895498071680638,5.144455624937734,2.9372783961135056,3.032271229349517,2.507623311575626
2024-11-22,29.132484783754304,19.240400177020913,17.834287433281688,12.272674929116668,7.896608448470981,5.145179111166597,2.9376914778124954,3.0326976702864314,2.5079759690899226
2024-11-25,29.142047641440726,19.246715917339273,17.84483095566251,12.27670348502771,7.861685787872022,5.1468680373250235,2.938655787096014,3.0336931657425232,2.5087992224942033
2024-11-26,29.14628139594941,19.24641507378056,17.84142584413737,12.276511589060545,7.861562902620323,5.146787587127536,2.9386098532510605,3.0336457463774775,2.508760007695719
2024-11-27,29.167188047183167,19.179952756023862,17.849180617396435,12.283999979761273,7.8851268013708244,5.149927009595104,2.9404023379107707,3.033932156957081,2.5102902938014826
2024-11-28,29.1682958860575,19.17965277785435,17.848901452760472,12.2838078556265,7.885003476463077,5.1498464637409445,2.9403563494496847,3.0338847056715417,2.5102510323759275
2024-11-29,29.181921375256447,19.189683814922542,17.85375986732093,12.288228231731859,7.848726371846558,5.151699656050865,2.941414448135459,3.033411878747355,2.5111543559879848
2024-12-03,29.191892034439082,19.186982050050396,17.85124619061263,12.28649814051735,7.847621329501564,5.1509743350243795,2.9410003188404152,3.032984796897764,2.510800804116418
2024-12-04,29.215200638875732,19.20230211818473,17.832621894926728,12.296308437319322,7.806919025043646,5.15508719016569,2.9433485946218902,3.0354065187515533,2.512805582110709
2024-12-05,29.20802362702234,19.201700870320145,17.83206353344651,12.295923424671113,7.806674580738796,5.154925778000328,2.9432564347315626,3.0447048480137995,2.512726903055403
2024-12-06,29.208480903880684,19.200435903102317,17.832342709815805,12.296115927981365,7.806796800977728,5.155006482819485,2.9433025139553046,3.0447525155001474,2.512766241967162
2024-12-09,29.240525903551383,19.22150094801913,17.77354159868322,12.309606154746655,7.76834261599208,5.160662106663396,2.9622046896449166,3.0480929526039335,2.515523030095286
2024-12-11,29.20180098285141,19.22180221210726,17.813003384324883,12.309799086728576,7.768464371450241,5.159175662564866,2.9622511171271975,3.0481407262375524,2.5155624566080172
2024-12-12,29.200427982844857,19.22089844817233,17.81686762362156,12.309220308925225,7.768099116525068,5.158933090258361,2.9621118390461776,3.0479974098291036,2.5154441807773096
2024-12-18,29.196309757378724,19.2181876662099,17.812787822504294,12.307484302022374,7.78267389686709,5.1582055101816975,2.961694083374368,3.0475675414531596,2.5150894200083918
2024-12-19,29.19722481820407,19.218789996121235,17.813346104851004,12.307870039015745,7.7797836527493835,5.1583671769070705,2.9617869077845373,3.047663057280089,2.515168247086869
2024-12-20,29.241793223606344,19.260720164666044,17.680743060092187,12.324673032693486,7.790404796384875,5.1654095011099,2.9658304089369354,3.05182379857172,2.518602013938508
2024-12-23,29.23720525575344,19.257698203452396,17.693658755844055,12.322739320788777,7.789182500389087,5.164599060636672,2.9653650771951603,3.0513449746715064,2.518206851268906
2024-12-30,29.226514549217463,19.290431033649387,17.68339317112146,12.315589859715882,7.776823008563906,5.177283300206764,2.963644618648207,3.049574631929647,2.516745826947287
2025-01-08,29.245316568941686,19.144364420675615,17.694769262739733,12.323512732731338,7.875970481531061,5.180613953356132,2.965551192368504,3.051536486200141,2.518364901455793
2025-01-09,29.246234359472663,19.14496521828864,17.69375544451685,12.323899475109995,7.874648525062327,5.180776533864359,2.965644258716309,3.051632250979618,2.5184439339892464
2025-01-10,29.24164598277826,19.141961607254718,17.70666828825873,12.32196600591732,7.873413088960539,5.179963733350804,2.9651789853811734,3.051153487179527,2.518048820918933
2025-01-13,29.245316568941686,19.144364420675615,17.69633833744469,12.323512732731338,7.874401406826104,5.180613953356132,2.965551192368504,3.051536486200141,2.518364901455793
2025-01-15,29.218461155690008,19.125758379589964,17.73557139622056,12.311535746753309,7.88242392443965,5.199092260154915,2.962669029967374,3.0485707563389144,2.5159173508453097
2025-01-16,29.225117744634687,19.123959714092333,17.73390346966215,12.310377918962589,7.881682628660984,5.198603315994807,2.962390408306505,3.048284056124069,2.5156807435618735
2025-01-20,29.22444473680349,19.117367500681997,17.721522973914794,12.306134412930522,7.878965736620974,5.196811307278669,2.9613692437533343,3.0785705238764822,2.5148135641397364
2025-01-21,29.232206572614754,19.115270931221932,17.719579484370453,12.304784819918794,7.878101663733339,5.196241381744928,2.9610444753815277,3.078232902237897,2.5145377687763766
2025-01-22,29.218473683713132,19.13760992342664,17.734744382290067,12.299004201118409,7.874400639842618,5.185970488011693,2.959653417381435,3.0767867907254205,2.513356473490584
2025-01-23,29.219388808199266,19.1382093146076,17.732167829161764,12.299389406725703,7.874647266580112,5.186132912942897,2.95974611391795,3.076883155886766,2.513435191977942
2025-01-24,29.17155900373175,19.210793485050452,17.7143690590252,12.295730927388284,7.872304936130887,5.187721361610206,2.958865731189694,3.075967930498154,2.512687565375375
2025-01-27,29.17155900373175,19.20453133535481,17.7143690590252,12.295730927388284,7.872304936130887,5.187721361610206,2.958865731189694,3.082230080193794,2.512687565375375
