date,CCB INTERNATIONAL SECURITIES LTD,GET NICE SECURITIES LTD,REALORD ASIA PACIFIC SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,BANK OF CHINA (HONG KONG) LTD,FULBRIGHT SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HUARONG INTERNATIONAL SECURITIES LTD,TOTAL_CCASS_PCT
2024-08-29,0.0,0.0,10.092579199407275,5.8651317811358235,3.8974016675874807,0.0,1.5103576004627604,0.9630231202410751,22.328493368834415
2024-09-12,0.0,0.0,10.092579199407275,5.8651317811358235,3.8974016675874807,0.0,1.5103576004627604,0.9664838088413485,22.33195405743469
2024-09-17,0.0,0.0,10.092579199407275,5.8651317811358235,3.8974016675874807,0.0,1.5103576004627604,0.9682141531414853,22.333684401734825
2024-09-23,0.0,0.0,10.092579199407275,5.8651317811358235,3.8974016675874807,0.0,1.5103576004627604,0.9716748417417586,22.3371450903351
2024-09-26,0.0,0.0,10.092579199407275,5.8651317811358235,3.8974016675874807,0.0,1.5097923661936778,0.9716748417417586,22.336579856066017
2024-10-03,0.0,0.0,10.092579199407275,5.8651317811358235,3.8980938053075356,0.0,1.5097923661936778,0.9785962189423054,22.344193370986616
2024-10-04,0.0,28.022609668382525,10.092579199407275,5.8651317811358235,3.913666904008766,2.1769461640019703,1.5097923661936778,0.9872479404429889,52.56797402357303
2024-10-07,0.0,28.01706737558919,10.092579199407275,5.8651317811358235,3.9150511794488754,2.1769461640019703,1.5513206293969584,0.9872479404429889,52.605344269423085
2024-10-08,0.0,28.01706737558919,10.092579199407275,5.8651317811358235,3.9115904908486017,2.1769461640019703,1.547859940796685,0.9872479404429889,52.59842289222253
2024-10-09,0.0,28.01706737558919,10.092579199407275,5.8651317811358235,3.9185118680491486,2.1769461640019703,1.528480084635154,0.9924389733433989,52.59115544616196
2024-10-10,0.0,28.01706737558919,10.092579199407275,5.8651317811358235,3.9185118680491486,2.1769461640019703,1.5291722223552087,0.9924389733433989,52.591847583882014
2024-10-14,0.0,28.01706737558919,10.092579199407275,5.8651317811358235,3.919550074629231,2.1769461640019703,1.5291722223552087,0.9924389733433989,52.5928857904621
2024-10-18,0.0,28.01706737558919,10.092579199407275,5.8651317811358235,3.919896143489258,2.1769461640019703,1.5291722223552087,0.9924389733433989,52.59323185932212
2024-10-24,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.919896143489258,2.1769461640019703,1.5291722223552087,0.9924389733433989,84.49409250592971
2024-10-31,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.919896143489258,2.1769461640019703,1.529518291215236,0.9924389733433989,84.49443857478973
2024-11-04,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.9337388978903514,2.1769461640019703,1.529518291215236,0.9958996619436724,84.51174201779111
2024-11-08,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.9361613799105433,2.1769461640019703,1.529518291215236,0.9958996619436724,84.5141644998113
2024-11-13,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.9361613799105433,2.1769461640019703,1.529518291215236,0.9946019037185697,84.5128667415862
2024-11-15,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.9365074487705702,2.1769461640019703,1.529518291215236,0.9946019037185697,84.51321281044622
2024-11-18,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.9365074487705702,2.1769461640019703,1.5482060096567125,0.9946019037185697,84.53190052888769
2024-11-21,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.937199586490625,2.1769461640019703,1.5482060096567125,0.9946019037185697,84.53259266660775
2024-12-09,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.937199586490625,2.1769461640019703,1.5490711818067806,0.9946019037185697,84.53345783875783
2024-12-11,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.9378917242106795,2.1769461640019703,1.5490711818067806,0.9946019037185697,84.53414997647786
2024-12-12,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.9378917242106795,2.1769461640019703,1.5492442162367943,0.9946019037185697,84.53432301090788
2024-12-13,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.9378917242106795,2.1769461640019703,1.5492442162367943,0.9997929366189798,84.5395140438083
2024-12-27,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.9385838619307343,2.1769461640019703,1.5506284916769038,1.0101750024198,84.55197252276928
2025-01-03,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.9359883454805287,2.1769461640019703,1.5499363539568491,1.0101750024198,84.54868486859903
2025-01-09,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.9332197946003102,2.1769461640019703,1.5495902850968217,1.0101750024198,84.54557024885877
2025-01-10,31.900860646607587,28.01706737558919,10.092579199407275,5.8651317811358235,3.9332197946003102,2.1769461640019703,1.5492442162367943,1.0119053467199368,84.54695452429888
2025-01-13,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9332197946003102,2.1769461640019703,1.5492442162367943,1.0119053467199368,85.6232286789839
2025-01-17,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.93460407004042,2.1769461640019703,1.5485520785167397,1.0136356910200734,85.6256511610041
2025-01-20,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.93460407004042,2.1769461640019703,1.5475138719366577,1.0205570682206202,85.63153433162456
2025-01-21,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.93460407004042,2.1769461640019703,1.5475138719366577,1.0240177568208935,85.63499502022484
2025-01-22,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9332197946003102,2.1769461640019703,1.5466486997865894,1.0257481011210303,85.63447591693479
2025-02-03,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9332197946003102,2.1769461640019703,1.547340837506644,1.0257481011210303,85.63516805465486
2025-02-04,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9332197946003102,2.1769461640019703,1.5466486997865894,1.0326694783215769,85.64139729413534
2025-02-05,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9332197946003102,2.1769461640019703,1.5459565620665348,1.0413211998222605,85.64935687791598
2025-02-06,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9373726209206388,2.1769461640019703,1.5469947686466166,1.0413211998222605,85.65454791081638
2025-02-10,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9373726209206388,2.1769461640019703,1.5469947686466166,1.0499729213229438,85.66319963231706
2025-02-11,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9373726209206388,2.1769461640019703,1.546821734216603,1.0517032656230805,85.66475694218718
2025-02-14,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9373726209206388,2.1769461640019703,1.546821734216603,1.0534336099232173,85.66648728648732
2025-02-18,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9373726209206388,2.1769461640019703,1.546821734216603,1.0603549871237639,85.67340866368787
2025-02-24,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9373726209206388,2.1769461640019703,1.546821734216603,1.0620853314239007,85.67513900798801
2025-02-25,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.936853517630597,2.1769461640019703,1.546821734216603,1.0620853314239007,85.67461990469796
2025-02-28,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.936853517630597,2.1769461640019703,1.5485520785167397,1.0620853314239007,85.6763502489981
2025-03-03,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.936853517630597,2.1769461640019703,1.5476869063666714,1.0638156757240373,85.67721542114816
2025-03-05,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9351231733304606,2.1769461640019703,1.5476869063666714,1.065546020024174,85.67721542114816
2025-03-06,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9351231733304606,2.1769461640019703,1.5476869063666714,1.0707370529245843,85.68240645404858
2025-03-07,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9351231733304606,2.1769461640019703,1.5476869063666714,1.0741977415248576,85.68586714264885
2025-03-10,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9351231733304606,2.1769461640019703,1.5476869063666714,1.0776584301251309,85.68932783124913
2025-03-17,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9351231733304606,2.1769461640019703,1.5476869063666714,1.0793887744252675,85.69105817554926
2025-03-19,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9351231733304606,2.1769461640019703,1.5476869063666714,1.082849463025541,85.69451886414954
2025-03-20,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9351231733304606,2.1769461640019703,1.5376509094258786,1.0863101516258145,85.68794355580903
2025-04-03,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9378917242106795,2.1769461640019703,1.5376509094258786,1.0863101516258145,85.69071210668923
2025-04-08,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.9378917242106795,2.1769461640019703,1.5373048405658511,1.0863101516258145,85.69036603782921
2025-04-09,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.937199586490625,2.1769461640019703,1.5373048405658511,1.0863101516258145,85.68967390010916
2025-04-29,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.936853517630597,2.1769461640019703,1.5373048405658511,1.0897708402260877,85.6927885198494
2025-05-02,32.97713480129261,28.01706737558919,10.092579199407275,5.8651317811358235,3.936853517630597,2.1769461640019703,1.5373048405658511,1.093231528826361,85.69624920844967
