date,YUE XIU SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HSBC BROKING SECURITIES (HONG KONG) LTD,HANG SENG BANK LTD
2024-04-09,34.48408994893854,24.329843361661464,12.212836389427004,7.958028959894846,5.649602996493222,5.418998133366803,3.6200755624761527,1.5356763532785573,2.4470199244563724,2.3438283700070386
2024-04-10,34.48853213587067,24.342441421222656,12.255873634158052,7.957914642955295,5.611164822116815,5.389568934061131,3.6205103547960977,1.5425286107161673,2.447335145764146,2.3441302983389685
2024-04-11,34.48038360874845,24.388705442048213,12.216137061200934,7.962413901032539,5.610477030602872,5.382736312201706,3.6210442995291157,1.5491359955765214,2.445389893059895,2.3435764559997585
2024-04-12,34.43193708655403,24.416959666043173,12.195156947867181,7.949906741760571,5.686655074850759,5.373216669086378,3.6159524252015225,1.5479777571905082,2.4419540079760047,2.3402836234698707
2024-04-15,34.43338320172102,24.420209874888368,12.199761893823158,7.944768694494074,5.684987732957095,5.3698019054625545,3.6143668495170678,1.5457674994308488,2.4465704341038874,2.3403819136019206
2024-04-16,34.417324642965376,24.604903552243403,12.189390013227877,7.9366060719415525,5.561666836857213,5.346937970068374,3.612722167542241,1.5457288692063245,2.4454294368676956,2.3392904390799414
2024-04-17,34.43250636777712,24.668702946532804,12.192767017351725,7.9185168704548285,5.519525938655797,5.306754914743738,3.614333511455264,1.5600619833740488,2.446508133051731,2.3403223166029408
2024-04-18,34.40479684811598,24.5300288504045,12.194395746275022,7.921185014280961,5.659707895316874,5.288207466300226,3.658392968015814,1.5625803406353662,2.442265925728858,2.3384389449264016
2024-04-19,34.42023714907941,24.595229674174384,12.160067609740254,7.92205611492483,5.6024310795156165,5.294583675174776,3.657434378057254,1.5650189716755316,2.4433619740820123,2.3395793735759316
2024-04-22,34.428449330029515,24.63838410641012,12.153444178233137,7.925356080086393,5.5644628675648535,5.290250521580879,3.645127684062525,1.5718077097073864,2.442579958255694,2.3401375640694986
2024-04-23,34.47750563961014,24.57368790794492,12.189385431528198,7.923974545601756,5.53653269540035,5.282980262023025,3.6458940230524024,1.5806085215297756,2.4459590007772203,2.3434719725322144
2024-04-24,34.555844522321046,24.291476503770852,12.25277400247711,7.938554147051565,5.62916738685857,5.294019435561563,3.6561167033704427,1.5817339060234499,2.4515166445720036,2.348796747993395
2024-04-25,34.563938419316614,24.293283585738333,12.25563479213221,7.938129668964383,5.624593429540733,5.290234859083688,3.6550382356751046,1.5777092560343813,2.4520908549111913,2.349346898603359
2024-04-26,34.58044803161025,24.36204613277065,12.265677805458987,7.912180331741952,5.532368895342479,5.3026856237065285,3.655824097706565,1.585031552590968,2.4532653486568816,2.350472180414733
2024-04-29,34.519611080230646,24.339952215508067,12.245131684372351,7.897776326645449,5.67725016655227,5.29413220556633,3.649392451919869,1.5814600141284707,2.4489493494945496,2.346344505581996
2024-04-30,34.5211935244793,24.318548300877584,12.219181298772758,7.898959563348476,5.7078031243125364,5.319694852726918,3.6482349887222347,1.5708570711267882,2.4490616139637043,2.3464656616696935
2024-05-02,34.518989594431474,24.239986933219633,12.216697929232964,7.906119200791883,5.781251940502319,5.316424322945044,3.6556470270244485,1.5696619361623088,2.4489052589849525,2.346315856704975
2024-05-03,34.53014626381438,24.183687657547672,12.230287511782091,7.913465992638299,5.7818421812540075,5.331650089269414,3.658283794301548,1.5743218936135124,2.449240420820611,2.347074194958461
2024-05-06,34.52221148180954,24.202073992138075,12.285661311679867,7.9051234619918365,5.7450180386383085,5.326439481325017,3.657165303341208,1.5592695569102972,2.45050251816308,2.346534854002767
2024-05-07,34.53956288574274,24.21826895016685,12.274439653070187,7.89897291548234,5.7485446160527465,5.322954448164225,3.6485188363919168,1.5497457148329632,2.4512777209408263,2.347714259155203
2024-05-08,34.5040021516332,24.239901316384163,12.275823315063274,7.916649339305182,5.735649494797613,5.319145407112626,3.6424603461298513,1.5723175249130668,2.448753970551993,2.34529713410903
2024-05-09,34.51893413327352,24.211819678600232,12.281227048022929,7.918433087370108,5.737264906896616,5.324047582577758,3.6440822789543774,1.5680655019650946,2.449813695425915,2.3463120869134526
2024-05-10,34.52909668823476,24.18070761541315,12.303088152189082,7.908808735881088,5.745205569454578,5.328717984936405,3.6451551158589055,1.564694062053329,2.4475232225008066,2.3470028534778957
2024-05-13,34.5300605602379,24.18994779429883,12.30362580528296,7.901426095188762,5.743449348778624,5.328410402333712,3.645279503643411,1.5649659064238268,2.4457662142749066,2.3470683695370673
2024-05-14,34.52157028265645,24.218459623905662,12.285136620023424,7.886616980431424,5.762576273987483,5.320440805447541,3.6420648473584083,1.5714721157650862,2.445168078831772,2.346494371592748
2024-05-16,34.532832507447054,24.183718352939255,12.296748386978141,7.896856902043443,5.753914098899318,5.332039824306258,3.645443782482928,1.5656740156476439,2.4455094141203038,2.347262715135654
2024-05-17,34.565902633551865,24.15936615550282,12.327208824346906,7.926542427574515,5.668803637420634,5.337094624270434,3.6489804969706023,1.5687393063172956,2.4478513391476824,2.349510554897247
2024-05-20,34.51752714426996,24.23813354022441,12.309270136471177,7.904221098246287,5.711786434897161,5.322389552311639,3.643905170640174,1.5666806828400728,2.439863859790309,2.3462223803088063
2024-05-21,34.54380264618478,24.206209138189305,12.408387798803263,7.908331054625363,5.619078675006835,5.303885112530452,3.647164886716138,1.5734048436931782,2.441724364767706,2.348011479482979
2024-05-22,34.5249823561908,24.230982859385406,12.448743880938148,7.915309531503115,5.603460807855413,5.300949802381735,3.6202770250627436,1.5681674550937945,2.440394054925996,2.346732226662852
2024-05-23,34.48393201612465,24.149221170069413,12.435769683735739,7.9274543148248915,5.737095233436457,5.297740225515221,3.6141906655048475,1.5731623212122725,2.4374924167783907,2.3439419527981227
2024-05-24,34.49502383890376,24.142523897692858,12.436975868988846,7.916556008601121,5.737760331737946,5.2983957510833095,3.6162604052316047,1.5742153767843947,2.4382764408827104,2.344012080093442
2024-05-27,34.52304470628129,24.1221454588021,12.423980373203088,7.920933670684664,5.723051493323298,5.3083069265190055,3.619180615054649,1.5731835046209028,2.440257092384759,2.345916159126242
2024-05-28,34.53530552963803,24.09083229973004,12.427833657382028,7.927522456489662,5.720954697670696,5.311948723372565,3.6241433052742154,1.5735206012352725,2.44113396095913,2.3468047682483677
2024-05-29,34.54226338605812,24.064457810161993,12.43307543504363,7.941253310035458,5.713023013708776,5.3128372402642,3.6309034696404425,1.5732829759246874,2.4416257782267654,2.3472775809359354
