date,NANYANG COMMERCIAL BANK LTD,BOCI SECURITIES LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CHINA CONSTRUCTION BANK (ASIA),TOTAL_CCASS_PCT
2024-03-19,37.360233025851684,8.580337801903575,9.05564427491182,3.8165936168521952,2.0582320111011265,2.225822956591905,1.7322892405875774,1.7150507069632674,0.9565552274936273,0.0,67.50075886225679
2024-03-20,37.360233025851684,8.580337801903575,9.05564427491182,3.8165936168521952,2.0582320111011265,2.225822956591905,1.7347344226619474,1.7150507069632674,0.9567997457010643,0.0,67.5034485625386
2024-03-21,37.360233025851684,8.571168369124686,9.05564427491182,3.8178162078893805,2.0582320111011265,2.2282681386662757,1.735101199973103,1.7150507069632674,0.9569220048047827,0.0,67.49843593928613
2024-03-22,37.360233025851684,8.56261023186439,9.05564427491182,3.8178162078893805,2.0533416469523864,2.228390397769994,1.735101199973103,1.7174958890376373,0.9570442639085013,0.0,67.4876771381589
2024-03-25,37.360233025851684,8.573002255680464,9.05650008863785,3.8178162078893805,2.065567557324237,2.2324249481927048,1.7441483736482726,1.7248314352607481,0.969636951591508,0.0,67.54416084407686
2024-03-26,37.360233025851684,8.568845446154034,9.05650008863785,3.8151265076075727,2.0659343346353927,2.2327917255038603,1.7362015319065696,1.7248314352607481,0.9762389431923075,0.0,67.53670303875002
2024-03-27,37.360233025851684,8.57251321926559,9.05650008863785,3.817082653267069,2.0659343346353927,2.23034654342949,1.7207968848380373,1.7321669814838587,0.9976342863430468,0.0,67.55320801775201
2024-03-28,37.360233025851684,8.57251321926559,9.05478846118579,3.804856742895218,2.0653230391168003,2.2309578389480826,1.7207968848380373,1.735590236387977,1.0016688367657578,0.0,67.54672828525494
2024-04-02,37.360233025851684,8.57251321926559,9.053981184323938,3.804856742895218,2.0653230391168003,2.2364594986154156,1.7166400753116078,1.735590236387977,1.0016688367657578,0.4480796151283415,67.99534547366233
2024-04-03,37.360233025851684,8.574958401339961,9.053981184323938,3.8010667106799443,2.062144302420119,2.2364594986154156,1.7166400753116078,1.737057345632599,1.0079040510554016,0.4480796151283415,67.99852421035901
2024-04-05,37.360233025851684,8.574958401339961,9.053981184323938,3.7999663787464777,2.060310415864341,2.2364594986154156,1.7166400753116078,1.7456154828928947,1.0167067065231346,0.4480796151283415,68.0129507845978
2024-04-08,37.360233025851684,8.574347105821367,9.049335338382635,3.7867623955448786,2.0551755335081636,2.2364594986154156,1.71236100668146,1.7456154828928947,1.0359013858069406,0.4480796151283415,68.00427038823378
2024-04-09,37.360233025851684,8.579237469970108,9.049335338382635,3.7916527596936187,2.0582320111011265,2.2437950448385267,1.6987902461687052,1.7505058470416353,1.0360236449106592,0.4480796151283415,68.01588500308704
2024-04-10,37.360233025851684,8.579237469970108,9.049335338382635,3.7944647190791443,2.0587210475160007,2.2437950448385267,1.6936553638125278,1.7505058470416353,1.036268163118096,0.4480796151283415,68.0142956347387
2024-04-11,37.360233025851684,8.579237469970108,9.046523378997108,3.7993550832278853,2.0587210475160007,2.2362149804079787,1.6918214772567504,1.7505058470416353,1.036268163118096,0.4480796151283415,68.00696008851558
2024-04-12,37.360233025851684,8.579115210866389,9.036039294075936,3.8222175356232464,2.04233832761772,2.2419611582827486,1.6839968946187656,1.7529510291160055,1.036268163118096,0.4480796151283415,68.00320025429893
2024-04-15,37.360233025851684,8.579115210866389,9.036039294075936,3.8222175356232464,2.0435609186549053,2.2417166400753117,1.6839968946187656,1.7529510291160055,1.036268163118096,0.4480796151283415,68.00417832712868
2024-04-16,37.360233025851684,8.579115210866389,9.036039294075936,3.836521850758312,2.03659214974295,2.2426947129050596,1.6839968946187656,1.7529510291160055,1.0363904222218148,0.4480796151283415,68.01261420528526
2024-04-17,37.360233025851684,8.378365762560595,9.036039294075936,3.8628075580577916,2.03659214974295,2.2426947129050596,1.6839968946187656,1.7529510291160055,1.0363904222218148,0.4480796151283415,67.83815046427894
2024-04-18,37.360233025851684,8.378365762560595,9.036039294075936,3.8628075580577916,2.03659214974295,2.2426947129050596,1.6797178259886179,1.7566188022275608,1.0363904222218148,0.4480796151283415,67.83753916876036
2024-04-22,37.360233025851684,8.378365762560595,9.036039294075936,3.863052076265229,2.0414825138916908,2.2488076680909854,1.6797178259886179,1.7566188022275608,1.0370017177404072,0.4480796151283415,67.84939830182105
2024-04-23,37.360233025851684,8.379588353597779,9.036039294075936,3.863052076265229,2.0414825138916908,2.2488076680909854,1.6786174940551508,1.7602865753391161,1.0370017177404072,0.4480796151283415,67.85318833403632
2024-04-24,37.360233025851684,8.379588353597779,9.036039294075936,3.8634188535763845,2.043927695966061,2.2488076680909854,1.6766613483956547,1.7663995305250417,1.0370017177404072,0.4480796151283415,67.86015710294828
2024-04-25,37.360233025851684,8.379588353597779,9.036039294075936,3.8634188535763845,2.042705104928876,2.2488076680909854,1.6766613483956547,1.767622121562227,1.0370017177404072,0.4480796151283415,67.86015710294828
2024-04-26,37.360233025851684,8.379588353597779,9.036039294075936,3.811825511807173,2.042705104928876,2.2488076680909854,1.6766613483956547,1.767622121562227,1.0370017177404072,0.4480796151283415,67.80856376117906
2024-04-29,37.360233025851684,8.379588353597779,9.036039294075936,3.8115809935997356,2.042705104928876,2.250641554646763,1.6766613483956547,1.767622121562227,1.0370017177404072,0.4480796151283415,67.81015312952741
2024-04-30,37.360233025851684,8.375309284967631,9.036039294075936,3.808811824900512,2.043683177758624,2.244895376771993,1.6766613483956547,1.767622121562227,1.0370017177404072,0.4480796151283415,67.79833678715302
2024-05-02,37.360233025851684,8.375309284967631,9.036039294075936,3.808811824900512,2.043683177758624,2.2442840812534004,1.6749497209435957,1.767622121562227,1.0370017177404072,0.4480796151283415,67.79601386418236
2024-05-03,37.360233025851684,8.375309284967631,9.03567251676478,3.808811824900512,2.043683177758624,2.2442840812534004,1.6749497209435957,1.767622121562227,1.0370017177404072,0.4480796151283415,67.7956470868712
2024-05-06,37.36634598103761,8.375309284967631,9.030048597993728,3.808811824900512,2.045883841625557,2.243306008423652,1.6786174940551508,1.7749576677853374,1.0370017177404072,0.4480796151283415,67.80836203365793
2024-05-07,37.37001375414917,8.376531876004817,9.030170857097447,3.8002536876402155,2.043927695966061,2.240860826349282,1.6786174940551508,1.7822932140084482,1.0370017177404072,0.4480796151283415,67.80775073813933
2024-05-08,37.37001375414917,8.366995665914773,9.04227450836558,3.803065647025742,2.042093809410283,2.240860826349282,1.6770281257068105,1.781070622971263,1.0370017177404072,0.4480796151283415,67.80848429276165
2024-05-09,37.37001375414917,8.366995665914773,9.04227450836558,3.803065647025742,2.0433164004474684,2.240860826349282,1.6769058666030918,1.781070622971263,1.0370017177404072,0.4480796151283415,67.80958462469512
2024-05-10,37.37001375414917,8.366995665914773,9.037419599356918,3.797808505565846,2.0433164004474684,2.240860826349282,1.6762945710844996,1.781070622971263,1.0370017177404072,0.4480796151283415,67.79886127870796
2024-05-13,37.37001375414917,8.366995665914773,9.037419599356918,3.798175282877001,2.0433164004474684,2.240860826349282,1.6762945710844996,1.781070622971263,1.0370017177404072,0.4480796151283415,67.79922805601912
2024-05-14,37.37001375414917,8.366995665914773,9.037419599356918,3.7872942226460538,2.0345137449797357,2.2420834173864668,1.674093907217566,1.781070622971263,1.0370017177404072,0.4480796151283415,67.77856626749069
2024-05-16,37.37001375414917,8.366995665914773,9.038654416304475,3.788516813683239,2.0293788626235583,2.2442840812534004,1.674093907217566,1.781070622971263,1.0370017177404072,0.4480796151283415,67.7780894569862
2024-05-17,37.37001375414917,8.369440847989143,9.038654416304475,3.7866829271274614,2.02840078979381,2.2455066722905856,1.6729935752840996,1.781070622971263,1.0370017177404072,0.4480796151283415,67.77784493877876
2024-05-20,37.37001375414917,8.382278053879586,9.038654416304475,3.78594937250515,2.02840078979381,2.2441618221496817,1.6646799562312409,1.7814374002824187,1.0370017177404072,0.4480796151283415,67.78065689816428
2024-05-21,37.37001375414917,8.382278053879586,9.038654416304475,3.783993226845654,2.02840078979381,2.243917303942245,1.66394640160893,1.781070622971263,1.0370017177404072,0.4480796151283415,67.77735590236388
2024-05-22,37.37245893622354,8.382278053879586,9.038654416304475,3.7865606680237427,2.029623380830995,2.2324249481927048,1.666636101890737,1.7761802588225226,1.0370017177404072,0.4480796151283415,67.76989809703706
2024-05-23,37.37245893622354,8.407952465660475,9.037431825267289,3.7914510321724832,2.029623380830995,2.205161168063477,1.666636101890737,1.7761802588225226,1.0370017177404072,0.4480796151283415,67.77197650180027
2024-05-24,37.37245893622354,8.416755121128206,9.037431825267289,3.7914510321724832,2.033046635735113,2.1969698081143365,1.6637018834014927,1.7761802588225226,1.0370017177404072,0.4480796151283415,67.77307683373374
2024-05-27,37.37368152726072,8.426535849425688,9.012980004523587,3.7965859145286607,2.0347582631871726,2.187189079816856,1.6663915836833,1.7769138134448335,1.0370017177404072,0.4480796151283415,67.76011736873957
2024-05-28,37.37368152726072,8.425557776595939,9.013224522731024,3.799520133017905,2.037203445261543,2.1793644971788715,1.6657802881647075,1.7769138134448335,1.0370017177404072,0.4480796151283415,67.7563273365243
2024-05-29,37.37368152726072,8.416755121128206,9.013224522731024,3.799520133017905,2.037203445261543,2.175452205859879,1.6648022153349595,1.7769138134448335,1.0371239768441258,0.4480796151283415,67.74275657601154
2024-05-30,37.37368152726072,8.416755121128206,9.013224522731024,3.822504844516985,2.037203445261543,2.1681166596367683,1.6652912517498335,1.783026768630759,1.0371239768441258,0.4480796151283415,67.76500773288831
2024-05-31,37.37368152726072,8.416755121128206,9.013224522731024,3.8342417184739617,2.0379369998838537,2.166160513977272,1.6652912517498335,1.7879171327794996,1.0371239768441258,0.4480796151283415,67.78041237995684
2024-06-03,37.37368152726072,8.42959232701865,9.012980004523587,3.8436556694602872,2.0397708864396313,2.1664050321847093,1.6665138427870188,1.7832712868381961,1.0371239768441258,0.4480796151283415,67.80107416848527
2024-06-04,37.37368152726072,8.423479371832725,9.011757413486402,3.8485460336090274,2.0397708864396313,2.1664050321847093,1.6665138427870188,1.7832712868381961,1.0415253045779922,0.4480796151283415,67.80303031414476
2024-06-05,37.37368152726072,8.423723890040161,9.011757413486402,3.8485460336090274,2.0395263682321945,2.170928619022294,1.667125138305611,1.782048695801011,1.0417698227854293,0.4480796151283415,67.8071871236712
2024-06-06,37.37368152726072,8.422012262588103,9.011757413486402,3.8485460336090274,2.0395263682321945,2.172762505578072,1.667125138305611,1.782048695801011,1.0420143409928662,0.4480796151283415,67.80755390098236
2024-06-11,37.37368152726072,8.411742497875748,9.024120743090833,3.8485460336090274,2.0395263682321945,2.176430278689627,1.667125138305611,1.782048695801011,1.0421366000965846,0.4480796151283415,67.8134374980897
2024-06-12,37.37368152726072,8.411742497875748,9.024120743090833,3.8485460336090274,2.0395263682321945,2.178264165245405,1.667125138305611,1.782048695801011,1.0421366000965846,0.4480796151283415,67.81527138464548
2024-06-13,37.37368152726072,8.411742497875748,9.024120743090833,3.8485460336090274,2.0395263682321945,2.1780196470379676,1.6622347741568704,1.782048695801011,1.044337263963518,0.4480796151283415,67.81233716615624
2024-06-14,37.37368152726072,8.411742497875748,9.024487520401987,3.8478124789867167,2.0381815180912906,2.177897387934249,1.6634573651940556,1.782048695801011,1.0444595230672364,0.4480796151283415,67.81184812974136
2024-06-17,37.37368152726072,8.411742497875748,9.024487520401987,3.8478124789867167,2.0381815180912906,2.1813206428383674,1.6594228147713448,1.782048695801011,1.04910536900854,0.4480796151283415,67.81588268016408
2024-06-18,37.37368152726072,8.411742497875748,9.024487520401987,3.8478124789867167,2.035614076913202,2.1843771204313303,1.6588115192527522,1.782048695801011,1.0492276281122583,0.4480796151283415,67.81588268016408
2024-06-19,37.37368152726072,8.411131202357156,9.024487520401987,3.8478124789867167,2.0354918178094836,2.1849884159499227,1.6588115192527522,1.782048695801011,1.0494721463196954,0.4480796151283415,67.8160049392678
2024-06-20,37.37368152726072,8.411131202357156,9.024487520401987,3.8478124789867167,2.0354918178094836,2.185355193261078,1.6585670010453153,1.782048695801011,1.0497166645271323,0.4480796151283415,67.81637171657894
2024-06-21,37.37368152726072,8.410275388631126,9.031211771106506,3.8478124789867167,2.0346360040834544,2.1858442296759524,1.6700593567948552,1.782048695801011,1.0497166645271323,0.4480796151283415,67.83336573199583
2024-06-24,37.37368152726072,8.39438170514772,9.031211771106506,3.8478124789867167,2.0395263682321945,2.2005153221221736,1.670426134106011,1.782048695801011,1.0707452303667162,0.4480796151283415,67.85842884825811
2024-06-25,37.37368152726072,8.39438170514772,9.030588127418437,3.8495241064387757,2.0407489592693793,2.2021046904705144,1.670426134106011,1.794274606172862,1.0840714726720337,0.4480796151283415,67.8878809440848
2024-06-26,37.37368152726072,8.39438170514772,9.030588127418437,3.854292211483797,2.0407489592693793,2.2021046904705144,1.671648725143196,1.794274606172862,1.084560509086908,0.4480796151283415,67.89436067658188
2024-06-27,37.37368152726072,8.40660761551957,9.030588127418437,3.854292211483797,2.0407489592693793,2.19917047198127,1.6707929114171665,1.794274606172862,1.087250209368715,0.4480796151283415,67.90548625502026
2024-06-28,37.37368152726072,8.408441502075348,9.044525665242348,3.856492875350731,2.0407489592693793,2.19917047198127,1.6682254702390777,1.794274606172862,1.0933631645546407,0.4480796151283415,67.92700385727473
2024-07-02,37.37368152726072,8.400861437644801,9.04440340613863,3.862605830536656,2.04563932341812,2.19917047198127,1.6682254702390777,1.794274606172862,1.0995983788442847,0.4480796151283415,67.93654006736477
2024-07-03,37.37368152726072,8.408686020282785,9.04941602939109,3.8615054986031896,2.0474732099738975,2.202593726885388,1.6670028792018927,1.8031995207443134,1.1096236253492024,0.4480796151283415,67.97126165282083
2024-07-04,37.37368152726072,8.411864756979465,9.049660547598526,3.8615054986031896,2.0474732099738975,2.202593726885388,1.6629683287791817,1.8036885571591874,1.1098681435566395,0.4480796151283415,67.97138391192455
2024-07-05,37.37368152726072,8.419444821410014,9.049660547598526,3.8615054986031896,2.0474732099738975,2.2052834271671955,1.667125138305611,1.8036885571591874,1.1343199643003419,0.4480796151283415,68.01026230690704
2024-07-08,37.37368152726072,8.44450793767231,9.050883138635712,3.862239053225501,2.0480845054924903,2.219832260509698,1.6830188217890174,1.8076008484781798,1.1404329194862672,0.4505247972027117,68.0808058097526
2024-07-09,37.37368152726072,8.44450793767231,9.050883138635712,3.862239053225501,2.0480845054924903,2.2223997016877868,1.685464003863388,1.8076008484781798,1.1448342472201336,0.4505247972027117,68.09021976073893
2024-07-10,37.37368152726072,8.44450793767231,9.050883138635712,3.862239053225501,2.0480845054924903,2.2227664789989428,1.6913324408418762,1.8137138036641052,1.1573046757994219,0.4505247972027117,68.11503835879378
2024-07-11,37.37404830457188,8.945403485607047,9.042569519582852,3.8727533361452924,2.0440499550697795,1.9279997799336133,1.6304474071900579,1.8122466944194833,1.1780887234315685,0.44966898347668216,68.27727618942826
2024-07-12,37.37404830457188,8.945525744710766,9.017873180631712,3.867618453789115,2.050896464878016,1.9354575852604423,1.6304474071900579,1.8122466944194833,1.2004621394120558,0.45333675658823747,68.28791273145175
2024-07-15,37.37404830457188,9.0428439912707,9.004791456533832,3.857959984595353,2.0435609186549053,1.929344630074517,1.6306919253974947,1.8111463624860165,1.2014402122418042,0.44966898347668216,68.34549676930318
2024-07-16,37.37404830457188,9.0428439912707,8.990242623191328,3.852702843135457,2.0570094200639417,1.929344630074517,1.6287357797379987,1.8111463624860165,1.2025405441752706,0.44966898347668216,68.3382834821838
2024-07-17,37.37404830457188,9.0428439912707,8.978994785649226,3.852702843135457,2.0570094200639417,1.929344630074517,1.6231118609669475,1.8111463624860165,1.2088980175686332,0.44966898347668216,68.327769199264
2024-07-18,37.37404830457188,9.0428439912707,8.978994785649226,3.8523360658243013,2.0594546021383118,1.9310562575265762,1.6218892699297622,1.8099237714488317,1.2091425357760703,0.44966898347668216,68.32935856761235
2024-07-19,37.37404830457188,9.0428439912707,8.978994785649226,3.8347307548888363,2.0594546021383118,1.935335326156724,1.6207889379962956,1.8099237714488317,1.2143996772359662,0.44966898347668216,68.32018913483346
2024-07-22,37.37404830457188,9.079643981489973,8.979361562960381,3.8293139430394834,2.0549310153007267,1.9534296735070635,1.6207889379962956,1.8099237714488317,1.2143996772359662,0.44966898347668216,68.36550985102728
2024-07-23,37.37404830457188,9.079643981489973,8.979361562960381,3.837872080299779,2.0549310153007267,1.962354588078515,1.6245789702115696,1.8099237714488317,1.2145219363396846,0.44966898347668216,68.38690519417801
2024-07-24,37.37404830457188,9.079643981489973,8.979361562960381,3.8134202595560773,2.0549310153007267,1.9969539144308532,1.632403552849554,1.8099237714488317,1.2146441954434033,0.44966898347668216,68.40499954152837
2024-07-25,37.37404830457188,9.079643981489973,8.979361562960381,3.8134202595560773,2.04233832761772,2.0034336469279346,1.632403552849554,1.8099237714488317,1.2147664545471217,0.44966898347668216,68.39900884544615
2024-07-26,37.37404830457188,9.079643981489973,8.979361562960381,3.8134202595560773,2.04233832761772,2.0034336469279346,1.632403552849554,1.8099237714488317,1.225158478363195,0.44966898347668216,68.40940086926223
2024-07-29,37.37404830457188,9.079643981489973,8.979239303856664,3.8134202595560773,2.0425828458251574,2.0034336469279346,1.632403552849554,1.82483938210249,1.2252807374669137,0.44966898347668216,68.42456099812331
2024-07-30,37.37404830457188,9.080988831630874,8.979239303856664,3.8134202595560773,2.0425828458251574,2.0019665376833125,1.632403552849554,1.82483938210249,1.2254029965706321,0.44966898347668216,68.42456099812331
2024-07-31,37.37404830457188,9.080988831630874,8.979239303856664,3.8134202595560773,2.0407489592693793,2.0121140432919487,1.6275131887008136,1.8260619731396748,1.2255252556743508,0.44966898347668216,68.42932910316834
2024-08-01,37.37404830457188,9.080988831630874,8.9794838220641,3.8134202595560773,2.0431941413437498,2.0128475979142597,1.6275131887008136,1.8260619731396748,1.2323717654825872,0.4521141655510524,68.44204404995507
2024-08-02,37.37404830457188,9.08221142266806,8.956010074150146,3.8134202595560773,2.0431941413437498,2.017982480270437,1.628124484219406,1.8424446930379552,1.2327385427937427,0.4521141655510524,68.4422885681625
2024-08-05,37.37404830457188,9.08221142266806,8.952831337453466,3.8256461699279285,2.0431941413437498,2.017860221166719,1.6354600304425169,1.8424446930379552,1.2329830610011798,0.4521141655510524,68.4587935471645
2024-08-06,37.37404830457188,9.08221142266806,8.952831337453466,3.8256461699279285,2.0431941413437498,2.021527994278274,1.6354600304425169,1.8431782476602665,1.239951829913135,0.4521141655510524,68.47016364381032
2024-08-07,37.37404830457188,9.08221142266806,8.952831337453466,3.8256461699279285,2.0431941413437498,2.021527994278274,1.6354600304425169,1.8425669521416739,1.2400740890168536,0.4521141655510524,68.46967460739545
2024-08-08,37.37404830457188,9.083189495497807,9.127661855770935,3.8256461699279285,2.0438054368623426,2.0129698570179784,1.6354600304425169,1.8425669521416739,1.240196348120572,0.4521141655510524,68.63765861590468
2024-08-09,37.37404830457188,9.083189495497807,9.127661855770935,3.8256461699279285,2.0438054368623426,2.007957233765519,1.6354600304425169,1.8425669521416739,1.2404408663280089,0.4521141655510524,68.63289051085967
2024-08-13,37.37563767292022,9.08306723639409,9.127661855770935,3.8256461699279285,2.0438054368623426,2.0072236791432085,1.6354600304425169,1.8425669521416739,1.240685384535446,0.4521141655510524,68.63386858368942
2024-08-14,37.376248968438816,9.08306723639409,9.127539596667217,3.8233232469572767,2.0450280278995274,2.0072236791432085,1.6354600304425169,1.8425669521416739,1.240685384535446,0.4521141655510524,68.63325728817082
2024-08-15,37.376248968438816,9.08306723639409,9.127539596667217,3.819166437430847,2.0438054368623426,2.003555906031653,1.6354600304425169,1.8425669521416739,1.2410521618466015,0.4521141655510524,68.62457689180681
2024-08-16,37.376248968438816,9.08306723639409,9.127539596667217,3.8196554738457213,2.0438054368623426,2.003311387824216,1.6354600304425169,1.8425669521416739,1.2412966800540386,0.4521141655510524,68.62506592822169
2024-08-19,37.376248968438816,9.08306723639409,9.13129539633345,3.8222229150238096,2.0438054368623426,2.003311387824216,1.6354600304425169,1.8425669521416739,1.2412966800540386,0.4521141655510524,68.631389169066
2024-08-20,37.376248968438816,9.08306723639409,9.119925299687628,3.8274800564837057,2.0438054368623426,2.003311387824216,1.6354600304425169,1.8425669521416739,1.2415411982614755,0.4521141655510524,68.62552073208751
2024-08-21,37.3807725552764,9.08306723639409,9.119925299687628,3.829436202143202,2.0425828458251574,2.003311387824216,1.6328925892644282,1.8425669521416739,1.2417857164689126,0.4521141655510524,68.62845495057675
2024-08-22,37.3807725552764,9.08306723639409,9.120414336102503,3.829436202143202,2.0440499550697795,2.003311387824216,1.6328925892644282,1.8425669521416739,1.2417857164689126,0.4521141655510524,68.63041109623626
2024-08-23,37.3807725552764,9.148353597779774,9.115157194642606,3.829436202143202,2.039159590921039,2.0161485937146595,1.6328925892644282,1.8450121342160442,1.2420302346763497,0.4521141655510524,68.70107685818554
2024-08-26,37.3807725552764,9.148353597779774,9.115157194642606,3.829436202143202,2.039159590921039,2.0161485937146595,1.6325258119532726,1.8450121342160442,1.2422747528837865,0.4521141655510524,68.70095459908183
2024-08-27,37.3807725552764,9.178062559983372,9.087526637202222,3.829436202143202,2.039159590921039,2.031308722575755,1.63191451643468,1.8450121342160442,1.2422747528837865,0.4521141655510524,68.71758183718755
2024-08-28,37.3807725552764,9.226232646848466,9.065275480325454,3.829436202143202,2.0513855012928897,2.021772512485711,1.6337484029904579,1.8450121342160442,1.2422747528837865,0.4521141655510524,68.74802435401347
2024-08-29,37.3807725552764,9.313281128696046,9.022069479848643,3.821733878608936,2.0513855012928897,2.021772512485711,1.6337484029904579,1.8450121342160442,1.2422747528837865,0.4521141655510524,68.78416451184997
2024-08-30,37.3807725552764,9.313281128696046,9.022069479848643,3.8205112875717506,2.0513855012928897,2.0253180264935478,1.6325258119532726,1.8447676160086068,1.2422747528837865,0.4521141655510524,68.785020325576
2024-09-02,37.3807725552764,9.313281128696046,9.022069479848643,3.8205112875717506,2.0513855012928897,2.0253180264935478,1.6325258119532726,1.8447676160086068,1.2423970119875052,0.4521141655510524,68.78514258467972
2024-09-03,37.3807725552764,9.33663261750628,9.022313998056081,3.8205112875717506,2.0474732099738975,2.0236063990414888,1.6325258119532726,1.8374320697854964,1.2423970119875052,0.4521141655510524,68.79577912670322
2024-09-05,37.3807725552764,9.383091076919316,9.022069479848643,3.8205112875717506,2.0449057687958088,2.0236063990414888,1.629958370775184,1.8379211062003704,1.2428860484023792,0.4521141655510524,68.8378362583824
2024-09-09,37.3807725552764,9.383091076919316,9.022069479848643,3.820143287669558,2.0449057687958088,2.0223838080043035,1.629958370775184,1.838043365304089,1.2428860484023792,0.4521141655510524,68.83636792654673
2024-09-10,37.3807725552764,9.419891067138588,9.022069479848643,3.820143287669558,2.043683177758624,2.0223838080043035,1.5982932629120896,1.8392659563412743,1.2430083075060976,0.4521141655510524,68.84162506800664
2024-09-11,37.3807725552764,9.419891067138588,9.020480111500301,3.820143287669558,2.0400154046470687,1.998543282779194,1.5872899435774235,1.8392659563412743,1.243130566609816,0.4521141655510524,68.80164634109067
2024-09-12,37.3807725552764,9.443487074156259,9.020480111500301,3.817698105595188,2.0401376637507873,1.9863173724073429,1.5885125346146087,1.8392659563412743,1.2436196030246902,0.4521141655510524,68.8124051422179
2024-09-16,37.3807725552764,9.456813316461577,9.020357852396584,3.817698105595188,2.0401376637507873,1.9844834858515652,1.5885125346146087,1.8392659563412743,1.2439863803358457,0.4521141655510524,68.82414201617489
2024-09-17,37.3807725552764,9.574182056031347,9.020357852396584,3.817698105595188,2.0375702225726986,1.9827718583995062,1.5632049001448771,1.8392659563412743,1.2439863803358457,0.4521141655510524,68.91192405264476
2024-09-23,37.3807725552764,9.573326242305317,9.014367156314378,3.817698105595188,2.033902449461143,1.9827718583995062,1.5632049001448771,1.8392659563412743,1.2445976758544384,0.4521141655510524,68.90202106524357
2024-09-24,37.3807725552764,9.573326242305317,9.014367156314378,3.817698105595188,2.033902449461143,1.9827718583995062,1.5663836368415582,1.8392659563412743,1.2450867122693123,0.4521141655510524,68.90568883835513
2024-09-25,37.3807725552764,9.573326242305317,9.014367156314378,3.817698105595188,2.033902449461143,1.9827718583995062,1.5685843007084914,1.8392659563412743,1.2453312304767494,0.4521141655510524,68.9081340204295
2024-09-26,37.3807725552764,9.644603299773209,8.962651555441447,3.7863146827070615,2.0711914760952888,1.9846057449552836,1.5754308105167283,1.8392659563412743,1.245698007787905,0.4521141655510524,68.94264825444564
2024-09-27,37.3807725552764,9.644114263358336,8.957149895774114,3.7913273059595203,2.0711914760952888,1.9846057449552836,1.5776314743836612,1.8392659563412743,1.245698007787905,0.4521141655510524,68.94387084548283
2024-09-30,37.3807725552764,9.64448104066949,8.957149895774114,3.7913273059595203,2.0705801805766963,1.9850947813701578,1.5778759925910983,1.8392659563412743,1.2458202668916234,0.4521141655510524,68.94448214100143
2024-10-02,37.37893866872062,9.64448104066949,8.916926650650723,3.792305378789268,2.0689908122283556,1.9850947813701578,1.5778759925910983,1.8392659563412743,1.245942525995342,0.4521141655510524,68.90193597290738
