date,ABN AMRO CLEARING HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,HAFOO SECURITIES LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING
2024-04-18,1.6512130161506644,4.200283819014869,2.626925125324079,3.5888209623215386,2.763825591543779,1.7612558068038506,8.510991199584836,0.8003804358235205,74.09630404343287,0.0
2024-04-19,1.6053637426390206,4.221314623077842,2.644305579465296,3.5879441752274324,2.7638834738959517,1.7612926924992385,8.51116944389644,0.8068704389592232,74.09785583033955,0.0
2024-04-22,1.5889594023061362,4.227328571568319,2.6889802572793426,3.586965942447049,2.7628367041895046,1.76062563549336,8.50794599601072,0.8065648517155832,74.06979263898998,0.0
2024-04-23,5.988782610336823,4.0770705429025895,2.5802712696513694,3.426915705861952,2.63864994508328,1.6573383578716991,8.095593312767912,0.770575969353841,70.76480228617054,0.0
2024-04-24,5.878029710768357,4.068566019297334,2.7025463874162856,3.4267973209028217,2.6385587912607993,1.6572811040753987,8.095313645403516,0.7705493493221657,70.76235767155332,0.0
2024-04-25,5.844428572618084,4.065665728355934,2.751397421470184,3.4210441825128486,2.6383285359701882,1.6578636934614213,8.094607203385932,0.7704821069075012,70.7561825553179,0.0
2024-04-26,5.885558309707061,4.058579509532081,2.7367291739049335,3.4204347733304794,2.637858556177426,1.658295452591418,8.09316526703719,0.7658005855275286,70.74357837219189,0.0
2024-04-29,1.9861787105162274,4.2141645801439624,2.88392884496837,3.5516563799837355,2.7393485503717443,1.7220973556395687,8.648573765312543,0.7952642945642336,73.45878751849962,0.0
2024-04-30,1.823790293829965,4.268662263128369,2.962867301142815,3.5519245707065523,2.7395554025525777,1.7254366303287323,8.668104694133415,0.7953243461241738,73.46433449805339,0.0
2024-05-02,1.7230345517417156,4.259729552481656,3.0915189226365416,3.552031858336845,2.7207597194808377,1.7254887479915944,8.668366518503063,0.7925166043838855,73.46655352444385,0.0
2024-05-03,1.7490702790030448,4.242698915306468,3.082428179238228,3.5519983302561466,2.720734037883635,1.7254724608837375,8.669228609413238,0.7925091237188108,73.46586006429669,0.0
2024-05-06,1.890347438616941,4.218814911146597,3.044760722808659,3.550467797338233,2.7173626554517494,1.7255101981349288,8.667679617284893,0.7917468370062772,73.39330982221172,0.0
2024-05-07,1.7900135433100164,4.222296096994998,3.1032178186857604,3.5519683837607903,2.718511134395564,1.7262394758873554,8.671342966198669,0.7920814646163643,73.42432911615047,0.0
2024-05-08,1.6868330274579286,3.9774283913223734,3.3457026238393133,3.5552083434251536,2.7209908485908914,1.727814080632847,8.701914942634364,0.7928039687940422,73.49130377330309,0.0
2024-05-09,1.6324650076196494,3.995233368370394,3.372942013366081,3.5633761196922435,2.7210268197343717,1.7278369221092285,8.70202998081287,0.7928144495589181,73.49227531873625,0.0
2024-05-10,1.5135607013094368,4.089729770213159,3.410455435608152,3.5631069550729673,2.720821283152385,1.7277064075209028,8.695140907402585,0.7927545632061155,73.4867239765143,0.0
2024-05-13,1.4331856748108123,3.9720310568617365,3.504420250815422,3.5833964835490693,2.83616722581107,1.732017724761486,8.679300334308682,0.7962562139557436,73.46322503512597,0.0
2024-05-14,0.8858198956959615,2.5644602229728233,2.283984852296232,37.57035302388553,1.8384525642956384,1.1227237937574868,5.619953945441693,0.5136996715197744,47.600552030134864,0.0
2024-05-16,0.737290036634336,2.5443182174666545,2.329210572570084,37.63539313599512,1.8403464878541727,1.1238803931084953,5.625743468316452,0.5142288708740559,47.64958881718062,0.0
2024-05-17,0.701714126697192,2.555236083537195,2.3474258445154677,37.71155692849478,1.842843431560546,1.1261548211381383,5.453780617725439,0.5152695301512702,47.746018616179974,0.0
2024-05-20,0.6311912307546232,2.559148881114076,2.368063717993386,37.730660484889455,1.843716953025275,1.1266886268820366,5.456365750217933,0.5155137717330561,47.76865058339016,0.0
2024-05-21,0.5884705638994316,2.561375527659074,2.3921801114285524,37.72194659039689,1.8433751400763754,1.1645406423088063,5.455354176036605,0.5154181988837501,47.757339049310524,0.0
2024-05-22,0.3550203287193621,2.5682504485262014,2.416265656556084,37.71652864167013,1.8431103787664258,1.1643733810176866,5.454570631392606,0.731400801697773,47.75047973165373,0.0
2024-05-23,1.014502238926042,2.593148735577927,1.7949177525297992,37.720741080322014,1.7692722652002386,1.1642533256156697,5.4540082253116555,0.7436000681686586,47.745556308348,0.0
2024-05-24,0.9527126559714095,2.6384322665242745,1.8304222041504397,37.71884283486438,1.7691832289579872,1.1641947361361529,5.442687104321078,0.7435626474973974,47.739962321576876,0.0
2024-05-27,0.95967635430642,2.666613493196882,1.8065060163210793,37.72221922357468,1.7698023248429808,1.146061807970333,5.426174146093094,0.7450506803903987,47.75789595330413,0.0
2024-05-28,4.32385581522998,2.728118909814099,1.8890823407726718,38.32029969420822,1.7990393249741035,1.1621913775727049,0.5061357169124314,0.7568337925639808,48.51444302795181,0.0
2024-05-29,0.4214838619311667,2.7743799349626554,2.0016504488913296,39.785291299330154,1.86920057096288,1.2076834641680847,0.7604789772675945,0.7864588174041574,50.39337262508198,0.0
2024-05-30,0.5906067286715995,2.771378313639246,2.0168707622427493,39.581193572502826,1.869973708211154,1.2081829852386308,0.7607935259752016,0.7867841118725062,50.414216291646085,0.0
2024-05-31,0.6067717411428534,2.7683879674402734,2.0357418758014596,39.56347614695511,1.8694428649353196,1.2078400093931014,0.760577553886509,0.786560761643844,50.40120107880153,0.0
2024-06-03,0.5192354494023663,2.7704660691888496,2.0812121331111686,39.580201770175314,1.8702331796405913,1.2083506287540584,0.7608990911940197,0.7868932834599298,50.42250839507369,0.0
2024-06-04,0.5996622377826886,2.770781610359769,2.079502436866405,39.547687005698954,1.8686968006270381,1.2073579800473404,0.760274019728136,0.7849511314795866,50.381086777410076,0.0
2024-06-05,0.7489067986917743,2.8069068377606547,1.903170117543299,39.64248519434898,1.8731761794541744,1.2102520898733877,0.5264167976236146,0.7868327066380106,50.50185327806611,0.0
2024-06-06,0.5899902426888882,2.79953097983948,1.9072623148577625,39.646553238552826,1.8733684015982268,1.372747002363754,0.512571884115005,0.7853546911706336,50.512621244813424,0.0
2024-06-07,0.6377789269633238,2.796095556377293,1.9077422516874645,39.608969296776905,1.8603400798306975,1.3792131662925808,0.51295091294871,0.7853383691283617,50.51157143999466,0.0
2024-06-11,0.6852239029158881,2.758815054263968,1.907113037038553,39.617460673705594,1.859726499443121,1.378758271965302,0.5129115816785594,0.7850793475515366,50.494911631437475,0.0
2024-06-12,0.6866540475373402,2.758432664870597,1.9071179898633865,39.6162650476313,1.8597313292038171,1.3787618526383278,0.5129129137239965,0.7850813864241224,50.49504276810711,0.0
2024-06-13,0.6391541743753871,2.7577645674949407,1.9561506993089446,39.61721053899526,1.8577284881378073,1.3788173554485699,0.5129335613130392,0.7831651413364406,50.49707547358962,0.0
2024-06-14,0.6902372244285683,2.768092865976142,1.8657356370128424,39.63191859554676,1.858211090078114,1.3791755455367967,0.5130668115342198,0.7833685924969318,50.510193637389634,0.0
2024-06-17,0.7798262330505502,2.7675778437443577,1.7796676311496211,39.63140559743009,1.858126930383273,1.3791130817006565,0.513043574375362,0.783333113179192,50.5079059949869,0.0
2024-06-18,0.8102989937060415,2.763716904334244,1.7792724504536253,39.62260532137114,1.8525201032388443,1.3788068453799276,0.5129296514645615,0.7831591716412077,50.49669055841041,0.0
2024-06-19,0.8112069295641112,2.7637133154975158,1.7792701399715676,39.62255386926292,1.8525176976407254,1.378805054924241,0.5121498527614623,0.7831581546664248,50.49662498571104,0.0
2024-06-20,0.9110642974701665,2.767469787740715,1.6847522515992672,39.620089433873055,1.8522507150790075,1.378606343243299,0.5120760423574656,0.7830452868808001,50.49064584175622,0.0
2024-06-21,0.9252418237709411,2.765599350609283,1.6858601875349766,39.61561453524657,1.850743291662486,1.3784506362845312,0.5105901631669864,0.7829568456801664,50.48494316604406,0.0
2024-06-24,0.9517107890579376,2.7806258214947,1.6583456657459053,39.60998756869968,1.8504622216052862,1.3782412927192007,0.5105126204807513,0.7828379390082407,50.47727608118831,0.0
2024-06-25,0.9410205810805983,2.7934682684160874,1.6582638720613856,39.6106298255941,1.8503709522600011,1.3781733144708679,0.5104874407434473,0.7827993275168397,50.47478641785668,0.0
2024-06-26,0.9231063447453567,2.8095556718726082,1.6598171146174758,39.61104618230175,1.8503661488596463,1.378169736854077,0.5104861155629201,0.7827972954385892,50.47465538974758,0.0
2024-06-27,0.9317216249396455,2.809311365572303,1.6596727844009527,39.607601784228095,1.8502052493577916,1.3780498974243147,0.5104417259907543,0.7827292269133587,50.47026634117279,0.0
2024-06-28,0.8958315284167304,2.8107038780715645,1.66065483648861,39.62174305679607,1.8508658361027404,1.3785419085114266,0.5103643098849517,0.7830086880987392,50.48828595762917,0.0
2024-07-02,0.8581153482885249,2.814493657849604,1.661282480987459,39.63671809466546,1.8528641681071736,1.3790629284285694,0.5105572020769171,0.7833046262340083,50.50360149336228,0.0
2024-07-03,0.8427078192102339,2.8234868332293566,1.6622866338941475,39.638983346792024,1.8529700599342165,1.3791417423511505,0.5105863805973226,0.7833493923638903,50.50648779162766,0.0
2024-07-04,0.6464474982345437,2.839199490437792,1.6630637966787665,39.646075644800206,1.85296765316737,1.551889634098117,0.5105857174120939,0.7833483748950237,50.50642219027609,0.0
2024-07-05,0.6542929735992266,2.7706720934077693,1.6641878095860836,39.668322072947795,1.854220016163402,1.5529385078592688,0.5109308063604607,0.7838778156092442,50.54055790446675,0.0
2024-07-08,0.6232541167169219,2.7733833343876877,1.6850516665964557,39.6699204604266,1.856634369798647,1.5530010816545952,0.5109513937047383,0.7839094010260179,50.54389417568833,0.0
2024-07-09,0.7785377327545878,2.768292778361079,1.682431850273243,39.60824406959362,1.8537477870756012,1.5505865695869003,0.5101569974092823,0.7826906261448441,50.465311588800844,0.0
2024-07-10,0.7691078832571832,2.7738232010301243,1.6832822041606803,39.617449086764516,1.8535409152093139,1.5504135294679982,0.5101000656460245,0.7826032805675842,50.45967983389657,0.0
2024-07-11,0.338524250435751,2.785656240937194,2.0800531092518186,39.63953927433402,1.8533845892005625,1.5502827689560572,0.5100570442556295,0.7825372764959809,50.45996544613298,0.0
2024-07-12,0.2829422122330066,2.79100428066907,2.0822119747244345,39.66712497680815,1.8539204401542502,1.5568311173095932,0.5086470319913544,0.782763523842781,50.47455444226736,0.0
2024-07-15,0.303308220528827,2.781298744515517,2.0749981164909928,39.66568347820941,1.8538530689061896,1.5567745422521524,0.5086285478187733,0.7827350783095233,50.47272020296861,0.0
2024-07-16,0.29357851508843663,2.787049086210914,2.0776234832182308,39.66624976873553,1.8538795355982445,1.5567967676771872,0.5086358092977822,0.7827462530938821,50.47344078107978,0.0
2024-07-17,0.2777780121439615,2.761295164644155,2.09085456782901,39.671038144048275,1.8709776948799346,1.5569846989097278,0.5086972100898061,0.7828407435702017,50.47953376388492,0.0
2024-07-18,0.26927673813168296,2.7578144622252063,2.0913649221087174,39.669036297634406,1.8714343796673472,1.5573647415089378,0.5088213774050461,0.7830318262643104,50.49185525505434,0.0
2024-07-19,0.2727011896508276,2.779319644927735,2.0913922797527413,39.65724536623763,1.878665882439828,1.556901841914173,0.5086701390964271,0.7827990836668925,50.47230457231374,0.0
2024-07-22,0.24032567754910797,2.7702195826969915,2.1207096573824686,39.79480123506163,1.8741777245936362,1.559656673533947,0.5074549193507296,0.780928966216956,50.351725563614536,0.0
2024-07-23,0.24714874308551546,2.777542762785044,2.1210165309366076,39.788412711472226,1.8738768504032222,1.559406291495565,0.5073734542441777,0.7808035985064138,50.344419057071235,0.0
2024-07-24,0.3315676696793665,2.713779743908318,2.121065959633028,39.77095548778479,1.8739205196951003,1.559442632287376,0.5073852782012641,0.7808217945475437,50.34106091426322,0.0
2024-07-25,0.3591234410446893,2.711809199554112,2.1190004846354005,39.75051407148304,1.8738113502814828,1.5593517834835193,0.5073557193417944,0.780776306034795,50.33683357858547,0.0014240655556927119
2024-07-26,0.3753176654930491,2.7107282787490385,2.119066325130612,39.733624145186184,1.8738695723857859,1.5594002348615994,0.5073714836382406,0.7808005659153431,50.33839761883663,0.001424109803526575
2024-07-29,0.41310312360204693,2.7128097634224044,2.09696505135923,39.71375099383925,1.8737870921391497,1.5593315962979177,0.5073491511740589,0.7807661981961594,50.34071298284988,0.001424047119906774
2024-07-30,0.4371926535322014,2.718439839759895,2.109183330725756,39.67065942103238,1.8738307572475816,1.5593679336083406,0.5073609739984297,0.7807843924941388,50.34188607914248,0.001294618458786501
2024-07-31,0.4541462758807871,2.720605469679231,2.109414945542256,39.652021420220784,1.873806498602769,1.5593477460045841,0.5073544056946422,0.7807742844461308,50.34123435223018,0.0012946016986339428
2024-08-01,0.46055242855950734,2.7217522071266247,2.109701724002984,39.639285290477225,1.8714716903005677,1.5595597419171399,0.5074233813676439,0.7808804320051698,50.348078326541255,0.0012947777018822249
2024-08-02,0.41487361412233414,2.7420775557195793,2.110496917688518,39.6542262221755,1.872177089767161,1.5601475748059674,0.507485113996661,0.7811747632756156,50.35604588271615,0.0012952657325080677
2024-08-05,0.4183784183573051,2.7432930409874197,2.1105351895432336,39.654945313860566,1.870915750697497,1.5601758665986813,0.5023131598729502,0.781188929137123,50.356959041724316,0.0012952892209204495
2024-08-06,0.46820288213371075,2.7561448068540138,2.1091691974799374,39.62927962449533,1.869704846430555,1.5591660810894514,0.5019880500178407,0.7806833237899943,50.324366736832374,0.0012944508767865931
2024-08-07,0.475198452957845,2.752681858389696,2.103886459284159,39.63038854625454,1.8697266288540217,1.5591842456761762,0.5019938982758166,0.7806924189018696,50.324953025448494,0.0012944659573899345
2024-08-08,0.33439770519412737,2.741698129635449,2.106346379619711,39.69107823940322,1.8728346079193392,1.5617760213506258,0.5028283446075323,0.7791375767784068,50.408606377790186,0.0012966177014118935
2024-08-09,0.20698825798513587,2.738414473832154,2.0964436967636275,39.87802079564497,1.8474706507953205,1.561160655874115,0.5026302219576436,0.7788305837399382,50.38874455659441,0.0012961068126808757
2024-08-12,0.25029623894273934,2.7261820683602815,2.0948616267947044,39.86024867553193,1.8466473032555935,1.5604649058308984,0.5152319576994174,0.7784834885128991,50.36628820588446,0.0012955291870742202
2024-08-13,0.02176260662138965,2.7252483220285444,2.023395190735969,40.01151345521732,2.040762528055789,1.5603011711585615,0.4763160984931532,0.778401804690062,50.36100342974794,0.0012953932512731934
2024-08-14,0.03419798357807647,2.7274187281681823,2.022464862672945,40.01311881283669,2.0407387624583966,1.560283000749739,0.4633567699196195,0.7783927398509906,50.35912157504927,0.0009067647160853609
2024-08-15,0.343496463936345,2.721499239646042,2.0193885933398823,39.88838611853826,2.034377177764353,1.5554191383884495,0.45829659793612343,0.7759662600727433,50.20213733830582,0.0010330720719890075
2024-08-16,0.5343620311656438,2.702105711274281,2.0328872048513524,39.80854162945792,2.030962470201098,1.5528083631821905,0.4575273458641423,0.774663798618662,50.10498119006975,0.0011602553149555597
2024-08-19,0.5472556828816489,2.7014788302400756,2.0406643709767653,39.79930615815761,2.0304912925382705,1.5543814261782114,0.4574212007882647,0.7744840787649149,50.09335697333529,0.0011599861389389636
2024-08-20,0.5644014675778288,2.7003646471600415,2.0440778475078467,39.79048515512033,2.0300412603244555,1.5540369175773097,0.4575775368422078,0.7743124243550624,50.08354301449195,0.0011597290429681414
2024-08-21,0.6393768521163451,2.690791404828002,2.042777492193743,39.76130883802703,2.0287498344896076,1.5530483054427235,0.45715766868338875,0.7738198397516853,50.05168199638668,0.0012877680807982781
2024-08-22,0.5087640467499289,2.6887213863050046,2.113873397918117,39.768785932104805,2.029131339873008,1.5456122939238348,0.45724363695246784,0.7739653561823603,50.112614599745534,0.0012880102449365292
2024-08-23,0.5065418077816414,2.6971773553427747,2.111161417551518,39.76622496684682,2.029000671190434,1.5480886167137882,0.4572141921242885,0.7739155156267181,50.109387529520255,0.0012879273017585592
2024-08-26,0.5019409714842158,2.719340542792116,2.1107699509238738,39.75885122940899,2.02862443939516,1.547801559066258,0.4571294122034289,0.773772010684621,50.10009588901073,0.001673995030604106
2024-08-27,0.4985043966877576,2.7272258871479256,2.111682391313231,39.75178729661967,2.02826401482927,1.5501014814361056,0.45704819427725707,0.7736345350456445,50.09441328234065,0.0073385203024799025
2024-08-28,0.5223002106426322,2.7287836491942894,2.1108202348242178,39.7367094551169,2.0281778453201937,1.5500356263587112,0.45574137186958785,0.7736016676735461,50.09228505299358,0.001544886006337586
2024-08-29,0.5195966601315414,2.731358459204852,2.1108202348242178,39.7367094551169,2.0281778453201937,1.5500356263587112,0.45574137186958785,0.7736016676735461,50.09228505299358,0.001673626506865718
2024-08-30,0.5012822808469968,2.72737220411514,2.111222498589186,39.74428216931072,2.0350026114836726,1.5503310201381562,0.45582822352899277,0.771173793987327,50.10183125254617,0.001673945453637544
2024-09-02,0.5047517874072001,2.72527336236566,2.111192595332483,39.74371923315739,2.034973787801885,1.5503090613221144,0.45582176719935924,0.7711628711177859,50.10112161255217,0.0016739217439524492
2024-09-03,0.5332771506611825,2.7312594399902563,2.1104452891238723,39.72836383387733,2.0342534610304925,1.5465423522071227,0.4556604183781285,0.7708898999058225,50.08634764928266,0.002960505543134733
2024-09-04,0.5451812247514233,2.728608863539878,2.110187251732437,39.723506373974196,2.034004739370041,1.548927299311468,0.4556047062370251,0.7707956456648427,50.0802237518471,0.0029601435715964903
2024-09-05,0.5511447812548581,2.7321696103916095,2.110352931648754,39.72662523804962,2.0212932379323427,1.5490489122844973,0.4556404777305459,0.7663512441829577,50.08415576654084,0.0032177999839727816
2024-09-09,0.5559071252311378,2.7308824903980207,2.110352931648754,39.72495198205796,2.0212932379323427,1.5490489122844973,0.4556404777305459,0.7663512441829577,50.0820963745511,0.0034752239826906046
2024-09-10,0.5564219732285735,2.7308824903980207,2.110352931648754,39.72495198205796,2.0212932379323427,1.5490489122844973,0.4556404777305459,0.7658363961855221,50.0820963745511,0.0034752239826906046
2024-09-11,0.5357593353618385,2.7529430913138584,2.1015784252676357,39.729400858095424,2.0215196065647074,1.549222393339675,0.4556915058099251,0.7659221637200718,50.08448700734696,0.0034756131799062086
2024-09-12,0.5290403642866398,2.760792635819915,2.1014783344326475,39.727508685594195,2.0214233286514336,1.5526240569404985,0.4556698028162299,0.7658856855244542,50.082101658285396,0.003475447648598364
2024-09-13,0.5337945702859102,2.7599766520546143,2.1014450901538098,39.72395702597159,2.0213913508005623,1.5525994952468405,0.4556625943602898,0.7658735696168713,50.08130938585268,0.003990265656827396
2024-09-16,0.5113125947983658,2.7480315784907385,2.1021540243758463,39.73748688610668,2.022073278447126,1.5531232733462326,0.45581631467796907,0.7661319413372644,50.098204594904004,0.005665513515771367
2024-09-17,0.4263279083321795,2.7483200257508242,2.1040506615712147,39.77333042103773,2.023897663980818,1.5519469988319543,0.45622756816684257,0.7668231724838173,50.14340495470356,0.0056706251410568
2024-09-19,0.452890054426175,2.746845823701743,2.10351389082729,39.763183726118065,2.023381341311139,1.5515510769274536,0.4561111785686087,0.7662410110021232,50.13061271862671,0.005669178490683272
2024-09-20,0.45356583667898276,2.739949986119855,2.1036602556853703,39.765950493082755,2.0230067147329627,1.5516590355932698,0.4561429152964769,0.7662943269119064,50.13410086293993,0.005669572958487284
2024-09-23,0.47250858220932895,2.7230771387591357,2.103665676997205,39.76605297332758,2.0230119281937458,1.551663034350897,0.4560152365527176,0.7662963017177201,50.13423006279223,0.0034790650994414737
2024-09-24,0.5600063994840828,2.6492709556817173,2.0947963267291234,39.76543205485908,2.0230327823055916,1.5469113727120143,0.45601993736175084,0.7663042010427613,50.13474686886068,0.003479100963200698
2024-09-25,0.5169639690545266,2.6505356040507504,2.094777432064208,39.76507337821625,2.023014534934214,1.5468974198653018,0.4560158241485467,0.766297289124444,50.134294662968095,0.04612988557365914
2024-09-26,0.5244746954232405,2.650594597091065,2.1829397118528293,39.76789172615524,2.023157916006112,1.547007056156266,0.3508954780436079,0.7663516004132706,50.137847929038855,0.0488392898195106
2024-09-27,0.6189071811490775,2.6155275353352163,2.127871226458447,39.79117117559459,2.024342238341774,1.5479126478530574,0.3553558731764287,0.764221429723038,50.107885836793976,0.046804855574398986
2024-09-30,0.6202713014080777,2.576858600675162,2.1838306254082616,39.78329252071915,2.02374468663899,1.5510649563265584,0.35525097811318834,0.7639958444400824,50.09747746540957,0.04421302086096647
2024-10-02,0.36443807822178337,2.6735764847701984,2.2798867436209425,39.77986935262039,2.0186442862267038,1.5552707382013398,0.425370991264874,0.7624987575096273,50.068819409737586,0.07162515782655056
2024-10-03,0.007109786846522039,2.8887710301677822,1.3683017470064824,39.96626160530507,2.0346917266228526,1.571004355377861,0.45218244343880176,1.1252853545268064,50.239822159152816,0.34656979155501066
2024-10-04,0.007103331622678877,2.886148214036452,1.3782955971639161,39.97621107154713,2.0328443589266456,1.5828805885009511,0.4517718912023765,1.124263668643993,50.21422614962127,0.3462551287345831
2024-10-07,0.11930894423974124,3.7776067003087297,1.3204198736681438,39.60916097922459,2.038959265020193,1.5697538977696723,0.5357430476919149,1.1095986747937472,49.5777100708017,0.3417385464815665
2024-10-08,0.11924890313941593,3.86157505785865,1.3197553848269123,39.583367519717605,2.033601487084783,1.5610649681274182,0.5522905930655642,1.1154104134461393,49.512119102950635,0.3415665697828783
2024-10-09,1.0872619460555417,4.256790634521802,1.3144648739670757,39.4943136556034,2.050624827430841,1.557951315876688,0.5964945739580076,1.1407609268046515,48.160646586902274,0.3406906588797227
2024-10-10,1.190739749835051,4.080937854853796,2.2671646692500063,39.64838504157252,2.0563624104732816,1.5601042958330034,0.657100163069679,1.158317044420429,46.9349812103429,0.4459075603493352
2024-10-14,2.4347641727906217,4.041400634827512,2.273557262594781,39.62251396926383,2.058932361826338,1.5518011504168476,0.6753267612046099,1.1591752300932934,45.716746378464826,0.46578207851734676
2024-10-15,3.5182199462165844,4.051542062258463,2.2220180374148444,39.589416067919544,2.0603370264754646,1.5529871500307555,0.8712706060120489,1.159966053773587,44.512344592749045,0.4618984571496623
