date,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIBANK N.A.,THE CORE SECURITIES COMPANY LTD,DEUTSCHE BANK AG
2024-03-18,35.18608615601006,23.773730669980804,8.55392514407593,4.231987140932643,7.796664035625861,9.613156765617937,10.110386846511036,0.734063241245729,0.0,0.0
2024-03-19,35.201691499726174,24.013623153155237,8.524452973780507,4.149951687095112,7.781336932295628,9.61782160477522,10.011692065937684,0.6994300832344368,0.0,0.0
2024-03-20,35.03833843251301,24.074670402982328,8.462589340738704,4.135916048921858,7.7878358711526,9.619879065786565,9.966228969562144,0.914541868342796,0.0,0.0
2024-03-21,34.98336599242395,24.12955075989987,8.456802736099048,4.159597714428342,7.796741454963653,9.617122952349236,9.945722827584145,0.9110955622517548,0.0,0.0
2024-03-22,34.92260486430157,24.243054003067908,8.413161424172563,4.2952943986079575,7.789587957756747,9.6085582166699,9.887781146045276,0.8399579893780811,0.0,0.0
2024-03-25,34.8404592725222,24.25209536898332,8.442395443648211,4.383629922762417,7.783038797090073,9.58549579492813,9.822590377452613,0.890295022613032,0.0,0.0
2024-03-26,34.773252668174464,24.286265922480315,8.356411318722017,4.390271391956997,7.790863813790269,9.568098373111994,9.796609396758695,1.0382271150052502,0.0,0.0
2024-03-27,34.74848850898315,24.281283094173865,8.374852153722067,4.3351423100266855,7.793207133990671,9.561226863025004,9.78791296447317,1.1178869716053883,0.0,0.0
2024-03-28,34.67819564445009,24.227909044526605,8.406057913193779,4.495438584522902,7.781777702006175,9.542344363876769,9.731507840036121,1.1367689073875566,0.0,0.0
2024-04-02,34.7651165897308,24.2756394304714,8.391787267256102,4.481694377902167,7.775749445925198,9.529080140886407,7.5132272554500545,3.2677054923778694,0.0,0.0
2024-04-03,34.366002286391364,24.09516604067367,8.378575652233236,4.398145870629315,7.644404500141314,9.420586053668076,7.700341628190946,2.862408875800606,0.0,1.1343690922714746
2024-04-05,34.29939360775479,24.40649362340536,8.30066740335835,4.220271786233242,7.670408502068628,9.407981486237542,9.772440142533046,0.7873373344491773,0.0,1.1350061139598702
2024-04-08,34.32281370644632,24.244730600729074,8.316514114600155,4.254957074088852,7.6821614943187555,9.413818589804162,9.773675076555792,0.847390846388901,0.0,1.1439384970679876
2024-04-09,34.30313248553012,24.224041711254966,8.309417337813464,4.246804531983303,7.6967755115058765,9.405785444147021,9.766568026077804,0.8962914613122789,0.0,1.1511834903751692
2024-04-10,34.265970006068954,24.40711402417001,8.267191683056586,4.160339101113876,7.690294503286202,9.399371340334305,7.482369192694957,3.176951687482468,0.0,1.1503984617926444
2024-04-11,34.27789464295995,24.44695327936306,8.260500845768334,4.2246316552804615,7.691714230440423,9.401106585027312,7.612829564836413,2.9337583561974254,0.0,1.150610840126619
2024-04-12,34.25154615138998,24.338523764809334,8.319134512438426,4.265118255230231,7.689733678277218,9.395172972716363,7.607408752270165,2.983477293488587,0.0,1.1498846193796954
2024-04-15,34.236200032530455,24.36221890532458,8.343072527005663,4.2636924733047605,7.686756564968807,9.392538622217273,7.605891398568352,2.9600672774934926,0.0,1.1495621985866185
2024-04-16,34.23618718143812,24.36538862144177,8.381429592298597,4.25974351709861,7.680699350119076,9.388145246374233,7.596082598648636,2.943299403659056,0.0,1.1490244889219068
2024-04-17,34.286312852743876,24.373392690204586,8.364434174120898,4.215486123727604,7.687209832783873,9.389331992072664,7.592227075732021,2.9424355226992738,0.0,1.1491697359151987
2024-04-18,34.38618855189787,24.394692881215928,8.410774302632468,4.005074586615296,7.6996557237532945,9.398012099673565,7.618138856320083,2.9372308949231503,0.0,1.150232102968346
2024-04-19,34.247198856317844,24.379222434373048,8.440774311622535,4.002874384271511,7.730999840342134,9.407415651915823,7.620936475237651,3.0191950327845425,0.0,1.151383013134908
2024-04-22,34.303187049504686,24.310507774420206,8.429585419468514,3.931821923796714,7.7069201602422615,9.376867815690403,7.596189708650114,3.19727591532891,0.0,1.1476442328981897
2024-04-23,33.72393979682307,23.66004570776296,8.447006294122701,3.871659358788477,7.60212236303769,9.232425919847476,7.4854314610493775,3.1786035213506163,1.6687997324562192,1.1299658447614138
2024-04-24,33.787623975158645,23.845306317523566,8.204984229195649,3.860749914046192,7.617029246427364,9.228000000048395,7.475592064388048,3.1832903723253256,1.6679997288774524,1.1294241520093644
2024-04-25,33.81493633772506,23.944207430127097,8.145843513343753,3.8472916063960834,7.562573390671154,9.230446558166411,7.4785825059149404,3.1779531144252506,1.6684419545252107,1.129723588705048
2024-04-26,33.85196779078091,23.989614136570587,8.140928912677563,3.6368277823057364,7.541910898308505,9.233794394140547,7.473022351712369,3.3327533098765496,1.6690470899280232,1.1301333336992108
2024-04-29,33.7886459259406,23.95062892177896,8.16844451579916,3.665030334776543,7.525428146203628,9.228180200675174,7.846813124070078,3.029350322914478,1.6680323008970241,1.1294462069443547
2024-04-30,33.802085937808265,24.01207578267029,8.034435757344754,3.6703373251159235,7.517332010704789,9.219487387478676,10.095209036928111,0.8541934386795381,1.6664610384290064,1.1283822848406506
2024-05-02,33.80824012231918,23.90451028787034,8.054078262201443,3.687257598694891,7.510821287173355,9.215453895992622,10.055527312081985,0.9704906439689582,1.6657319679147964,1.1278886217824313
2024-05-03,33.84640360733505,23.807560528011777,7.999880375415364,3.818415934398265,7.526506440889927,9.234946498166856,9.96807327191461,0.9986836654385304,1.6692553375660284,1.1302743408635947
2024-05-06,33.85399376840297,23.810628063408583,8.000911136891029,3.819948923408338,7.51920151328936,9.236136394344477,9.950386374628499,1.0089034358855589,1.6694704162939926,1.130419973447186
2024-05-07,33.84366430283819,23.831307854784562,8.007860015882711,3.779015884703876,7.528559982201305,9.244158080007134,9.837628111082736,1.1254836432752588,1.6709203696436221,1.1314017555806044
2024-05-08,33.78102797124785,23.746086626148266,8.020933395566091,3.8331271878261983,7.518873830439827,9.250382895798918,9.84586962204757,1.1994893226895669,1.6720455312228326,1.1321636170128773
2024-05-09,33.75264225858254,23.582078715159156,8.116739207989967,3.892436029548717,7.518035459563223,9.241401357955414,9.824597563677278,1.2705829693498025,1.670422080563124,1.1310643576107764
2024-05-10,33.78000137368661,23.805201877604524,8.081773739846264,3.7817146823168635,7.514698333506015,9.24922424541338,9.795151086771074,1.1883767519193131,1.6718361003029223,1.1320218086330383
2024-05-13,33.77663741469649,23.95377740302123,8.010937079110477,3.7669325351532104,7.502350916644823,9.251444059423747,9.792043701739619,1.1413460553182582,1.6722373410016034,1.132293493890544
2024-05-14,33.75773256987964,24.30189894790137,8.062437098498371,3.730233271254614,7.4890849612737505,9.248292996217653,9.699438782408604,0.9073057673512235,1.6716677731024476,1.1319078321123202
2024-05-16,33.72296273795155,24.562270168647913,7.976076500840142,3.724592952621613,7.463300253328596,9.234642261106536,9.655257340609184,0.8614603344685214,1.669200345440527,1.1302371049854132
2024-05-17,33.75440442238713,24.653400014860274,7.947653932966056,3.6826633452597437,7.464364914568337,9.234461547148861,9.736868508333572,0.7268006466184481,1.6691676806342413,1.1302149872233407
2024-05-20,33.63710152978773,24.32926784671308,7.863793057303324,3.676195560330759,7.432379929582361,9.195388815656065,9.697076519445785,1.381258784221543,1.662105120433099,1.125432836526255
2024-05-21,33.61949652792311,24.310394701709694,7.855890317894662,3.676150407319779,7.43250719922659,9.195546274488123,9.699050983210887,1.42337789837909,1.66213358177783,1.1254521080702378
2024-05-22,33.621598328601344,24.19925840406388,7.910519225224981,3.653548310122226,7.438253456183319,9.192714723816085,9.552769198334108,1.6446110347931948,1.6616217671101625,1.1251055517507078
2024-05-23,33.64234190635288,24.226852777440236,7.890220222873569,3.5584726142851095,7.453108966392863,9.201134989461817,9.71399327625879,1.5245953649831925,1.6631437654645278,1.1261361164870076
2024-05-24,33.50321792153924,24.094595357095596,7.810407072402992,3.6556742902307864,7.428472166126153,9.165280569986257,9.934415574560566,1.6295262611736077,1.6566629286673906,1.1217478582174192
2024-05-27,33.51896617667673,24.033081408166872,7.834108137801573,3.6263703218641434,7.4299703119408615,9.164658172701678,9.925530288186184,1.689093072524795,1.6565504277460725,1.1216716823910924
2024-05-28,33.56273723854186,23.999162669853387,7.683263378106639,3.646788132698432,7.450488984424053,9.183391735848263,9.907632870990362,1.7828163735606497,1.6598277895760702,1.123890826400285
2024-05-29,33.656953358548044,24.030551027210297,7.543914894033504,3.630747036303007,7.470918745434524,9.201634335566263,9.845082761237702,1.8309494316992099,1.663124999891933,1.1261234100755209
2024-05-30,33.796015749477434,24.07000855321566,7.536800979285374,3.584167582191745,7.492838599112525,9.220597678059917,9.650686546636718,1.852054319249722,1.6676456155008208,1.1291843772700805
2024-05-31,33.761444244530544,24.010725784175037,7.456589935603981,3.6034799990026873,7.503973590200741,9.224620607757943,9.639644577936531,2.001471016273202,1.6683732061957655,1.1296770383235692
2024-06-03,33.75854020516106,24.03488629162529,7.470763430677042,3.607640142501614,7.517363318175768,9.229173764586603,9.647631205680627,1.934570314628241,1.6691966942479628,1.130234632715787
2024-06-04,33.825342222889965,24.324381944090113,7.320997215025712,3.572962873505434,7.533044935678585,9.245944418087866,9.671024760726793,1.7017833587415776,1.6722298497718189,1.1322884214821374
2024-06-05,33.72704590635179,24.511220939034796,7.38913849230536,3.732764196396295,7.531124340072013,9.225267104656083,9.518955657494638,1.5662370210448002,1.668490132208076,1.1297562104361396
2024-06-06,33.69394780845836,24.514258981515034,7.447493144134968,3.773369807253387,7.500106764946994,9.215111659290717,9.518953939333187,1.541591944300056,1.6666534091963663,1.1285125415709338
2024-06-07,33.745948357972786,24.361668871939038,7.392679150906896,3.8964033297088694,7.504164647430539,9.218363952162564,10.036130246576288,1.0484889935508506,1.6672416218196071,1.1289108279325584
2024-06-11,33.86911981514332,24.375617213377367,7.315871018745841,3.7983019703401846,7.500007255836111,9.19276367143635,9.996754932820886,1.163176856048706,1.662611531949159,1.125775734302071
2024-06-12,33.955055845526125,24.37106493533363,7.353789721906051,3.8229587191109644,7.49668987256034,9.190667958283479,9.993521030864189,1.0285003305837224,1.6622324993774367,1.1255190864540587
2024-06-13,33.46602065268578,24.34866354345015,7.358499409356001,3.7977028099524897,7.497772770335734,9.190024861135035,9.780464310147858,1.7732951240041352,1.662116188246923,1.1254403306858922
2024-06-14,33.55500652717771,24.464819522525836,7.508617087060021,3.839791534472794,7.540370695194946,9.242484854118588,9.894409260105002,1.1510316174063462,1.671604149910883,1.1318647520278708
2024-06-17,33.747915661369845,24.478512623288385,7.549543323238331,3.845613804596743,7.544105728919112,9.256986394878327,9.841894324926551,0.9275605692570658,1.67422691165696,1.1336406578686824
2024-06-18,33.601598462076986,24.491340257506607,7.546662718546522,3.7913943248845996,7.541626572706463,9.263139438369972,9.82850706200872,1.1259972276610568,1.6753397566545507,1.1343941795845212
2024-06-19,33.764661476142,24.35672706054273,7.543452070569806,3.785910649437632,7.534782661560584,9.250013483635017,9.730453176579783,1.2282469044126325,1.6729657846380628,1.1327867324817447
2024-06-20,33.85471159757188,24.386445698531055,7.575352407413488,3.8111111201422188,7.535548270794279,9.24747835863128,9.659048998531068,1.1253199959127091,1.6725072796425255,1.132476272829497
2024-06-21,33.947174720741465,24.419596786329436,7.491040530306206,3.8029722655209035,7.52583286441345,9.244485315801342,8.606859511985315,2.1579623146150144,1.6719659552157775,1.1321097350710925
2024-06-24,34.09735445851533,24.374210312654373,7.449490599097927,3.8211002227085435,7.550975519427502,9.262185589162373,6.753900487799709,3.881338199899384,1.6751672426262374,1.1342773681086171
2024-06-25,34.41170465725435,24.46700992388649,7.370887352239457,4.027166021826126,7.574371878470886,9.31161158471923,7.723638437275746,2.2891734352905075,1.6841064727781268,1.1403302362590868
2024-06-26,34.46418106822404,24.435349047167605,7.322752156698316,4.065768788391071,7.569658088483737,9.30606678856363,6.5528815902165,3.460587633822508,1.6831036359425349,1.1396512024900558
2024-06-27,34.49217901133756,24.36673931632951,7.3605761492158255,4.069784089020318,7.570426730945141,9.305010824818888,6.631422911315275,3.3814264278947266,1.682912653386899,1.139521885735854
2024-06-28,33.55368960634774,24.338199366401998,7.356465612312799,4.071383238395739,7.5571654996520135,9.305215546506455,8.519847303078429,2.475537191149335,1.682949679536026,1.1395469566194738
2024-07-02,33.557023205395765,24.308832596267298,7.362569865176309,4.076586585920328,7.5577678491045726,9.304955206593423,8.700540495742903,2.309306527027851,1.6829025942244589,1.1395150745470919
2024-07-03,33.54965304701242,24.26387959991856,7.386889156059598,4.116478907878619,7.56219068145962,9.307143522305024,8.871214418746428,2.1194692288356354,1.6832983749785055,1.139783062805592
2024-07-04,33.56970101019835,24.206959644709038,7.406144351829595,4.104617115436103,7.570785680615414,9.314212842019574,9.183728998816946,1.8186246231670427,1.6845769385204972,1.1406487946874406
2024-07-05,33.57793324674515,24.182714852646352,7.4144416555906005,4.120812168205544,7.5725781612886855,9.314914718892432,8.758111125161625,2.2330554420527955,1.6847038806050034,1.1407347488118122
2024-07-08,33.5694517595741,24.163755321632557,7.418546716348125,4.120260464250877,7.577233901617064,9.31137583369456,8.849171566205955,2.165839236619727,1.6840638346350947,1.1403013654219374
2024-07-09,33.58076581787673,24.12790336700704,7.413307297943102,4.1223512110017175,7.575695887521289,9.313489602175894,7.346843761524441,3.694636697855786,1.6844461327098135,1.1405602243841897
2024-07-10,33.5915097131079,24.09683223593822,7.493958341271827,4.104590767883775,7.580394589148716,9.313758423675225,7.994803105615328,2.999064926211066,1.6844947520087317,1.140593145139212
2024-07-11,33.60671242623414,24.14421739386383,7.491188835518344,4.092348312370666,7.5782606136171005,9.316392230800302,9.352162423718493,1.5928309694104006,1.684971104741772,1.1409156897249557
2024-07-12,33.594640000007495,24.148329927554432,7.504874106442679,4.0883313786032165,7.581898582397371,9.317450551694948,9.325791617212042,1.6124760273307448,1.6851625136136663,1.1410452951434005
2024-07-15,33.56328739581373,24.111638302368547,7.528306285738983,4.088130108248696,7.580477090491187,9.317456132231424,8.946492399354323,2.03800278428454,1.6851635229145283,1.1410459785540452
2024-07-16,33.64560517462373,24.155537405382297,7.4778109781758415,4.08994555940405,7.577543764975711,9.326382606350107,9.002345869337267,1.895911525069554,1.6867779730777022,1.1421391436037367
2024-07-17,33.540170088087436,24.13513462809459,7.588586890454099,4.034141308079012,7.605101507054686,9.314430716043162,8.885170839607165,2.071972202917969,1.6846163434129844,1.1406754762489013
2024-07-18,33.647401848635255,24.07750906905675,7.626481771925758,4.034474080618099,7.60471774577554,9.310968700297911,8.696348921140848,2.1778561558860283,1.6839902001216334,1.1402515065421757
2024-07-19,33.670384714648975,24.080026850009475,7.494266125977847,3.980094332549,7.598526376724471,9.311863614174186,8.523194670639267,2.51713015961828,1.684152055052748,1.1403611006057466
2024-07-22,33.62640098129502,24.01607111806183,7.430405039215985,4.324125990470497,7.587781454105673,9.286503481890135,7.252096593852741,3.6597945261274347,1.679565398646228,1.1372554163344557
2024-07-23,33.74768226819014,24.099226390272293,7.507740580317335,4.117109645383365,7.61739003917362,9.319997375383709,7.135281445266969,3.6285919341139805,1.685623134443932,1.1413571874546602
2024-07-24,33.77303811416338,24.121265514964936,7.456681629143984,4.128625322095582,7.6243562631588695,9.328520660777388,7.594948770954184,3.142998084509254,1.6871646635305173,1.142400976701908
2024-07-25,33.80648416188884,24.131174679359756,7.480078355287034,4.119736074557497,7.622418024440098,9.325650249763411,7.544319730637818,3.1414437488264135,1.6866455184046507,1.1420494568344879
2024-07-26,33.81516206095155,24.081479282676426,7.492854478520263,4.178132089469256,7.629368572950836,9.317703618662497,7.7958986064122024,2.8631167202759973,1.6852082835337512,1.1410762865472264
2024-07-29,34.03303196487866,24.04539845009473,7.5023592185568475,4.178296657708758,7.630111966332266,9.317616300273727,7.052379412956758,3.4145479448937004,1.6851924910511735,1.141065593253376
2024-07-30,34.03510086683183,24.012548989401115,7.543471959868034,4.165265768440754,7.639856148271451,9.318071171092623,6.868120510607937,3.5911685278752556,1.6852747593978943,1.1411212982131091
2024-07-31,34.07687509087155,23.988248244620472,7.548009161571431,4.136856771671702,7.639474813324261,9.315122001466882,7.1405359682058345,3.329376445039455,1.6847413699184428,1.1407601333099675
2024-08-01,34.131033111343775,23.982058159551006,7.522472552359,4.101967433202496,7.649685547703422,9.32284997844343,7.173875532166238,3.2882120999214157,1.6861390588071246,1.1417065265020903
2024-08-02,34.12535202840512,23.920784736646677,7.373207611719504,4.223821483299047,7.6398404711453205,9.315567862903329,7.3163004671812635,3.2594885949281838,1.6848220088201245,1.1408147349514273
2024-08-05,34.076254171741496,23.884787176822865,7.375947097849197,4.325191378875006,7.627184861223586,9.303608835073307,7.387731000289079,3.197286196356617,1.6826590882565433,1.1393501935123045
2024-08-06,34.080651208329286,23.887336886714635,7.320979303176061,4.316537642321358,7.623484486343742,9.303809634195241,7.14971419056458,3.4954164593624033,1.6826954049669107,1.1393747840257804
2024-08-07,34.07475358269608,23.872276525699352,7.285184524856388,4.320235806903395,7.613793661793982,9.340590865699264,7.214579469540608,3.457694061431112,1.6819925974188175,1.1388989039610002
2024-08-08,34.08780712944481,23.893840807880824,7.138212423428106,4.328960843748239,7.61256246612565,9.359977195677157,9.124790138863489,1.6344677786472903,1.6810920705756591,1.1382891456087734
2024-08-09,34.10458977341405,23.991129604115685,7.099319147614431,4.261064135271851,7.593173609450851,9.359875733525456,8.595176131768843,2.176321210746453,1.6810738475378117,1.1382768065545688
2024-08-12,33.43373784813297,23.573751077418535,6.951970858958681,6.6469189240878235,7.454322206150181,9.184538929676862,8.707274718715157,1.280949151963183,1.6495826051482378,1.116953679748366
2024-08-13,33.25565348509711,23.59197318684016,6.931693945520926,6.85258101767912,7.445955272614538,9.176439342438417,8.695520327840372,1.28608686781584,1.6481278845226606,1.1159686696308528
2024-08-14,33.04340609044433,23.537571356215427,6.924364198433763,6.988390414724144,7.43594437536867,9.164101853429052,8.084839617414277,2.0610017972436006,1.6459120185530258,1.1144682781737119
2024-08-15,33.21658773993105,23.5638125120703,6.928355636477209,6.928844106770393,7.43792641432904,9.16673495505232,8.084539760485434,1.9140024261778485,1.6452061340460578,1.1139903146603511
2024-08-16,33.24830277705295,23.519102709785678,6.935698145167894,6.900359681400503,7.444937405866696,9.173693478580253,8.824095886025873,1.1953318980181795,1.64477776061949,1.1137002574824821
2024-08-19,33.25856051129372,23.48934999763628,6.937513334462733,6.940948545815812,7.444441074328563,9.175042246497291,7.653044751079382,2.3422159538597143,1.6450195850797644,1.1138639999467357
2024-08-20,33.23872592989023,23.459161195812268,6.944422781236338,6.874489573080574,7.436136266269368,9.169460823022241,7.65089179676715,2.4695063515333695,1.644018875689834,1.1131864066986297
2024-08-21,33.19503041611289,23.406175439525047,6.959550040262512,6.973495601844602,7.440675687457174,9.160857551526957,7.109417272495956,3.0001796637232956,1.642476370519255,1.1121419565323076
2024-08-22,33.11576335628615,23.352222277565886,7.0038840682741546,6.991297468411004,7.442683378075757,9.16430761111372,7.213801762327382,2.9603843373865684,1.6430949415772884,1.1125607989820885
2024-08-23,33.28876520416468,23.408529782743248,7.019596074566314,6.844169744802605,7.455247123647797,9.190078851355505,7.2412516612954505,2.788956549912489,1.6477155410023994,1.1156894665095063
2024-08-26,33.31614984025636,23.415362510179065,7.008403516499485,6.8269250612289305,7.447277461279567,9.251220825099972,8.83302314025169,1.1354958991526178,1.6493473563216972,1.1167943897306114
2024-08-27,33.33887226719211,23.3952676830696,7.002318270483326,6.856723798356594,7.4476893800552695,9.258873306056186,8.807820659366344,1.1268062987011642,1.6490412294476324,1.1165871072717706
2024-08-28,33.323448365829776,23.358617214938658,7.037295809739906,6.850243005484356,7.459172713747988,9.268887731263273,8.841211268853383,1.095303124456366,1.6491559676776117,1.1166647980086777
2024-08-29,33.3220249161315,23.2994488690592,7.057118566894411,7.06447942429244,7.454643939295805,9.268214552670246,8.863092290611068,0.9053575507375763,1.6490361931667759,1.116583697140979
2024-08-30,33.317669084133996,23.333557590505567,7.039536951409464,7.053011118565886,7.441448167878037,9.267113900528729,8.902812668907968,0.8795590605408335,1.64884036092669,1.116451096602822
2024-09-02,32.780781823574124,22.938972744395976,6.8767253993475315,8.557569484408113,7.318120449461153,9.13138469938701,8.667321754399058,1.0043335565842995,1.6246909021630465,1.1000991862796896
2024-09-03,32.75807413733019,23.146561643491555,6.8837310881365825,8.463226845034958,7.267962542030723,9.122708913495984,8.572619357836473,1.0629142243585115,1.6231472731439767,1.0990539751410444
2024-09-04,32.64824719812348,23.173244187206425,6.945238023530939,8.562404863874425,7.253175001456491,9.106360366798173,8.645143971351175,0.9488635186634392,1.620238477166374,1.0970843918290716
2024-09-05,32.649466054571896,23.146131006176027,6.988422661922783,8.499877344431331,7.243086335339149,9.182872205590007,7.054878397051942,2.517906890359711,1.620260083082988,1.0970990214741656
2024-09-09,32.65525105200781,23.136651535039356,6.940391455801268,8.590751052125242,7.229094825882168,9.175306740529738,7.2922959279412325,2.2651370485161664,1.6189252043247222,1.0961951578322904
2024-09-10,32.613885970327935,23.1500213987219,6.878344039477589,8.599989402388642,7.205537071915985,9.192254993243827,7.834535439539453,1.810854709096351,1.6186012029619463,1.095975772326365
2024-09-11,32.35037774061485,23.331335267019977,6.731557435605519,8.588412535857351,7.209932324621043,9.253332939800519,8.577820814122838,1.2419566837803857,1.6190169670316317,1.0962572915458895
2024-09-12,32.45356537779762,23.39626845108334,6.601713459001693,8.55043566552314,7.205999602172245,9.31635992290719,7.9679383833405355,1.793925950368337,1.6181338596618873,1.0956593281440141
2024-09-13,32.653193343878414,23.384924350065504,6.389949932088582,8.625621640518307,7.197203838585548,9.344510645327794,7.944680820245452,1.7444220933002483,1.6191475947378484,1.0963457412523065
2024-09-16,32.68083467397375,23.41885124570257,6.15581676260295,8.580803015464486,7.139456358243668,9.410966446019621,8.04266438512366,1.8528802435931542,1.6204793674952453,1.0972475017808914
2024-09-17,32.63124943083419,23.437977981025266,6.095185573434809,8.7222253265152,7.105722573191396,9.448929015912492,7.947780995852669,1.8879075510861134,1.6236363898024049,1.0993851623454634
2024-09-19,32.63711186322564,23.445150312805275,6.0970507809722845,8.570611209207685,7.107307995260436,9.42884860941582,7.998105026044858,1.9921557113087296,1.6241332440484146,1.0995252477108508
2024-09-20,32.66194179371167,23.44197450354909,6.096224892886804,8.551389329434905,7.106148946320006,9.427571406058647,8.639390428827312,1.3520691460060514,1.6239132438641157,1.099376309341401
2024-09-23,32.614144342074795,23.509739945475417,6.173391819420806,8.500498759475922,7.111795365851815,9.430893780782842,7.97611985850134,1.959166859502316,1.6244855278684813,1.0997637410462608
2024-09-24,32.56738113835721,23.48481562612991,6.187475751694333,8.530200345378848,7.119852963177525,9.433503555496216,8.00671627778859,1.9450512021125035,1.624935065457539,1.1000680744073166
2024-09-25,32.31497648996984,23.515375186078057,6.209233628583066,8.536308109828408,7.13548823271186,9.420887715241928,7.815936589707781,2.3286205880484916,1.6238440167160608,1.099329443114512
2024-09-26,32.20065665981523,23.479399000948096,6.286210192877284,8.624422433835473,7.129827456533403,9.405651037392175,7.080358365161066,3.0747056618657624,1.621217726189222,1.097551465382288
2024-09-27,32.39666107483602,23.41636947524013,6.348916049940103,8.75765014898542,7.108831296195757,9.392249920149009,7.792395560618916,2.071012306166274,1.6195152591131028,1.096398908755269
2024-09-30,32.39415607447079,23.41521323254058,6.285797490561585,8.76367924527563,7.098905109094657,9.389397137107554,7.111056442184579,2.8260833237446064,1.619394672464037,1.096317272555979
2024-10-02,32.23055833624913,23.2432114794726,6.312353853380369,8.816294835337022,7.064782668552569,9.38665043877184,7.173136302057294,3.057245220595322,1.6194274219125389,1.096339443671316
2024-10-03,32.339619666985726,23.01437730848552,6.135159822101084,9.085050485086688,7.047510403078581,9.352388145919418,7.159627513914639,3.173289955004419,1.6197321979584998,1.0732445014654228
2024-10-04,32.45724198502493,23.020240035108568,6.1367227044829775,8.992106502491156,7.00069352069227,9.317557400426256,7.095321964256988,3.2864531740427014,1.6201448116456698,1.0735179018284846
2024-10-07,32.43822665006098,23.01928089022183,6.136467016175888,8.964007996679655,7.014307237218673,9.339496165906477,7.603540243384262,2.791123319105652,1.620077307848598,1.0734731733979905
2024-10-08,32.43783062353585,23.030728575027805,6.139518733584371,9.142845607670266,6.944119012690546,9.344140777041975,7.18950564797186,3.084258941057629,1.6208829861176115,1.0661690953020841
2024-10-09,32.60512176395011,23.033355611519678,6.140219047502062,9.140223852698421,6.951574101195663,9.312773515519831,7.487693308130693,2.6534384444822154,1.621067874699825,1.0545324803014973
2024-10-10,32.5958097187759,23.314728927944035,5.986120564807862,9.110057813068215,6.971793531563121,9.34647101969492,9.079137626055426,0.9231971659731752,1.6193007177483874,1.0533829143689624
2024-10-14,32.56853008357381,23.912192220912424,5.906803733049842,8.810438571476277,6.991963287754299,9.349817355943209,7.988266483507661,1.7919486770777526,1.6237574751438104,1.056282111560917
2024-10-15,32.589596253865516,23.909470891641774,5.907891714667703,8.798777547228234,6.988685275749101,9.313283517581452,7.748121017277231,2.062303691835421,1.624866523559769,1.057003566593805
2024-10-16,32.60655834166661,23.852210023309866,5.965209443894396,8.856256812534115,6.9944845668772055,9.318130853875866,7.773795822257612,1.9500881976397537,1.6257122268456579,1.0575537110989095
2024-10-17,32.59683457411352,23.880462134515685,5.998599255157018,8.870512449843208,6.991023392735945,9.275271486655795,7.815069883482119,1.8897610759307268,1.6252274149364576,1.0572383326295267
