date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CHIEF SECURITIES LTD,THE BANK OF EAST ASIA LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,QUAM SECURITIES LTD,KGI ASIA LTD
2024-03-11,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-14,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,0.0,72.11982900470485,0.0,0.0,0.0,0.0,0.0,27.88017099529515,0.0,0.0
2024-04-10,0.0,72.12751124912859,0.0,0.0,0.0,0.0,0.0,27.872488750871412,0.0,0.0
2024-04-15,0.0,72.13518926110898,0.0,0.0,0.0,0.0,0.0,27.864810738891016,0.0,0.0
2024-04-16,51.336055563340466,35.107562786817034,0.0,0.0,0.0,0.0,0.0,13.556381649842496,0.0,0.0
2024-04-19,44.47519543703092,30.451035490678784,0.0,0.0,0.0,13.319938718428356,0.0,11.753830353861941,0.0,0.0
2024-04-25,30.16087605170294,20.563705716203195,11.562617529178757,0.0,8.769181802123951,9.032923110401875,0.0,7.970865938914014,0.0,11.939829851475269
2024-04-26,30.15742441597088,20.586952029927676,11.557972651490218,0.0,8.954701474662933,9.029294449079133,0.0,7.967663921960279,0.0,11.74599105690888
2024-04-30,15.170760391907379,10.292215025911645,5.791573849921749,0.0,4.475262214014227,4.524480823009029,0.0,3.9925093618767478,0.0,5.885787819184456
2024-05-02,29.372349870765362,19.88107014433845,11.213158011052696,0.0,8.664626170192593,8.759919099894317,2.9833488176065512,7.729960714553613,0.0,11.395567171596415
2024-05-03,29.370105473494938,19.887192184565688,11.212301192264157,0.0,8.663964089582386,8.759249737769617,2.983120854233773,7.7293700535133985,0.0,11.39469641457604
2024-05-06,28.664625717563585,19.41695282403035,10.942977967814526,2.3945757969711154,8.455852774598085,8.548849629648787,2.9114652936482717,7.543707999838557,0.0,11.120991995886719
2024-05-07,29.960549863077997,20.302585640052882,11.437708633829601,2.502834269421983,8.838140821527034,8.935342052769652,3.0430922756309515,7.884758095521856,0.0,7.094988348168045
2024-05-08,29.9558798576167,20.315008221147448,11.435925817358317,2.5024441480870836,8.836763204424116,8.93394928473383,3.0426179432968867,7.883529083920422,0.0,7.093882439415195
2024-05-09,29.953545400785202,20.321218059560152,11.435034617524568,2.5022491330227714,8.836074556908871,8.933253063523198,3.0423808325768165,7.882914721784716,0.0,7.093329614313704
2024-05-10,29.95121130777303,20.327426930184888,11.434143556582113,2.5020541483510756,8.83538601671764,8.93255695081692,3.042143758809866,7.88230045539583,0.0,7.092776875368638
2024-05-13,29.948877578495143,20.341426602515263,11.433252634498482,2.501859194064891,8.834697583825333,8.931860946589634,3.0419067219873974,7.8816862847313836,0.0,7.084432453292473
2024-05-14,29.94701085690438,20.347949999530965,11.43253999678812,2.501703252508739,8.834146914749862,8.93130422129564,3.0417171191236463,7.879636760385524,0.0,7.083990878713118
2024-05-21,29.94701085690438,20.355741283135277,11.43253999678812,2.501703252508739,8.826355631145551,8.93130422129564,3.0417171191236463,7.879636760385524,0.0,7.083990878713118
2024-05-24,29.944677782133976,20.36194610977082,11.431649324568593,2.501508352898579,8.825667998321826,8.93060841226665,3.041480148779486,7.879022883367432,0.0,7.0834389878926345
2024-05-28,29.944350313587105,20.362041290218112,11.431702760988186,2.5015200460188067,8.825709253269817,8.930650157751032,3.041494365958897,7.8790597132911655,0.0,7.083472098916877
2024-05-29,29.94158100690491,20.368372109139816,11.430883457447635,2.501340763520538,8.825076719780252,8.930010103207396,3.0412763838126944,7.8784950256278945,0.0,7.082964430558858
2024-05-30,29.93924869312419,20.374575052901157,11.429993043310603,2.501145920384776,8.82438928620603,8.929314495797055,3.04103948213341,7.877881326487712,0.0,7.082412699655069
2024-05-31,15.170207817307595,10.327737678754726,5.791573849921749,1.26732984459834,4.4713152525872175,4.524480823009029,1.5408937411043382,3.991719969591346,0.0,3.588656268665181
2024-06-06,29.93924869312419,20.390154148608808,11.429993043310603,2.501145920384776,8.82438928620603,8.929314495797055,3.04103948213341,7.862302230780062,0.0,7.082412699655069
2024-06-07,29.93458515545313,20.340248034777346,11.428212631127126,2.500756325163464,8.823014740295337,9.005806951051158,3.0249891204755346,7.861077545985521,0.0,7.081309495671384
2024-06-14,29.950913896977504,20.296795169371634,11.43444650172096,2.502120439729842,8.827827525453772,9.010719445851352,3.026639193967643,7.865365612871527,0.0,7.085172214055769
2024-06-17,29.945454838478497,20.298376937219526,11.435337609882811,2.50231543473423,8.828515494841547,9.011421668354307,3.026875065716076,7.865978575772051,0.0,7.085724375000954
2024-06-19,29.95479257429125,20.27352399362518,11.438903431878392,2.503095718773185,8.831268445022276,9.014231653218129,3.027818920463126,7.868431383059351,0.0,7.087933879669113
2024-06-20,29.92747963621684,20.28142930971658,11.443363837844146,2.504071758403501,8.834712048046983,9.01774659963604,3.0289995669871987,7.871499544137126,0.0,7.090697699011589
2024-06-21,29.925145875817773,20.2876458052454,11.442471478391177,2.503876489587776,8.834023112614881,9.01704339107458,3.028763364028441,7.870885720516135,0.0,7.090144762723839
2024-06-24,29.960190544007393,20.311404212925144,11.455871500496114,2.389700962678881,8.84436843925241,9.027603048661648,3.032310280977743,7.880103138522336,0.0,7.098447872478331
2024-06-25,29.957851679392476,20.31762516257582,11.45497718934525,2.3895144088913263,8.843677997035313,9.026898302098136,3.0320735614145873,7.879487972394954,0.0,7.09789372685214
2024-06-27,29.955513179919475,20.323845141016168,11.454083017813618,2.389327884228419,8.842987662609573,9.026193665559166,3.0318368788079253,7.878872902306878,0.0,7.09733966773878
2024-07-10,29.955396264529266,20.32415611444799,11.454038312901456,2.3893185587596735,8.842953148717356,9.0261584366199,3.031825045647545,7.878842151323102,0.0,7.0973119670537095
2024-07-11,29.950720397163906,20.33659306153232,11.452250402520436,2.3889455996916076,8.841572813913025,9.024749504509783,3.031351794962986,7.877612308774305,0.0,7.0962041169316326
2024-07-12,29.957734745747416,20.317936184562193,11.454932477452983,2.389505081966527,8.843643477754192,9.026863067658319,3.0320617264066096,7.879457216609803,0.0,7.097866021841962
2024-07-15,29.974114342919783,19.4932882314115,11.461195540438544,3.171892797912351,8.848478800549156,9.031798567022113,3.033719526974703,7.883765363946052,0.0,7.101746828825798
2024-07-16,29.93389935461293,18.9928746766684,11.211808555866952,3.947670499209452,8.836607174671359,9.019680988847584,3.092051978673016,7.873188052860298,0.0,7.09221871859001
2024-07-18,29.90124580044067,19.003323493402537,11.199578094552475,3.943364161736572,8.826967714484134,9.087760060693945,3.088678997238391,7.8645995435736555,0.0,7.084482133877621
2024-07-19,29.898916129545373,19.009634120094564,11.198705511139039,3.9430569256843198,8.826279986289952,9.087052013602593,3.0884383515605216,7.8639867955703755,0.0,7.083930166513262
2024-07-30,29.897823767034748,19.009930341073,11.19888001694398,3.943118369064722,8.826417523355472,9.087193614194247,3.088486477696172,7.864109337532428,0.0,7.084040553105233
2024-08-16,29.88908364121788,19.012300441287845,11.200276259195158,3.9436099850531035,8.82751797420895,9.088326577816467,3.088871540783359,7.86508981073228,0.0,7.084923769704959
2024-08-26,29.865811276310257,18.997497003386766,11.191555452652576,3.940539394742368,8.820644654772652,9.1591126100562,3.086466470540565,7.858965861189238,0.0,7.079407276349375
2024-08-30,29.865265190267348,18.997644923654363,11.191642593494189,3.940570076976014,8.820713334984445,9.159183925682044,3.0864905027036533,7.859027053478572,0.0,7.079462398759374
2024-09-05,29.896329681350654,19.004656221814997,11.122439832303204,3.943640715122659,8.82758676149836,9.1663211010158,3.088895610414397,7.8651510984249935,0.0,7.08497897805494
2024-09-10,29.896329681350654,18.981279110737187,11.122439832303204,3.943640715122659,8.850963872576168,9.1663211010158,3.088895610414397,7.8651510984249935,0.0,7.08497897805494
2024-09-11,29.856778318703682,18.963949880536017,11.10772539558086,4.06293645691583,8.839254485984881,9.15419451243891,3.084809154592954,7.854745893281666,0.0,7.075605901965202
2024-09-13,29.868400204978325,18.994686955900015,11.11204912803248,4.080088154629588,8.842695205853989,9.157757824140656,3.0860099305370614,7.857803388719168,0.0,7.0005092072087205
2024-09-17,29.868632734991518,18.994834832410916,11.11213563701564,4.079341403607963,8.842764047573628,9.157829118670431,3.0860339555911307,7.857864562907042,0.0,7.000563707231727
2024-09-25,29.87095823426995,18.988527966783096,11.113000800936433,4.079659011232481,8.843452523728342,9.15854212502718,3.0862742267076766,7.8584763571774126,0.0,7.001108754137429
2024-09-30,15.142973783461233,9.634059207957883,5.633695392841387,2.068168318138479,4.483156136868245,4.642889665819301,1.5645755096663927,3.983826046737328,0.0,3.5491866543950903
2024-10-03,29.847183787855286,18.997887138067398,11.109368017485702,4.07832539144732,8.871694493103357,9.15554824417892,3.085265339357083,7.855907461217654,0.0,6.998820127287277
2024-10-04,29.893171110693416,19.035449896670315,11.16575206787218,4.084715625401853,8.885595346503374,9.169893861471989,3.0433271248628477,7.712308549466726,0.0,7.0097864170573
2024-10-07,30.115776807480295,18.979228584066913,11.132773953834029,4.05710662628675,8.859351688677851,9.142810526319717,3.034338640399906,7.689530201058512,0.0,6.989082971876033
2024-10-08,30.08537824358935,18.960071140564732,11.121536643155231,4.053011423437427,8.982406301277011,9.133581864821002,3.000217655541719,7.681768466184378,0.0,6.982028261429152
2024-10-09,30.011434622765915,18.9292001676921,11.135803453158147,4.044093675523722,8.962642519070513,9.345909083809605,2.962626528324817,7.657118993212735,0.0,6.951170956442448
2024-10-10,29.99981351353997,18.960592622992156,11.131491417100078,4.042527710586892,8.959171980291664,9.342290135510604,2.9614793320339996,7.6541539827993805,0.0,6.948479305145254
2024-10-17,30.011434622765915,18.9292001676921,11.135803453158147,4.044093675523722,8.962642519070513,9.345909083809605,2.962626528324817,7.657118993212735,0.0,6.951170956442448
2024-10-22,30.006785098834765,18.941760067899324,11.1340782379094,4.0434671439846435,8.961253980954874,9.34446116809049,2.9621675431708034,7.655932713434706,0.0,6.950094045720993
2024-10-24,29.943606832874597,18.68644025397771,11.097457690455181,4.516576877127614,8.931779962572147,9.313726761853337,2.9524248240373336,7.630751962837495,0.0,6.927234834264582
2024-10-25,29.88361840303843,18.695236060449563,11.07522526315478,4.661634627582711,8.913886211208549,9.29506782582452,2.946509994524916,7.615464665242561,0.0,6.913356948973967
2024-10-28,29.879013862610986,18.71546781705017,11.073518765575422,4.660916351609194,8.912512737994174,9.29363561922214,2.9383518678056606,7.614291255970232,0.0,6.91229172216202
2024-10-29,29.67553854806575,18.46558946035132,10.99810838810083,5.394341275630294,8.890077038101332,9.230346200113955,2.918341767295131,7.562438128706003,0.0,6.865219193635388
2024-10-30,29.736127968033443,18.432761609883634,10.992220779314536,5.391453527122103,8.885317920093641,9.22540492608113,2.916779493672776,7.558389734600292,0.0,6.861544041198448
2024-10-31,15.347031689237603,9.517229149718414,5.673165007111478,2.78256833642712,4.58577713397048,4.761298508629573,1.5053710882612568,3.900939856770138,0.0,3.5412927315410716
2024-11-01,29.731580486949078,18.44523550944721,10.99053976300593,5.390629023913139,8.883959107836253,9.223994105060921,2.916333436957221,7.557233846571315,0.0,6.860494720258934
2024-11-05,29.733435885642727,18.506704289002492,10.97711011925891,5.384042065590385,8.873103553108821,9.212723052189382,2.9127698886738433,7.547999454042753,0.0,6.852111692490681
2024-11-06,29.73116530244797,18.51292749537658,10.976271856171534,5.383630915144098,8.872425961730196,9.212019525889202,2.91254745604329,7.547423053764618,0.0,6.8515884334325134
2024-11-11,29.733435885642727,18.506704289002492,10.97711011925891,5.384042065590385,8.873103553108821,9.212723052189382,2.9127698886738433,7.547999454042753,0.0,6.852111692490681
2024-11-14,29.733650536620083,18.506647754543845,10.97707658627711,5.3840256183667865,8.87307644746656,9.212694909074202,2.9127609907163112,7.547976396341266,0.0,6.852090760593836
2024-11-18,29.638583295189104,18.767206012716585,10.941979638166124,5.366811302125951,8.844706607717892,9.183239209039245,2.9034480356187147,7.523843291880966,0.0,6.830182607545421
2024-11-21,29.69521756461106,18.354950701562665,10.964014325386529,5.705620117052819,8.786238494936148,9.201732188402461,2.9092949272636606,7.5389946209013265,0.0,6.843937059883327
2024-11-22,29.69521756461106,18.43123006515112,10.964014325386529,5.705620117052819,8.709959131347695,9.201732188402461,2.9092949272636606,7.5389946209013265,0.0,6.843937059883327
2024-11-25,29.696720017878807,18.425007576644333,10.964850717221081,5.706055371325144,8.710623572170238,9.202434144222448,2.9102797151840836,7.539569734482404,0.0,6.844459150871464
2024-11-26,29.693918480659708,18.431370658473508,10.964097958827992,5.705663639491947,8.710025570868432,9.201802379165395,2.9100799188039645,7.539052128311168,0.0,6.843989265397885
2024-11-29,29.604742100595804,18.384421273453107,10.945229185263441,5.921244486150902,8.695035965626369,9.185966445727898,2.9050717877886405,7.526077721475819,0.0,6.832211033918019
2024-12-05,29.63181918429693,18.33263954339252,10.955239908740456,5.926660173678985,8.680123122460826,9.194368112646039,2.907728824005624,7.5329612212784225,0.0,6.838459909500198
2024-12-09,29.63633684777741,18.32018854773857,10.956910143259227,5.927563751554557,8.681446492956322,9.195769884869009,2.908172135981769,7.5341096956126385,0.0,6.839502500250491
2024-12-10,29.60023406364219,18.054232377784615,10.943562509787421,6.28580079483452,8.670870813838944,9.184567660491016,2.9046294204500653,7.524931694384318,0.0,6.831170664786914
2024-12-12,29.578250644109584,18.088169374467274,10.941063448074528,6.284365375236269,8.668890741878927,9.182470281198917,2.9039661219886823,7.523213308011256,0.0,6.829610705034563
2024-12-13,29.575999328249207,18.09440400293325,10.940230681121324,6.283887047710686,8.66823091884024,9.181771367621161,2.903745089816527,7.522640686944341,0.0,6.829090876763262
2024-12-16,29.578250644109584,18.111005281062205,10.941063448074528,6.284365375236269,8.668890741878927,9.182470281198917,2.9039661219886823,7.5003774014163245,0.0,6.829610705034563
2024-12-18,29.592103775723867,18.072652133161327,10.9461877535573,6.287308691313438,8.672950863143097,9.186770940182448,2.9053262100268618,7.503890243218526,0.0,6.832809389673135
2024-12-19,29.616914123443195,17.56951395846219,10.955365158665943,6.727029418991181,8.680222361252799,9.194473230738442,2.9077620677156277,7.510181587949978,0.0,6.838538092780643
2024-12-20,29.60337605152305,17.607193435932118,10.950357394494048,6.7239544528517765,8.676254578717463,9.190270380997015,2.9064329119556676,7.506748638181908,0.0,6.835412155346958
2024-12-23,29.596611655753826,17.626020259979704,10.947855228825446,6.722418023730511,8.674272047412153,9.188170396658233,2.905768789645464,7.50503333994564,0.0,6.833850258049025
2024-12-30,29.594357544076207,17.63229395616573,10.947021427692965,6.7219060367116805,8.673611404966175,9.187470615128241,2.905547482982479,7.504461748052309,0.0,6.83332978422422
2025-01-02,29.576337003780072,17.560665521920914,10.940355588082609,6.717812946384546,8.660718409503458,9.181876197875125,3.0331733411144945,7.499892145379565,0.0,6.829168845959215
2025-01-03,29.53511062720428,17.304522755310774,10.942029616584156,6.794967276910184,8.646818339302964,9.183281154261524,3.315305178295057,7.501039734514929,0.0,6.776925317616132
2025-01-06,29.532862396397558,17.310817585957075,10.94119670255236,6.794450039817172,8.646160138166833,9.182582117245602,3.315052815223538,7.500468750751691,0.0,6.776409453888172
2025-01-07,29.519380196017885,17.325740694379085,10.936201880026955,6.79134827014524,8.64221303470179,9.178390128997194,3.336365202902438,7.497044672811605,0.0,6.773315920017808
2025-01-08,29.519380196017885,17.333349280930747,10.936201880026955,6.78373968359358,8.64221303470179,9.178390128997194,3.336365202902438,7.497044672811605,0.0,6.773315920017808
2025-01-09,29.514888864288153,17.35353432322821,10.934537952458681,6.775100118328993,8.640898134275016,9.176993649987795,3.3358575796800585,7.495904008123031,0.0,6.77228536963006
2025-01-10,29.5283669614481,17.33101527556918,10.939531254842437,6.778193996069243,8.62962223070449,9.181184362431924,3.337380912963724,7.499327043967334,0.0,6.775377962003572
2025-01-13,29.1950657464822,17.150441563689117,10.81605137994259,6.7016851834717155,8.532215436148402,9.077551814556193,4.413409492702772,7.414678447638106,0.0,6.698900935368902
2025-01-14,29.18536651624921,17.164137619014355,10.815245671727169,6.7011859622106655,8.531579855211223,9.076875610476169,4.4130807294451495,7.414126114154277,0.0,6.698401921511783
2025-01-15,29.060727162516898,17.04588245797441,10.769057962203982,6.672567802246665,8.495144794548985,9.038111803642751,4.866249101785567,7.382463263977508,0.0,6.669795651103231
2025-01-16,29.056373180995937,17.05831093895652,10.767444503631408,6.671568094402265,8.493872021736163,9.036757681581133,4.865520023034473,7.381357197069727,0.0,6.6687963585923775
2025-01-17,28.72572586274234,17.077131129486872,10.769864872831599,6.665574906753583,8.495781324006058,9.0387890168673,5.17382105589468,7.383016421745496,0.0,6.670295409672068
2025-01-20,28.72357364507217,17.083343959912717,10.769057962203982,6.665075501859005,8.495144794548985,9.038111803642751,5.173433417679653,7.382463263977508,0.0,6.669795651103231
2025-01-21,28.721421749879063,17.08955585944047,10.76825117247964,6.66457617179265,8.494508360466165,9.037434691888295,5.173045837546312,7.381910189091793,0.0,6.66929596741561
2025-01-22,28.50149024956859,16.914088012673165,10.685794333932177,7.356980008290217,8.496371833258696,8.968231412605881,5.13343374096787,7.325383928059785,0.0,6.618226480643617
2025-01-23,28.495134946721862,16.92518191344759,10.683411600308238,7.355339538420724,8.427582873349913,9.040558804527024,5.132289080608646,7.323750503529217,0.0,6.616750739086791
2025-02-06,28.480316923015934,16.886665094326027,10.677856018744947,7.351514618979241,8.50491770484583,9.035857538330855,5.1296201905892,7.31994201099951,0.0,6.6133099001684545
2025-02-07,28.478201320460034,16.89283899977207,10.677062835876026,7.350968526632035,8.504285934290651,9.035186327987425,5.12923914716137,7.319398263959427,0.0,6.612818643860963
2025-02-10,27.98755757358376,16.565294953679345,10.493110413583683,7.6769401884165065,8.50377407399934,8.8795213818834,6.201619157713388,7.193294197600129,0.0,6.49888805954045
2025-02-11,27.71442010891666,16.432546446999673,10.390705565740031,8.404445948219783,8.565365074315286,8.792863946652462,6.141096029565629,7.123093068595876,0.0,6.435463810994602
2025-02-12,27.712416758563208,16.438587161073954,10.38995446852833,8.403838428751767,8.56474592272988,8.792228350200284,6.140652117448649,7.122578172344735,0.0,6.434998620359196
2025-02-14,27.55987706810062,16.347117939196515,10.386951165236198,8.401409228922637,8.822422743297466,8.789686883013944,6.138877110563294,7.120519331515522,0.0,6.433138530153803
2025-02-17,27.55265060887688,16.354344398420253,10.386951165236198,8.401409228922637,8.822422743297466,8.789686883013944,6.138877110563294,7.120519331515522,0.0,6.433138530153803
2025-02-18,27.54563171027044,16.37271090771427,10.384849885797358,8.399709624468048,8.820637967840613,8.787908730019161,6.137635216185936,7.11907885099076,0.0,6.431837106713413
2025-02-19,27.51581146069603,16.362203373717858,10.373607492860264,8.390616297439326,8.811088953740184,8.778395147817717,6.232031217229512,7.111371904556951,0.0,6.42487415194216
2025-02-20,26.042236501407434,15.506125293426226,9.843881592188659,7.962151389892937,8.361152705898718,8.330128401719072,5.968583022640565,6.748231320170572,5.140720353935125,6.096789418720692
2025-02-21,26.04116642317127,15.50959715562239,9.843477106058957,7.961824224255111,8.360809145254864,8.329786115867138,5.9683377729365725,6.747954034636056,5.140509121195238,6.096538901002404
