date,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE BANK OF EAST ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,CMB WING LUNG BANK LTD,DAH SING SECURITIES LTD
2024-05-09,37.82246628881453,20.449787057467084,18.819498735546563,0.0,9.9393410235458,8.97955672518017,3.9893501694458475,0.0
2024-05-13,37.82785450632465,20.44460495359347,18.81940577688877,0.0,9.939291928306131,8.979512370781977,3.9893304641049974,0.0
2024-05-14,37.85675228064443,20.43986769524487,18.815045096536444,0.0,9.936988876044989,8.962939962783407,3.98840608874586,0.0
2024-05-16,37.86094724155935,20.43848790823285,18.81377499267659,0.0,9.936318082652676,8.962334922264823,3.9881368526137115,0.0
2024-05-17,32.06510850630232,17.30908488132429,15.933720112822137,15.306969698744775,8.417132296354794,7.590360587618729,3.3776239168329587,0.0
2024-05-20,32.06639114407767,17.308758078916313,15.9334192778481,15.306680697067874,8.41697337754877,7.590217278591452,3.377560145949817,0.0
2024-05-21,32.130566862636755,17.179960403829387,15.955019310323923,15.321076915907254,8.435283683419769,7.597356019585896,3.380736804297017,0.0
2024-05-22,32.11155501654372,17.168280246169218,15.934729301222117,15.310660559309513,8.50509000567277,7.591246531855036,3.378438339227626,0.0
2024-05-23,32.123453458276664,17.173631679685155,15.93969623112,15.31543296405206,8.517186678882469,7.55110757367216,3.3794914143114916,0.0
2024-05-24,32.123391268174444,17.17364741457392,15.939710835447835,15.31544699641508,8.517194482530963,7.551114492176058,3.3794945106817,0.0
2024-05-27,32.12551538276516,17.168170637151707,15.94076482666796,15.316459709056684,8.517757670175794,7.5516137991245404,3.3797179750581554,0.0
2024-05-28,32.12615653469989,17.168008464195523,15.940614247959816,15.316315027622545,8.517677210238004,7.551542465517737,3.3796860497664825,0.0
2024-05-29,32.12551538276516,17.168170637151707,15.94076482666796,15.316459709056684,8.517757670175794,7.5516137991245404,3.3797179750581554,0.0
2024-05-30,32.125615678262896,17.16822423598736,15.93828677452308,15.316507526871645,8.517784262519449,7.5516373751778945,3.3819441466576747,0.0
2024-05-31,6.341153185503,3.387392770789793,3.144718793084257,3.022038048729425,1.6806095049437173,1.4899829767299437,0.6672776983882527,0.0
2024-06-03,32.14434728983031,17.170745786615214,15.940627680400752,15.318757110092365,8.519035296054414,7.5240459736668095,3.3824408633401424,0.0
2024-06-05,32.16558720605818,17.168467340505288,15.935722943030045,15.316724410815347,8.509403121661718,7.522102942457498,3.3819920354719244,0.0
2024-06-06,32.16807926300445,17.16979748249893,15.936957577075422,15.317911087409113,8.503259520315517,7.521741011439538,3.382254058257029,0.0
2024-06-07,32.17227238720041,17.169010255536605,15.936088481193176,15.31720876854794,8.502869649953396,7.520451474034416,3.382098983534057,0.0
2024-06-11,32.18171907914932,17.169010255536605,15.936088481193176,15.31720876854794,8.494367627199377,7.519506804839525,3.382098983534057,0.0
2024-06-12,32.188125058079855,17.167388505228846,15.934583190205853,15.315761935698246,8.493565266253194,7.518796527293327,3.381779517240672,0.0
2024-06-13,32.20580448814426,17.16926011340834,15.928252331880174,15.31743167744757,8.478431634355857,7.5186715520819085,3.3821482026818956,0.0
2024-06-14,31.246638228718602,16.65303350049779,15.44933898928077,14.856883825000377,8.22351138639601,7.292608324937542,3.2804574542454814,2.997528290923425
2024-06-17,31.25031612806126,16.652142661426264,15.448512540766119,14.856089069342673,8.22307147703968,7.292218213404469,3.2802819691200455,2.9973679408394904
2024-06-19,31.180605935291695,16.65460027185997,15.450792513162307,14.858281608779983,8.224285080998643,7.339112709724896,3.2945115720828455,2.997810308099659
2024-06-20,31.184389550167,16.65368462018667,15.449943045520481,14.857464716738422,8.22383291881683,7.33870921335011,3.294330443446646,2.997645491773836
2024-06-21,31.188971125519334,16.65368462018667,15.445361470168153,14.857464716738422,8.22383291881683,7.33870921335011,3.294330443446646,2.997645491773836
2024-06-24,31.20188794842577,16.651667184474668,15.4434904113289,14.855664876006896,8.222836679570179,7.33782019843331,3.293931366603574,2.992701335156702
2024-06-25,31.199029480654243,16.650141691720265,15.44207560208102,14.854303918639738,8.222083368947503,7.337147965952212,3.3027908042426257,2.992427167762392
2024-06-26,31.21425932299864,16.65044676791018,15.442358543192054,14.854576090163995,8.223150156947996,7.319875801150283,3.302851320414398,2.992481997222456
2024-06-27,31.21929251992369,16.650199502799722,15.442129218625325,14.854355494377655,8.21901633622847,7.319767098367485,3.3028022718868755,2.9924375577907765
2024-06-28,31.21432252741294,16.642665100743645,15.434607165865144,14.847633731881071,8.215297139135833,7.353083171926311,3.3013077168081844,2.991083446226869
2024-07-02,31.215582257286513,16.64236030964216,15.434324498943075,14.847361814696402,8.21514668550062,7.352948508739512,3.30124725718773,2.991028668003989
2024-07-03,31.206723775747413,16.637637474733786,15.458322881196294,14.843148371568681,8.212815358644225,7.350861859895813,3.300310416168948,2.990179862044836
2024-07-04,31.207743326609094,16.634023211574743,15.45844777157655,14.844147352891964,8.213368101832492,7.35135659143957,3.3005325353841077,2.9903811086914813
2024-07-09,31.383851677873764,16.591440070036054,15.418874106140793,14.806146298083442,8.192341858695697,7.332537099951978,3.292083163736634,2.9827257254816386
2024-07-10,31.3842579126414,16.59165483079489,15.417779282140973,14.80633794987503,8.192447900940781,7.332632012824226,3.2921257766909893,2.982764334091711
2024-07-12,31.38491120605605,16.589918606131633,15.418100217996827,14.8066461579934,8.192618434597447,7.332784648588926,3.292194305444994,2.9828264231907218
2024-07-15,31.391321935021093,16.58196380860795,15.418557815803707,14.807085608296184,8.192861585451007,7.333002280211895,3.2922920153361415,2.98291495127202
2024-07-16,31.391289398229517,16.581137063512024,15.418541834622568,14.807070260899877,8.192853093631824,7.333907886685361,3.292288602908358,2.982911859510473
2024-07-17,31.394188395076533,16.579774394483675,15.417274709856644,14.805853388017887,8.192179789556127,7.336044568366199,3.292018036439099,2.9826667182038373
2024-07-19,31.4069722431885,16.579774394483675,15.404490861744682,14.805853388017887,8.192179789556127,7.336044568366199,3.292018036439099,2.9826667182038373
2024-07-22,31.41328240059385,16.578249152201828,15.403073738674514,14.804491336094328,8.191426156925296,7.3353696951688345,3.2917151900322477,2.9823923303091036
2024-07-24,31.408120518672295,16.575524987197404,15.41697484390506,14.802058637874158,8.190080128387049,7.334164335227948,3.291174290010605,2.981902258725482
2024-07-25,31.411251245153117,16.574768433573226,15.416271169770992,14.801383030246859,8.189706310073106,7.333829583320394,3.2910240715506265,2.9817661563116804
2024-07-31,6.414251266889464,3.384114900126485,3.1475814083977136,3.022038048729425,1.6721142900216948,1.4973676445235578,0.6719372063533815,0.6087951888261689
2024-08-02,31.41294797591519,16.573255533493374,15.419427879098087,14.80003199999518,8.188958775808592,7.3331601711710395,3.2907236757652747,2.9814939887532583
2024-08-07,31.416078053460616,16.5724991870188,15.418724189355734,14.799356577353914,8.188585059848682,7.332825510920869,3.2905734984361468,2.9813579236052368
2024-08-12,31.41756311348286,16.57231192629409,15.417839868748162,14.799189352229531,8.188492533045372,7.332742653760713,3.2905363166465404,2.9813242357927296
2024-08-26,31.419283735909993,16.573219529836315,15.418684246173624,14.799999848480013,8.129610871255938,7.386997729559727,3.290716527013693,2.981487511770695
2024-08-27,31.417405729818533,16.573673368887984,15.419106469569854,14.800405129897054,8.12983349154294,7.387200014217711,3.2908066395995577,2.981569156466373
2024-08-28,31.417979293931104,16.573975942064767,15.412998276075706,14.800675329839946,8.129981911841293,7.391898940100818,3.290866717398664,2.981623588747702
2024-08-29,31.418266083840813,16.574127232796084,15.4131389691592,14.800810433511058,8.130056124022687,7.3910535939156725,3.2908967571208216,2.98165080563367
2024-08-30,31.421960199469765,16.57345506920169,15.41251388943434,14.800210186764955,8.12972640966306,7.389841065826808,3.2907632948297474,2.9815298848096297
2024-09-02,31.421027600687474,16.573901054174733,15.412928633949763,14.800608454435373,8.129945177312807,7.389127114927738,3.290851847939115,2.981610116572998
2024-09-10,31.390966683367576,16.58116606051453,15.419684739460132,14.807096155423984,8.133508858733512,7.3923660660449215,3.292294360444798,2.9829170760105432
2024-09-11,32.19511623682098,16.386822303741802,15.238954418710618,14.633545834340547,8.038178007960916,7.305721967103317,3.253706190464752,2.947955040857063
2024-09-16,32.198382267976264,16.38618794592182,15.23772329143886,14.632979348412888,8.0378668383526,7.305439151937901,3.2535802347469445,2.947840921212725
2024-09-17,32.176733303119775,16.385076477787365,15.263761993450018,14.631986799669303,8.037321633275662,7.3041192764883425,3.2533595457883075,2.9476409704212303
2024-09-19,32.17831027935992,16.38404152032002,15.265504919435916,14.631062575481463,8.036813958743103,7.303657914419158,3.2531540485017727,2.9474547837386402
2024-09-23,32.17366516393665,16.381676394143383,15.27773680813875,14.628950501421691,8.03565380060709,7.302603591375775,3.2526844378878588,2.9470293024888017
2024-09-25,32.13341671309919,16.38050273210161,15.303706950934687,14.627902413088034,8.035078087742322,7.306591183301562,3.2659837565890624,2.9468181631435297
2024-09-26,32.12956231130744,16.392068625029555,15.300335533774872,14.626147796895989,8.034114280511526,7.305714758039975,3.265592001994286,2.946464692446361
2024-09-27,32.12927248955957,16.391920761889242,15.301099559271455,14.626015863081326,8.034041809526055,7.305648857515089,3.2655625450233914,2.9464381141338736
2024-09-30,6.633914171319052,3.3870696805074916,3.1630153762010873,3.022038048729425,1.6599995693123597,1.509498487130452,0.6747329111324587,0.6087951888261689
2024-10-02,32.13169025335091,16.450576048411683,15.313901673800604,14.637390235681538,8.040289730072752,7.209320445507999,3.2681021105130035,2.9487295026615055
2024-10-03,32.13430692129952,16.47036679507011,15.3042136072265,14.636526170846606,8.03981510095468,7.198306779360704,3.2679091900493686,2.948555435192513
2024-10-04,32.132494723048815,16.46839707122028,15.30870141305421,14.634775759636213,8.042463927571267,7.197445919568199,3.267518374304291,2.948202811596724
2024-10-07,32.13852120095074,16.471485733706196,15.31157257359024,14.637520524817857,8.044875049113001,7.1951848057592365,3.2681312002752163,2.932708911787511
2024-10-08,32.13363846471462,16.467929004241245,15.322785516507057,14.635296677882689,8.046360648016664,7.194091656844355,3.267634680147976,2.9322633516453984
2024-10-09,32.13059722248991,16.466370420668575,15.321335313400922,14.634350620907256,8.045599111728613,7.193410782335256,3.2673254195401213,2.9410111089293505
2024-10-14,32.132672445131256,16.465866933333793,15.320866837465715,14.633903150699664,8.045353103825837,7.1931908315428075,3.267225515497802,2.940921182503127
2024-10-15,32.138849771085155,16.46552463005642,15.316684363273186,14.633598931490951,8.045185851731175,7.192138813401086,3.267157594263749,2.940860044698277
2024-10-16,32.1469004899617,16.464101330077558,15.315360370444514,14.632333985397958,8.043208100925368,7.190614712827462,3.266875177186897,2.940605833178541
2024-10-18,32.15199278800668,16.46439848064299,15.315636788082054,14.632598075507111,8.039743589373366,7.189842072232699,3.274153496092776,2.931634710062318
2024-10-21,32.15176718309856,16.46439848064299,15.315636788082054,14.632598075507111,8.039743589373366,7.189842072232699,3.274379101000899,2.931634710062318
2024-10-22,32.12142957589716,16.471979445838343,15.322688810636755,14.639335595669683,8.043445456550733,7.192249770571532,3.2758867755163243,2.9329845693194656
2024-10-23,32.125199080128006,16.471597629388615,15.321040353091725,14.638996259455608,8.043259011454811,7.191180241762724,3.275810841263101,2.9329165834554085
2024-10-25,32.06501468891748,16.475464943238777,15.324637531270161,14.642433302677551,8.045147462573842,7.2371169193023155,3.276579958438129,2.9336051935817467
2024-10-29,32.067372006564305,16.475218570947117,15.323969955666275,14.642214341339542,8.045027156323068,7.236105683565906,3.276530960821616,2.9335613247721652
2024-10-30,32.0728583761702,16.474325979426396,15.323139736292413,14.64142105800255,8.04459129424374,7.233907719568585,3.2763534454981977,2.9334023907979216
2024-11-07,32.06663707640829,16.47808913139285,15.326376654196538,14.64476552821122,8.046428881990035,7.2265284264997165,3.2771018473403504,2.9340724539609986
2024-11-08,32.06697506213808,16.478262812186607,15.325484185294616,14.644919885581242,8.046513692197333,7.2266045948699205,3.2771363883387346,2.934103379393473
2024-11-11,32.0706219939556,16.477816339388408,15.32506894663227,14.644523086571832,8.046295674708182,7.224602482392156,3.2770475954683906,2.934023880883167
2024-11-12,32.07639873640945,16.477072271820205,15.324376932196085,14.643861802670125,8.045932338478892,7.2215669074432585,3.276899618043165,2.933891392938822
2024-11-13,32.08425312346145,16.478323236697374,15.32788323897737,14.644973587365795,8.046543198138512,7.202245157226115,3.2816643196105444,2.934114138522834
2024-11-14,32.089126286003186,16.477579123350882,15.327191076168825,14.64431226277901,8.046179839555185,7.2001136405601684,3.2815161291554937,2.9339816424272516
2024-11-15,32.08346655720617,16.483652962432895,15.349849147975004,14.640081199350458,8.040033225664457,7.18921492959816,3.280568027077694,2.9331339506951606
2024-11-18,32.4891437364773,16.351404993226957,15.268513795276876,14.562506745269552,7.997430921771434,7.150222821001434,3.263185044680908,2.9175919422955454
2024-11-19,32.61785838014679,16.32009999619438,15.239339742610984,14.534820611460365,7.982226263225829,7.1366288684457,3.2569811005817564,2.9120450373341975
2024-11-20,32.6178241713644,16.320082880087526,15.239323759978065,14.53480536770924,7.982217891669424,7.1366213837303905,3.2569776847426035,2.9121468607183587
2024-11-21,32.62298800632803,16.319975576081845,15.23922356192789,14.534709801844212,7.978340992146468,7.135678078000638,3.2569562702219454,2.9121277134489745
2024-11-22,32.626300093715244,16.319390439324348,15.238677174476498,14.53418867404442,7.978054936535872,7.134525884703362,3.256839495241347,2.912023301958913
2024-11-25,32.627196444256285,16.319390439324348,15.238677174476498,14.53418867404442,7.978054936535872,7.133629534162321,3.256839495241347,2.912023301958913
2024-11-26,32.62990441144625,16.318951614291084,15.238267409599384,14.533797852717361,7.977840408288883,7.132541385901373,3.256751919500994,2.911944998254673
2024-11-28,32.63994469225916,16.321731238144512,15.24086295939803,14.53627340949007,7.940650680316481,7.132859799918771,3.275236227624509,2.912440992848463
2024-11-29,32.64596604986231,16.32048943389935,15.239703390719514,14.535167448010533,7.94004653277966,7.131420700531048,3.2749870382344843,2.9122194059631052
2024-12-03,32.73423659299786,16.331221436943892,15.237171055451562,14.532752183342284,7.8482047023933745,7.1302356939933516,3.2744428435762045,2.911735491301471
2024-12-04,32.735969685160086,16.321121689648475,15.241932989842097,14.528748052393778,7.8594825539314686,7.128271138549739,3.2735406539727716,2.9109332365015885
2024-12-05,32.7392763648802,16.320536751813908,15.24138672939216,14.528227352004041,7.859200875454135,7.127119683294058,3.2734233325154656,2.9108289106460314
2024-12-06,32.74079090602069,16.319951855905384,15.242632409665863,14.527706688936062,7.858919217166406,7.1259683105701574,3.2733060194672996,2.9107245922681413
2024-12-09,32.71763332850414,16.344221429067787,15.265873337245662,14.517431234847233,7.855151233894437,7.12003279259957,3.2709908085092385,2.908665835331931
2024-12-10,32.72256048593229,16.347755059657477,15.26065538965566,14.512469108301874,7.852466306111762,7.105963988057742,3.2698727684057265,2.9282568938774696
2024-12-12,32.71904641694247,16.3459994776292,15.259016551035675,14.510910617251604,7.863256925600178,7.104305965117728,3.2695216174467108,2.9279424289764293
2024-12-13,32.766069340714786,16.776359324714793,15.245918502805612,14.498454728859898,7.37903288522915,7.097313617868149,3.311422460663544,2.9254291391440654
2024-12-16,32.78245710570859,16.746108069591546,15.246054824911154,14.498584367482547,7.379098865202714,7.097377078835483,3.3114520699050005,2.938867618362965
2024-12-17,32.78547681104652,16.747592538699614,15.244964316322045,14.497547323410215,7.3785710584497695,7.0959753320705765,3.3112152107984247,2.9386574092028326
2024-12-18,32.809005664769245,16.777580569576493,15.288358905359184,14.504787172245729,7.267755027830733,7.099518951387601,3.312868779988664,2.9401249288423537
2024-12-20,32.808404610889006,16.77773065263453,15.28849566665485,14.504916924137303,7.267820041191575,7.099582459800533,3.3128984151005505,2.940151229591648
2024-12-27,32.80811112747369,16.780264181463153,15.288358905359184,14.504787172245729,7.267755027830733,7.097729876796496,3.312868779988664,2.9401249288423537
2024-12-30,32.8170416596305,16.789888589990266,15.275551594558715,14.496877407004726,7.263791768293272,7.107265160558056,3.3110622030280528,2.938521616936416
2025-01-02,32.8290235245317,16.79595424528139,15.281070167827252,14.502114669936958,7.230163005152698,7.109832790491723,3.3122583849957534,2.939583211782524
2025-01-03,32.834696802890676,16.79565381387119,15.280796833344858,14.5018552687325,7.230033678290056,7.10523383359327,3.312199138200779,2.9395306310766687
2025-01-06,32.68455594915163,16.878637718105825,15.299268883694683,14.519385702754462,7.238773637834893,7.114718367610783,3.321575685272698,2.943084055575031
2025-01-07,32.68484862158032,16.87878885713007,15.299405880329681,14.519515715959578,7.238838457117268,7.113886630413327,3.3216054281770964,2.9431104092926623
2025-01-08,32.68574406721265,16.87878885713007,15.299405880329681,14.519515715959578,7.238838457117268,7.112991184780995,3.3216054281770964,2.9431104092926623
2025-01-13,32.67930630795042,16.875464423729476,15.296392520997545,14.51665596320035,7.237412701006919,7.110694946187536,3.341542400420218,2.9425307365075413
2025-01-16,32.67851390731719,16.876845726294516,15.296021617435349,14.516303966518743,7.237237209815239,7.110522527620111,3.342095658329557,2.9424593866693
2025-01-17,32.66239517464065,16.89335936910619,15.294761966854997,14.522935031689354,7.236641212353974,7.109041791472362,3.338648383206623,2.9422170706758495
2025-01-20,32.67292443555859,16.898805221672323,15.299692485225307,14.527616738937871,7.238974062810501,7.079096861510377,3.3397246514886056,2.943165542796425
2025-01-21,32.676862547975034,16.898063320282823,15.299020789033488,14.526978938874297,7.238656253069202,7.077890647699325,3.339578028912218,2.94294947415361
2025-01-22,32.58825044268582,16.917604774348398,15.316713059818051,14.5437783960822,7.247027263757512,7.086972202553795,3.353301066890159,2.946352793864067
2025-01-23,32.59127189935047,16.916846511730515,15.316026550640363,14.543126530547593,7.2467024453249875,7.086654557936438,3.3531507688497775,2.946220735619861
2025-01-24,32.60744595732794,16.922914516573837,15.321520347798437,14.548343091575278,7.249301808362646,7.048843214655076,3.3543535305519456,2.947277533154841
2025-01-27,32.60654921737716,16.922914516573837,15.321520347798437,14.548343091575278,7.249301808362646,7.048843214655076,3.355250270502727,2.947277533154841
2025-01-28,32.604054978310174,16.921619997664976,15.320348327589786,14.54723021558656,7.24874727277968,7.048304013158903,3.362643113848017,2.9470520810619063
2025-02-03,32.61614228480949,16.925565931899303,15.32392086301819,14.550622468440022,7.250437600302906,7.005103577113047,3.3804679734732,2.9477393009438444
2025-02-04,32.690337476597975,16.961803946828308,15.35835738917486,14.583321207601454,7.2667310728614005,6.797020632731873,3.38806469593287,2.9543635782712596
2025-02-05,32.6970974729817,16.9356417577138,15.361533325810118,14.586336875417572,7.268233751621117,6.798426180622906,3.3977561281968605,2.954974507635927
2025-02-06,32.70072792616595,16.934728215322046,15.360704693975771,14.58555005923034,7.267841688554346,6.798059459916242,3.3975728464349784,2.954815110400327
2025-02-07,32.700433938363396,16.93457596783856,15.360566597361258,14.585418931451757,7.2677763488220855,6.798897368899653,3.3975423013970394,2.9547885458662524
2025-02-10,34.202160465779414,16.9356417577138,15.361533325810118,13.080374800784256,7.268233751621117,6.799325262458508,3.3977561281968605,2.954974507635927
2025-02-11,34.19724108685319,16.933205863664114,15.373707079854729,13.07849341904504,7.267188344095346,6.798347299167501,3.3972674207682694,2.9545494865518074
2025-02-17,34.196649545977024,16.9333580865131,15.373845283424096,13.078610989547915,7.267253673255267,6.798408413631154,3.3972979608638494,2.954576046787591
2025-02-18,34.199914573947034,16.932749211537647,15.373292484054843,13.078140720218908,7.266992363662729,6.797265034093361,3.3971758037759314,2.954469808709546
2025-02-19,34.200634903940184,16.933105854742042,15.371510048150983,13.07841617637524,7.267145423476613,6.7974082003537575,3.3972473562243497,2.954532036736826
2025-02-20,34.20359227879505,16.9323447905373,15.370819170401157,13.077828362509788,7.266818799152645,6.797102688529129,3.397094665785888,2.954399244289048
2025-02-21,34.201433288336894,16.931275991373195,15.368974356346952,13.077002867151938,7.265457209972993,6.7975724936060296,3.4040710357611097,2.9542127574508825
2025-02-24,34.204981679727155,16.930362919904375,15.368145536829921,13.076297649292293,7.265065397702627,6.797205913467337,3.4038874606931593,2.954053442383133
2025-02-25,34.20866281488938,16.927329154971858,15.369174123642864,13.075643392677904,7.264701899010727,6.796865823554464,3.4037171513330087,2.9539056399197925
2025-02-26,34.20835536503045,16.92807576939144,15.369934741958103,13.075525875523308,7.2646366076081925,6.795905988277965,3.4036865604746733,2.953879091735866
2025-02-27,34.21270455567137,16.930255734694644,15.366842690188715,13.075127155560182,7.2644150826257246,6.7948000354455615,3.402065728509646,2.9537890173041563
2025-02-28,7.09572415629348,3.5112492953845464,3.186836178771215,2.711571212216362,1.5065229253439207,1.4089459324823355,0.7055337498245089,0.6125683651861709
2025-03-04,34.21447824084034,16.931596673455424,15.366428386168623,13.07477463827,7.264219227404648,6.792819447657286,3.40197400573117,2.9537093804725023
2025-03-05,34.2152758741186,16.93289011324618,15.364455345612468,13.075079447108054,7.264388576267884,6.792079089040885,3.4020533150709067,2.953778239535019
2025-03-06,34.20723359642745,16.929808555375132,15.36084394066816,13.072006158436222,7.262681086595678,6.78958410878198,3.424758597778356,2.95308395593702
2025-03-07,34.20431714297414,16.931920029734073,15.361944438606228,13.072942677020707,7.261404265352938,6.789171964409077,3.425003957980556,2.9532955239222827
2025-03-10,34.22020629763766,16.940230556578122,15.36948438985863,13.079359140177708,7.219118695366338,6.791605214512472,3.4252506451141715,2.9547450607548953
2025-03-11,34.21407827809415,16.942136315373947,15.379720044142836,13.077360500441268,7.21801555129544,6.789668523569404,3.4247272370501207,2.9542935500328347
2025-03-12,34.21407827809415,16.94303519002109,15.379720044142836,13.077360500441268,7.21801555129544,6.788769648922259,3.4247272370501207,2.9542935500328347
2025-03-13,34.154500592702945,16.95475460600359,15.419223471329072,13.08571181480028,7.222625037813385,6.780089992988122,3.4269142971796867,2.9561801871829148
2025-03-14,34.15419339326261,16.95640098923174,15.419084784575098,13.085594116597226,7.2225600745924075,6.779129569520764,3.426883474121644,2.9561535980985107
2025-03-17,34.153579010960094,16.957894818026993,15.418807418551442,13.08535872654276,7.222430151656221,6.779007623228958,3.4268218296689397,2.9561004213645945
2025-03-18,34.15381711697953,16.962071562899155,15.416799318479585,13.084417780546925,7.221910798929758,6.778520156265912,3.4265754127119084,2.9558878531872224
2025-03-19,34.12901916664195,17.027491175283384,15.40682279975862,13.075950592498101,7.217237356226233,6.77413364050201,3.4153702299629796,2.953975039126716
2025-03-20,34.07647218015492,17.048410097028956,15.416799318479585,13.084417780546925,7.221910798929758,6.778520156265912,3.4175818154067215,2.9558878531872224
2025-03-21,34.07404057942674,17.0476434988258,15.421502002968419,13.083829427081541,7.2215860587451735,6.778215353569222,3.417428140544144,2.955754938838959
2025-03-24,34.078525223361154,17.047637519630783,15.428691145913318,13.083824838132477,7.218920642402969,6.769219786470739,3.417426941934535,2.9557539021540236
2025-03-25,34.05775776740229,17.04849626697722,15.446915109032943,13.084483914784478,7.219284283930345,6.769560775040116,3.4175990893253183,2.9559027935072844
2025-03-26,34.072466675881934,17.060357957072277,15.453586342711429,13.090134858622893,7.174715264936994,6.772484421704335,3.419075086440816,2.957179392629321
2025-03-27,34.08335209291547,17.06715910603528,15.462144882370241,13.094662665090512,7.139394275526898,6.774826987239191,3.4202577259213753,2.9582022649010327
2025-03-31,7.057607983286338,3.5343604548915852,3.201816496879104,2.711571212216362,1.4783867660669685,1.402894163537226,0.7082482859748337,0.6125683651861709
2025-04-02,34.081716233582846,17.069941572204392,15.460837353026898,13.09472577960323,7.139428686447008,6.7748596409940065,3.4202742111035653,2.9582165230380504
2025-04-07,34.07365072130919,17.07869999207906,15.460618042990188,13.094540032562119,7.139327414547461,6.774763540460597,3.420225694943303,2.9581745611080814
2025-04-08,34.07244399492278,17.078546275686506,15.460478890101886,13.094422175497062,7.1392631572178065,6.776502659147245,3.4201949112913974,2.95814793613532
2025-04-11,34.080604953569924,17.07992982284107,15.448229551810796,13.095482965464145,7.139841514829011,6.777051629230566,3.420471984109024,2.9583875781454627
2025-04-14,34.08090343993301,17.080079413088704,15.448364851224092,13.095597658941225,7.139028222605498,6.777110984324056,3.4205019414482187,2.9584134884352005
2025-04-15,34.08031007822693,17.080233157080798,15.448503907561367,13.095715537167333,7.13909248358884,6.777171987559018,3.4205327306272815,2.958440118188434
