date,NANYANG COMMERCIAL BANK LTD,ICBC INTERNATIONAL SECURITIES LTD,BOCOM INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,TOTAL_CCASS_PCT
2024-05-29,21.626951364175564,0.0,10.038859478054567,1.9917088730723607,2.45965521945433,0.0,1.2958481613285884,0.9514116251482799,1.0019357769869512,39.36637049822064
2024-05-30,21.57959667852906,0.0,10.020852360616844,1.9862758956109134,2.461316334519573,0.0,1.2958481613285884,0.949988137603796,1.0055656702253855,39.299443238434165
2024-05-31,21.57959667852906,0.0,10.021445480427046,1.9862284460260973,2.462384341637011,0.0,1.2958481613285884,0.9502253855278766,0.9932999525504151,39.289028446026094
2024-06-03,21.57959667852906,0.0,10.029037413997628,1.9853031791221827,2.463167449584816,0.0,1.2958481613285884,0.9508185053380783,0.992540759193357,39.296312147093715
2024-06-04,21.57959667852906,0.0,10.035822704626336,1.9809378173190986,2.4547214234875443,0.0,1.2958481613285884,0.9694661921708185,0.9923509608540925,39.30874393831554
2024-06-05,21.57959667852906,0.0,10.019413807829181,1.9812699644128116,2.456429608540925,0.0,1.2958481613285884,0.9665005931198102,0.9935372004744959,39.292596014234874
2024-06-06,21.57959667852906,0.0,10.03490609727165,1.9852557295373667,2.4590156109134043,0.0,1.2958481613285884,0.9536654804270464,0.9995158481613287,39.30780360616845
2024-06-07,21.57959667852906,0.0,10.046649869513642,1.9856116014234875,2.4619337603795968,0.0,1.2958956109134045,0.9648873072360616,1.0186617556346382,39.353236583629894
2024-06-11,21.57959667852906,0.0,10.015736465005931,1.9866554922894426,2.462455705812574,0.0,1.2965124555160141,0.9670937129300119,1.0335134756820878,39.34156398576513
2024-06-12,21.57959667852906,0.0,9.998298742586002,1.9860386476868326,2.462431981020166,0.0,1.2965124555160141,0.9659074733096086,1.0335253380782918,39.32231131672598
2024-06-13,21.58291814946619,0.0,9.992842040332148,1.984577449584816,2.458873262158956,0.0,1.2969157769869515,0.9661447212336891,1.035043724792408,39.31731512455516
2024-06-14,21.591245551601425,0.0,9.988927449584818,1.9860907473309608,2.4554568920521946,0.0,1.2966785290628706,0.9669276393831553,1.034687852906287,39.32001466192171
2024-06-17,21.594804270462635,0.0,10.004870510083038,1.989364709371293,2.4537724317912217,0.0,1.2967259786476868,0.9641992882562277,1.039266737841044,39.34300392645314
2024-06-18,21.57959667852906,0.0,10.039698505338079,1.9927573546856463,2.4537724317912217,0.0,1.2970581257413998,0.9684697508896797,1.0347353024911032,39.366088149466194
2024-06-19,21.57959667852906,0.0,10.04408759193357,1.9963397983392646,2.4537724317912217,0.0,1.2976275207591934,0.971791221826809,1.0355182206405693,39.37873346381969
2024-06-20,21.57959667852906,0.0,10.07170325029656,1.9999222419928824,2.4537724317912217,0.0,1.2976275207591934,0.9788849347568209,1.0383177461447213,39.41982480427046
2024-06-21,21.57959667852906,0.0,10.073933380782918,1.9998985172004744,2.4537961565836297,0.0,1.2968920521945433,0.9843653618030843,1.0395751601423486,39.42805730723607
2024-06-24,21.587995255041516,0.0,10.081193167259785,1.9877988730723606,2.454175753262159,0.0,1.2968920521945433,0.9899406880189799,1.0425170344009491,39.440512823250295
2024-06-25,21.587995255041516,0.0,10.079390083036774,1.9876802491103203,2.4547688730723607,0.0,1.2971293001186242,0.9901779359430605,1.0419713641755635,39.43911306049822
2024-06-26,21.587995255041516,0.0,10.08176256227758,1.9844536773428234,2.4547688730723607,0.0,1.2979596678529062,0.9958244365361804,1.0319832265717674,39.43474769869514
2024-06-27,21.58740213523132,0.0,10.084396014234876,1.990147627520759,2.4551010201660737,0.0,1.2979596678529062,0.9965124555160142,1.0326712455516014,39.44419016607355
2024-06-28,21.58740213523132,0.0,10.07708877817319,1.9780954329774614,2.4551010201660737,0.0,1.29791221826809,0.972123368920522,1.0344743297746146,39.40219728351127
2024-07-02,21.58740213523132,0.0,10.06985271648873,1.9733504744958483,2.4579242704626334,0.0,1.2888256227758008,0.9678291814946619,1.0380567734282324,39.383241174377225
2024-07-03,21.58740213523132,0.0,10.046887117437722,1.9665177342823252,2.459490106761566,0.0,1.28785290628707,0.9762989323843417,1.046787497034401,39.371236429418744
2024-07-04,21.594519572953736,0.0,10.029188422301305,1.9631013641755635,2.4525624673784105,0.0,1.2880664294187427,0.9774614472123369,1.047190818505338,39.352090521945435
2024-07-05,21.594519572953736,0.0,10.017776797153024,1.9632199881376038,2.456002740213523,0.0,1.2885409252669038,0.9776749703440095,1.0475941399762752,39.34532913404507
2024-07-08,21.601637010676157,0.0,10.003565646500594,1.9610373072360618,2.459941055753262,0.0,1.2887069988137605,0.9776749703440095,1.0448183392645314,39.33738132858837
2024-07-09,21.601637010676157,0.0,9.986361447212337,1.9613694543297744,2.452799893238434,0.0,1.2886832740213523,0.9781494661921708,1.044628540925267,39.31362908659549
2024-07-10,21.602775800711743,0.0,9.989682918149466,1.9628878410438908,2.453796334519573,0.0,1.2886832740213523,0.9858600237247925,1.0445573665480428,39.32824355871886
2024-07-11,21.608991696322658,0.0,9.986408896797153,1.9566291103202849,2.4543182799525507,0.0,1.2886832740213523,0.9858600237247925,1.046858671411625,39.32774995255042
2024-07-12,21.608991696322658,0.0,9.988591577698696,1.9584559193357058,2.4465602728351126,0.0,1.2886832740213523,0.9873784104389086,1.04716709371293,39.32582824436536
2024-07-15,21.600593119810203,0.0,9.990442111506525,1.969582846975089,2.4467500711743773,0.0,1.2990035587188613,0.9863345195729537,1.0480923606168446,39.34079858837485
2024-07-16,21.600593119810203,0.0,9.991913048635825,1.971030059311981,2.447651613285884,0.0,1.2990035587188613,0.9871648873072361,1.042493309608541,39.339849596678526
2024-07-17,21.600593119810203,0.0,9.99025231316726,1.97067418742586,2.447888861209964,0.0,1.2990035587188613,0.9887069988137603,1.0427305575326216,39.339849596678526
2024-07-18,21.602253855278768,0.0,9.984368564650058,1.9736160616844602,2.4465602728351126,0.0,1.2990035587188613,0.9935231316725978,1.043940521945433,39.34326596678529
2024-07-19,21.602253855278768,0.0,9.993099288256229,1.9779339739027284,2.4496207710557534,0.0,1.2990035587188613,0.9984816132858837,1.0414968683274022,39.36188992882562
2024-07-22,21.602253855278768,0.0,9.993644958481614,2.243581399762752,2.4500952669039147,0.0,1.2990035587188613,1.0008540925266904,1.0406427758007117,39.63007590747331
2024-07-23,21.602253855278768,0.0,10.023799169632266,2.2406158007117436,2.450617212336892,0.0,1.2990035587188613,1.0009252669039146,1.0490888018979834,39.66630366548043
2024-07-24,21.602253855278768,0.0,9.85971850533808,2.238812716488731,2.459798706998814,0.0,1.2990035587188613,0.9958481613285883,1.0536676868327401,39.50910319098458
2024-07-25,21.602253855278768,0.0,9.872126571767497,2.241896939501779,2.458090521945433,0.0,1.2990035587188613,0.9976275207591933,1.0537744483985765,39.52477341637011
2024-07-26,21.602253855278768,0.0,9.872126571767497,2.2368910083036773,2.4595614590747332,0.0,1.297224199288256,0.9976275207591933,1.059326049822064,39.525010664294186
2024-07-29,21.602253855278768,0.0,9.874760023724791,2.239643084223013,2.4593479359430606,0.0,1.297224199288256,0.998576512455516,1.0670603321470937,39.5388659430605
2024-07-30,21.602253855278768,0.0,9.87893558718861,2.2414936180308422,2.459632633451957,0.0,1.297224199288256,0.998576512455516,1.0668705338078293,39.54498693950178
2024-07-31,21.602253855278768,0.0,9.879267734282324,2.2430120047449584,2.459751257413998,0.0,1.297224199288256,0.998576512455516,1.0664909371293,39.54657650059312
2024-08-01,21.602253855278768,0.0,9.880359074733096,2.2451709608540926,2.459822431791222,0.0,1.2990035587188613,0.9995017793594306,1.0649962752075919,39.55110793594306
2024-08-02,21.602253855278768,0.0,9.880003202846975,2.246641897983393,2.4600596797153025,0.0,1.2990035587188613,1.001091340450771,1.075031862396204,39.56408539739027
2024-08-05,21.602253855278768,0.0,9.855542941874258,2.246048778173191,2.459276761565836,0.0,1.2966548042704626,1.0022301304863583,1.0787803795966786,39.54078765124555
2024-08-06,21.602253855278768,0.0,9.838950664294186,2.2410902965599053,2.4583040450771056,0.0,1.2962989323843417,0.9955397390272834,1.0806071886120996,39.51304472123368
2024-08-07,21.602253855278768,0.0,9.849294673784105,2.2441745195729537,2.457782099644128,0.0,1.2962989323843417,1.0022775800711745,1.090702087781732,39.5427837485172
2024-08-08,21.602253855278768,0.0,9.850291115065243,2.244316868327402,2.4583277698695136,0.0,1.296773428232503,1.0020640569395018,1.0851742111506524,39.53920130486358
2024-08-09,21.602253855278768,0.0,9.853844685646502,2.2450523368920523,2.459158137603796,0.0,1.2968208778173191,1.0024199288256228,1.0804885646500593,39.540038386714116
2024-08-12,21.602253855278768,0.0,9.849692846975088,2.432847663107948,2.459276761565836,0.0,1.2968208778173191,1.0024199288256228,1.0823628232502964,39.72567475682088
2024-08-13,21.602253855278768,0.0,9.845185136417555,2.4327764887307235,2.4598698813760382,0.0,1.2968208778173191,1.0019928825622775,1.0806071886120996,39.719506310794785
2024-08-14,21.602253855278768,0.0,9.827154294187427,2.4365250059311983,2.4528710676156584,0.0,1.2967259786476868,0.9919572953736655,1.0755775326215895,39.68306502965599
2024-08-15,21.602253855278768,0.0,9.82539865954923,2.4444253618030842,2.4535828113879004,0.0,1.2967259786476868,0.9952787663107948,1.0852809727164887,39.70294640569395
2024-08-16,21.602253855278768,0.0,9.823737924080664,2.4466792170818508,2.4539386832740213,0.0,1.296417556346382,0.9964650059311981,1.1132642586002373,39.73275650059312
2024-08-19,21.602253855278768,0.0,9.820179205219453,2.4469164650059314,2.453796334519573,0.0,1.296417556346382,1.001091340450771,1.1115797983392646,39.73223455516014
2024-08-20,21.602491103202848,0.0,9.820179205219453,2.452634139976275,2.4546029774614473,0.0,1.2967259786476868,1.003226571767497,1.1107850177935943,39.7406449940688
2024-08-21,21.608422301304863,0.0,9.806656073546856,2.4520884697508896,2.4543894543297746,0.0,1.2970106761565836,1.0031079478054568,1.1214374495848163,39.74311237247924
2024-08-22,21.608422301304863,0.0,9.811828078291814,2.4545083985765124,2.45419965599051,0.0,1.2956109134045077,0.9986002372479241,1.1383532265717675,39.7615228113879
2024-08-23,21.608422301304863,0.0,9.830926536180309,2.4541525266903914,2.499537888493476,0.0,1.2956109134045077,1.0020640569395018,1.1379261803084222,39.82864040332147
2024-08-26,21.608422301304863,0.0,9.84072487544484,2.483594994068802,2.498897319098458,0.0,1.2956109134045077,1.0074021352313167,1.1380210794780545,39.87267361803084
2024-08-27,21.608422301304863,0.0,9.841745041518386,2.4827883511269278,2.4530135705812572,0.0,1.2957769869513642,1.006785290628707,1.1373805100830368,39.825912052194546
2024-08-28,21.608185053380783,0.0,9.836881459074732,2.4855878766310795,2.4533219928825623,0.0,1.2957769869513642,1.0119098457888493,1.1385430249110322,39.8302062396204
2024-08-29,21.608185053380783,0.0,9.830950260972717,2.4855641518386715,2.45303743772242,0.0,1.2954211150652433,1.013143534994069,1.137475409252669,39.82377696322657
2024-08-30,21.608185053380783,0.0,9.832800794780546,2.4873197864768684,2.49942,0.0,1.2955397390272836,1.0148517200474496,1.136051921708185,39.87416901542111
2024-09-02,21.608185053380783,0.0,9.83728478054567,2.4799413760379596,2.499894887307236,0.0,1.2955397390272836,1.0150889679715303,1.1383295017793595,39.874264306049824
2024-09-03,21.608185053380783,0.0,9.833465088967971,2.5329900118623963,2.453204638196916,0.0,1.295349940688019,1.0134994068801897,1.1291480071174376,39.86584214709371
2024-09-04,21.608185053380783,0.0,9.834651328588375,2.543974590747331,2.443928244365362,0.0,1.295349940688019,1.0135468564650059,1.1300969988137604,39.86973301304864
2024-09-05,21.608185053380783,0.0,9.834651328588375,2.5480315302491103,2.443928552787663,0.0,1.295349940688019,1.0141399762752075,1.1344860854092527,39.87877246737841
2024-09-09,21.608185053380783,0.0,9.836074816132859,2.552586690391459,2.4444979478054565,0.0,1.293570581257414,1.016844602609727,1.1341302135231317,39.88588990510083
2024-09-10,21.608185053380783,0.0,9.848554056939502,2.610712431791222,2.443952277580071,0.0,1.296061684460261,1.0152787663107947,1.1370009134045078,39.95974518386714
2024-09-11,21.608185053380783,0.0,9.843571850533808,2.618992384341637,2.443928552787663,0.0,1.2959193357058125,1.0129300118623963,1.1397767141162516,39.963303902728356
2024-09-12,21.615302491103204,0.0,9.814888576512455,2.638992384341637,2.442837212336892,0.261067615658363,1.295634638196916,1.0079715302491103,1.1137031672597866,40.19039761565836
2024-09-13,21.625978647686832,0.0,9.817735551601423,2.6388025860023725,2.442884661921708,0.26061684460260975,1.293262158956109,1.0052431791221828,1.111425587188612,40.195949217081846
2024-09-16,21.618861209964415,0.0,9.799325112692763,2.6405582206405693,2.442884661921708,0.2691340450771056,1.2937603795966783,1.0058362989323844,1.115387627520759,40.18574755634638
2024-09-17,21.625741399762752,0.0,9.796478137603797,2.6637373428232505,2.4430981850533806,0.28873072360616847,1.2934282325029656,1.0062396204033215,1.1174042348754447,40.23485787663108
2024-09-19,21.625741399762752,0.0,9.8050190628707,2.6564301067615657,2.443169513641756,0.28873072360616847,1.2934282325029656,1.0286358244365361,1.1191124199288256,40.26026728351127
2024-09-20,21.619810201660737,0.0,9.814319181494662,2.6545321233689205,2.4444981020166074,0.28873072360616847,1.2934282325029656,1.0451720047449586,1.1302156227758007,40.290706192170816
2024-09-23,21.619810201660737,0.0,9.780274104389086,2.6506175326215895,2.4463019572953737,0.3045788849347568,1.2934282325029656,1.0370344009489918,1.1022203677342823,40.23426568208778
2024-09-24,21.616370106761565,0.0,9.73016734282325,2.648268778173191,2.4451631672597864,0.36265717674970344,1.2937841043890865,1.0137603795966785,1.092089881376038,40.2022609371293
2024-09-25,21.612692763938316,0.0,9.661412894424675,2.6041406642941873,2.448152752075919,0.39637010676156587,1.2934045077105576,1.0018979833926454,1.1038099288256227,40.12188160142349
2024-09-26,21.612692763938316,0.0,9.675718944246738,2.6184467141162515,2.445804128113879,0.39644128113879,1.2931672597864767,1.0034400948991697,1.0958383985765123,40.14154958481613
2024-09-27,21.612692763938316,0.0,9.677379679715301,2.6255641518386716,2.445733024911032,0.40120996441281137,1.2929062870699881,1.003226571767497,1.09133068801898,40.1500431316726
2024-09-30,21.612692763938316,0.0,9.659467461447212,2.639253357058126,2.446136678529063,0.40315539739027284,1.2929062870699881,1.0062870699881377,1.0709510913404507,40.13085010676157
2024-10-02,21.612692763938316,0.0,9.589336975088967,2.688292502965599,2.4430770225385525,0.41627520759193354,1.2921945432977462,0.9769632265717676,1.0690056583629892,40.08783790035587
2024-10-03,21.612692763938316,0.0,9.600890948991696,2.699799027283511,2.4453550771055754,0.48659549228944243,1.2922182680901542,0.9768683274021353,1.054628434163701,40.16904833926453
2024-10-04,21.44555160142349,0.0,9.647723689205218,2.7388892170818506,2.4456637010676157,0.48659549228944243,1.2893950177935942,0.9850533807829182,1.0577363819691579,40.09660848161329
2024-10-07,21.397864768683274,0.0,9.658328671411626,2.7340019098457886,2.447799003558719,0.48659549228944243,1.2894424673784104,0.9875444839857651,1.0590175207591934,40.06059431791222
2024-10-08,21.3858837485172,0.0,9.645896880189799,2.7256982325029657,2.44959650059312,0.48659549228944243,1.2882799525504152,0.9811150652431792,1.0558383985765125,40.018904270462635
2024-10-09,21.3858837485172,0.0,9.579040415183867,2.789747449584816,2.447651316725979,0.48659549228944243,1.2878291814946619,0.9568683274021352,1.0510934400948992,39.984709371293
2024-10-10,21.3858837485172,0.0,9.59249237247924,2.7646571293001188,2.4452789798339265,0.579288256227758,1.2878291814946619,0.9420877817319099,1.03206615658363,40.029583606168444
2024-10-14,21.3858837485172,0.0,9.618233772241993,2.788049774614472,2.444757034400949,0.6020640569395018,1.2878291814946619,0.9382680901542111,1.032137330960854,40.097222989323846
2024-10-15,21.3858837485172,0.0,9.590736737841043,2.824016559905101,2.443689418742586,0.6118386714116252,1.2879478054567022,0.9306998813760379,1.0257079122182682,40.100520735468564
2024-10-16,21.38600237247924,0.0,9.583382052194542,2.79699862396204,2.447032597864769,0.6479003558718861,1.2880664294187427,0.9322182680901542,1.02065453143535,40.102255231316725
2024-10-17,21.38600237247924,0.0,9.582504234875445,2.802099454329775,2.446700450771056,0.669964412811388,1.2880664294187427,0.9306761565836298,1.020725705812574,40.126739217081855
2024-10-18,21.3858837485172,0.0,9.560297829181495,2.9908671411625147,2.442453712930012,0.6898220640569396,1.2880189798339265,0.9230130486358245,1.0159095610913405,40.29626608540926
2024-10-21,21.3858837485172,0.0,9.553085492289442,2.9917449584816134,2.4405322419928823,0.7072123368920522,1.2880189798339265,0.9168683274021353,1.0138692526690392,40.29721533807829
2024-10-22,21.3858837485172,0.0,9.532326298932384,2.9793368920521943,2.4409830130486356,0.7086832740213522,1.2880189798339265,0.9090865954922894,1.0112358007117437,40.25555460260973
2024-10-23,21.3858837485172,0.0,9.540416453143536,2.980937568208778,2.4411966310794777,0.7111743772241993,1.289561091340451,0.9103202846975088,1.0094089916963227,40.26889914590747
2024-10-24,21.3858837485172,0.0,9.521602692763938,2.9966671055753262,2.4346249822064054,0.7208303677342823,1.2886120996441282,0.9088967971530248,1.0094089916963227,40.26652678529063
2024-10-25,21.3858837485172,0.0,9.53346508896797,3.0059517674970344,2.434411518386714,0.717461447212337,1.2881376037959669,0.9017319098457889,1.0129202728351125,40.27996335705812
2024-10-28,21.3858837485172,0.0,9.536003641755634,3.052167141162515,2.434388090154211,0.7161091340450771,1.287900355871886,0.9016132858837486,1.014521696322657,40.32858709371293
2024-10-29,21.385907473309608,0.0,9.550048718861209,3.053709252669039,2.4352896322657176,0.7158007117437722,1.287900355871886,0.9013760379596678,1.015636737841044,40.345668920521945
2024-10-30,21.385907473309608,0.0,9.559159039145907,3.057980462633452,2.435835634638197,0.6955871886120997,1.288896797153025,0.9017319098457889,1.0160637841043891,40.341162289442465
2024-10-31,21.385907473309608,0.0,9.503856548042705,3.059427674970344,2.4367371767497032,0.724602609727165,1.2882799525504152,0.9143297746144721,1.0208324673784104,40.33397367734282
