date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA CONSTRUCTION BANK (ASIA),THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,CHINA GALAXY INTERNATIONAL SECURITIES,TOTAL_CCASS_PCT
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5659521002503518,0.0,1.5659521002503518
2024-03-04,0.0,0.0,0.0,1.0996657715688545,1.2726196703363821,0.0,0.0,0.0,1.5659521002503518,0.0,3.9382375421555884
2024-03-05,0.0,0.0,0.0,1.0996657715688545,1.2726196703363821,0.0,0.0,0.0,1.4996184196579945,0.0,3.8719038615632306
2024-03-06,0.0,0.0,0.0,1.0996657715688545,1.2726196703363821,0.0,0.0,0.0,1.5000618809595734,0.0,3.87234732286481
2024-03-07,0.0,0.0,7.995058779749694,1.0996657715688545,1.2726196703363821,0.0,0.0,0.6686402335393749,1.4996184196579945,0.0,12.5356028748523
2024-03-08,0.0,0.0,7.995058779749694,1.0995179511349948,1.2798628715955058,0.0,0.0,0.6686402335393749,1.5073050822186973,0.0,12.550384918238267
2024-03-11,0.0,0.0,7.995058779749694,1.0995179511349948,1.273210952071821,0.0,0.0,0.6686402335393749,1.5124787974037857,0.0,12.54890671389967
2024-03-12,0.0,26.735572334115922,7.995058779749694,1.0995179511349948,1.273210952071821,0.0,0.0,0.6686402335393749,1.5117396952344873,0.0,39.2837399458463
2024-03-13,0.0,26.735572334115922,7.995058779749694,1.0995179511349948,1.268185057320592,0.0,0.0,0.6686402335393749,1.5121831565360664,0.0,39.279157512396644
2024-03-14,0.0,26.735572334115922,7.995058779749694,1.0995179511349948,1.268185057320592,0.0,0.0,0.6686402335393749,1.5170612308534355,0.0,39.28403558671401
2024-03-15,0.0,26.735572334115922,7.995058779749694,1.1032134619814866,1.268185057320592,0.0,0.0,0.6686402335393749,1.5178003330227336,0.9548313104731501,40.243301510202954
2024-03-18,0.0,26.735572334115922,8.0280227365004,1.1120826880130668,1.268185057320592,0.0,0.0,0.6671620292007782,1.5178003330227336,0.9400492670871832,40.26887444526068
2024-03-19,0.0,26.735572334115922,8.036300680796543,1.1120826880130668,1.268185057320592,1.0542234050734502,0.0,0.6656838248621814,1.518539435192032,0.9283714528122692,41.31895887818606
2024-03-20,45.385661172681516,26.735572334115922,8.0280227365004,1.1310037035471043,1.246307633109361,1.0542234050734502,0.0,0.664057800089725,1.5160264878164178,0.9187631246113906,86.67963839754529
2024-03-21,45.385661172681516,26.735572334115922,8.035413758193384,1.1310037035471043,1.246307633109361,1.0543712255073099,0.0,0.664057800089725,1.5170612308534355,0.9187631246113906,86.68821198270913
2024-03-22,45.385661172681516,26.735572334115922,8.053300030690405,1.1308558831132447,1.246307633109361,1.0543712255073099,0.0,0.664057800089725,1.5170612308534355,0.9106330007491089,86.69782031091002
