date,SHANGHAI COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,XIN YONGAN INTERNATIONAL SECURITIES,CELESTIAL SECURITIES LTD,MIGHTY BROKERAGE (ASIA) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,YUEXING SECURITIES COMPANY LTD
2024-05-17,33.47770526181022,17.58900535397733,7.360765245394897,8.244037542445648,7.70464967227771,6.440531388800943,7.221298036843038,6.354366985060701,5.607640513389513
2024-05-20,33.46537207462296,17.61936556580514,7.358053539353429,8.24100043887494,7.701811279207536,6.438158696927879,7.218637710523572,6.352026036155441,5.605574658529103
2024-05-21,33.49301104449977,17.54837796480179,7.3641305379797295,8.247806661210582,7.708172186519972,6.446425590849526,7.22459956595395,6.357272159099435,5.610204289085244
2024-05-24,33.492517091126906,17.548119162137784,7.36402193212424,8.247685022940626,7.708058506754213,6.447805314624178,7.224493017894762,6.3571784023446005,5.610121550052693
2024-05-31,33.47351095834678,17.538161060692932,7.415116483067331,8.24300467609634,7.70368438392977,6.44562031117695,7.220393305914513,6.353570868862027,5.606937951913358
2024-06-05,33.47301757997498,17.53790255929583,7.415007188942144,8.242883179423018,7.70357083649631,6.446999243538823,7.220286881885748,6.353477221247521,5.6068553091956295
2024-06-06,33.475237897191036,17.539065875596574,7.41549903787926,8.24342994265969,7.704081826308104,6.448163900254002,7.220765814722635,6.346528484776927,5.607227220611779
2024-06-11,33.47721175978882,17.540100064098485,7.4159362917156555,8.24391601532305,7.704536096387198,6.448544115312853,7.221191586142478,6.341006221271446,5.607557849960016
2024-06-13,33.476718272316845,17.53984150553928,7.415826973422387,8.243794491783312,7.704422523845128,6.4499231570262205,7.221085138580295,6.340912748518926,5.6074751889676016
2024-06-17,33.47622479939365,17.539582954602785,7.415717658351994,8.24367297182628,7.7043089546513555,6.451302158083289,7.220978694156353,6.340819278522128,5.607392530412163
2024-06-18,33.475731341018594,17.53932441128866,7.415608346504332,8.243551455451792,7.704195388805729,6.452681118485855,7.220872252870512,6.3407258112809295,5.607309874293591
2024-06-24,32.12609474880948,16.832193810109043,11.146906279942566,7.911197291753394,7.393586371654244,6.19394386201701,6.929749310077622,6.0850876150936015,5.38124071054304
2024-06-27,32.10293377530228,16.8200588152411,11.13887003392339,7.905493796438537,7.388256042542786,6.189478402682008,6.926166986501148,6.151380986285644,5.377361161083102
2024-06-28,32.10293377530228,16.8200588152411,11.13887003392339,7.905493796438537,7.388256042542786,6.190892009716993,6.924753379466162,6.151380986285644,5.377361161083102
2024-07-03,32.097488986953806,16.817206064744873,11.136980836188364,7.904152992485444,7.387002964219866,6.189842009211833,6.923578913083106,6.167298094388695,5.376449138724013
2024-07-09,32.096808518268816,16.816849538971134,11.13674473152898,7.903985423969571,7.386846359315502,6.189710784191271,6.923432132796327,6.169287353277478,5.376335157680921
2024-07-10,32.09658170178532,16.816730700405806,11.137372695865704,7.903929569376476,7.386794159156275,6.189667043754176,6.923383207417057,6.169243757165348,5.376297165073841
2024-07-15,32.09431371324915,16.81554240712278,11.136585713817835,7.903371066859897,7.386272198137882,6.189229673381582,6.929960128966899,6.168807829930229,5.375917268533745
2024-07-17,32.092499553180396,16.81459189340119,11.135956208252308,7.902924321672381,7.385854682430941,6.188879821584465,6.929568406711787,6.174111722811667,5.375613389954859
2024-07-22,32.03636213976502,16.78517917361704,11.116476772678825,7.889100227693629,7.547858846525085,6.178053999041516,6.917446943695385,6.163311733185372,5.366210163798134
2024-07-23,32.01378160871214,16.773348296630928,11.108641427708351,7.8835396689793305,7.683506943226881,6.1736994553026525,6.912571245735758,6.158967580395096,5.291943773308861
2024-07-24,32.013555964148814,16.773230072083194,11.108563130037219,7.883484102976919,7.683452787126542,6.174360776569654,6.912522523465478,6.158924169792525,5.291906473799654
2024-07-26,32.0124277890432,16.772638974342314,11.10817165823707,7.883206284713918,7.68318201807579,6.174143188741266,6.9122789224160766,6.1622311802900205,5.291719984140346
2024-07-31,32.023487334949856,16.74388586551786,11.112009272028905,7.885929748312867,7.685836377963709,6.176276210968763,6.914666953294766,6.1643600871968935,5.293548149766378
2024-08-02,32.02326155354743,16.743767812852536,11.111930926875203,7.885874148613202,7.685782189021133,6.176937714561952,6.914618201477523,6.1643166254136394,5.293510827637387
2024-08-05,31.99506392812546,16.729024327334997,11.102146474861568,7.878930354802708,7.7670681545559965,6.171498700311678,6.9085296332142585,6.158888724483088,5.288849702310248
2024-08-06,31.992584914133467,16.727728143477602,11.101286267908577,7.8783198863055866,7.766466353269548,6.171724899553627,6.91503809236928,6.15841152677042,5.288439916211896
2024-08-08,31.955445749177887,16.708309460788467,11.088399140999964,7.869174197621296,7.8735373020452,6.164560342212601,6.90701064660096,6.151262424496537,5.282300736057088
2024-08-09,31.97614300482949,16.654362179743625,11.095580997688483,7.874270991182356,7.878636921549867,6.168553072665619,6.911484255458214,6.155246542007498,5.285722034874853
2024-08-13,31.97591789053303,16.65424493186215,11.095502884017622,7.8742155557605775,7.8785814553916325,6.16921365265356,6.911435598122793,6.1552032086387864,5.285684823019848
2024-08-15,31.96241683073954,16.647213078784144,11.090818075644368,7.870890858236362,7.917477501606482,6.166608851043533,6.908517411205108,6.152604322600692,5.283453070139775
2024-08-19,32.14291873662721,16.741225171309914,11.153451443174383,7.915340275452495,7.397458289732636,6.201433647189945,6.94753200031407,6.187350030732941,5.313290405466405
2024-08-20,32.13779976539417,16.754484678846808,11.15167518266878,7.914079705449449,7.396280195842252,6.2004460280908935,6.946425560144724,6.186364654542446,5.312444229020476
2024-08-26,32.13393446772472,16.75246957292622,11.150333941376326,7.913127858276818,7.395390625777959,6.199700284145855,6.945590095280154,6.197647867105537,5.311805287386406
2024-09-02,32.13370712622844,16.752351052378945,11.150255054876917,7.913071874396928,7.395338304790864,6.200363903489185,6.945540956546567,6.197604019921464,5.311767707370699
2024-09-05,32.13382079657448,16.752410312442954,11.150294497987094,7.913099866237854,7.3953644651918715,6.20038583676653,6.945565525826448,6.197272201660687,5.3117864973120845
2024-09-11,32.13177485338027,16.751343695432723,11.149584564696374,7.9125960433990175,7.394893606289283,6.206358008063278,6.945123305381908,6.1968776246521236,5.311448298705014
2024-09-13,32.13291145632305,16.751936243669682,11.149978960918954,7.912875937055343,7.395155187165932,6.206577546660448,6.945368976454322,6.193559510249175,5.311636181503094
2024-09-16,32.132456805496815,16.751699219344495,11.149821199081718,7.912763977216672,7.395050552594597,6.207904636397455,6.9452707059397465,6.19347187713966,5.3115610267888425
2024-09-27,32.13177485338027,16.751343695432723,11.149584564696374,7.9125960433990175,7.394893606289283,6.209895200590386,6.945123305381908,6.193340432125016,5.311448298705014
2024-09-30,32.131320234716995,16.751106687875136,11.149426814019542,7.9124840914806205,7.394788979120018,6.211222196446279,6.945025041819193,6.193252805214851,5.311373149307365
2024-10-02,32.13018374433859,16.75405121569321,11.149032456856302,7.912204225543784,7.394527424149238,6.211002504438206,6.944779395077005,6.1930337487872675,5.311185285116406
2024-10-03,32.1297291706977,16.75381418156601,11.148874721802045,7.912092284712359,7.394422807341548,6.212329418918534,6.944681141245661,6.192946130555088,5.311110143161052
2024-10-04,32.12882006200235,16.753340133432207,11.148559265082843,7.911868412551586,7.39421358260655,6.214983135244304,6.944484641923227,6.192770901528187,5.310959865628754
2024-10-07,32.12722924557211,16.752510613745706,11.148007258777659,7.911476666753256,7.393847467808895,6.2196267774773615,6.944140794864836,6.192464274590757,5.31069690040942
2024-10-08,32.12995645591032,16.727758954395735,11.148953588771265,7.912148254732138,7.394475115375363,6.237839709767141,6.94473026781381,6.192989939361273,5.311147713872953
2024-10-09,32.10883267853333,16.734434656617797,11.182625867679,7.9069464282517306,7.389613632093519,6.2443426550689765,6.936629801445209,6.188918370171426,5.30765591013901
2024-10-10,32.12313929803158,16.74189095973375,11.143051823076796,7.910469498525714,7.392906196215418,6.247124924834969,6.93972053115697,6.191675944733984,5.310020823690812
2024-10-15,32.12586581401109,16.720678092326274,11.143997611985355,7.911140915515601,7.393533683980297,6.265337872296422,6.940309553878131,6.1886649336313955,5.310471522375428
2024-10-16,32.12586581401109,16.71714155028953,11.143997611985355,7.911140915515601,7.393533683980297,6.268874414333165,6.940309553878131,6.1886649336313955,5.310471522375428
2024-10-17,32.12472970944073,16.716550362458868,11.143603513762683,7.910861144585754,7.393272217800424,6.272189137764429,6.940064115593306,6.188446076634474,5.31028372195933
2024-10-18,32.124956923926376,16.711010289507815,11.142267754384273,7.910917097188692,7.393324509556942,6.281428249385009,6.9401132018615055,6.185660693209467,5.310321280979917
2024-10-21,32.10588210491352,16.701087801594472,11.17099523735025,7.9062198360464615,7.388934579097049,6.301732055619165,6.935992374444748,6.181987836667517,5.307168174266819
2024-10-22,32.10474741329315,16.700497548870143,11.170600430110705,7.905940413061993,7.388673438097311,6.305043555958331,6.935747241406494,6.181769351787626,5.306980607414254
2024-10-23,32.1020913003902,16.69911587137384,11.16967625601414,7.905286333150671,7.388062153086966,6.332086536376795,6.915882085876239,6.181257917228526,5.30654154650262
2024-10-24,32.10867253925561,16.702539351463106,11.145809742494576,7.90690699322453,7.389576777206839,6.341867833692882,6.917299908520448,6.179697415354127,5.30762943878789
2024-10-25,32.10731068224406,16.69829643066173,11.145337004198447,7.90657162972686,7.389263355749318,6.34866784858442,6.917006518210717,6.180142209594289,5.307404321030155
2024-10-28,32.1050411772591,16.697116111719268,11.144549196146244,7.906012753777851,7.388741045731296,6.355287592208218,6.916517589663275,6.179705366294291,5.307029167200456
2024-10-29,32.08710566058855,16.700657569237837,11.146912954490958,7.907689618699999,7.39030819734922,6.360170547591454,6.917984582709042,6.181016081503167,5.308154787829773
2024-10-30,32.08687880640719,16.70053949645056,11.146834146391539,7.907633711742424,7.390255948251598,6.360832576353959,6.917935672915002,6.180972382038406,5.308117259449318
2024-10-31,32.08665195543351,16.696179486282517,11.146755339406452,7.907577805575361,7.3902036998927665,6.365736534805803,6.917886763812538,6.180928683191546,5.308079731599507
2024-11-06,32.08574458361413,16.695707338462977,11.146440122608931,7.907354188811907,7.389994713845045,6.36838439884954,6.917691134318135,6.180753893982858,5.3079296255064765
2024-11-07,32.083249575702624,16.694409069638667,11.145573368333725,7.906739307919593,7.389420063154644,6.3756652528463436,6.917153210254552,6.180273274627917,5.307516877521937
2024-11-08,32.08234239630071,16.693937021942894,11.14525821838115,7.90651573857636,7.389211121424551,6.378312555383447,6.916957622245383,6.180098522485069,5.307366803260437
2024-11-12,32.08120849418983,16.693346999861763,11.144864306002058,7.906236294676193,7.3889499608775795,6.381621473033746,6.916713152787639,6.179880096203297,5.307179222367897
2024-11-14,32.08120849418983,16.693346999861763,11.141329956493289,7.906236294676193,7.3889499608775795,6.385155822542517,6.916713152787639,6.179880096203297,5.307179222367897
2024-11-15,32.080074672228235,16.692757019486045,11.140936196869543,7.905956870528376,7.388688818790606,6.388464381391805,6.9164687006100944,6.179661685360878,5.306991654734418
2024-11-18,32.05764148902443,16.73971109185505,11.144447093730214,7.900428336673948,7.383522003825199,6.387528763657254,6.91163210309374,6.171808574345113,5.303280543795053
2024-11-19,32.05673575720216,16.739238140997557,11.14413222713662,7.900205124078709,7.383313395501922,6.390173618057678,6.91143682718295,6.171634200836426,5.303130709005973
2024-11-20,32.08551774867778,16.754267388302452,11.15413793455468,7.90729828659716,7.389942469179939,6.395911005794086,6.827857692613209,6.177175373970973,5.307892100309716
2024-11-21,32.084610441004365,16.753793614574285,11.153822520135698,7.907074685642122,7.389733497906326,6.398557922975642,6.8276646158573335,6.1770006970759095,5.30774200482832
2024-11-22,32.13572636075482,16.780485089338892,11.171592344640766,7.919671921187038,7.401506526135883,6.408751849871246,6.838542178395578,6.027525642300533,5.316198087375241
2024-11-25,32.132313566190554,16.778703012044115,11.17040592833886,7.9188308568532175,7.4007204906513815,6.418691183414363,6.83781592938188,6.026885522748944,5.315633510376686
2024-11-26,32.13117612907974,16.778109070389778,11.170010512234771,7.918550541771882,7.400458515922563,6.422003825478156,6.8375738806548565,6.02667217977748,5.315445344690772
2024-11-29,32.1301525045286,16.777220584690554,11.16965466167546,7.918298275166033,7.400222754523847,6.425338976984091,6.837356051451645,6.026480184016724,5.31527600696304
2024-12-03,32.10537795069586,16.76357679314777,11.235319347779473,7.912192723477346,7.394516674635791,6.439484465470582,6.832083980441511,6.006270500169182,5.311177564182482
2024-12-04,32.08404339976556,16.75243712105244,11.287235612243865,7.906934941466849,7.389602896861791,6.442274645938579,6.8275439484299065,6.002279234777951,5.30764819946306
2024-12-05,32.09924703751165,16.76037558386335,11.320874979121468,7.91068179385182,7.39310460156065,6.460180055558397,6.740956356172147,6.004416262260621,5.310163330099896
2024-12-06,32.098111940168884,16.759782901493985,11.320474649011182,7.91040205539337,7.392843165727648,6.463487821654527,6.7407179816819704,6.004203933387728,5.309975551480708
2024-12-10,32.093572353473185,16.75741259112731,11.333016458143595,7.909283299374473,7.391797607267975,6.462573700494451,6.739764652285957,6.003354768042892,5.309224569790167
2024-12-11,32.09266459021611,16.756938609506744,11.329160293373173,7.909059586143368,7.391588531064251,6.465926518902992,6.742402508055396,6.003184963796185,5.309074398941783
2024-12-12,32.0962959513911,16.75883469688544,11.305690133016839,7.909954515008842,7.392424906851551,6.5161623173063,6.743165426903255,5.96779691932479,5.309675133311884
2024-12-13,32.08495067536855,16.75291084804817,11.294624317317318,7.907158534518306,7.389811860748936,6.556276150521128,6.740781878560178,5.965687445278353,5.3077982896390585
2024-12-16,32.08336297673518,16.752081843387153,11.251650369299291,7.906767254976501,7.389446181701744,6.6033151823343506,6.740448316252889,5.965392237911515,5.307535637401381
2024-12-17,32.08086833918606,16.750779287529063,11.247948049119133,7.9061524653579465,7.388871616313277,6.6028017424554175,6.7399242136056765,5.975531335747712,5.307122950685716
2024-12-18,32.08086833918606,16.750779287529063,11.247948049119133,7.9061524653579465,7.388871616313277,6.604215467269133,6.738510488791961,5.975531335747712,5.307122950685716
2024-12-19,32.07633362830772,16.74841152303302,11.246358123564812,7.905034910957255,7.387827180852775,6.617417194717194,6.737557983501449,5.9746866794664175,5.306372775599347
2024-12-20,32.07633362830772,16.74841152303302,11.278162435618883,7.905034910957255,7.387827180852775,6.6244848196180985,6.735437696031179,5.937935029981713,5.306372775599347
2024-12-23,32.07633362830772,16.74841152303302,11.278162435618883,7.905034910957255,7.387827180852775,6.628018632068551,6.735437696031179,5.934401217531261,5.306372775599347
2024-12-30,32.06953396520334,16.74132806776879,11.27577164788462,7.903359171614792,7.38626108117052,6.654878106205693,6.734009892351235,5.929610157268804,5.305247910532209
2025-01-02,32.069307359415035,16.734143695510657,11.27569197241675,7.90330332587231,7.38620888928283,6.668256628149577,6.733962309320505,5.923915396789039,5.3052104232433
2025-01-03,32.074520102892016,16.736863766680703,11.242188666533877,7.9045879776546775,7.387409489338695,6.706090099433598,6.735056889184945,5.907210243338136,5.306072764943351
2025-01-06,32.07157356141753,16.736032884113918,11.24115589737432,7.903861818814573,7.386730841353333,6.713953932481749,6.734438169890213,5.906667574580362,5.305585319974
2025-01-07,32.07021380178337,16.735323315501443,11.218773841616818,7.903526713577698,7.386417661259213,6.739814499501856,6.734152645478239,5.906417145703681,5.305360375577682
2025-01-17,32.08154865640703,16.741238226391456,11.187395120600636,7.906320125772151,7.38902830710328,6.742196610766047,6.736532755624114,5.908504702091894,5.307235495243394
2025-01-20,32.08381658888204,16.74242171033894,11.184651351339735,7.906879045179785,7.3895506577365335,6.746207871935979,6.7370089795610895,5.901853116780555,5.307610678245346
2025-01-21,32.08154865640703,16.741238226391456,11.183860733616589,7.906320125772151,7.38902830710328,6.752799771718186,6.736532755624114,5.901435928123801,5.307235495243394
2025-01-22,32.1242395061446,16.749359396363715,11.145656720936113,7.916841049437069,7.3988608716263835,6.768863888629985,6.7454970456807635,5.8363836987580795,5.31429782242329
2025-01-23,32.137205463547076,16.75611975812763,11.150155321136086,7.9200364378847725,7.401847193368568,6.771595931541892,6.7482196572879936,5.833782648750925,5.281037588355058
2025-01-24,32.14426151966586,16.759798737666802,11.152603453154548,7.921775363866747,7.403472345538018,6.751834929598469,6.748993039568571,5.835063516118223,5.282197094822761
2025-02-03,32.15564878666795,16.76573598102236,11.15655431925896,7.924581692801809,7.40609506301092,6.754226801225394,6.7513839044415995,5.801705111747347,5.284068339823664
2025-02-04,32.15337068787376,16.764548195847336,11.155763922115657,7.924020267961074,7.405570370869126,6.760832890404199,6.7509055959604405,5.801294084201084,5.283693984767319
2025-02-06,32.14653832780965,16.760985849905506,11.153393402500592,7.922336470633834,7.403996740416971,6.780645542954826,6.74947107706542,5.800061350923884,5.282571237789313
2025-02-07,32.14426151966586,16.759798737666802,11.152603453154548,7.921775363866747,7.403472345538018,6.7872478894725825,6.748993039568571,5.79965055624411,5.282197094822761
2025-02-10,32.14539988342207,16.760392272765827,11.152998413839853,7.9220559073147125,7.403734533691979,6.791029675921411,6.7421492070530835,5.799855946310012,5.282384159681048
2025-02-12,32.149270923367105,16.75036832384345,11.154341489443933,7.923009903686673,7.4046261123385735,6.791847470916612,6.742961115724014,5.800554381362151,5.28302027931749
2025-02-14,32.149270923367105,16.75036832384345,11.147257793708725,7.923009903686673,7.4046261123385735,6.79893116665182,6.742961115724014,5.800554381362151,5.28302027931749
2025-02-17,32.141302151193074,16.74621644527295,11.158658626190906,7.921046043883892,7.402790743235997,6.800786899838878,6.741289752132669,5.806198550060619,5.281710788191018
2025-02-18,32.1301525045286,16.740407271909245,11.171778506643614,7.918298275166033,7.400222754523847,6.8055072262833916,6.738951234593912,5.81480363552419,5.279878590827165
2025-02-19,32.12787801679316,16.739222221479714,11.170987658446025,7.917737740250741,7.399698894081778,6.812104447718773,6.738474185444186,5.81439200661732,5.279504829168306
2025-02-20,32.12560385105607,16.738037338817325,11.170196922208513,7.917177284690164,7.399175107802434,6.818700735188024,6.737997203830126,5.813980435984596,5.2791311204227425
2025-02-21,32.124694274905465,16.73756343271919,11.169880659057005,7.916953124681478,7.398965614052731,6.821338988709632,6.737806430091277,5.813815824045497,5.278981651737723
2025-02-24,32.124694274905465,16.73756343271919,11.162802378483477,7.916953124681478,7.398965614052731,6.828417269283162,6.737806430091277,5.813815824045497,5.278981651737723
2025-02-25,32.122420559851236,16.729301005282515,11.162012299935235,7.916392780189193,7.398441931574745,6.852706197518972,6.737329543003059,5.802787665593147,5.2786080170519
2025-02-26,32.122420559851236,16.72859322732367,11.162012299935235,7.916392780189193,7.398441931574745,6.8569528652720315,6.737329543003059,5.799248775798931,5.2786080170519
2025-02-28,32.110602427996504,16.72243862511565,11.186206396117235,7.913480266995619,7.395719977228123,6.862920340428018,6.734850817941242,5.797115179217594,5.276665968960017
2025-03-04,32.10833070721395,16.721255566920313,11.185415008362833,7.912920413980554,7.395196754071163,6.869509486177104,6.734374349129895,5.7967050521556365,5.276292661988552
2025-03-07,32.106059307842386,16.72007267610818,11.184623732576734,7.912360640175449,7.394673604941644,6.876097699670841,6.733897947731019,5.796294983119887,5.275919407833862
2025-03-10,32.10492372866441,16.72018868589744,11.18422813666437,7.912080782971377,7.394412058132266,6.8786840644460545,6.733659772306785,5.796089970357993,5.275732800559304
2025-03-11,32.10410616139534,16.719762898279388,11.181113827240265,7.911879298042367,7.3942237558854265,6.881338393154291,6.736034844358669,5.795942370149116,5.275598451495138
2025-03-12,32.10365197534909,16.72094108780537,11.180955644799164,7.911767366404751,7.394119147670018,6.8840704985408205,6.733110090066731,5.795860373281295,5.275523816082762
2025-03-14,32.10955739651293,16.7240168811592,11.1646175077956,7.91322272476974,7.395479285380713,6.88533681352725,6.734348636100526,5.796926513561453,5.276494241192585
2025-03-17,32.15050074293809,16.74534190935345,11.135641471037259,7.9233129859140705,7.404909364612957,6.809817199089103,6.742935698380792,5.804318255761914,5.283222372912362
2025-03-18,32.14936201788655,16.744748813137583,11.135247062439726,7.923032353426869,7.404647093245388,6.8131178629438125,6.742696873179839,5.804112675057035,5.283035248683194
2025-03-19,32.14765408154629,16.743505080610245,11.134655501925861,7.922611441967602,7.404253721026981,6.81842258733028,6.7423386670974095,5.803804331303428,5.2827545871919
2025-03-20,32.14537711535679,16.73523632752368,11.13386685233901,7.922050296251022,7.403729289746909,6.832105325084265,6.741861118186867,5.803393257257423,5.282380418254037
2025-03-21,32.1399137122727,16.732392019882283,11.131974549060669,7.920703870795645,7.402470957723296,6.8479400673950614,6.740715276758613,5.802406917090807,5.2814826290209265
2025-03-24,32.11262452987096,16.71818497185049,11.16497639983169,7.913978602812185,7.396185708111325,6.884579382766397,6.7349919070460365,5.797480241115659,5.27699825659525
2025-03-25,32.10490101790021,16.713456634766214,11.162291074974576,7.912075186029225,7.3944068273847945,6.907682267950616,6.733372052195226,5.79608587025068,5.275729068548458
2025-03-26,32.148804881298695,16.6995171722765,11.152981430588076,7.905476307192753,7.3882396975769735,6.9337271671516225,6.727756242778781,5.772168129412158,5.2713289717244445
2025-03-28,32.14539681690713,16.6977468722594,11.151799113577733,7.904638255128287,7.387456477276168,6.9435930346906565,6.72704303970418,5.771556227329434,5.270770163127015
2025-03-31,32.141762344566956,16.69515231877632,11.150538251699055,7.90374452874933,7.386621225299539,6.9548209685492,6.726282456408282,5.770903674754413,5.270174231196904
2025-04-01,32.138355773078054,16.693382869133753,11.149356452602698,7.902906843793583,7.385838348088399,6.964682439450222,6.725569565752297,5.770292040715405,5.269615667385589
2025-04-02,32.13962747529464,16.70252262201692,11.149797628293651,7.903219558738359,7.386130602834252,6.972730631262191,6.723291933251607,5.75285536428391,5.269824184024465
2025-04-03,32.137356649077425,16.70134250484559,11.149009839051525,7.902661156554383,7.385608735583937,6.9793034754048575,6.722816898884773,5.752448896138158,5.269451844459348
2025-04-07,32.13395101135767,16.699572641735,11.147828363895977,7.901823701214942,7.3848260729658515,6.989161000286631,6.722104473184554,5.751839301604432,5.268893433754948
2025-04-08,32.13281595917869,16.698982770719507,11.147434594487702,7.901544588876508,7.384565222287313,6.992446377657041,6.721867031504044,5.751636132136411,5.26870732315278
2025-04-10,32.131680987182705,16.698392941374003,11.147040852896303,7.90126549625528,7.384304390035931,6.995731522940023,6.72162960659702,5.751432977020798,5.268521225697939
2025-04-11,32.13054609536119,16.701335156336466,11.146647139118832,7.900986423349171,7.384043576209752,6.9954844335177775,6.721392198461702,5.7512298362560745,5.2683351413890325
2025-04-14,32.132248463158355,16.675728617281642,11.1331089611033,7.901405040101374,7.3844348038583485,7.03824135153223,6.714683937398068,5.751534552784649,5.268614272782031
2025-04-15,32.12770921651502,16.6733728765921,11.131536213166301,7.900288827323827,7.3833916222417635,7.051373839020222,6.7137353699002515,5.750722047119423,5.267869988121087
2025-04-16,32.11863456963335,16.668663391388474,11.069076403411023,7.898057347609913,7.381306142965621,7.136943332542835,6.7118390386888285,5.749097724278957,5.266382049480999
2025-04-17,32.11523289855427,16.66689802025906,11.067904082184478,7.897220867677928,7.380524391936389,7.146778419818908,6.71112819063905,5.748488839756885,5.26582428917303
2025-04-23,32.10956504767123,16.663956565873224,11.083599246531268,7.895827128127298,7.379221841466826,7.1455171219636,6.709943778433115,5.747474318777092,5.264894951156345
2025-04-24,32.10888504000134,16.66360366111545,11.083364521069045,7.895659912439408,7.379065566305747,7.147483569047106,6.7098016770615425,5.747352600322997,5.2647834526373645
2025-04-28,32.106391924943374,16.662309804877342,11.083209815583972,7.895046848840477,7.378492614007523,7.1539872929938895,6.709280690189024,5.746906343428885,5.264374665135514
2025-04-30,32.101633416577826,16.659840273552206,11.081567166146819,7.893876719024445,7.377399043016708,7.167748058426716,6.708286303514692,5.746054590856528,5.263594428884054
2025-05-02,32.10882069801677,16.658076770734702,11.080394143200682,7.893041124348478,7.376618119323288,7.166989327029018,6.7075762077633145,5.745446350723722,5.263037258860025
