date,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,DEUTSCHE BANK AG,ICBC INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-03-01,28.698525804802276,15.721767097047657,10.706650553036631,0.0,0.0,0.0,0.0,2.3800932097191296,3.7483992508246895,5.716485884223615,66.971921799654
2024-03-04,28.725605233956525,15.719409435305373,10.70523595599126,0.0,0.0,0.0,0.42986512303861124,2.3827876802817416,3.7483992508246895,5.715610181290766,67.42691286068897
2024-03-05,28.707282834130766,15.713616323595755,10.768421290684508,0.0,0.0,0.0,0.4327616788934191,2.36318540693874,3.7483992508246895,5.715946990111092,67.44961377517897
2024-03-06,28.70013642458108,15.713818408887953,10.800283405087393,7.417451260989235,0.0,0.0,0.43269431712935374,2.3319969101765077,3.7483992508246895,5.723626231214536,74.86840620889075
2024-03-07,28.660280354913038,15.721834458811724,10.803516769762528,7.417484941871269,0.0,0.0,0.4343783612309862,2.333613592514075,3.748062442004363,5.7415620755572085,74.86073299666519
2024-03-08,28.660583482851333,15.723451141149289,10.812677969675407,7.398792052343149,0.0,0.0,0.43545614945603095,2.3328052513452913,3.741326265597833,5.740280551676748,74.84537286409508
2024-03-11,28.656878585827737,15.71711913532715,10.840969910582833,7.3870037436317215,0.0,0.0,0.43538878769196565,2.3256649043543702,3.734590089191304,5.744052810464405,74.84166796707149
2024-03-12,28.633571617546437,15.71745594414748,10.859157586880462,7.3870037436317215,0.0,0.0,0.43592768180448804,2.329302439613896,3.734590089191304,5.742644848552795,74.83965395136858
2024-03-13,28.586292180435752,15.719948329417893,10.860976354510225,7.3870037436317215,0.0,0.0,0.43579295827635744,2.331592739592116,3.734590089191304,5.753220645511046,74.80941704056642
2024-03-14,28.606534390537377,15.725943526419705,10.862660398611858,7.389800772480124,0.0,0.0,0.43579295827635744,2.3241155837808685,3.734590089191304,5.738872589765137,74.81831030906272
2024-03-15,28.604917708199807,15.728031741105731,10.873707727918566,7.389800772480124,0.0,0.0,0.43579295827635744,2.3183224720712525,3.734590089191304,5.739546207405791,74.82470967664894
2024-03-18,28.608420519931204,15.733117554292662,10.875728580840525,7.389800772480124,0.0,0.0,0.43579295827635744,2.3117210191928534,3.734590089191304,5.738198972124485,74.82737046632951
2024-03-19,28.60801634934681,15.740055815991386,10.876200113188982,7.377606777544613,0.0,0.0,0.43579295827635744,2.31650370444149,3.7339164715506508,5.737390630955701,74.82548282129599
2024-03-20,28.604109164945733,15.73783287777723,10.902673286466644,7.377606777544613,0.0,0.0,0.43579295827635744,2.319534983824428,3.7339164715506508,5.753671127308232,74.86513764769389
2024-03-21,28.597608754713434,15.732915469000464,10.935006933217986,7.377606777544613,0.0,0.0,0.43579295827635744,2.3100369750912213,3.7339164715506508,5.748673221223408,74.87155756061813
2024-03-22,28.597154837466277,15.734734236630226,10.945245921355912,7.377606777544613,0.0,0.0,0.43579295827635744,2.3085550162817845,3.733714386258455,5.7467021149642115,74.87950624877784
2024-03-25,28.589206149306573,15.735677301327142,10.959257168281493,7.377606777544613,0.0,0.0,0.43404155241065967,2.295554195817182,3.733714386258455,5.75000284140341,74.87506037234952
2024-03-26,28.57724943618498,15.72574144112751,10.98438310627785,7.37908873635405,6.7398813035532665,0.0,0.4310102730277213,2.2952847487609214,3.733714386258455,3.3970564226025948,79.26340985414735
2024-03-27,28.56310346573127,15.726259385731408,10.981553912187108,7.377606777544613,6.7398813035532665,0.0,0.4310102730277213,2.313405063294486,3.733714386258455,3.399009913760489,79.26554448108881
2024-03-28,28.546734557063402,15.72652883278767,10.982631700412151,7.3831304421979675,6.7398813035532665,0.0,0.4310102730277213,2.3166384279696204,3.734051195078781,3.400626596098056,79.26123332818862
2024-04-02,28.551045709963578,15.722918983213175,10.972123265217965,7.39155066270613,6.7398813035532665,0.0,0.4309429112636561,2.3129335309460286,3.734051195078781,3.400289787277729,79.25573734922031
2024-04-03,28.52780687810663,15.743437376547465,10.940193789051014,7.394784027381264,6.7398813035532665,0.0,0.4310776347917866,2.2772317959914217,3.7128996011622784,3.4479789859992227,79.21529139258435
2024-04-05,28.610431302269433,15.731918514892298,10.93898127729784,7.375720648150786,6.807243067618563,0.0,0.43303112594968024,2.2620080373126643,3.6600879781350857,3.436227153683037,79.25564910530939
2024-04-08,28.665555892508454,15.732996303117341,10.932043015599113,7.4061681655083,6.807243067618563,0.0,0.4333005730059414,2.2624795696611217,3.6581344869771915,3.4653502377163816,79.36327131171241
