date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BNP PARIBAS,PHILLIP SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STAR RIVER SECURITIES LTD,ABN AMRO CLEARING HONG KONG LTD,VALUABLE CAPITAL LTD
2024-03-01,16.042456467262095,21.764762577909146,0.0,53.14769003405513,0.07268842768103835,0.0,3.9271830623915696,2.1834639850928483,0.7140332840711945,2.147722161536979
2024-03-04,16.79989916075727,23.140166547394443,0.0,50.65748812699239,0.07359638279877691,0.004066098497169995,4.092528137401601,1.4491575043913862,1.5292596447856353,2.2538383969813283
2024-03-05,16.531046823256982,23.176823985685022,0.0,50.46232197365331,0.07327519897657624,0.006072530301926207,4.0775016800667165,1.450120236099978,1.9917899390317957,2.2310476329276883
2024-03-06,16.966220921589034,23.038160890759855,0.0,42.64285881957105,0.07081321742396382,0.0058684986815439625,4.100124412172049,1.1776120687631553,9.790220733797076,2.2081204372422754
2024-03-07,18.135993135993136,23.98896148896149,0.0,45.003382503382504,0.1984126984126984,0.014437514437514438,4.656717156717156,1.2424512424512424,4.361366861366861,2.3982773982773984
2024-03-08,18.90723221830623,23.70452812300336,0.0,45.06481996743544,0.1982728415672211,0.01854943424225561,4.821616274036975,1.2465219810795771,3.629093757084853,2.40936540324409
2024-03-11,19.369024068578966,23.370425321463898,0.0,45.07377184305968,0.19823606989779097,0.0185459940652819,4.823606989779097,1.247115067589845,3.4891196834817015,2.4101549620837455
2024-03-12,19.803559296757197,23.960629007937165,0.0,46.07367147757212,0.19925765132810816,0.01864156821156937,4.957414373063348,1.2576844686738804,1.3165089728081658,2.412633183648445
2024-03-13,19.89596560495511,24.61385192655531,0.0,45.42808030410054,0.13473842372376174,0.0183734214168766,4.970622940645683,1.2808316218831532,1.231835831438149,2.4256999252814193
2024-03-14,18.82321408863733,24.31180727450455,0.0,45.2394090844593,0.13007079004209565,0.017736925914831225,5.39241963201791,1.2348841975814717,2.490658552351522,2.3597994544909895
2024-03-15,19.196146706439674,25.361718859285975,0.0,43.43121576099902,0.1625702738363938,0.03591668840571491,4.6294721002945165,1.3470648504164446,3.5659600530810844,2.2699347072411826
2024-03-18,19.334014820473072,25.620546462819632,0.0,42.95128864724803,0.16101069785031996,0.050549870255333015,4.648715846073773,1.4539640459367267,3.5317509351726,2.248158674170514
2024-03-19,20.1278831665572,26.880964339527875,0.0,30.343468686010123,0.16613221033110534,0.052157786964416794,4.3275509021365375,2.080129814936445,13.935401614959625,2.0863114785766723
2024-03-20,20.497179339419493,26.72386339510479,0.0,29.819765854842135,0.16302204968002182,0.059522004185496344,4.3212216796578815,2.1359679718540536,14.097616086864214,2.1818416183919203
2024-03-21,23.51758531554349,30.047346754049283,0.0,21.011862798854626,0.18712411986387809,0.06832206236890433,4.8552181519099715,2.452196314960356,15.405101960886707,2.455242521562791
2024-03-22,25.36865321222757,33.07041051058885,0.0,22.9013209381744,0.20395095690943157,0.07446581449949012,5.276163824791899,2.8904119335025023,7.556145801218962,2.6584770080868925
2024-03-25,25.529036898031503,34.02839629066904,0.0,26.539243749910696,0.20480384078644673,0.07477721628714451,5.822144534357035,2.70198183437561,2.4014441052215454,2.6981715303609786
2024-03-26,25.495882478581773,34.54493675392173,0.0,26.448964093314665,0.2183354296698863,0.07451883143080902,5.747442864940551,2.7068846856681774,2.0732372973870943,2.689797565085317
2024-03-27,24.5102269785104,31.956502977474756,0.0,27.408302407870888,0.19849831707948562,0.07551566410632606,5.241650125140243,2.4566324328989384,5.748683869854147,2.403987227064814
2024-03-28,24.368498032672065,31.51597552685248,0.0,32.05240714418145,0.17716251570772307,0.07210102383453845,5.104752487485322,1.7712131512267475,2.5647364192571533,2.3731536987825224
2024-04-02,24.797434166103987,31.708963949869073,0.0,32.100920604074375,0.17703924507172147,0.09263681428171473,5.1184927784456775,1.3619670295284991,2.2216366660628117,2.420908746562145
2024-04-03,23.655520568579448,30.254046963852705,0.0,34.56665667656595,0.16736662242479206,0.09146780527866542,4.866865690231627,1.2914475655940931,2.777896707548235,2.3287313999244903
2024-04-05,23.80303315159491,30.834038353073883,0.0,35.3724070940653,0.18017171147458794,0.09987779657830419,4.882261703327693,1.3144701384972113,1.160932506110171,2.3528075452779342
2024-04-08,23.41992990717124,31.008575022793632,0.0,35.04987670279025,0.17696323396463043,0.10194621087092841,4.818785801393393,1.3310712815600463,1.7761722852493451,2.3166795542065315
2024-04-09,23.912842943568535,30.467302651302592,0.0,35.003882017419116,0.16527400893248365,0.1018549124816469,4.756432233812756,1.329879234666031,1.9567673941285446,2.3057646036883006
2024-04-10,24.420474391623134,31.141278841641213,0.0,35.033505927971866,0.1654138809173931,0.10194111265839341,4.5115674311608975,1.1386629942220547,1.1998276618170907,2.287327757987952
2024-04-11,24.88343170888537,31.06434261644316,0.0,34.98627362649633,0.20406670285962905,0.10588366657810942,4.494472872604622,1.1416184414694341,0.8393687023282855,2.280541662335062
2024-04-12,24.66838944548209,29.441607666974917,0.0,33.40631385033755,0.1937212387924953,0.10417085482237955,4.281239377314146,1.0852044490092803,4.644192566221595,2.175160551045546
2024-04-15,24.83090054609607,28.912712472365783,0.0,35.42267543153302,0.19398855101532875,0.10614467885744402,4.270676251409162,1.0804796275419821,3.0221952183652254,2.1602272228159816
2024-04-16,25.00818390804598,29.109701149425288,0.0,35.6023908045977,0.19494252873563217,0.1268965517241379,4.410114942528735,1.0876321839080458,2.268689655172414,2.191448275862069
2024-04-17,25.51912124539667,29.85463545877925,0.0,34.920326672998634,0.333664055024557,0.12711011619983123,4.476394592170723,1.4928376980357956,1.029591941218633,2.2463182201759064
2024-04-18,25.572639941954872,29.72338392477061,0.0,34.80925282973499,0.22647665927355512,0.1310628815240481,4.531979692592885,1.4602152506865946,1.2753292124833375,2.2696596069791157
2024-04-19,26.060101908705093,29.641751059594256,0.0,34.87330732749778,0.22686835543549272,0.1312895575436879,4.469796749760703,1.6934602395701825,0.6137349183308931,2.2896898835619175
2024-04-22,25.438296150191746,29.839007254581112,0.0,35.13371017104735,0.3703960436941299,0.13303449584477256,4.500767048895779,1.7469529849089869,0.5219853508014629,2.315850500034659
2024-04-23,24.6473143795729,29.97546686630245,0.0,30.2575315603087,0.5614756473905,0.1344329130878996,4.444666365443828,1.7430885769734925,5.903525354745761,2.3324983361744653
2024-04-24,24.73090651130835,30.428091852067006,0.0,30.25835488501734,0.5404212772375117,0.13440710060493669,4.456729990448368,1.7755701653940466,5.352544588246466,2.3229736296759707
