date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-06-11,44.46325063174743,21.664725366050536,7.284597007775309,8.795362759623567,5.481863601414572,2.948902162308147,2.4771752190162184,2.8098506135778964,2.382883971483609,1.6913886670027194
2024-06-12,44.50720511476881,21.642280178492307,7.372753935672188,9.022627705129905,5.382127027900083,2.940407417383834,2.472191757619628,2.5943306493525653,2.378090200662198,1.687986013018482
2024-06-13,44.15933628130978,21.66503567455377,7.34774584271733,9.286013129518421,5.362887352090176,3.075446763007534,2.4632443889904576,2.5889303172629425,2.36948340485311,1.6818768456964852
2024-06-14,42.844672870831864,21.051168135603355,7.304227558660452,11.769847608420495,5.206250577540098,2.98553278030456,2.3914769527322983,2.513500980104426,2.3004477257371385,1.6328748100653125
2024-06-17,42.8967060082435,21.07264629502755,7.510880663983535,11.414642046381289,5.2295565455568465,2.998363365354832,2.402003803553809,2.524564958716911,2.3105738822965196,1.640062430885209
2024-06-18,44.06128862260691,21.32241111280938,7.765575394037885,10.52785328024897,4.718272034516109,3.03136279813627,2.4154432628959035,2.196837733369297,2.313104683705542,1.6478510776737338
2024-06-19,43.725491596651025,21.38403068718475,7.802882985682949,10.819109429884993,4.6839669902636505,3.0319385263104843,2.4132596574163623,2.1827133952657727,2.3105649528023346,1.6460417785376709
2024-06-20,43.93370033378892,21.393715435974915,7.901108638555356,10.463483364744556,4.6946387834350105,3.0400489030438114,2.4202706914693266,2.1883958128727876,2.3152550452474867,1.6493829908678246
2024-06-21,44.03471810711304,21.24308888837857,7.882411995941655,10.511424646073854,4.698671130209378,3.0447343587303037,2.4240009180004995,2.1902014467365776,2.318823417093931,1.6519250917221986
2024-06-24,44.020988658501736,21.405563928216228,7.9401039620449545,10.46745663736333,4.684900715983862,3.053312745371557,2.424652610595134,2.0312046974559315,2.319446832719711,1.6523692117475552
2024-06-25,43.988582585855326,21.50857309487646,7.995069013729844,10.535543972255862,4.679728231842759,2.921291490491322,2.4255743630336655,1.975135087135527,2.318679555654344,1.6518226051248868
2024-06-26,44.01645284505951,21.62583822520221,8.037780580707011,10.36215118624508,4.652366554042573,2.928317734598119,2.428530498225913,1.978095190113438,2.3186591310954934,1.6518080547106535
2024-06-27,43.94665638303456,21.51613567961314,8.089481031105935,10.435031716129878,4.689298868736977,2.9451959039175124,2.4293969383842704,1.976919727896045,2.319486371843012,1.6523973793386726
2024-06-28,43.944586083286566,21.587141603738143,8.091972226494141,10.494189677159312,4.6705096227334995,2.951499434899486,2.4322661591205867,1.8512604783574143,2.3222257835424935,1.6543489306683559
2024-07-02,43.85395594435477,21.62638798911263,8.143245289217365,10.479149724622848,4.676790614953535,2.9469818814745063,2.4378159775303443,1.8537500894707764,2.325348757962373,1.6565737313008553
2024-07-03,43.15710678446616,22.052567691514177,8.124202579879942,10.57050288134979,4.732993155038321,2.9893949995052864,2.4674301214653944,1.8760272175888357,2.3532932433029434,1.6764813258891509
2024-07-04,43.05417658655146,22.096487404631432,8.197859168109273,10.559366150617299,4.733645152768149,2.983602947038673,2.4682472444648385,1.8762856514058508,2.353617423330675,1.6767122710823454
2024-07-05,43.155200025514056,21.99188151005253,8.154186075640636,10.65948994657063,4.751600582637837,2.9860535322723276,2.4725358437944434,1.7969173106989005,2.3546717801091765,1.6774633927094582
2024-07-08,43.14666162085762,22.07812954451785,8.244357510255377,10.576346735568542,4.736113516986518,2.982826889707358,2.4695905592981386,1.7360476704127004,2.353381647521232,1.6765443048746693
2024-07-09,43.15575428452123,21.8868497662532,8.288356569076566,10.688544889325108,4.743204443895564,2.987525060979126,2.4740404131433142,1.7400967832509637,2.3567113858553137,1.678916403699612
2024-07-10,43.12827529703139,22.043899904973795,8.352806747555382,10.46431282121765,4.749434183818777,3.000879130316022,2.4797781864222883,1.7421266418986912,2.358381147945449,1.6801059388205566
2024-07-11,42.937754702148254,22.239626843818336,8.472151807415436,10.443785362296028,4.764307058016887,3.008923450844452,2.4867049910205585,1.6051611579744829,2.360190038026189,1.6813945884393733
2024-07-12,42.91385035909529,22.260519682426956,8.516987943824178,10.416361102177946,4.755057074585308,3.0064923121081324,2.485766979558379,1.6056817858924797,2.3588458025292214,1.680436957802105
2024-07-15,42.91960867115471,22.2659486447706,8.348735529523525,10.412934868276155,4.7508260088313605,3.158332756058239,2.4883458165007784,1.6133498165334055,2.3603846551022345,1.6815332332489898
2024-07-16,42.86932158789208,22.35050409882148,8.247340325215893,10.441965670867576,4.763742252775435,3.1866170368938596,2.4885225865579397,1.6108177538169381,2.359947139287453,1.681221547871339
2024-07-17,42.82580081882258,22.445811641111714,8.213004031081583,10.480215970653214,4.755396005402492,3.19285947961786,2.4893073896201465,1.552568863172856,2.3622054422227685,1.6828303582947872
2024-07-18,42.95532108280827,22.511561803577226,8.19479070423461,10.445442464205165,4.758231423438184,3.0463691304115343,2.4905407999445406,1.55070254303892,2.3633758756505268,1.6836641726910246
2024-07-19,42.92515772736423,22.451928860020562,8.211416976514665,10.512639487302295,4.760790630721895,3.049521116980792,2.4911741195283126,1.5505996263358532,2.3632190236131576,1.6835524316182424
2024-07-22,45.93621533030419,21.275746131248262,7.755802882057415,9.99293138419781,4.503176253150073,2.8850871669520375,2.3539758432797604,1.4685004751648723,2.2357913312217246,1.5927732024238621
2024-07-23,45.88824532518415,21.393209117566922,7.761719000384402,9.915086815907118,4.499434680351573,2.886613014100567,2.3558255585464987,1.469277126660297,2.236973782783857,1.5936155785146129
2024-07-24,45.54201112847361,21.505934027243715,7.800847118953244,9.957506817787518,4.50815240712356,2.8864068381449353,2.3574587838812513,1.6123699402813427,2.236228381766623,1.5930845563441935
2024-07-25,45.503894520814335,21.59513362173695,7.7827288881228505,9.897755290789679,4.501991724090903,2.914938954725046,2.355997200167986,1.6157076810683568,2.2377112031783133,1.5941409153055777
2024-07-26,45.55068593508464,21.514692709273405,7.69145018845301,9.95253662098651,4.518930638944809,2.9432137476974845,2.364517555289687,1.6219622480503817,2.2436433742757247,1.5983669819443582
2024-07-29,45.5484353332778,21.525344109980544,7.689710155711762,9.925980475149517,4.527343089221376,2.9462393044459567,2.3687667490092252,1.6232114320886775,2.245371357460378,1.5995979936547624
2024-07-30,45.461436416725164,21.508847209037242,7.670746171441377,10.069430362606372,4.5102007358037755,2.946731394210332,2.365217902484163,1.628303902387941,2.2419355639593164,1.5971503413443104
2024-07-31,45.43080058452612,21.492312906006248,7.6839844833323205,10.099865060889314,4.513279686793437,2.944243313341154,2.366412912478243,1.6288135471936627,2.242637270080181,1.597650235359321
2024-08-01,45.427199449250935,21.481146825494683,7.765271599300386,10.04187055366817,4.50898764970222,2.9433280168137586,2.3653579453461577,1.6281395506421503,2.241709275719543,1.596989134061993
2024-08-02,45.421754629617595,21.447414583539153,7.7604858179367024,10.044635986609423,4.5332424609542255,2.9473026160028346,2.3667223524963257,1.6385127161679902,2.2424278159869484,1.5975010206888014
2024-08-05,45.37074531503876,21.436071702987864,7.758299576749401,10.135501521119425,4.5117465119411895,2.945983282874767,2.3656629108266336,1.637779250898607,2.2414240136325962,1.5967859139307532
2024-08-06,44.640253624922444,21.500511739322253,7.743701210553455,10.78593772536098,4.536441035740095,2.9526758165428735,2.37004611184671,1.6254805394850795,2.2453613394100476,1.5995908568160584
2024-08-07,45.17111355291462,21.609176131432605,7.936469883083161,9.995483181115757,4.508100047489052,2.9551074135373754,2.3659179273004325,1.62037686665507,2.2414503328115556,1.5968046636603777
2024-08-08,45.22730590297898,21.69991517929293,7.883527735694941,9.944484035452568,4.500109340704947,2.9423044740370328,2.361721269734724,1.609185349927941,2.2374744554622996,1.5939722567136347
2024-08-09,45.48195825197147,21.90830550566813,7.93571176495671,9.302840667259032,4.534801810472904,2.976223362759758,2.3775183428014532,1.6216101988700986,2.2547504529863267,1.6062796422541163
2024-08-12,47.02375199434382,21.08634333171746,7.619266541083978,9.519762034415034,4.351798824571884,2.8561171740316094,2.2815730349464807,1.5561697406618873,2.163759471990149,1.5414578522377032
2024-08-13,47.116113721847604,21.047948547680868,7.601187783937914,9.504249084625117,4.352944401024832,2.854226861339958,2.2756352572654244,1.5521198199218948,2.158128303273142,1.5374462190832463
2024-08-14,47.0837174134939,20.792690954604982,7.590180212354085,9.829947837375059,4.330448286978593,2.854401435308585,2.277073418392182,1.5545014350044397,2.153143763449415,1.5338952430387562
2024-08-15,47.023920923771094,21.035671672480245,7.717642738397081,9.474778220725263,4.347540919427632,2.861869268395377,2.2833226253400953,1.5585684022873851,2.1587769298423436,1.5379082993334814
2024-08-16,46.96253998040558,21.014714380542117,7.727092084450928,9.561207471200586,4.346992003452573,2.8582944390455904,2.280470472439109,1.556621557220185,2.1560803499483328,1.5359872612950038
2024-08-19,46.913033585306025,21.031457184702848,7.761581908216492,9.565549865615193,4.344329327427258,2.8570092265806575,2.2793869703556324,1.5573385037342589,2.155055948369998,1.5352574796916372
2024-08-20,46.88127709974737,20.995837570480216,7.7767805357334945,9.595893311100143,4.375374403836026,2.8547913923124293,2.277269239308611,1.5558916129066056,2.1530537306907336,1.5338311038843704
2024-08-21,46.86540433547764,20.96034035186364,7.89311699260761,9.560965532783767,4.345151110903618,2.8548421870061356,2.2773097582739577,1.5559192965538697,2.153092039516057,1.5338583950137077
2024-08-22,46.70060028033017,20.942039103657024,8.101807885965082,9.581526244840402,4.335865759699466,2.845453907668662,2.270002466583248,1.551012427169635,2.1412394392208363,1.5304524848654795
2024-08-23,46.72195353587027,20.953181765946844,8.140115989576774,9.511644089986376,4.3295835402856095,2.8532412460727787,2.2692671831426945,1.550510033991399,2.14054586380623,1.529956751321027
2024-08-26,46.777499972621904,20.969179061407345,8.13101157286421,9.452309552194107,4.3286170551105005,2.8524812477601373,2.2688935806449417,1.550109638209365,2.140193453439036,1.529704865748454
2024-08-27,46.77934300718558,20.932855327076126,8.163358014167613,9.44168160548166,4.331611420347774,2.855906748886043,2.2704631110465594,1.5523437568245249,2.141673954207856,1.5307630547762585
2024-08-28,46.921722840161166,20.913301789150328,8.196603143044358,9.403533204822937,4.282727066868071,2.8757782512296606,2.2709024321472793,1.4872794221765981,2.1170926020816374,1.531059248317961
2024-08-29,47.29017171837694,20.786294722233283,7.874488164490938,9.415931473116347,4.306200289674737,2.8710676868325904,2.271209826706204,1.5294440760907853,2.1211781607913602,1.5340138816868163
2024-08-30,47.202665227580034,20.8053362944178,7.949656127118021,9.461369759126171,4.292834016283475,2.8652372277934974,2.2576714164962137,1.5257625707813829,2.112052825702326,1.5274145347010823
2024-09-02,47.1989332308379,20.68150848444381,7.935090240880053,9.62915352336835,4.2790802702201685,2.8606661574686743,2.254582743221103,1.5264970687026382,2.1091633701904633,1.5253249106668334
2024-09-03,47.17260281530339,20.704145144321508,7.988649655446263,9.52872678368738,4.278779017739135,2.849973963717103,2.255581623286734,1.5873085880583344,2.109014882511324,1.525217525928828
2024-09-04,47.11874336413771,20.729178438329875,8.030685053461701,9.515287584909588,4.284382430901576,2.849882778824015,2.2547081137058713,1.5843072411445829,2.108198133213921,1.5246268613711622
2024-09-05,47.03143904076031,20.756882200445098,8.036344338919543,9.576574041207483,4.2775833094009,2.8500267029476793,2.2549364288384615,1.5830210775760787,2.108411612525671,1.5247812473787736
2024-09-09,48.00402575041857,21.205578428563637,8.229413442415092,7.718306251634545,4.369164539035589,2.903773650012852,2.300588828453315,1.5631135597183314,2.1506836247958763,1.5553519249521928
2024-09-10,47.993419777561776,21.268650103677057,8.19058760817518,7.710976753621454,4.364222677865456,2.9030874734666634,2.3001189499251877,1.563776861090267,2.1501754072694856,1.554984387347474
2024-09-11,47.88673420972997,21.32904979501741,8.17653683117979,7.746377562952417,4.403806166732426,2.9019006874074815,2.296028403140924,1.5609958299567912,2.146351521075211,1.5522189928075736
2024-09-12,47.995634788376535,21.363774575755563,8.166830434152653,7.66014979396671,4.361287788433329,2.900603277746122,2.2933450086701823,1.560331426934155,2.146045340064694,1.551997565900054
2024-09-13,47.529308321056455,21.15394006845504,8.124341564962993,8.528661740205758,4.314633196142769,2.874015743268883,2.2700766599937023,1.5445002565016583,2.124271498335963,1.5362509510767786
2024-09-16,47.144754503535616,20.910310509752637,8.099076043211891,9.314640082605125,4.27662455733061,2.843207038133001,2.2504210946368555,1.5321385268974042,2.1058783938179215,1.52294925007894
2024-09-17,47.236096864338236,20.92721809997099,8.103483649352187,9.2070749967876,4.273783757594488,2.841458483395872,2.2506140016572243,1.5318303167961793,2.1056533380256433,1.5227864920815732
2024-09-19,47.2248920736296,20.92829440963068,8.103900420357643,9.207948873779529,4.273642369272046,2.8423270100739506,2.2584592980293507,1.5319091005006877,2.105761634074208,1.522864810652309
2024-09-20,47.60143100739418,21.100867333145423,8.170724489249274,8.474271075251616,4.306770260351089,2.865764595197355,2.27708235999854,1.544541091758924,2.123125564182633,1.5354222234709602
2024-09-23,47.678393123560795,21.06402037565974,8.211894804663377,8.431599527830432,4.305879460799967,2.8636335799896706,2.2756107184611953,1.510444661981921,2.123111612960214,1.535412134092683
2024-09-24,47.69273794843477,20.947053545132345,8.156734794943626,8.573053134591802,4.314934973150754,2.867032323958402,2.279471084937946,1.504252095228912,2.1267132785836798,1.5380168210377576
2024-09-25,47.612749524903265,20.95263119548725,8.223131099651606,8.577422082533701,4.316281551002352,2.870456912227708,2.2802210022587555,1.5011708821979992,2.1274129405072473,1.5385228092301122
2024-09-26,47.437245420648466,20.884546939021842,8.255009952287736,8.78848110845685,4.317916660224066,2.8676088253400116,2.2786719650617373,1.504492390104783,2.127465743239888,1.5385609956146216
2024-09-27,47.290717556097334,20.88816055781148,8.434123874469947,8.773179036388424,4.301327157521837,2.870995371168984,2.278133546673323,1.498789252854776,2.126622486129969,1.537951160883925
2024-09-30,47.33448267752992,20.643892007907137,8.390627938262563,8.995250345387955,4.30782914565808,2.874214754304255,2.2795548041235785,1.5065837700529365,2.12835816852077,1.5392063882528013
2024-10-02,47.270400246424856,20.63768435218951,8.509839275854832,8.992475637278808,4.29746985408419,2.8575112465615193,2.276276386478744,1.4994516984172086,2.1233249125691938,1.5355663901411292
2024-10-03,47.49020822315407,20.216624525677382,8.705400867191413,9.041847355799666,4.290197686693994,2.8338784447602796,2.2747130197174426,1.4923644136590943,2.120793674864052,1.5339717884826014
2024-10-04,47.39684077527117,20.132734649557236,8.669277378851541,9.209935731208434,4.272467184695776,2.84306112585551,2.264331958722268,1.5717513612331857,2.1119933373777044,1.5276064972271715
2024-10-07,47.3934747140174,20.138324719408747,8.671684496759438,9.216057286312077,4.273273666035256,2.8458800782465348,2.262061323426907,1.558633307232406,2.1125797549949517,1.5280306535662762
2024-10-08,47.44979627799994,20.12200322157289,8.66465636101731,9.239527929371068,4.209903068602953,2.832709823523459,2.2584173657755424,1.585326147249579,2.1108675735508817,1.5267922313363838
2024-10-09,47.131822424471146,20.1340366195385,8.6698380150047,9.547144498153443,4.212385463084366,2.8302006816448366,2.2581011766984562,1.5766359164036075,2.112129918521486,1.527705286479461
2024-10-10,47.16839077058654,19.92951900714001,8.771294759396378,9.45859695018506,4.237603387127891,2.868512627279962,2.2715406132783587,1.6355096262113713,2.123269618365308,1.535762640429124
2024-10-14,47.258964816935574,19.92168925867872,8.662439204958554,9.432800812714369,4.244916457212597,2.8856966523580634,2.275424532950964,1.6526621751549904,2.1269682356902497,1.538437853345919
2024-10-15,47.154018818103545,19.945279226760746,8.664054349288438,9.085601483114845,4.554897631165836,3.1687446366735967,2.28091915820237,1.482802649166305,2.1259678058760247,1.5377142416482954
