date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD
2024-05-14,15.22710396223331,19.5232351087687,17.436756503273436,28.951289505377257,5.945452167677473,4.497078952180995,3.2112542647275055,2.250606556731715,1.8182549895044846,1.1389679895251181
2024-05-16,15.25373061592927,19.70437805936832,17.36522745935831,28.87823704936885,5.976574355538731,4.487140769989799,3.221779190620168,2.2509285800060197,1.857381028903564,1.0046228909169754
2024-05-17,15.479938990215889,19.61742003691727,17.186099254814476,28.73919706855142,6.286191985636636,4.46384939947624,3.199126206974503,2.2381579747770286,1.8077619427251108,0.9822571399114282
2024-05-20,15.496051998944093,19.651804395999566,17.185826902972508,28.728750311222996,6.252107328832748,4.478517226558409,3.1823294437349707,2.238056091668579,1.8039357149679427,0.9826205850981894
2024-05-21,15.510940933489007,19.901783467728865,17.36077679718911,28.65964936699249,6.212890193166849,4.472041276767993,3.103711777223901,2.2376842633236538,1.8131977070044665,0.7273242171136602
2024-05-22,15.554167519839249,20.20334463534857,17.123158548724916,28.630934408801462,6.140552230633482,4.466842646479843,3.1123639860576113,2.240651891256217,1.8048196662737845,0.7231644665848693
2024-05-23,15.560024170852715,20.29670460772172,17.08373288473721,28.674864340065543,6.078071917496857,4.474977789730861,3.0991256373597444,2.2594930114966183,1.7595092146730666,0.7134964258656651
2024-05-24,15.623802842790923,20.3473869544566,16.88644235679714,28.735251915119537,6.000470671601064,4.489560624884077,3.15969147471114,2.2620966721383686,1.7429059629345223,0.7523905245666291
2024-05-27,15.722739580579482,20.13987865661312,16.893904739706834,28.760407552089468,6.041461096833502,4.495064839478747,3.1966452402256484,2.258595008895415,1.7410837429418402,0.750219542635947
2024-05-28,15.81133686139418,19.954711305657494,16.89842474869447,28.758778871982425,6.1586725934513415,4.487632428058747,3.210277311205409,2.2594597340222737,1.7194179677539632,0.7412881777796956
2024-05-29,15.845467700307367,20.034561226547662,16.93334993783987,28.788200437793922,5.959183532182841,4.49466904381806,3.1466242882770112,2.3210577464963142,1.718892189459644,0.7579938972773032
2024-05-30,16.076938828494576,19.982330666775177,17.004924180859348,28.734996586879614,5.7256931662835715,4.498284862611898,3.133819944966999,2.357269515384798,1.739984042436106,0.745758205307913
2024-05-31,6.031119293650084,7.49354879763547,6.32945243102869,10.75396706047135,2.056615975166058,1.6819698764695654,1.1787231073191298,0.8853471890828293,0.6421913703629987,0.27037384130411973
2024-06-03,16.595406402503926,20.254607897720202,16.742012145450076,28.738444381310174,5.151265350175246,4.582280304663503,3.1635764850033046,2.347083756202215,1.7374764139446195,0.6878468630267339
2024-06-04,16.711789803460242,20.39229355242476,16.753144300114798,28.77228064289933,5.271294358473536,4.501588892727573,3.179878503257009,2.1180855001315004,1.727010052760276,0.5726343937509761
2024-06-05,16.8142789928058,20.54341762530517,16.64534990103748,28.636385241794066,5.350545253926099,4.480734673234031,3.1646177908918536,2.107312949221582,1.7032201860750051,0.5541373857089092
2024-06-06,16.924783444034937,20.53992123878675,16.493616235028675,28.60017603866922,5.3402894217596755,4.490591391483205,3.157519186715597,2.2011252788727997,1.6990598421855747,0.552917922463573
2024-06-07,17.04469591996431,20.363260670054494,16.18762279813329,28.44634330886076,5.638608895204525,4.453210085448451,3.096173621140041,2.4189151564757414,1.7566699874462497,0.5944995572721298
2024-06-11,17.392980405433356,20.228253481366355,15.763470494182268,28.372735516245374,5.6770306415263425,4.435430987724072,3.0358039850111807,2.5867033861614885,1.940587301797042,0.5670038005525181
2024-06-12,17.869324873650395,20.2253658728669,15.570439751803303,28.357942890329213,4.950852588448514,4.45193859033703,3.0450712222042013,2.5922235828898206,2.36902494767693,0.5678156797936907
2024-06-13,18.444226499243552,20.305352629162424,15.283838279449323,28.345262320171955,4.571050683757404,4.434041794766994,3.031212766385784,2.5846099135121197,2.4098947614028914,0.5905103521475502
2024-06-14,18.374946969013006,20.261742503559137,15.306563501279498,28.30911603913327,4.716109142977501,4.4148439066633935,3.002454724015531,2.5991892356576067,2.419162050491842,0.5958719272092138
2024-06-17,18.178109838215796,20.025601862250483,15.543396082164904,28.255679474550032,4.983683879840308,4.407571591050166,3.0305306298456376,2.566474284724452,2.396284641501304,0.6126677158569206
2024-06-18,18.256974263965834,20.027461507657524,15.519809276288719,28.213454999781224,4.9674664115551765,4.401026318112476,3.048456249081367,2.5603794144008254,2.4074747874574216,0.5974967716994375
2024-06-19,18.462082716459307,20.576579493677592,15.152536061357097,28.2591800035078,4.559685626031846,4.407128212015291,3.0600590778220806,2.5625462615663164,2.3633281770540946,0.5968743705085777
2024-06-20,18.635896301323918,21.361257969077567,14.880482738100179,28.200505300479982,4.193386311755411,4.409085984723149,3.0122898400177154,2.5572399230318608,2.1673289034597634,0.5825267280304567
2024-06-21,18.76849647353851,21.5019190926646,14.32861485845435,28.206835133883835,4.205884158329306,4.3989145934200256,2.9946738531037362,2.865614375016622,2.167601735415962,0.5614457261730533
2024-06-24,18.894806303732384,21.67237139717788,14.08791248621747,28.158169735541943,4.2363829433683735,4.397660782177251,2.9719229194616177,2.8665072387872397,2.1684076628132125,0.5458585307226289
2024-06-25,19.034940602449307,21.548239218752386,14.145155315571484,28.14973517124093,4.146651520655143,4.399577002684129,2.9787678877050894,2.871084598659462,2.1820253237322182,0.543823358549853
2024-06-26,19.386010706626003,20.961969725440028,14.234936134917936,27.934357765232498,4.47556346155765,4.435629211122141,2.9912929495708735,2.8910617438460724,2.1396638587123507,0.5495144429744443
2024-06-27,19.127494377693225,20.42679160286994,15.006608999840443,27.629218693128866,4.923377448170509,4.440515589933335,2.9884183839242753,2.8821041183861924,1.9772604575724402,0.5982103284807754
2024-06-28,19.11530584489475,20.467349799275084,15.340313076944053,27.02099245084428,5.119186693681075,4.4332923427532345,2.9434549823108793,2.875368416379355,2.049815345620013,0.6349210472972796
2024-07-02,19.123746016201412,20.32219552257727,15.312047513980097,26.898354918750307,5.463888952493227,4.413221872274312,2.9388804008880274,2.890661609213365,2.0469264470633775,0.5900767465586004
2024-07-03,19.06075456649247,20.232216533906794,15.485548095296004,26.626547246602968,5.793160728833673,4.3989687948750875,2.92846729459783,2.8668873210193966,2.0857816030020935,0.5216678153736828
2024-07-04,18.242438400549744,19.900731764871242,16.8841123800672,26.313975002892846,6.073771449924585,4.409613057934326,2.948689258433659,2.654386070380289,2.0560863935674365,0.5161962213786719
2024-07-05,17.602027409551635,20.309586218111647,16.84803930116502,26.099887382670566,6.362185617181661,4.4146021940916915,2.9934071957426482,2.6741794871885793,2.0986975582642153,0.5973876360323406
2024-07-08,17.76556337663325,20.26849478249685,16.824585426347262,25.959711408500635,6.5258042265960885,4.41495563512124,3.002530537898652,2.567633852447231,2.1168934326238107,0.5538273213349802
2024-07-09,17.850931232528637,19.84135275803029,17.13328256827636,25.838050991925588,6.610221669189794,4.418419053131162,3.0258601639587956,2.575078791024783,2.127710388787349,0.5790923831472371
2024-07-10,18.15287505674874,19.9637064449694,17.416137290003082,25.61680924691409,5.989293308106291,4.42219942457202,3.046369033500975,2.5716533353818334,2.109532950274155,0.7114239095294179
2024-07-11,17.97065941658693,20.737684250335178,17.393739110642,25.469733325695138,5.680513583917646,4.39083115233622,2.9729056943576504,2.5542225564042487,2.102673323542296,0.7270375861827006
2024-07-12,18.03826771989264,20.83117571147189,17.42637030239147,25.384395303469287,5.529479997726665,4.376235637938974,2.9603183826967814,2.5449640326172793,2.1841720633980097,0.7246208483970032
2024-07-15,18.001485387613126,21.38371401444752,17.195016720037646,25.368430291831785,5.211028372616237,4.384002096711461,2.964354735233109,2.545362500895142,2.223751142566587,0.7228547380473903
2024-07-16,17.956855938834885,21.370352778985385,17.086756084895107,25.39356597358004,5.27756682299552,4.389625237646913,2.999397729042194,2.5763453395305635,2.213703768964912,0.7358303255244834
2024-07-17,18.307580725223875,21.465916727786066,16.911362130537206,25.36035479414404,5.090859791337211,4.388690919782209,2.993043365731057,2.5802158132861224,2.203271153349612,0.6987045788225968
2024-07-18,18.703052096592224,21.506312609621173,16.728179232486383,25.294466878920936,4.949022592352152,4.392388096603064,2.9595426426141085,2.5747986023879474,2.168244976313127,0.7239922721088843
2024-07-19,18.9084718966577,21.440026868318938,16.2256510725762,25.423990615956,5.1216785136342615,4.392952820382214,2.988365601037392,2.5361264338483087,2.184447432955572,0.7782887446334154
2024-07-22,17.783662068732518,20.443872490297878,20.298611634198448,24.127419081305554,5.169457850303304,4.167826894619376,2.8585064796996322,2.405328049687244,2.0207093252465116,0.7246061259095404
2024-07-23,17.508360893778256,20.588632709426058,20.481465611894297,24.111967444981698,5.285374823791019,4.165252963403254,2.8023660396861207,2.416560721211238,1.9864681811830869,0.6535506106449737
2024-07-24,17.69578319307224,20.688617978524963,20.281646052718973,24.019719953424477,5.200989107149682,4.158454668059738,2.787504001520122,2.416714527367059,2.098412349181485,0.6521581689812609
2024-07-25,17.718651043957692,20.441194137118686,20.31102340024715,23.97420276041157,5.278766398262453,4.153759837972637,2.9041980659146853,2.4202809835291017,2.1447897914417937,0.6531335811442307
2024-07-26,17.677177696799887,20.2978206333095,20.457086049798523,24.007321151392404,5.192509414609512,4.153431712363607,2.9362897177026164,2.425308873799304,2.136102707442708,0.7169520427819388
2024-07-29,17.370304631689898,20.006752997597772,20.951794057025413,24.05471426410124,5.345806450940314,4.161125831762934,3.0374167056573325,2.289631970216317,2.1291090201101337,0.6533440708986399
2024-07-30,17.41598970117607,20.056365145538514,20.985930257133205,24.069132199350715,5.20518659826685,4.1700779670864705,3.0337334974827677,2.2817608780524425,2.130240132082943,0.6515836238300227
2024-07-31,6.91143580697405,7.933214945113284,8.160389965952323,9.59361145167916,2.30672212881071,1.6653477996393558,1.2111753259112572,0.9093994099840857,0.8407648562343245,0.2620581572843607
2024-08-01,17.286592732459823,19.89961791218237,20.988752272684938,24.06292551048971,5.517815388317331,4.190166038296366,3.043261062629896,2.27951067700845,2.078880701635161,0.6524777042959512
2024-08-02,17.4700122275797,20.048220187937225,21.033467029711662,24.029104498308772,5.424325476524678,4.1738164117507,3.049617383107641,2.2999830157163688,1.795330681659216,0.6761230877040334
2024-08-05,17.566595449756424,20.04898796108241,20.96778343305495,24.008538127550892,5.689229919328899,4.148656927045325,3.055827277250424,2.29862316862333,1.5279174962980244,0.6878402400093211
2024-08-06,17.451700352491976,20.049306942917436,20.963731200106857,24.012008538954234,5.67952550014393,4.14880033256205,3.1446043832070414,2.27892734394076,1.5842113749322402,0.6871840307434768
2024-08-07,17.246150241850337,20.33005307612352,20.828001557382894,24.10852237451785,5.591363540169839,4.165134762727104,3.200144309297178,2.2887540761457346,1.5284329068458202,0.7134431549397215
2024-08-08,17.375455614801,20.301222893421116,20.681198218713913,24.057072345480314,5.670334333460272,4.155792464436873,3.232047021496277,2.2687465107294003,1.5769105052992438,0.6812200921615844
2024-08-09,17.44350300024957,20.32758188578858,20.19708696150635,24.027424618077013,5.88813299907229,4.34507067839737,3.231533733220365,2.278620256503144,1.587840219260885,0.6732056479244303
2024-08-12,17.0782984820151,19.71159660565134,22.679147444375783,23.22588543642538,5.7850180082931395,4.010848010067288,3.1073224660665,2.2078439683750855,1.5491388213908364,0.6449007573395468
2024-08-13,17.23372278133563,20.096803346611562,22.24153365539422,23.40627077526695,5.212494340012344,4.044971381967321,3.1879523406195065,2.2401579909523592,1.6846557061375909,0.6514376817025164
2024-08-14,17.132984010947165,20.006417361305026,22.369113950520024,23.41383843452996,5.0116034139410255,4.34855696276866,3.1828528530249938,2.2563601241648352,1.6275813607025706,0.6506915280957386
2024-08-15,16.826288692635146,19.827274878122427,22.979013524150062,23.369890177914847,5.257413143063807,4.046969788287124,3.172686884377955,2.265107543802859,1.6237771077995578,0.6315782598462156
2024-08-16,16.81143287830451,19.766031618131418,22.675230993176587,23.370387781201565,5.327507537319538,4.345689015826225,3.1704581932207034,2.2791875698146136,1.629809932604569,0.6242644804002684
2024-08-19,16.75382696655551,19.749363095730573,22.351668428631104,23.323390767596408,5.725689040302452,4.322587546870729,3.200072703899526,2.275186519870937,1.6341565993797738,0.6640583311629851
2024-08-20,16.76471090641834,19.787652585711367,22.5845203055214,23.353622852310817,5.325668619716637,4.327037427997927,3.264878543011053,2.289548201353395,1.6656755061797874,0.636685051779274
2024-08-21,16.63285206651208,19.867452777078313,22.858513904847676,23.345108574969082,5.352838794190268,4.025297180112578,3.322900681542282,2.2878712660969627,1.6718412780059717,0.6353234766447863
2024-08-22,16.69849226419914,19.72850089479445,22.51477642147304,23.400460358837115,5.833434608463455,4.0343260807312005,3.3783620357578483,2.3005097780795905,1.63140979880854,0.4797277588556215
2024-08-23,16.58346493119149,19.77996168335272,22.161492497973686,23.45377540146611,6.135354541248326,4.043224175315646,3.3919160216749082,2.305867619611338,1.6544514626704567,0.49049166549531814
2024-08-26,16.539082624332867,19.836204754580944,21.821007243277997,23.599178976613572,6.157592883701843,4.073602241863886,3.4695660385391762,2.3476566267044414,1.6506327075691651,0.5054759028161101
2024-08-27,16.3940573039935,19.771954636786692,22.050664081352874,23.55846043517715,6.1971058357524695,4.066524359829614,3.4648202647774773,2.342009957488296,1.634910275415967,0.5194928494259575
2024-08-28,16.457237494040303,19.77908688621218,21.81752292058655,23.562081844451356,6.363351944341122,4.060797326840579,3.4907500667658264,2.342055715063436,1.6464711264080123,0.4806446752906339
2024-08-29,16.271927185084266,19.789497222944448,21.4045686561168,23.548364964914548,6.968920340589451,4.057517257649501,3.4902159745297237,2.3421624044209706,1.6489898450340041,0.4778361487162859
2024-08-30,16.106457822239495,19.72110056431816,22.31024692840082,23.367030223914742,6.572727581756103,4.026231320451662,3.462166981730401,2.322967805419723,1.6308429239911006,0.48022784777779
2024-09-02,16.173559619580324,19.635256210406947,22.26969360391555,23.340493718404474,6.670418937561813,4.021269839430833,3.4584651989098236,2.319681781591636,1.6302447736537353,0.4809163165448655
2024-09-03,16.016093882827594,19.808648297402694,22.310337243759232,23.378570676563353,6.438670959317642,4.02753797888733,3.478560168807876,2.3983661006426,1.656961227829934,0.4862534639617443
2024-09-04,15.963487313582489,19.886939116853476,22.44547724261721,23.430795042712727,6.166881523836572,4.0371089947281025,3.486946355412375,2.3935265270811015,1.676251338735961,0.5125865444399839
2024-09-05,16.009480273340372,20.00511224062021,22.517309286469185,23.5440669595448,5.7635960592187665,4.055475679919689,3.5081136990283155,2.3919224206695637,1.6907907935072959,0.5141325876817994
2024-09-09,16.051276842812474,19.991145386928977,22.3257781360718,23.646536003547265,5.545397808945483,4.2891925886233615,3.5226424651306596,2.417648981483706,1.7011498344767835,0.5092319519794919
2024-09-10,15.972780590378377,19.88801467800703,22.922747048563465,23.476679134771793,5.584721939426597,4.043207427079685,3.509238826460121,2.4022549786454155,1.6860816086508226,0.5142737680166934
2024-09-11,16.044608967327285,19.729328860737628,22.793847111797472,23.575861181940738,5.667518041603586,4.060734608202787,3.536040379910696,2.427228314983907,1.7010877736646581,0.46374475983124197
2024-09-12,16.014596569552083,19.28768181064994,22.792797794180416,23.53745949122689,6.1562125083184736,4.05238812834529,3.5552512467968707,2.423640693048716,1.7170070965821798,0.4629646612991404
2024-09-13,15.790625621072731,19.105062846329016,22.944252992924273,23.57648997248366,6.321024633563136,4.057888367150998,3.562460376902095,2.4268073324423356,1.7412864679565512,0.4741013891752082
2024-09-16,15.708613268818233,19.104185017126273,22.93815179395876,23.546788686400774,6.447782062056734,4.052417162699231,3.5633182531695744,2.423800300268093,1.7485972193196864,0.4663462361826408
2024-09-17,15.462183530369858,19.061433205551122,23.05557679725511,23.551218661363126,6.568469316481303,4.054131140828188,3.600069734647323,2.4245994268088795,1.7605039178348107,0.4618142688602832
2024-09-19,15.481416453554225,19.08514312206493,22.973941930573147,23.580085931811386,6.557096255325005,4.0591337761003174,3.6092485849248734,2.427472860081393,1.763548450837917,0.46291263472680466
2024-09-20,15.492521150528923,19.098832743536267,22.983852170450227,23.599138016749883,6.4822339040999255,4.061197605053671,3.6161140236800007,2.429071515289139,1.7649559819059482,0.47208288870601267
2024-09-23,15.57867048981044,19.231297021291955,22.654883137574057,23.59093578278794,6.4584629166060195,4.059369220974435,3.620612986769552,2.4437940515475205,1.8123221942618957,0.5496521983761825
2024-09-24,15.732259846642584,19.33811926424598,22.5318419310155,23.596566774764007,6.270322346447211,4.060975892393034,3.6514100651204133,2.4508906809732642,1.8221623152875486,0.5454508831104615
2024-09-25,15.766236523368486,19.452355626310524,22.245557779297137,23.64595666965535,6.032106017566905,4.274860591608834,3.736759192008198,2.4567385967323356,1.8433970492300982,0.5460319542221297
2024-09-26,15.715261370326914,19.56857031300873,22.22051332240552,23.611392486249176,6.035697237212983,4.274129859070384,3.738349490313632,2.449781334912697,1.8405300123578279,0.5457745741421325
2024-09-27,16.001117178433272,19.571451013982166,22.374286086456028,23.580896345659543,5.944930613395691,4.059078032058793,3.7414058430722714,2.4326699989042466,1.8200726183076061,0.4740922697303848
2024-09-30,6.513781538312467,8.021724092493718,8.9445038198985,9.635242305121045,2.46645513891906,1.6585586191985788,1.5132342408876434,0.9865397900713552,0.7632587414855838,0.20767902590116938
2024-10-02,16.83323770782233,19.56345158536334,21.274193700970898,23.6945250171625,6.090890351937057,4.075520353709518,3.6762185587742358,2.440928449430755,1.8596275406982141,0.491406734131151
2024-10-03,16.630861043540065,19.912825310323278,21.35603833235964,23.04586907661426,6.1667871232256335,4.085300652243552,3.6862308280161544,2.4518050322511016,2.151165479406804,0.513117122019514
2024-10-04,16.60417426866362,19.880872118914887,20.5218525969502,22.998007688080598,6.7817031102975935,4.078745158903574,3.772658880663167,2.4478707339146943,2.2135707530151287,0.7005446905965329
2024-10-07,16.597637453950504,19.873045317336338,20.7103250166026,22.938270831112213,6.625464326038312,4.079572311033447,3.732555042655119,2.4494899175768907,2.1947657334478827,0.7988740502466909
2024-10-08,16.69374074792404,19.988113809558815,20.95657159531316,23.01711003046753,6.320279610577313,4.133852984155386,3.3411535596086255,2.417583316970115,2.1985754497757397,0.9330188956492722
2024-10-09,16.93449953885474,20.276384376739692,19.55560486869787,23.473630087961457,5.585938246107081,4.197560268917678,3.411912024426745,2.5162822597532726,2.565103555586278,1.4830847729551808
2024-10-10,17.207601241669657,19.752880898634093,19.95159741609881,23.686947964500956,5.282077979995452,4.260881897220601,3.491201274955872,2.540091285105824,2.8045448578655097,1.0221751839532307
