date,IMPERIUM INTERNATIONAL SECURITIES LTD,ARISTO SECURITIES LTD,WEALTH LINK SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,WELL LINK SECURITIES LTD
2024-04-18,0.0,0.0,0.0,29.75757273362149,29.812611952485472,33.15983402435824,0.0,7.269981289534795,0.0
2024-04-19,0.0,0.0,0.0,29.766658560761815,29.821714584653307,33.13026598746991,0.0,7.281360867114965,0.0
2024-04-22,0.0,0.0,0.0,29.752577892546622,29.807607873017623,33.11306829655082,0.0,7.299279395578228,0.02746654230670825
2024-04-23,0.0,0.0,0.0,29.79121803076044,29.8463194795277,33.1560727562075,0.0,7.178887519969606,0.027502213534755102
2024-04-24,0.0,0.0,0.0,29.773021941715637,29.828089735233647,33.135821457599135,0.0,7.235581449911649,0.02748541553992687
2024-04-25,0.0,0.0,0.0,29.757768107481873,29.84647930653438,33.183581833905116,0.0,7.166335830457041,0.045834921621588864
2024-04-26,0.0,0.0,0.0,29.75231332768414,29.84100826543456,33.20041234152599,0.0,7.160439545553496,0.04582651980181564
2024-04-29,0.0,0.0,0.0,29.75094994518735,29.83964081854371,33.195835990570515,0.0,7.167748825870294,0.04582441982813298
2024-04-30,0.0,0.0,0.0,29.750041092938716,29.83872925690597,33.185657297610035,0.0,7.179749332592679,0.04582301995259691
2024-05-02,0.0,0.0,0.0,44.066860365982095,15.468350618026868,33.2313915632471,0.0,7.187534502792796,0.04586294995114014
2024-05-03,0.0,0.0,0.0,44.068881494888494,15.46906007475487,33.25890591975704,0.0,7.175633478524919,0.027519032074674824
2024-05-06,0.0,0.0,0.0,44.029633694537814,15.475684810458729,33.2899736726312,0.0,7.177177005075121,0.02753081729714081
2024-05-07,0.0,0.0,0.0,44.0289602760594,15.475448115050591,33.2909939801072,0.0,7.177067232560283,0.02753039622252497
2024-05-09,0.0,0.0,0.0,44.02088086077832,15.472608334796906,33.298647678456724,0.0,7.180337781636437,0.027525344331620898
2024-05-10,0.0,0.0,0.0,44.029633694537814,15.460389911960315,33.282326223382,0.0,7.200119352822738,0.02753081729714081
2024-05-13,0.0,0.0,0.0,44.07741022152092,15.459444109446332,33.2802901487427,0.0,7.1553263872140835,0.02752913307595623
2024-05-14,0.0,0.0,0.0,43.38919161371365,15.218062479967504,33.978619133431835,0.3780502481277122,7.008977227772721,0.027099296986574886
2024-05-16,0.0,0.0,0.0,43.537027721489125,15.277865283437256,34.2632890454967,0.2283926051743299,6.666219554626017,0.027205789776572953
2024-05-17,0.0,0.0,0.0,43.54690045331541,15.281329788818432,34.2710588056741,0.22844439692631668,6.645054596132175,0.027211959133569587
2024-05-20,0.0,0.0,0.0,43.562563181979954,15.285276619302813,34.27991026438191,0.22850339907614492,6.616527547876676,0.02721898738250684
2024-05-21,0.0,0.0,0.0,43.58784962398726,15.26310366646936,34.16933708794635,0.22776633919275238,6.580112413050999,0.1718308693532776
2024-05-22,0.0,0.0,0.0,43.59745877654954,15.234858776955448,34.10610557410079,0.22734484987930298,6.652187638719043,0.18204438379588156
2024-05-23,0.0,0.0,0.0,43.56519318226567,15.220432327688949,34.08883998947048,0.22712956866201037,6.64588843707325,0.2525164948396383
2024-05-24,0.0,0.0,0.0,43.560609943708975,15.2188310752395,34.09577411618519,0.22710567369172754,6.6451892621149105,0.25248992905969314
2024-05-27,0.0,0.0,0.0,43.56584800936293,15.2086363298119,34.099874056557326,0.22713298263966744,6.6459883312207575,0.25252029040741264
2024-05-29,0.0,0.0,0.0,43.56257407071554,15.207493412950884,34.097311478284524,0.22711591377761292,6.6530038105619544,0.2525013137094763
2024-05-30,0.0,0.0,0.0,43.550137590232126,15.203151895052406,34.08757719242602,0.227051075491781,6.6796530185360155,0.2524292282616585
2024-05-31,0.0,0.0,0.0,43.53051549303259,15.19630191154533,34.07221857842438,0.22694877459173615,6.67964716736142,0.29436807504453893
2024-06-03,0.0,0.0,0.0,43.546794964052225,15.186266427429224,34.02420256596502,0.22679889991592078,6.68724308478845,0.3286940578491606
2024-06-04,0.0,0.0,0.0,43.55333182312519,15.197552723659847,34.02930997782914,0.22683294495753356,6.67323580039087,0.31973673003742076
2024-06-05,0.0,0.0,0.0,43.67527612993399,15.240104118800021,34.12458812172134,0.22746805104646795,6.645255346344809,0.08730823215336603
2024-06-06,0.0,0.0,0.0,43.71936976429497,15.255490205350188,34.15903958361666,0.22769769797627346,6.591690892251655,0.04671185651025397
2024-06-07,0.0,0.0,0.0,43.72360335985845,15.258019248725526,34.151138687852566,0.22773544552465735,6.592783657673082,0.04671960036572284
2024-06-11,0.0,0.0,0.0,43.72162659509535,15.257329426467347,34.149594698739364,0.22772514949758213,6.597006642049835,0.04671748815051979
2024-06-12,0.0,0.0,0.0,43.71908210821015,15.258019248725526,34.1496316039698,0.22773544552465735,6.5988119932041425,0.04671960036572284
2024-06-14,0.0,0.0,0.0,43.72171780005908,15.258939108773484,34.151690382455584,0.22774917500909617,6.59318111675297,0.046722416949784795
2024-06-17,0.0,0.0,0.0,43.83862664091021,15.309239773640465,34.264270472088484,0.22849994377776348,6.312486733496042,0.04687643608702712
2024-06-18,0.0,0.0,0.0,43.88507900448407,15.355736685519695,34.30057763934079,0.22874206729481417,6.18293849598099,0.04692610737965217
2024-06-19,0.0,0.0,0.0,43.96094107090253,15.38228142333872,34.359871430262324,0.2291374829188818,6.04047407406428,0.027294518513267637
2024-06-20,0.0,0.0,0.0,44.24271055007932,15.480874795537341,34.58010245447702,0.2306061491405126,5.438236586901534,0.027469463864265947
2024-06-21,0.0,0.0,0.0,44.32726932249988,15.510462579658867,34.6385486005629,0.2310468945795128,5.265150637888887,0.027521964809947917
2024-06-24,0.0,0.0,0.0,44.32608734050943,15.509514018994311,34.63643023919805,0.23103276463369457,5.2694153549928355,0.02752028167167297
2024-06-25,0.0,0.0,0.0,44.42101132347964,15.534690140730778,34.69571727421258,0.23140779308399978,5.089608513986273,0.02756495450673017
2024-06-26,0.0,0.0,0.0,44.33840414983635,15.534095332688194,34.68388073635049,0.2312165888414213,4.586583691018633,0.6258195012649151
2024-06-27,0.0,0.0,0.0,44.52738558784245,15.579566075146523,34.3351720619186,0.23196194151564797,4.610579380586951,0.7153349529898217
2024-06-28,0.0,0.0,0.0,44.72521652959647,15.67364019412797,34.23363365410681,0.233362597681555,4.420669953949981,0.7134770705372141
2024-07-02,0.0,0.0,0.0,44.69926843608229,15.681874271234667,34.25161814116017,0.23348519368346204,4.385909118035322,0.7478448398040873
2024-07-03,0.0,0.0,0.0,44.73500747156699,15.702011491612547,34.295600918402094,0.2337850138911014,4.2847899511734635,0.7488051533538025
2024-07-04,0.0,0.0,0.0,44.79946583090575,15.724636410133265,34.34501720986337,0.23412187308226146,4.140677185285793,0.7560814907295585
2024-07-05,0.0,0.0,0.0,44.83002703503453,15.710556941128576,34.36844662051122,0.23428158584270561,4.0969897361982985,0.7596980812846652
2024-07-08,0.0,0.0,0.0,44.83002703503453,15.710556941128576,34.36379540776866,0.23428158584270561,4.101640948940858,0.7596980812846652
2024-07-09,0.0,0.0,0.0,44.805713595999194,15.702036364772448,34.34515830001014,0.23415452388376376,4.0978668721218305,0.8150703432126248
2024-07-10,0.0,0.0,0.0,44.77712551592462,15.746574109353418,34.27346128385081,0.2336657161008434,4.092405053486633,0.8767683212836888
2024-07-12,0.0,0.0,0.0,44.81177237874848,15.758758218691089,34.299980804653416,0.23384651788119679,4.0181953482500425,0.877446731775783
2024-07-16,0.0,0.0,0.0,44.793056416387145,15.752176458809117,34.28565516842754,0.23374885018374436,3.9376263027478444,0.9977368034446106
2024-07-18,0.0,0.0,0.0,44.7923635328273,15.751932795505622,34.28512481911215,0.23374523442834874,3.9375653933849155,0.9992682247416668
2024-07-19,0.0,0.0,0.0,44.78197285112961,15.74827875033157,34.277171547820714,0.23369101151761718,3.936651979011581,1.0222338601889016
2024-07-22,0.0,0.0,0.0,51.686140190969695,13.77919804569866,29.991337002074893,0.2044715349690579,3.444434030903223,0.89441919538447
2024-07-24,0.0,0.0,0.0,51.68404213350922,13.778638716850491,29.990119585798215,0.20446323500647967,3.4442942135268626,0.898442115308732
2024-07-26,0.0,0.0,0.0,51.71063011996313,13.734283587274678,30.005547498561665,0.20456841767985942,3.446066072772236,0.8989043037484392
2024-07-29,0.0,0.0,0.0,51.68404213350922,13.727221848805716,29.990119585798215,0.20446323500647967,3.4442942135268626,0.9498589833535088
2024-08-01,0.0,0.0,0.0,51.667624714042724,13.725736092255245,29.98687362553657,0.2044411050668541,3.443921422677712,0.9714030404208935
2024-08-02,0.0,0.0,0.0,51.641264803190346,13.725921794235237,29.987279332142663,0.20444387104732667,3.44396801712065,0.9971221822637797
2024-08-07,0.0,0.0,0.0,51.63916885092162,13.725364703369348,29.98606224525704,0.20443557333043338,3.4478869148289943,0.9970817122925644
2024-08-08,0.0,0.0,0.0,51.632183571952105,13.723508060368603,29.98200600239641,0.204407919138029,3.460947610033891,0.9969468361109614
2024-08-20,0.0,0.0,0.0,51.63148514799333,13.723322423694636,29.981600438465627,0.20440515413027194,3.460900794103135,0.9982860416130017
2024-08-22,0.0,0.0,0.0,51.63008835675935,13.722951165412844,29.980789343519334,0.20439962433916387,3.460807166041168,1.0009643439281402
2024-08-27,0.0,0.0,0.0,51.62542002489572,13.715391803900943,29.98200600239641,0.204407919138029,3.4650057382677213,1.0077685114011752
2024-08-29,0.0,0.0,0.0,51.616082224394845,13.716505070630875,29.98443961641607,0.20442451075560467,3.4652869898471583,1.0132615879554492
2024-08-30,0.0,0.0,0.0,51.61141275566532,13.717061771770778,29.9856565715827,0.20443280757447918,3.4681333809900377,1.0133027124166825
2024-09-02,0.0,0.0,0.0,51.60464838508844,13.717061771770778,29.9856565715827,0.20443280757447918,3.474897751566918,1.0133027124166825
2024-09-03,0.0,0.0,0.0,51.6033388932868,13.717432930969611,29.98646792990818,0.204438339161224,3.4749917760954188,1.0133301305787623
2024-09-09,0.0,0.0,0.0,51.593946826586844,13.723931469880094,30.00067381154879,0.2045351904094509,3.463102512860118,1.0138101887147029
2024-09-10,0.0,0.0,0.0,51.582775634383836,13.720959945395908,30.029362747570588,0.20449090416920607,3.4488200913397304,1.0135906771407275
2024-09-11,48.34962638592514,0.0,0.0,20.273553721160127,8.891878760202566,19.460551875391143,0.13252048943171196,2.2350105415353116,0.6568582263539955
2024-09-13,48.347930378673,0.0,0.0,20.27284256583778,8.891566851052698,19.437068551198664,0.1325158408805662,2.2349321418790904,0.6831436704782017
2024-09-16,48.343690881056446,0.0,0.0,20.27106489578933,8.890787173904632,19.435364167884835,0.13250422092936726,2.243504892954894,0.6830837674804918
2024-09-23,48.342843070751556,0.0,0.0,20.27070939918995,8.890631254882992,19.43502332709009,0.13250189718366442,2.245219262760163,0.6830717881415829
2024-09-24,48.3114949805648,0.0,0.0,20.25756478488861,8.884866093119806,19.422420616423118,0.1324159758526258,2.2437633422667194,0.7474742068843213
2024-09-25,48.26877462807626,0.0,0.0,20.32720302653971,8.877009482359483,19.40524597392348,0.13229888452341287,2.2426547658874845,0.7468132386901672
2024-09-26,48.27215566300327,0.0,0.0,20.32862686594584,8.877631281428105,19.406605233919425,0.13230815153200848,2.2445630050747782,0.738109799096573
2024-09-27,46.249437634667956,0.0,4.194432055700018,19.47680909463871,8.505637435385289,18.593422359935605,0.1267641255873659,2.1530271407831534,0.700470153301903
2024-10-02,46.25758665544801,0.0,4.1951711028264365,19.452552724321,8.50713610476925,18.59669846863946,0.12678646106962058,2.156762634989688,0.7073058479365372
2024-10-03,44.010614507176626,0.0,8.940713086577064,18.50843910036594,8.093900152116735,17.693359869933893,0.12062778165291611,2.012083531795544,0.620261970381284
2024-10-04,43.98779009317232,0.0,8.936076329302331,18.56745671004191,8.089702561829707,17.684183888745704,0.12056522268936386,2.001465674495069,0.6127595197235884
2024-10-07,43.99059797418139,0.0,8.936646747569933,18.569439844941645,8.090218953358907,17.685312726634507,0.12057291875225826,2.0015934344358577,0.6056174001254981
2024-10-09,43.989250146561105,0.0,8.936372937713424,18.569541123975867,8.089971077197598,17.684770866462923,0.12056922451945315,2.0039257789513742,0.6055988446182577
2024-10-10,43.9853896391487,0.0,8.93558867942643,18.567911456479486,8.089261099346064,17.683218846621962,0.12055864333465427,2.001356452678713,0.6167151829639849
2024-10-14,43.987495286460764,0.0,8.936016439608592,18.568800330561757,8.089648344543395,17.68406536912724,0.12056441465975486,2.0030479778688,0.610361837169694
2024-10-15,44.00399650119177,0.0,8.939368645164956,18.575766122988817,8.092683048464641,17.690699267194695,0.12060964249739968,2.004597547624209,0.5722792248735066
2024-10-16,44.00434772537597,0.0,8.939439996012819,18.575914388119745,8.092747641370462,17.690840468038076,0.1206106051604908,2.0054117118912576,0.5706874640311754
2024-10-17,43.99872881114586,0.0,8.938298519108846,18.573542430004508,8.09171427859534,17.688581524992976,0.12059520439486944,2.0059537032799697,0.5825855284776302
2024-10-18,43.99837767665119,0.0,8.938227186481324,18.573394202734956,8.091649702184135,17.68844036020701,0.12059424197760653,2.0067357506449004,0.582580879118872
2024-10-21,44.01629268452616,0.0,8.941866602725508,18.57217462078528,8.094944413848314,17.695642638224577,0.12064334485159388,1.9756176039680668,0.5828180910705018
2024-10-22,44.022970633710436,0.0,8.94322322153967,18.574992305574135,8.08020250006192,17.698327339618398,0.1206616483041839,1.9767158376444733,0.5829065135467821
2024-10-23,44.031760496722924,0.0,8.945008873572595,18.578701088408952,8.081815836737443,17.701861082812602,0.12068574025763883,1.9787078423698492,0.5614590391179942
2024-10-24,39.31999892498219,0.0,18.685791204051913,16.590626824429926,7.216994878868649,15.807615932099248,0.10777137056657575,1.7698225742973643,0.5013782907041411
2024-10-25,39.30205962531689,0.0,18.677266025591656,16.583057540747944,7.21370220752189,15.800403888178776,0.10772220111172348,1.7440645667782733,0.5717239447528438
2024-10-28,39.279938363177976,0.0,18.666753479894833,16.573723725512284,7.222466444392799,15.791510591500607,0.10766156940255375,1.7865436776122405,0.5714021485067046
2024-10-29,39.27350267530285,0.0,18.663695089173142,16.571008260130444,7.221283103948245,15.788923285168707,0.10764392995896771,1.8026351272521113,0.571308529065529
2024-10-30,39.25672384650733,0.0,18.655721393850317,16.63513366743561,7.218197953283512,15.782177779353814,0.10759794121468402,1.7733829695811463,0.5710644487735861
2024-10-31,39.2318616394214,0.0,18.6439062864449,16.61748225102434,7.213626498645487,15.772182554745887,0.10752979690628583,1.772259844411436,0.6411511284002617
2024-11-01,39.26399291174659,0.0,18.65917582515813,16.54563025493802,7.219534528185621,15.78581230636329,0.10761786484502461,1.7765600714172405,0.6416762373460868
2024-11-04,39.26734877296006,0.0,18.660770609584862,16.547044396361432,7.220151575869921,15.78716150677093,0.10762706285551026,1.7681649947104088,0.6417310808868687
2024-11-05,39.282457250013906,0.0,18.66795051434981,16.499972235698714,7.222929596230805,15.793235763750932,0.10766847336730534,1.7830956565143448,0.6426905100741804
2024-11-06,39.2511340890878,0.0,18.653065009239985,16.486815439464564,7.217170155453953,15.780642507116719,0.10758262036436085,1.8215429930568998,0.6820471862157216
2024-11-07,39.24889863181232,0.0,18.652002667199362,16.485876471142273,7.216759118272307,15.779743757235398,0.10757649324582046,1.8214392513018924,0.6877036097906329
2024-11-08,39.24610466826671,0.0,18.650674909801797,16.484702911132096,7.216245387630256,15.785739042044572,0.10756883532901332,1.8213095907242436,0.6876546550713181
2024-11-11,39.27350267530285,0.0,18.663695089173142,16.41072843589136,7.221283103948245,15.810293928400585,0.10764392995896771,1.8225810609351971,0.690271776389648
2024-11-14,39.27630054132397,0.0,18.66502470111915,16.41189754524869,7.221797552144844,15.811420262471982,0.10765159857198912,1.8155868473871444,0.6903209517322312
2024-11-18,39.261476392234975,0.0,18.657979915711522,16.405703163071884,7.219071811631404,15.805452519888053,0.10761096736882321,1.8198865425190176,0.7228186875743203
2024-11-19,39.24359044115659,0.0,18.649480089758466,16.398229383908568,7.215783092583648,15.798252190799092,0.10756194413600771,1.8439709029359541,0.7431319547216733
2024-11-20,39.232978366096205,0.0,18.644436981308786,16.393795048540085,7.213831833003748,15.793980098562194,0.10753285771929658,1.8655324763210084,0.7479123384486844
2024-11-21,39.15190208182928,0.0,18.60590761811367,16.359916713452535,7.198924204149043,15.761341301470924,0.10731063741118918,2.0562581559342243,0.7584392876391374
2024-11-25,39.151346015930734,0.0,18.605643362478876,16.359684357135123,7.198821959403749,15.761117446589115,0.10730911330168638,2.055518812289923,0.7605589328707968
2024-11-26,39.13939441844949,0.0,18.599963681370152,16.354690292249664,7.196624399647749,15.756306104177042,0.10727635541571924,2.0548913310929904,0.790853417597189
2024-11-27,39.13828301288829,0.0,18.599435515224997,16.354225883077966,7.1964200436913375,15.755858686773466,0.10727330918723853,2.057672588700195,0.7908309604565132
2024-11-28,39.005922961307725,0.0,18.536534895814743,16.349858336053185,7.172082784750655,15.70257463576411,0.10691052626360939,2.221929157876072,0.9041867021698948
2024-11-29,39.000956180188,0.0,18.534174564240562,16.347776442803944,7.171169534591193,15.700575163752916,0.10689691291612181,2.234379633068349,0.9040715684389099
2024-12-02,38.994335772619515,0.0,18.531028390362316,16.34500140974091,7.169952229434819,15.697909993028295,0.10687876717815456,2.20570870099987,0.9491847366361156
2024-12-03,38.99985262281931,0.0,18.533650127741662,16.347313871858972,7.170966621694765,15.700130905788201,0.10689388819858942,2.1777251117464327,0.9634668501520666
2024-12-04,31.089413944828237,20.30073393339254,14.774423029302348,13.031546882074252,5.716461337496678,6.888946917534332,5.711899085890714,1.7078161594249253,0.778758710055975
2024-12-05,31.089063316604555,20.300504980531247,14.774256402497743,13.031399911528482,5.716396866912316,6.888869223589215,5.711834666759691,1.7089247044069267,0.7787499271698237
2024-12-06,31.096954365066647,20.305657669339368,14.778006414908093,13.03470755084793,5.717847806885836,6.890617761341504,5.71328444875228,1.6687471495686275,0.7941768332897176
2024-12-09,31.10362103736674,20.310010866245086,14.781174574878369,13.037501976396776,5.719073618814002,6.8920949957362545,5.714509282371994,1.6262282117299294,0.8157854364608443
2024-12-10,31.097655985463046,20.306115812713017,14.778339841474475,13.03500164449361,5.717976814974465,6.890773229877374,5.713413353880821,1.6146351582601497,0.8460881588630423
2024-12-11,31.097375333505273,20.305932552882748,14.778206469042447,13.034658383970035,5.717925211040446,6.890711041621176,5.713361791131395,1.6157486937697005,0.8460805230367812
2024-12-20,31.092114047082216,20.302497043419258,14.775706181599574,13.032453083025846,5.716957809709681,6.889545219616597,5.712395161874124,1.6154753293273827,0.8628561243453187
2024-12-23,31.01428016861415,20.251673156530035,14.738717686141303,12.999828528520837,5.70264636730682,6.872298401837919,5.698095141292776,1.7104394384062298,1.0120211113499316
2024-12-27,30.984474514701215,20.232210690918077,14.724553336168157,12.992955361733689,5.810691135234012,6.865693916851069,5.692619100874588,1.6683312333975286,1.0284707101216688
2024-12-30,30.778287389191444,20.097574831171954,14.626568349352922,12.967902602592451,5.841806960760542,6.856293236313989,5.654737394393671,1.9430614479760813,1.2337677882469449
2025-01-02,30.726826165176526,20.063971733395086,14.602112761526422,12.950121627824515,5.832039473282821,6.844829530173216,5.645282686790265,2.0412471775753196,1.2935688442558333
2025-01-03,30.722031896446587,20.0608411766704,14.599834411910125,12.948101036344115,5.83112950736808,6.84376153987699,5.644401860306219,2.0565315607704835,1.293367010307
2025-01-06,30.724600068622394,20.062518139128706,14.601054867921444,12.949183417643734,5.831616953791052,6.823713825775803,5.644873697450832,2.0689639018627637,1.2934751278032701
2025-01-07,30.726997416734193,20.06408355706324,14.602194144307134,12.95019380346963,5.832071977318183,6.808640861315081,5.645314149963467,2.0691253368917772,1.3013787529372962
2025-01-08,30.7343630399588,20.06889315423357,14.605694462247767,12.953298117469087,5.833469993669118,6.810272972730849,5.6466673982633,2.0456501526737423,1.3016907087537608
2025-01-09,30.713987736389797,20.055588509208725,14.596011637257462,12.944710746355517,5.829602702786038,6.805758111660627,5.642923947903088,2.110588853744237,1.3008277546945104
2025-01-10,30.71758141489812,20.057935105750204,14.597719438073762,12.946782502200227,5.830284793243482,6.806554416812164,5.643584196083485,2.0985781753850365,1.3009799575535204
2025-01-13,30.72186070023321,20.06072938914091,14.599753055430329,12.944685429126205,5.8310970138372245,6.807502642133192,5.644370407301142,2.088840164918788,1.3011611978790008
2025-01-14,30.709539584967626,20.052683959812036,14.593897770752093,12.939493915408814,5.828758430926075,6.804772468152426,5.642106711782547,2.1281077958050187,1.3006393623933639
2025-01-15,30.71159241782315,20.054024416524523,14.594873325359515,12.940358878498536,5.829148064472381,6.805227345063177,5.6424838682684095,2.125464771721717,1.2968269122685858
2025-01-17,30.716725700883163,20.057376342482055,14.597312782584163,12.91967866917543,5.830122376276424,6.806364803446144,5.643426980122178,2.0829195327127623,1.3460728123176846
2025-01-20,30.71415884487069,20.055700239450744,14.596092952044707,12.918599030831349,5.829635179665016,6.805796026728568,5.642955384789525,2.0911020144384875,1.3459603271809166
2025-01-21,30.71415884487069,20.055700239450744,14.596092952044707,12.918599030831349,5.829635179665016,6.805796026728568,5.642955384789525,2.0938875283606335,1.3431748132587706
2025-01-22,30.723915180727264,20.062070921726733,14.600729393034456,12.922702616789145,5.831486960110034,6.807957884135879,5.644747866499207,2.0683605024476783,1.3380286745296077
2025-01-23,30.732135851247584,20.067438846811562,14.60463604962397,12.926160290715782,5.833047266882808,6.809779461182701,5.646258208267429,2.04215733995721,1.33838668531096
2025-01-24,30.732135851247584,20.067438846811562,14.60463604962397,12.926160290715782,5.833047266882808,6.809779461182701,5.646258208267429,2.0449444842414892,1.3355995410266805
2025-01-27,30.564994933327917,19.95829934002988,14.525206741910635,12.85585960264697,5.801323442701678,6.772743545570401,5.61555026189139,2.4252272003316917,1.480794931589439
2025-02-03,30.556694065910296,19.95287904805652,14.521261973863355,12.852368197320912,5.799747914328464,6.770904198096337,5.614025185957217,2.451726640429152,1.480392776037749
2025-02-04,30.55550859575173,19.95210496095672,14.520698610474058,12.868496334067572,5.79952290870237,6.77064151572448,5.613807385585454,2.438884345662191,1.4803353430754278
2025-02-05,30.558049001589566,19.95376379257987,14.52190587126646,12.869566229635138,5.800005084994994,6.771204431480851,5.614274121362741,2.4307730479242444,1.4804584191661343
2025-02-06,30.56008163042402,19.955091056491206,14.522871824446376,12.88150843588642,5.800390883760325,6.771654831484159,5.6146475658671005,2.413196876865727,1.480556894774667
2025-02-07,30.298254325730834,19.78412332906777,14.398445311710434,12.77114450836363,5.750695312602231,6.7136378355126896,5.566543373713713,3.2289502817677103,1.4882057215309867
2025-02-10,30.291595518380056,19.779775267808667,14.39528088934964,12.768337726493764,5.749431451925377,6.732491557342205,5.5653199850809285,3.229888952918646,1.4878786507007185
2025-02-11,30.2916687493401,19.779823086086555,14.39531569042966,12.768126840990208,5.749445351371006,6.732507833368998,5.565333439430839,3.2298967612847895,1.4878822476978444
2025-02-12,30.290004496756147,19.77873636412503,14.39452479833544,12.767425348171729,5.749129471471437,6.732137943098147,5.565027674811737,3.235213401173366,1.487800502056961
2025-02-13,30.28667654014152,19.776563278395745,14.39294327483246,12.766022593753396,5.748497815789279,6.731398284475756,5.56441624635642,3.2458449285361004,1.4876370377193244
2025-02-14,30.285511928085562,19.775802811198595,14.392389823705646,12.76553170252604,5.748276769090708,6.731139442354694,5.564202278137217,3.2495654112147117,1.4875798336868278
2025-02-17,30.28517919823449,19.77558554559847,14.39223170263,12.765391454823696,5.748213616013493,6.7310654911192165,5.564141147382692,3.2506283537123695,1.487563490485574
2025-02-18,30.257089911508356,19.757243831688452,14.37888301083993,12.832580621034614,5.742882189068108,6.724822476101379,5.5589804463331625,3.2613337274201,1.4861837860058982
2025-02-19,30.254931355195396,19.755834339780137,14.377857213951101,12.83166513815136,5.742472488907251,6.7243427238168145,5.5585838658169555,3.268235113488634,1.4860777608923503
2025-02-20,30.260245278687016,19.759304220143182,14.38038251577087,12.833918869485725,5.7434810867817765,6.725523775670685,5.5595601658137355,3.2512453146429094,1.4863387730041038
2025-02-21,30.25958093617002,19.758870418441354,14.380066804532317,12.83363710977472,5.743354992672283,6.72537612150093,5.559438109559403,3.25336936587288,1.4863061414760885
2025-02-25,30.26124184715991,19.75995495841218,14.380856108622197,12.834341532250393,5.743670238327742,6.725745269082149,5.559743260244511,3.2480590629181343,1.4863877229827829
2025-02-28,30.254101223234475,19.755292281055638,14.37746271565716,12.831313064130171,5.742314927487204,6.72415822193361,5.558431349915653,3.2472926314420882,1.5096335851440017
2025-03-03,30.255097387054263,19.75594275509466,14.377936116207781,12.831735555274118,5.742504002228852,6.724379625408458,5.558614370001581,3.2441068965284656,1.5096832922018173
2025-03-04,30.2547653251588,19.75572592565551,14.377778312560402,12.831594721801462,5.742440975931522,6.704001326539924,5.5585533619671255,3.2654733275664136,1.509666722818842
2025-03-05,30.131741941829294,19.675394241790706,14.319314698192123,12.88872601937604,5.719090785975111,6.698602742750722,5.535950904679574,3.5276506220962602,1.503528043310173
2025-03-06,30.11988952780971,19.667654864525282,14.313682151404514,12.925176803790189,5.716841163900762,6.695967826614342,5.5337733212447695,3.5240777148129525,1.502936625897474
2025-03-10,30.120547750629147,19.668084670193217,14.313994954418396,12.924912927517965,5.716966096474159,6.674260729049865,5.533894253158357,3.5072183217457074,1.5401202968131855
2025-03-11,30.103443301890398,19.65691582463251,14.305866516815883,12.917573303004765,5.713719623191273,6.670470640255523,5.530751740234539,3.5292518094440823,1.5720072405310277
