date,SILVERBRICKS SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,FULBRIGHT SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,IMPERIUM INTERNATIONAL SECURITIES LTD,CMB WING LUNG BANK LTD
2024-03-19,32.599292329417224,15.398190103317091,7.829078797529234,13.328969085236908,7.110787115145553,8.009406074661882,8.473738068957264,4.756052666829179,0.0,2.4944857589056673
2024-03-20,32.49333598267396,15.6986313327786,7.793147488259428,13.285646400319262,7.087675170948225,7.968395199660798,8.446196172649415,4.740594234161271,0.0,2.486378018549039
2024-03-21,32.52196064932959,15.961630659906842,7.7724252993444365,13.229405814144595,7.06882885191195,7.89641662063911,8.42373750970657,4.6458279225372285,0.0,2.4797666724796783
2024-03-22,32.555208615684634,15.953766001059922,7.768595648433764,13.222887384687567,7.065345878990692,7.892525876381352,8.419586942440514,4.643538817341727,0.0,2.4785448349798287
2024-03-25,32.5751501685651,15.956068342290894,7.773354268252763,13.251903201883916,7.069673726191058,7.822659714641554,8.424744324174002,4.646383197052872,0.0,2.4800630569478352
2024-03-26,32.607302572111635,15.926952684029509,7.77654027764821,13.264983127449929,7.078147141174804,7.822903412588143,8.389690568770474,4.650969281439603,0.0,2.482510934787698
2024-03-27,32.75425340144275,16.317202817423,7.963311741406676,12.427933981636944,7.110046118105602,7.777038447818496,8.42750025830814,4.729014405196796,0.0,2.493698828661589
2024-03-28,32.70119876509285,16.63722519219947,7.890421142717156,12.406303686097,7.055035365014542,7.684952236480706,8.413849574347699,4.72135444920616,0.0,2.4896595888444173
2024-04-02,32.52121842979518,17.22132529269765,7.772416949614364,12.321615125842307,7.001290570234087,7.623265894130285,8.367541563488118,4.695369134021496,0.0,2.4759570401765196
2024-04-03,32.40618082647058,17.830713361406488,7.744923508067784,12.20371654667906,6.976524841080442,7.557657172974803,8.33645671785688,4.530133727229056,0.0,2.4136932982349038
2024-04-05,32.493108855009915,17.877053145128915,7.703108345045963,12.020366011054504,7.150225157579905,7.449768625092176,8.358818863873632,4.527383082269227,0.0,2.420167914945762
2024-04-08,32.45117239960139,17.74932917167726,8.08463289211562,11.70554955422146,7.206159268427381,7.399396710096956,8.337324120587702,4.652491441868338,0.0,2.4139444414038915
2024-04-09,32.430925903054856,17.760537624367956,8.073646870896608,11.698246386073743,7.206119773821425,7.36804132970394,8.332122410093666,4.717921336148597,0.0,2.4124383658392072
2024-04-10,32.43140766889302,17.759315945910785,8.073766806024684,11.698420165123164,7.20622682171587,7.368150782965234,8.332246184911215,4.717991421515069,0.0,2.4124742029409547
2024-04-11,32.447796228164286,17.76829025886593,8.073387928578816,11.68649655420015,7.209868343434432,7.343635107121463,8.33645671785688,4.720375563543136,0.0,2.4136932982349038
2024-04-12,32.403007953213816,17.887733013622018,8.096380981522412,11.668881260628632,7.199916432880883,7.274130042750376,8.324949757169424,4.73463892411668,0.0,2.4103616340957643
2024-04-15,32.378018900280594,17.873938074961444,8.090137089189735,11.659882272265754,7.194363889946728,7.268520266616512,8.318529593632489,4.730987592028461,0.0,2.4856223210782757
2024-04-16,32.374177851159196,17.898509725890033,8.080279991414647,11.65701615204818,7.1979590894341525,7.2587606383803776,8.317542754972427,4.73042634843324,0.0,2.4853274482677463
2024-04-17,32.34444059213679,17.833178577630893,8.179528032491497,11.64630861500012,7.23579331836415,7.241722402078338,8.309902686876438,4.726081221454062,0.0,2.483044553967714
2024-04-18,32.224133208281025,17.762418777967433,8.591909565111221,11.602989364600464,7.160170640844276,7.1823138855265976,8.278993429085869,4.7232624305713635,0.0,2.4738086980117515
2024-04-22,32.254126071468434,17.57063882871548,8.744691097886733,11.613788937402875,7.1668350254854785,7.159451013641038,8.286699166759028,4.727658643898893,0.0,2.4761112147420454
2024-04-23,32.29277046155609,17.597607257911758,9.051000992784907,11.626224514347012,7.175421770877527,7.157674768113768,8.296627646434148,4.733322957494967,0.0,2.069349630479831
2024-04-24,32.08506323296421,16.955092365580693,10.439017652533995,11.613684182436971,7.167682184351368,7.132223508395881,6.985941325007889,4.728217478854747,0.0,2.893078069874248
2024-04-25,32.06611128947948,17.252229964797657,10.432851553650211,11.580243720272465,7.163448391614605,7.111767013175163,6.77655425048844,4.725424624441709,0.0,2.891369192080271
2024-04-26,32.06516427999901,17.2827301374045,10.432543439914795,11.579901720567847,7.148470317427817,7.098267116880015,6.776354118297098,4.725285068326588,0.0,2.891283801182331
2024-04-30,32.77713427041918,15.46571126830274,10.664186034604612,11.837020082571744,7.307193856124688,7.236253245331434,6.926815245973186,4.8302045733524075,0.0,2.955481423320004
2024-05-02,32.794459702366765,15.487478309601624,10.671333177537305,11.701314670189506,7.311056313679323,7.238567968101141,6.930476641907543,4.908269576421772,0.0,2.9570436401950246
2024-05-03,32.79396443585006,15.488754629523216,10.671172017571278,11.701137955298934,7.310945901084427,7.238458650235377,6.930371976880073,4.90819545104821,0.0,2.9569989825084297
2024-05-06,32.798917774281406,15.491094116220847,10.67278383631206,11.70290534443049,7.312050177128033,7.238041535405472,6.93141876943618,4.8953428267035655,0.0,2.957445620081944
2024-05-07,32.798917774281406,15.491094116220847,10.67278383631206,11.701394902336476,7.296945756187881,7.194238714679028,6.93141876943618,4.955760510464176,0.0,2.957445620081944
2024-05-08,32.79941319042482,15.506432752848578,10.672945044966692,11.69855071798288,7.2970559739929355,7.180753196951846,6.931523466084369,4.955835365487647,0.0,2.9574902912602297
2024-05-09,32.794459702366765,15.50409091432182,10.671333177537305,11.714906801324213,7.295953945751872,7.176648259598589,6.930476641907543,4.955086916996873,0.0,2.9570436401950246
2024-05-10,32.789507710270755,15.501749783034393,10.669721796894702,11.713137840151742,7.294852250325263,7.155934465741239,6.929430133873449,4.989068895689231,0.0,2.9565971240192233
2024-05-13,32.807341884611205,15.510181166349307,10.675525045920924,11.665118720571108,7.2988199118092245,7.1598265700069845,6.933199042701828,4.991782444342306,0.0,2.958205213687117
2024-05-14,32.794962425011846,15.53071494408202,10.681334611143036,11.671466817525527,7.293721978313776,7.136513170375814,6.936972053571383,4.994498946393517,0.0,2.9598150535830827
2024-05-16,32.80190433503901,15.534002425384852,10.683595594487965,11.673937388202885,7.295265884999212,7.116856188854522,6.938440444821013,4.995556162494798,0.0,2.9604415757157425
2024-05-17,32.74187898557167,15.548578016405218,10.693620037368042,11.684891071117839,7.302111050141637,7.120507169976892,6.944950799813466,5.000243504594398,0.0,2.9632193650108443
2024-05-20,32.76667337808467,15.486140154460351,10.712319737163625,11.649818099570565,7.30764070858398,7.091064956035567,6.950209992060495,5.07066965644335,0.0,2.9654633175973952
2024-05-21,32.71004079177874,15.523670246803011,10.737710581846262,11.659428502750192,7.314620013752396,7.0841935654932575,6.956847926033107,5.030032995985585,0.0,2.9834553755574538
2024-05-22,32.8454239396289,15.573485544687676,10.772167784474883,11.670989069329417,7.338092554015434,7.103884973262424,6.979172379352709,4.7085460201516645,0.0,3.0082377350968965
2024-05-23,32.8399300393034,15.669719238470806,10.770365974389977,11.673598699052922,7.3627152404343175,7.0935731767981345,6.978005005855654,4.602837470630871,0.0,3.0092551550639226
2024-05-24,32.87392179911946,15.629618352057975,10.781514100859626,11.685681738288768,7.370336196013315,7.053728350474617,6.985227757849051,4.607601748313157,0.0,3.0123699570240294
2024-05-27,32.891945940362696,15.653417795386526,10.787425398396845,11.625076671744052,7.374377210085773,7.0545497699032875,6.9890576243460565,4.6101280080399905,0.0,3.0140215817347675
2024-05-28,32.90848544120295,15.626242347217328,10.786754712428227,11.630922265851767,7.378085367647618,7.048954495437548,6.99257202646322,4.612446180889991,0.0,3.0155371628613454
2024-05-29,32.869418849909586,15.668570363721775,10.804388636431364,11.609505073770734,7.369326634399305,7.029932768059409,6.984270946976127,4.6526293930934886,0.0,3.0119573336382124
2024-05-30,32.86491713412569,15.674033188350048,10.804430644396636,11.607915064148948,7.368317349319509,7.033535217924301,6.983314398188191,4.651992180270495,0.0,3.0115448232761888
2024-05-31,32.85441792444067,15.699451167267886,10.800979000736627,11.627025704595779,7.365963425572781,7.009990540472167,6.98108346963104,4.650506028908714,0.0,3.0105827383743358
2024-06-03,33.01412778146134,15.849144031572814,11.018579299727707,11.367113717088682,7.374254514690129,7.045595731077081,7.015019479252281,4.290947848825703,0.0,3.0252175963042633
2024-06-04,33.00958634319419,15.846963816190993,11.030819623982485,11.360964703486463,7.373240108922198,7.033927389664216,7.014054490017406,4.29035758410958,0.0,3.0400859404324736
2024-06-05,33.01614659960495,15.869987000400013,11.033011866090636,11.343348766300752,7.374705451298494,7.015451506098609,7.015448448592203,4.291210240836416,0.0,3.0406901207779238
2024-06-06,33.03230603757538,15.877754414133499,11.038411868490652,11.33360564576912,7.378314930524997,6.98523612030214,7.018882092906138,4.2933105327495165,0.0,3.0421783575485533
2024-06-07,33.05404520771764,15.826983536110854,11.045676451031044,11.341064500781494,7.383170735731433,6.983711200970978,7.025031856759386,4.296136039634771,0.0,3.044180471262401
2024-06-11,33.059104930273,15.806445104779465,11.056551713327725,11.32749310239861,7.384300908914986,6.9985569079936,7.026107208109407,4.2967936673557965,0.0,3.04464645684741
2024-06-12,33.071254586755785,15.795409827871836,11.060615141708025,11.331656105307959,7.387014736757513,6.981222006406919,7.028689395049126,4.298372795621546,0.0,3.045765404521288
2024-06-13,32.97481011540736,15.99974788831269,11.023778963032505,11.29861001751254,7.365472260064932,6.945594536065484,7.008191889240886,4.346911178359217,0.0,3.036883152004384
2024-06-14,32.97481011540736,16.02112363699447,11.02530580222406,11.29861001751254,7.366999099256486,6.936433500916149,7.008191889240886,4.346911178359217,0.0,3.0216147600888266
2024-06-18,32.961725029472326,16.01476612412837,11.020930733091678,11.278864162518696,7.36407572180686,6.932154747481493,7.0054108939053865,4.410814266533022,0.0,3.0112583210621633
2024-06-19,33.065178642429785,16.098712559240276,11.05552100715873,10.9468183355747,7.387188597083627,6.943194831533978,7.027398064375927,4.4552785114017315,0.0,3.0207094512012427
2024-06-20,33.08746802714839,16.109564773334977,11.06297358328596,10.954197634745135,7.392168333936401,6.8804648232217716,7.032135264822401,4.458281834560607,0.0,3.0227457249443566
2024-06-21,33.074799918930154,16.10799135553112,11.058737932904565,10.950003631113091,7.389338114702191,6.926837527766683,7.02944289046281,4.456574904411062,0.0,3.006273724178322
2024-06-26,32.95971286100578,16.051941996541093,11.447577193007676,10.837121136854755,7.363626177344626,6.898156486808304,7.004983244354785,4.441067808512511,0.0,2.9958130955704667
2024-06-27,32.962731205839574,16.051885702026635,11.44862552542567,10.845744965161288,7.364300514621899,6.883525398869594,7.0056247382620755,4.441474507264192,0.0,2.9960874425290753
2024-06-28,32.96725975977145,16.054090975298926,11.450198384113078,10.847234997667982,7.365312252145793,6.870732679281394,7.00658719945061,4.442084695076531,0.0,2.996499057194237
2024-07-02,32.971789558176575,16.047136658612718,11.4517716750313,10.848725439644369,7.366324267701109,6.867096640159197,7.007549925129138,4.442695050572068,0.0,2.996910784973529
2024-07-03,32.97481011540736,16.048606742442477,11.45282077585967,10.84971929519515,7.366999099256486,6.858564702146806,7.008191889240886,4.443102047427229,0.0,2.9971853330239346
2024-07-04,32.975313595418875,16.048851782601286,11.452995644685782,10.84988495549089,7.3671115832034255,6.861723148008157,7.008298894695073,4.438589299973546,0.0,2.997231095922969
2024-07-05,32.986897880645444,16.054489772246804,11.457019102047688,10.826203358927346,7.369699662362366,6.856496688858855,7.010760922330209,4.440148584142465,0.0,2.9982840284388232
2024-07-08,32.992441068624395,16.06329822485507,11.45894436373161,10.80052481690208,7.370938082256369,6.862231835724721,7.01193902540036,4.440894716086895,0.0,2.998787866418498
2024-07-12,33.00101147900467,16.05219044630468,11.422191678831746,10.801802405038345,7.372852822791061,6.880823006576951,7.01376050914217,4.4558007940432605,0.0,2.9995668582671198
2024-07-15,32.99647364834161,16.049983176928627,11.420621061165303,10.785038671674362,7.371839012725428,6.879876853467488,7.012796076354346,4.484217098932463,0.0,2.9991544004103665
2024-07-16,32.99697779012021,16.050228399104537,11.42079555290875,10.762285468185851,7.371951644519695,6.889149162495873,7.012903222455004,4.496508536750562,0.0,2.999200223459515
2024-07-17,32.997986119894485,16.05071886593703,11.421144552392128,10.762614344755873,7.3721769184337145,6.886303858183335,7.013117524478912,4.496645942165891,0.0,2.9992918737586285
2024-07-18,33.01968012552774,16.17593991919552,11.260472353957942,10.76051655494311,7.377023639897769,6.887773316432483,7.017728188006375,4.4996021911335,0.0,3.001263710905559
2024-07-19,32.98085289045905,16.21342233138476,11.24723137144662,10.747863461268338,7.368349133364553,6.879674110363851,7.009476170392394,4.555395951259371,0.0,2.997734580061061
2024-07-22,33.04393040755269,16.305632893111337,11.000985314954539,10.76841928326148,7.382441466572412,6.908132225172513,7.022882141257486,4.56410837197627,0.0,3.0034678961412737
2024-07-23,33.056574875381855,16.342484849336433,11.005194911185628,10.68835550275511,7.385266404237921,6.926081917038218,7.025569491285401,4.56585485675476,0.0,3.0046171920246714
2024-07-24,33.057080855379084,16.342734995350348,11.005363362046362,10.688519103917907,7.385379446714005,6.924657282423431,7.025677028065758,4.565924743947747,0.0,3.004663182155356
2024-07-25,33.05303344905558,16.36063003699645,11.00401589953269,10.650479366460083,7.384475203789324,6.937583599528997,7.024816825988185,4.55006109447993,0.0,3.034904524168752
2024-07-26,33.057080855379084,16.36875602138022,11.005363362046362,10.644130294808123,7.385379446714005,6.943025065503342,7.025677028065758,4.550618258047821,0.0,3.0199696680552814
2024-07-29,33.05961098772629,16.37000885792905,11.006205693707674,10.644944978309203,7.385944711006888,6.9359026440335,7.02621476135163,4.550966554574814,0.0,3.0202008113609513
2024-07-30,33.06315377313545,16.371763126258195,11.007385310919462,10.646085728445808,7.3867362150921805,6.925929411512841,7.026967715497018,4.551454252325192,0.0,3.02052446681386
2024-07-31,33.05758680026578,16.36900654829295,11.0055319542853,10.644293205239311,7.385492481345941,6.926293937632195,7.025784557384014,4.56599462629118,0.0,3.0200158892633246
2024-08-01,33.04443594997618,16.40227632932987,11.001153773144532,10.640058730798497,7.382554411288863,6.9235385442882755,7.022989585039562,4.564178198730503,0.0,3.0188144774037156
2024-08-02,33.032305987052425,16.403902883260248,10.99711546583044,10.633093971508181,7.379844420674191,6.937821565153776,7.020411583605085,4.577797792969504,0.0,3.017706329946151
2024-08-05,33.0328112243739,16.411801409169886,10.997283669441902,10.633256607320508,7.379957297226905,6.928750531886524,7.020518962543315,4.577867811523342,0.0,3.0177524865137166
2024-08-06,33.0328112243739,16.431685231939618,10.997283669441902,10.595018486609487,7.379957297226905,6.928750531886524,7.020518962543315,4.577867811523342,0.0,3.036106784455007
2024-08-07,33.02927488765348,16.440631660936255,10.99610635220417,10.593884233981901,7.379167233862087,6.9280087725864705,7.019767378948597,4.5773777266216005,0.0,3.035781753205439
2024-08-09,33.03483232822388,16.449516402802622,10.982660351225075,10.58954826637554,7.380408837969374,6.927644847249942,7.0209485111459955,4.578147907159034,0.0,3.0362925478485403
2024-08-12,33.03129555877372,16.496697836294732,10.981484527560353,10.5884145300082,7.3796186779271356,6.936079888836668,7.020196835582499,4.5302446681907105,0.0,3.0359674768259826
2024-08-13,33.03331647715108,16.499236684312603,10.98215639596627,10.58906234963346,7.380070177232623,6.928856510467178,7.02062634476637,4.530521837298037,0.0,3.0361532231723847
2024-08-14,33.039380716279744,16.525213040890993,10.984172494549032,10.558879874859253,7.381425006693116,6.920949532254854,7.021915187714281,4.531353548150261,0.0,3.0367105986084635
2024-08-15,33.06821628486187,16.53963564517849,10.993759080387438,10.525222683295402,7.387867245693965,6.9101470788707475,7.028043659634259,4.507747393020318,0.0,3.039360929057517
2024-08-16,50.517546531189275,12.236097261504227,8.13323269405759,7.760553817678714,5.465577604772996,5.112158064558702,5.1993784882710985,3.3269225751747746,0.0,2.248532962792621
2024-08-19,50.49238035290158,12.248116807036052,8.308068252435037,7.745365786368426,5.462854833975684,5.084703002092117,5.196788329108474,3.2143098183745007,0.0,2.247412817708131
2024-08-20,50.49352372612509,12.248394159157257,8.308256384242501,7.744408952545354,5.462978537431481,5.083685918968793,5.196906007629119,3.214382604718752,0.0,2.247463709181656
2024-08-21,50.42387259013429,12.262026501465048,8.599813259229673,7.645534642960502,5.455442864874952,4.980567198064226,5.189737357466535,3.198642044503884,0.0,2.244363541300887
2024-08-22,50.42957446914396,12.28715965999604,8.600785717158647,7.601167608548996,5.456059760673744,4.976607237066252,5.19032420756321,3.1990037436157555,0.0,2.259317596233397
2024-08-23,50.4124726993783,12.271688754758769,8.631781186303135,7.609893947774136,5.454209491683038,4.959093875322792,5.188564055300548,3.2137445771719952,0.0,2.2585514123072974
2024-08-26,50.4187420013327,12.27660650370883,8.632854635784259,7.610840315219434,5.454887777916484,4.943882935254786,5.189209305831433,3.2141442388842623,0.0,2.2588322860678
2024-08-27,50.394813051921176,12.321630429778752,8.628757446254,7.607228178032884,5.452298864974549,4.920066354963091,5.220646788846096,3.1967986505726422,0.0,2.257760234656818
2024-08-28,50.39766054526198,12.39691152996974,8.62924500296628,7.607658014563016,5.452606940027712,4.893222581457798,5.220941774700109,3.1404755826605206,0.0,2.2612780283928395
2024-08-29,50.4044958993208,12.398592903244342,8.630415260635715,7.608689829046574,5.4533464683823105,4.880323514438913,5.221649882679022,3.1409015203387445,0.0,2.261584721913576
2024-08-30,50.415892182329415,12.548358944835403,8.527231668548959,7.6092796448366755,5.454579451246019,4.770639625578674,5.222830479742303,3.085087527968992,0.0,2.366100474913558
2024-09-02,50.45524894776805,12.52081966691203,8.528231557710571,7.597117923855993,5.458837525332117,4.757393308123649,5.226907640836141,3.0874958770220413,0.0,2.3679475524394036
2024-09-03,50.46209987596063,12.522519772218002,8.529389540343299,7.598149477766683,5.4595787386782195,4.74446105086741,5.227617362216243,3.08791510421821,0.0,2.3682690777312985
2024-09-04,50.506676298207594,12.50753379587954,8.536924099360736,7.604861412471125,5.464401536138969,4.736194435841709,5.232235253256381,3.0408120465353643,0.0,2.3703611223085725
2024-09-05,50.511252692268606,12.508667099584642,8.537697627369525,7.605550486572879,5.464896663844251,4.719634264877165,5.232709344447759,3.049015921050512,0.0,2.3705758999846664
2024-09-09,50.518691101686265,12.510509156199687,8.53895490940178,7.6032721347711245,5.465701437763808,4.709001411023218,5.2334799259002684,3.0494649265202427,0.0,2.3709249967336063
2024-09-10,50.52384205324143,12.51631635746373,8.539825552367994,7.604047374302729,5.4662587278025425,4.694753803218901,5.234013538331139,3.049775853936673,0.0,2.3711667393348645
2024-09-11,50.52670414689459,12.517025386471655,8.540309319625575,7.604478131245271,5.466568382487848,4.689354915700304,5.23431003670339,3.0499486187890748,0.0,2.3713010620822934
2024-09-12,50.526131702222976,12.516883574243689,8.540212561789366,7.599860157134926,5.466506448744188,4.680238149797957,5.234250734341586,3.0646424754099546,0.0,2.3712741963153547
2024-09-13,50.52499874751858,12.516883574243689,8.540212561789366,7.599860157134926,5.466506448744188,4.68137110450236,5.234250734341586,3.0646424754099546,0.0,2.3712741963153547
2024-09-16,50.52728855268923,11.384444792252124,9.67360565647379,7.600204584636469,5.466754192139381,4.677051241173005,5.234487951851594,3.064781365748606,0.0,2.371381663035798
2024-09-17,50.529578565418355,11.403089679838995,9.674044086492978,7.582420124948584,5.465868900590552,4.673864043672021,5.2347251908640855,3.064920268676916,0.0,2.3714891394975175
2024-09-19,50.52213678289134,11.434264106373346,9.672619334213378,7.558645607621417,5.46506391054642,4.676574368338193,5.233954242687492,3.0656017707169596,0.0,2.3711398766114544
2024-09-20,50.52499874751858,11.440576605060896,9.673167266192308,7.54774424073239,5.465373494039786,4.672307466867136,5.234250734341586,3.0703072489319694,0.0,2.3712741963153547
2024-09-23,50.52213678289134,11.45352324536159,9.654493085753854,7.534854906518292,5.46506391054642,4.6573152293499485,5.233954242687492,3.0950569244636856,0.0,2.383601672427377
2024-09-24,50.534731853090655,11.449579548639534,9.656899932057215,7.525401601594927,5.466426340324338,4.651677251219753,5.235259057275797,3.095828516120666,0.0,2.384195899677116
2024-09-25,50.5375952449006,11.450228303092258,9.657447109951724,7.520161819014273,5.4667360781984415,4.638341977930841,5.235555696782089,3.1096027774826953,0.0,2.3843309926470813
2024-09-26,50.54332300210142,11.448125935777476,9.624540683756294,7.521014128286242,5.467355659260523,4.62980074684713,5.2361490766549785,3.14508954279601,0.0,2.3846012245199293
2024-09-27,50.54618736760265,11.448774718149437,9.623952691001572,7.521440355374683,5.467665502460438,4.62099568591671,5.236445817033006,3.14980149903349,0.0,2.3847363634280185
2024-09-30,50.54160453862131,11.447736701647864,9.621946797048842,7.51055847161869,5.471703078463111,4.612643428490269,5.2359710485707485,3.1495159186099806,0.0,2.4083200169291863
2024-10-02,50.51703291809514,11.447729102479233,9.618131625932575,7.507580481160798,5.469533508834214,4.6051500937195735,5.233894948387338,3.1935822206718414,0.0,2.4073651007192844
2024-10-03,50.54083560369056,11.438925258989073,9.618349554205926,7.499820264881417,5.469657437892368,4.597324113977239,5.234013538331139,3.193654581072615,0.0,2.407419646959669
2024-10-04,50.56317604864987,11.415646476379143,9.622601130307677,7.499735180123192,5.472075177517723,4.58688881266872,5.2363271168458745,3.1950662645862598,0.0,2.4084837929215333
2024-10-07,50.541408189003775,11.416396528463805,9.639983929810313,7.518031890729961,5.469719404527464,4.579249538636872,5.234072835318327,3.193690762502676,0.0,2.4074469210068066
2024-10-08,50.540067243490064,11.515056400560523,9.636272119627213,7.515137123733245,5.467613326308635,4.574088889848225,5.141459093090557,3.2037858533817585,0.0,2.4065199499597867
2024-10-09,50.53949489383018,11.500203923359969,9.64635519637422,7.51505201727393,5.467551407383745,4.574037089794068,5.14140086775522,3.1924249000444855,0.0,2.4234797041841785
2024-10-10,50.55343547824781,11.450842479445878,9.68420582180549,7.48695856127649,5.47215421407661,4.57693970075872,5.14466351872185,3.2046494341289407,0.0,2.4261507915382117
2024-10-14,50.52881430831939,11.509825678355396,9.679489298093408,7.483312168558758,5.469489096711101,4.57471058202409,5.142157899993456,3.2030886654584783,0.0,2.4091123024859207
2024-10-15,49.86682845831493,12.22806584958247,12.280613997605727,7.17785341083656,5.385626149532665,4.463240680960493,2.847662404579551,3.354137107867551,0.0,2.395971940720054
2024-10-16,49.75335035841396,12.247090443139868,12.366449098519771,7.1615193227942395,5.3733704949999765,4.453084027980257,3.0910545239038685,3.1635621182935303,0.0,2.3905196119545256
2024-10-17,49.79945799361168,12.289703104577525,12.269605470718853,7.1815544988318925,5.377233592408954,4.456094273623613,3.041441923945596,3.188824572242519,0.0,2.396084570039372
2024-10-18,49.81336258698032,12.275264982552283,12.273031288624058,7.179092285310351,5.378734979162204,4.457338467463936,3.0422911302404163,3.184130694682609,0.0,2.396753584983823
2024-10-21,49.80335049723534,12.292896956669978,12.270564506934907,7.177649344851905,5.37765389620516,4.456442577878445,3.0416796539167064,3.1834907097344085,0.0,2.396271856573147
2024-10-22,49.80724360941057,12.288274339677786,12.269290273540516,7.178210419433734,5.378074265711398,4.456790936586944,3.0419174210543702,3.1837395621975073,0.0,2.3964591723871798
2024-10-23,49.80561847033478,12.299632489169413,12.266139798357479,7.1763672179704985,5.376693298342552,4.455646533860407,3.0411363257236523,3.182922050160842,0.0,2.395843816080381
2024-10-24,49.807842735237095,12.295715885875126,12.266687590857169,7.176687706747053,5.37693341563376,4.45584551820207,3.04127213957358,3.1830641960074435,0.0,2.3959508118667046
2024-10-25,49.8167417818665,12.29121269747597,12.268879250219722,7.1668032245299145,5.377894099304467,4.456641633328971,3.041815516300949,3.183632906378122,0.0,2.3963788905953876
2024-10-28,49.81618549829083,12.295542086006888,12.268742248565767,7.163373216032529,5.377834046517952,4.45659186779926,3.0417815495670473,3.1835973560263042,0.0,2.396352131193423
2024-10-29,49.85404110388289,12.256832675750386,12.278065336293716,7.167699196048777,5.3819206935096515,4.459978457566114,3.0440930168439144,3.1625489125067094,0.0,2.394820607597837
2024-10-30,49.865743435706754,12.241825412656935,12.280947389413964,7.161557288065465,5.3865373140607895,4.461025356607437,3.0448075624614215,3.162173492732512,0.0,2.3953827482947236
2024-10-31,49.79005417669431,12.260074472056193,12.262306620344232,7.251133713695866,5.378361300030841,4.454254140930834,3.0401859683096104,3.157373753431677,0.0,2.4062558545064316
2024-11-01,49.71681048304602,12.243153713363233,12.356825812285773,7.240466928428993,5.370449457918935,4.447701707294747,3.0357137006373063,3.1861620668583175,0.0,2.402716130166678
2024-11-04,49.73510119680331,12.247657944786809,12.361371863444031,7.206340884316578,5.3724252353839095,4.449338007733483,3.0368305335517265,3.1873342494215806,0.0,2.403600084558562
2024-11-05,49.73343784853683,12.247248332257211,12.360958447848896,7.194951823811037,5.372245559179638,4.449189203398434,3.0367289693308432,3.201720117444266,0.0,2.4035196981928406
2024-11-07,49.69576510723843,12.225717558275901,12.451851559581598,7.179476051306441,5.368176119665747,4.4435910516079895,3.0344286677670667,3.199294836206687,0.0,2.4016990483501455
2024-11-08,49.70739324350942,12.229692431926264,12.454765124277674,7.184498615256974,5.369432200205235,4.444630791758266,3.035138682996277,3.2056145341337334,0.0,2.3688343759361548
2024-11-12,52.95605744624511,11.507195987098823,11.654456345982553,6.6434265451021615,5.074738183092501,4.162979326462868,2.844944805668651,2.935807580299037,0.0,2.220393780048293
