date,CMB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,CNCB (HONG KONG) CAPITAL LTD,CITIBANK N.A.,CHINA INTERNATIONAL CAPITAL CORPORATION,FOSUN INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL
2024-06-12,10.164596305285995,5.870896442925616,6.252154291587869,2.0048031835220286,2.8962659454669013,0.0,1.576781983311397,3.4614655751290155,1.741662713042475,1.8037012911575434
2024-06-13,10.164596305285995,5.8583282452121646,6.24862906539995,2.00310157216819,2.894963144484409,0.0,1.5645857735961233,3.503806607060002,1.7412795362829188,1.8047358684083459
2024-06-14,30.59245219743761,17.395317465923444,18.748531444741946,6.018022724232263,8.712989571944549,0.0,4.722228582073461,3.1264596860477916,5.240740446170892,5.443257881428044
2024-06-17,30.61420057935649,17.426149026552046,18.75135787091431,5.989063776972448,8.719183695372212,0.0,4.647455143948463,3.1719599122293705,5.244466124126534,5.436163870528128
2024-06-18,10.428226778346382,5.937190655191447,6.404797709647244,2.051275454612622,2.970047336748485,0.0,1.5335934256390626,1.0804762714874347,1.7864416198613793,1.8515437648016453
2024-06-19,30.580620900203858,17.434817441007304,18.963080067485308,5.986975984592494,8.709619918254974,0.0,4.487605498360409,3.1684806968939396,5.238713646960962,5.430085846240753
2024-06-20,10.428266089835247,5.9660059765303695,6.496393478705484,2.03331010420077,2.9742536660571686,0.0,1.4913502824906686,1.1166428412443363,1.7864416198613793,1.8526444864898988
2024-06-21,30.542267449657473,17.50556943913186,19.03329122707143,5.940528981717466,8.696245896848335,0.0,4.352384165084704,3.270419455087834,5.232123659578346,5.4271697258225515
2024-06-24,10.428266089835247,5.973042733037419,6.494034789373512,2.0214380345631784,2.9712266814144717,0.0,1.5087241129295512,1.1480134093595618,1.7864416198613793,1.854256257533413
2024-06-25,10.428266089835247,5.972610306659891,6.488531180932244,2.024543642183608,2.971148058436739,0.0,1.5308717340189004,1.1480134093595618,1.7864416198613793,1.8581087834423002
2024-06-26,10.428266089835247,5.964826631864383,6.479489538493019,2.0172671249059637,2.967570712949915,0.0,1.4932501281245942,1.1881111280030832,1.7864416198613793,1.8544528149777437
2024-06-27,10.428266089835247,5.969229518617398,6.470369273076061,1.990575449507082,2.9678065818831123,0.0,1.482618611141153,1.2254570424259708,1.7864416198613793,1.8544135034888776
2024-06-28,10.428266089835247,5.9711164700829755,6.457278547283618,1.996786664747941,2.963993367463091,0.0,1.4903012947217629,1.250026722967344,1.7864416198613793,1.8496175018472016
2024-07-02,10.428266089835247,5.987705918384511,6.4372689994507235,2.0520507557960412,2.969654221859823,0.0,1.4613187816206923,1.293662475608823,1.7864416198613793,1.8507968465131877
2024-07-03,10.428266089835247,5.9750869304584615,6.442222247047864,2.039434323116768,2.967570712949915,0.0,1.4423134457708848,1.3365119984729783,1.7864416198613793,1.8509934039575187
2024-07-04,10.428305401324115,5.917141795869687,6.513582781015629,2.0107206219765645,2.972677275353634,0.0,1.3445583133256005,1.444225477966359,1.7864416198613793,1.8546100609332088
2024-07-05,10.428305401324115,5.911402318495221,6.4862612962536215,2.009656931710823,2.9760973748849935,0.0,1.3263616148017707,1.481060343033986,1.7864416198613793,1.8537058966892863
2024-07-08,10.428305401324115,5.910301596806968,6.45288584220622,1.9777388331786692,2.9498373003223732,0.0,1.4189606916788535,1.5160475681249017,1.7864416198613793,1.853116224356293
2024-07-09,10.428305401324115,5.907392546630869,6.428001669753917,1.9726479953704967,2.9528642849650706,0.0,1.3943045258619746,1.5427793805539158,1.7864416198613793,1.8491457639808073
2024-07-10,10.428305401324115,5.911598875939553,6.427687177842987,2.064253081251598,2.9475464626201844,0.0,1.383635938144533,1.5785528354221554,1.7864416198613793,1.8485954031366805
2024-07-11,10.428305401324115,5.9092794980964465,6.405751367055649,2.0653538029398515,2.9499444634410223,0.0,1.3521867470515747,1.6170387830221626,1.7864416198613793,1.8456470414717157
2024-07-12,30.346645689525097,17.197533057310142,18.568836202037865,5.98368814387583,8.555734316230353,0.0,3.9740804832350753,4.80400763646628,5.198592560980333,5.370881910339021
2024-07-15,10.428305401324115,5.892333455279406,6.356677931339731,2.0247685038999226,2.937081469103581,0.0,1.3589153014859132,1.6783647056534308,1.7864416198613793,1.8440745819170676
2024-07-16,30.386998937014116,17.148112432856895,18.501965860073703,5.943952188556516,8.556975783447928,0.0,3.998423751739593,4.8905804504092405,5.2055053543860375,5.3674852415159675
2024-07-17,30.375886416884974,17.137604586084894,18.46270698800688,5.954300590904302,8.54915168300614,0.0,4.008615092548156,4.940320433346807,5.203601701999934,5.367812507217922
2024-07-18,30.38377489256408,17.157861308908714,18.457193296879908,5.925723547598027,8.55400621889977,0.0,4.002012569469493,4.941603411464732,5.204953053032349,5.372871701182928
2024-07-19,10.428305401324115,5.8889133557480475,6.332746669377546,2.0294976760105263,2.9349957980617845,0.0,1.3900337650230399,1.6960548756432194,1.7864416198613793,1.8440745819170676
2024-07-22,30.274924078253605,17.089887494341095,18.385591729210283,6.250056164803215,8.520730026283221,0.0,4.025252613107343,4.9238999642387276,5.186306147561462,5.34335178220105
2024-07-23,30.2676866684471,17.10154782586211,18.424326272677526,6.158651387253235,8.518693092519444,0.0,4.04956517417922,5.029406212104988,5.185066328664646,5.265057038291727
2024-07-24,30.28787797589756,17.000721168351713,18.65994511838842,6.003598508237902,8.52437583772529,0.0,4.052578760496239,5.032761284735223,5.18852524078898,5.249616105378675
2024-07-25,30.284593092591262,17.00424303588856,18.68360814741152,5.970753262443708,8.52345132330707,0.0,4.058304068637469,5.032215454699128,5.187962517313888,5.254869097707398
2024-07-26,30.27769314764017,17.01828843833937,18.72066912579892,5.958620146864228,8.521509367384326,0.0,4.036834679155971,5.03106893080451,5.186780508506033,5.248535655506467
2024-07-29,30.25648926265777,16.985041522885684,18.754208348171325,5.954561300829105,8.51554163716058,0.0,4.08156965368683,5.027545604029675,5.183148134771513,5.241894535807515
2024-07-30,30.255287919648122,16.999422134071658,18.750726432618876,5.955444076115326,8.515203525017748,0.0,4.0735379307922495,5.027345983818797,5.1829423363153335,5.2400896616018935
2024-07-31,10.428305401324115,5.865287150939462,6.464754648990236,2.071771364185769,2.9383765861042774,0.0,1.3780690775176794,1.732811117733114,1.7864416198613793,1.8061389951611873
2024-08-01,30.254111273655276,17.034458244138545,18.795502617375472,5.971863568362025,8.514872363730088,0.0,3.9831784307834495,5.027150467368177,5.182740768630789,5.23612226595618
2024-08-02,30.261108832532113,17.04261896819485,18.71417953536709,5.990127921878298,8.516841792617125,0.0,4.03249547213109,5.02831321120355,5.183939499386549,5.23037476668933
2024-08-05,30.251375183736286,17.0446636481236,18.770995141948628,5.920602546273518,8.514102304539614,0.0,4.064820320923585,5.026695827151164,5.182272057299575,5.224472970004031
2024-08-06,30.275550966272547,17.006242075199015,18.667872225405123,5.9787751983706885,8.520906460864934,0.0,4.116747848158147,5.030712976932125,5.1864135378617,5.216778710935718
2024-08-07,30.267509088576844,17.027853535719085,18.719278595397306,5.954937763696771,8.518643113529285,0.0,4.0970333636349885,5.02937670468632,5.1852641063037375,5.200103728455665
2024-08-08,30.26542048850549,16.969290618726873,18.74753651962988,5.97390079988634,8.518055287204936,0.0,4.1165649962926665,5.029029654107644,5.184906298763291,5.195295336882881
2024-08-09,30.258525686738842,16.96006375556279,18.73277161401451,6.002841209001613,8.516114778806418,0.0,4.126015236843923,5.0278839848262,5.1837251190363425,5.192058615169364
2024-08-12,29.897819859497552,16.740529577306937,18.51487185974395,7.160801612081466,8.414595879373806,0.0,4.046603899410011,4.967947586377852,5.121930969624994,5.134898756583434
2024-08-13,30.494633654556885,17.061825398923787,18.889749661743895,7.360165788599418,8.582566217152946,0.0,4.039712933510978,3.1085075002615237,5.224173844670038,5.238665000580524
2024-08-14,30.505043225694706,17.088656857573472,18.860992786700148,7.433217067240139,8.585593035381743,0.0,3.953124369193656,3.1096037792680673,5.226016256860444,5.237752622087629
2024-08-15,30.445615799940672,17.07120465333055,18.858680904363982,7.781958465252398,8.56886728649853,0.0,3.7282347990620504,3.1035459039734916,5.21583536018719,5.2260568273911385
2024-08-16,30.424280064997056,17.051213062768646,18.82883482553748,7.893721373226612,8.573643374382616,0.0,3.6893796274759687,3.1013709953354915,5.21218019743779,5.225376478838341
2024-08-19,10.498218632500699,5.888014584839967,6.505557143680302,2.8153666749392894,2.9598507650783543,0.0,1.1590642071675659,1.0701607630475067,1.7985177347761134,1.8029920998406224
2024-08-20,30.438527655617996,17.03338043323033,18.837537562022703,8.290572007488203,8.591198310105165,0.0,3.2492877269958087,3.102823357206037,5.2146210443382595,5.242051902995495
2024-08-21,30.44271944057878,17.006806395780668,18.84988641845532,8.317634093726259,8.56496917306471,0.0,3.2629327050162527,3.103250656726955,5.215339166131703,5.236461950519355
2024-08-22,30.44566838924646,16.986417588679494,18.892456464866054,8.351494165854444,8.582211255588692,0.0,3.1858463894862585,3.1035512647888432,5.215844369601304,5.236510111888446
2024-08-23,30.439565014895148,16.97865189596679,18.965895248496288,8.328522421972705,8.580490799089423,0.0,3.1476046953650325,3.102929102879132,5.214569262962413,5.241771558373063
2024-08-26,30.4328601025765,16.996594807892386,18.977090623355284,7.810260201118259,8.573667655028057,0.0,3.6514078010364095,3.099951146256755,5.213420651618243,5.244747011118104
2024-08-27,30.4197033182228,16.966770673011904,18.946066254717415,7.698213244886394,8.580011691215951,0.0,3.6358389686384216,3.3233723596089852,5.2111667769897245,5.218856712708403
2024-08-28,10.498218632500699,5.793824924100606,6.492892987614505,2.644388853706676,2.961068938165421,0.0,1.3052707808335302,1.1689016048730134,1.7984385838007024,1.7974119560741308
2024-08-29,10.498218632500699,5.78341657083403,6.445164949441534,2.6669073062111703,2.9579028991489715,0.0,1.3253397876774609,1.191499208352919,1.7984385838007024,1.795037426811794
2024-08-30,10.498218632500699,5.828334749379901,6.3262151222720835,2.658276565125867,2.955497461430737,0.0,1.4029168063671489,1.2157194068287547,1.7984385838007024,1.794522945471621
2024-09-02,10.498218632500699,5.844283670925264,6.300214026849495,2.7214390435040268,2.955497461430737,0.0,1.330089993891278,1.231153847033944,1.7984385838007024,1.7935335582789806
2024-09-03,10.497822877623642,5.789669497891516,6.355857162563587,2.6988810155118266,2.955497461430737,0.0,1.3140918008637223,1.2614686706164444,1.7984385838007024,1.791871387795345
2024-09-04,10.497822877623642,5.727140227316647,6.371489480207305,2.747531320850289,2.955497461430737,0.0,1.35776244131065,1.2955035900432723,1.7984385838007024,1.7911194535289383
2024-09-05,10.497822877623642,5.696350497881679,6.313273937792347,2.942140101122289,2.9547059516766243,0.0,1.1965005606117158,1.3238792147281975,1.7984385838007024,1.7864891214673815
2024-09-09,10.497822877623642,5.7304249927962125,6.284185954328721,2.9661509452681623,2.960681850320172,0.0,1.1561551317927892,1.3250269038716602,1.7984385838007024,1.783877139278811
2024-09-10,10.497822877623642,5.709766588213882,6.287668597246815,3.0050140741950746,2.9547059516766243,0.0,1.1553726056743863,1.3359101629907042,1.7984385838007024,1.7853810078116243
2024-09-11,10.497822877623642,5.659149539438402,6.2890141638288055,2.96299737253034,2.9547059516766243,0.0,1.2028936244711685,1.3908409399260964,1.7984385838007024,1.778969778803315
2024-09-12,10.497822877623642,5.642686136552866,6.2699387787547,2.749223014647753,2.9547059516766243,0.0,1.4270328025838557,1.4256673691070367,1.7984385838007024,1.778732325877081
2024-09-13,10.497822877623642,5.62361075147876,6.2677225514431845,2.7301337781529504,2.9547059516766243,0.0,1.4556171483909404,1.4582775709764624,1.7984385838007024,1.7759224662499826
2024-09-16,10.497822877623642,5.572123041973756,6.251654903434706,2.7463802282148833,2.9547059516766243,0.0,1.451580686097894,1.5055702787846712,1.7984385838007024,1.7725981252827108
2024-09-17,10.497268820795764,5.538602603887101,6.207805263056885,2.7745071209595786,2.9547059516766243,0.0,1.4844724279868577,1.5174429250963553,1.7984385838007024,1.768521850049033
2024-09-19,30.38747162534173,16.033135127133434,17.970341572379393,8.03814522541846,8.553276552271372,0.0,4.277657371642673,4.415717747321591,5.2061162163341415,5.118138562157204
2024-09-20,10.497268820795764,5.538602603887101,6.207805263056885,2.7806857648266425,2.9556953388692646,0.0,1.4920756311093724,1.5341042054204188,1.7984385838007024,1.766147320786696
2024-09-23,10.497268820795764,5.502391032636465,6.207290781716713,2.771108180197982,2.9556953388692646,0.0,1.4878331388273305,1.5859876698024786,1.7984385838007024,1.765711990421934
2024-09-24,30.359582592569474,15.866877973948029,17.910927030565002,8.54132000041095,8.545426520751226,0.0,3.812836949161997,4.656719439325531,5.201338143726994,5.104971349540803
2024-09-25,10.497268820795764,5.48790640413621,6.187503037863905,3.197941727324828,2.9547059516766243,0.0,1.1019420959024262,1.6153131061923387,1.7984385838007024,1.7595777898275642
2024-09-26,10.497268820795764,5.44757898216419,6.2248227227703,3.2269895416684333,2.9547059516766243,0.0,1.1046733981864292,1.618043814844026,1.7984385838007024,1.749525615950338
2024-09-27,10.497268820795764,5.408201371897104,6.178163222765381,3.246341955156478,2.957985651493764,0.0,1.0863895228664355,1.706495029866073,1.7984385838007024,1.7488132571716368
2024-09-30,10.497268820795764,5.382437729400749,6.163124537437247,3.2620903872811238,2.9547059516766243,0.0,1.114781610954246,1.7112836638784525,1.7984385838007024,1.746953209249473
2024-10-02,30.333343868923723,15.448564867669285,17.591613738057028,9.456648269089223,8.53810538657214,0.0,3.3185361160743727,5.055848300087142,5.196881994654908,5.060457458872183
2024-10-03,10.497150094332646,5.327071622100595,5.989071542507958,3.3083873362431717,2.9490385835352297,2.2619135315501553,1.250911355214144,1.747930565493851,1.7984385838007024,1.750752456069212
2024-10-04,28.43022100485134,14.427817468532252,16.220775155865546,8.576191099982825,7.9870778737059585,6.085854744861732,3.9604115253390684,4.734730610613596,4.870883189892315,4.706037326355365
2024-10-07,28.398673767901865,14.411807822449449,16.202775976849,8.566799156542201,7.993097445722795,6.077067377072844,3.9489752057985683,4.855280665907932,4.866013611359858,4.679508970395486
2024-10-08,10.497070943357235,5.327071622100595,5.989071542507958,3.173184212452413,2.962106567877574,2.246281213906438,1.4874345345151596,1.794669216474181,1.7986364612392305,1.7175090463964964
2024-10-09,10.49901014225481,5.327071622100595,5.989071542507958,3.182397860896133,2.967251381279304,2.246281213906438,1.4649520561289897,1.794669216474181,1.7988343386777583,1.7152928190849819
2024-10-10,28.42249319820177,14.241024229695535,15.895985352085434,8.706611545860943,7.970175933936948,6.058208538333377,3.8044413431187882,5.369013993306871,4.869290643006615,4.66275522245372
2024-10-14,10.499959953959745,5.246693806570494,5.789888112885603,3.222568168181962,2.9346807548975837,2.2199635145822048,1.4619090573038174,2.00798109520744,1.7988343386777583,1.7209916893145902
2024-10-15,10.499801652008923,5.266204522009361,5.773899615852534,3.255455398465327,2.929338064057326,2.2146208237419467,1.449971507192296,2.00798109520744,1.7988343386777583,1.721743623580997
2024-10-16,10.499801652008923,5.235652245500627,5.792816698975818,2.9640168766691244,2.9238370712662456,2.2146208237419467,1.6839978689739645,2.0466067712081193,1.7988343386777583,1.7243160302818619
2024-10-17,10.499801652008923,5.24329031462781,5.753755692610377,2.907516100560963,2.917465417745642,2.2146208237419467,1.669930761869004,2.1449122826688645,1.7988343386777583,1.7257803233269697
2024-10-18,10.499801652008923,5.302455668747704,5.693996706174899,3.0390775275485384,2.910500131909454,2.2146208237419467,1.429615261458598,2.171229981993098,1.7988343386777583,1.7260969272286146
2024-10-21,10.499801652008923,5.300595620825539,5.698389585310223,3.0579871704801334,2.9053553185077243,2.2146208237419467,1.383618769599211,2.201940560452654,1.7988343386777583,1.7234057940646328
2024-10-22,28.559091392353466,14.509684608608545,15.46206691012682,8.335873048462815,7.895252190278517,6.016693933880169,3.600852072362766,6.043022886960744,4.892766166508737,4.684696790457422
