date,BRIGHT SMART SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,SILVERBRICKS SECURITIES CO LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,SINO-RICH SECURITIES & FUTURES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,OCBC SECURITIES BROKERAGE (HK) LTD,CHINA MERCHANTS BANK CO LTD
2024-03-01,0.0,45.22315886717402,0.0,0.0,16.88200396126735,37.894837171558635,0.0,0.0,0.0,0.0
2024-03-04,2.6512027003653555,21.244711050427682,24.803170910168063,23.81013954578122,8.105662373617022,18.020523794452615,0.0,0.0,1.3645896251880507,0.0
2024-03-05,2.524844242612721,21.406458075526118,24.8642439910671,23.868767476216544,8.1256210222784,17.84211552524888,0.0,0.0,1.3679496670502358,0.0
2024-03-06,2.416151257531739,20.484923277865843,24.19779224590262,22.84123177979308,7.753377023008197,17.0815038171805,0.0,0.0,1.3090602788484653,3.9159603198695527
2024-03-07,2.3357621693940107,20.43329187805854,24.115356267751444,22.606179981757883,7.714308020629349,16.776164618328483,0.0,0.0,2.035925821183369,3.983011242896919
2024-03-08,2.2634880335037124,20.44918812592552,24.134117007965035,22.623766645838256,7.716604867083852,16.78921577389469,0.0,0.0,2.0375096864599707,3.9861098593289603
2024-03-11,2.228919554758892,20.46081394942564,24.16096875771673,22.648937971568312,7.702938294898868,16.767100013997688,0.0,0.0,2.039776630810966,3.9905448268229082
2024-03-12,2.2102302866149772,20.377514173267205,24.23787811978924,22.459028885786466,7.660415452610645,16.975880396782454,0.0,0.0,2.0226733072183656,4.056379377930649
2024-03-13,2.2122642356231177,20.29688019172358,24.260182858105296,22.4796966504998,7.667464896510739,16.99886427654743,0.0,0.0,2.024534658224151,4.0601122327658885
2024-03-14,2.27875385277739,20.23357285702823,24.184513715780913,22.40958096443079,7.6472190486120475,16.81374200272528,0.0,0.0,2.3851690890584596,4.047448469586894
2024-03-15,2.5870495938903186,20.00676011749029,24.063210094257382,22.283655669799966,7.476536837632247,17.186316688213676,0.0,0.0,2.3717662003225772,4.024704798393542
2024-03-18,2.5779252724329793,19.93619784026802,23.967433030037334,22.205062960152617,7.450167677313363,17.125701894240947,0.0,0.0,2.72700134601514,4.0105099795395995
2024-03-19,2.589759929145907,19.859655512597215,24.237617507504428,22.119809632579095,7.42156376897897,17.0599500845687,0.0,0.0,2.7165313942089933,3.9951121704166925
2024-03-20,2.5970980808434034,19.84950834452141,24.238495435955095,22.12061085036355,7.4218325908621114,17.060568025483956,0.0,0.0,2.7166297916772004,3.9952568802932693
2024-03-21,2.294297028602722,19.971964196937577,24.465384733871335,22.099798034190577,7.414849545121418,17.048134861905954,0.0,0.0,2.714073772006375,3.991497827364042
2024-03-22,1.8309625883792706,19.97051882463477,24.507036210111234,22.09819867041938,7.414312931994319,17.112034143819297,0.0,0.0,3.0757276682260475,3.991208962415683
2024-03-25,1.6138524000339025,19.937952296382967,24.75671292670841,22.09819867041938,7.414312931994319,17.112034143819297,0.0,0.0,3.0757276682260475,3.991208962415683
2024-03-26,1.614611922214065,19.91113356990439,24.768364099129975,22.10859867480111,7.41780230631529,17.109226907267303,0.0,0.0,3.077175188076133,3.993087332291735
2024-03-27,1.6142612847007225,19.906809564695006,24.81727657131714,22.103797456653165,7.41257199790825,17.076556019298557,0.0,0.0,3.076506932725592,3.9922201727015625
2024-03-28,1.606875021263622,19.549111805776715,25.424293638006734,22.002658643176996,7.371449088577066,17.009228582284397,0.0,0.0,3.062429973260267,3.973953247654205
2024-04-03,1.6002447470288794,19.443332475671518,25.914994920101986,21.91187145763535,7.323093113645611,16.79911353042921,0.0,0.0,3.049793800391362,3.957555955096085
2024-04-05,1.599022706004112,19.428484403220363,26.036105136775472,21.89513826360339,7.3246712743641265,16.85081928778618,0.0,0.0,3.04746479843833,3.8182941298080255
2024-04-09,1.597590764352149,19.04929974175948,26.01278953077423,21.87553093699232,7.336022164558748,16.835729201874784,0.0,0.0,3.0447357616576833,4.248301898030602
2024-04-10,1.5973618916521104,19.03940765924354,25.991155263944766,21.872397023137754,7.302737437396084,16.90494787394481,0.0,0.0,3.044299569292139,4.247693281388796
2024-04-11,3.4711051518544958,18.67276566305316,25.280325829044898,21.741578628077338,7.259059902185966,16.326785247142347,0.0,0.0,3.026091670847509,4.222287907794289
2024-04-12,3.9601804633692392,18.575300849649633,25.153167683707483,21.63222011609655,7.20483637074511,16.28716914954809,0.0,0.0,3.0108706564077403,4.176254710476147
2024-04-15,4.840753560636407,18.508555918932203,24.89580842891853,21.562714802922347,6.934529535441214,16.09360494896894,0.0,0.0,3.001196591204191,4.162836212976166
2024-04-16,4.828406969190711,18.488319453979333,25.00966677759776,21.539139051020946,6.859935394503969,16.118332397178463,0.0,0.0,2.9979152109657443,4.1582847455630745
2024-04-17,5.719789236673154,18.257034191367534,24.867581531115476,21.41677061211708,6.803428031358627,15.819852337766763,0.0,0.0,2.9808834158014603,4.134660643799908
2024-04-18,7.047310681463174,17.342390903937623,24.76336969388274,21.327019985974037,6.7644404311170305,15.669743143720154,0.0,0.0,2.9683915159780465,4.117333643927196
2024-04-23,7.950629321184653,17.069963341549062,24.374367711422558,20.99199881732584,6.603181550365636,15.91169689401636,0.12374520344256268,0.0,2.9217617479493967,4.0526554127439285
2024-04-24,11.108191109819373,16.170151615559845,23.651912363062564,19.96989199519191,6.173760616820424,13.341721341971379,0.35643003561092484,2.9397302937084535,2.779500277699873,3.5087103505552513
2024-04-25,10.323386944680477,16.1439161738117,23.002315064258106,19.869185020852086,6.165401279599592,14.292788438790483,0.48477297660176205,2.8110325623082044,3.416185405582887,3.4910161335147025
2024-04-26,11.37035217263373,15.969342621174235,22.753577656529995,19.654327970074778,6.056892949022553,14.102830600737542,0.47953084452941575,2.7806352327074846,3.379244206415346,3.45326574617492
2024-04-29,11.434524669974124,15.942149877047374,22.714832654317803,19.620860398856976,6.0305149776739055,14.181627294274001,0.47871429497784335,2.775900341348031,3.37348999816601,3.4473854933639325
2024-04-30,11.951922579714985,15.857069476081753,22.590411956151133,19.516147378160273,5.988744094755584,14.073985475033012,0.47615948245388584,2.761085857987633,3.35548628574886,3.4289874139128824
2024-05-02,12.90751170738454,15.643929585339647,22.68814219692014,19.386663550663396,5.949010560658786,13.580621935531411,0.36189285160891227,2.7427668753517565,3.3332236332399816,3.4062371033014287
2024-05-03,12.882309900563019,15.623294477531926,22.699671809498,19.396515424738254,5.952033716384393,13.597051643265196,0.3620767575602032,2.7441606888773293,3.3349175038439767,3.407968077737702
2024-05-06,12.5764573809589,15.673573310599654,22.772723815990183,19.458937224605016,5.971188531015196,13.733213293113439,0.2963289932680967,2.7529919374584466,3.3456499239946402,3.4189355889964275
2024-05-07,12.601351686686455,15.704598162353856,22.71882913667616,19.497454965947345,5.9830081228402365,13.661425471735047,0.2969155578570662,2.758441311704357,3.352272427418489,3.425703156780989
2024-05-08,12.679990271580127,15.662018134444198,22.67105798305633,19.456457434306493,5.970427580135969,13.747392808419903,0.29629122996405827,2.7526411041822185,3.3452235641103347,3.418499889800371
2024-05-09,12.151174026131564,15.00578400463232,21.725566424611106,18.64503009487072,5.721432192203656,13.23512194757967,4.396404672771219,2.6378428036627315,3.2057117405623474,3.275932092974666
2024-05-10,12.178531504037895,15.053252741416372,21.540509719057475,18.696403191342238,5.737196590891658,13.240974285336875,4.40851819150693,2.645110914904158,3.2145445146404703,3.284958346865928
2024-05-13,12.18122005048903,15.052791904562593,21.539850282794877,18.695830823909652,5.73702095366083,13.240568929163334,4.408383230134255,2.6450299380805533,3.2144461053062274,3.28485778189865
2024-05-14,12.16185938991229,14.964680465697555,21.505615146374183,18.6661159321926,5.727902612891588,13.44264989622364,4.401376607558104,2.6408259645348626,3.2093371096777847,3.279636874937393
2024-05-16,12.15628601565145,14.957822652080798,21.17191809209966,18.657561874235586,5.72527770629073,13.806157989551563,4.399359603553176,2.6396157621319056,3.2078663775908574,3.2781339268142764
2024-05-17,12.174883825401249,14.977646726649688,21.051319607630205,18.686105936598498,5.734036765217879,13.830339710743914,4.406090150434229,2.6436540902605374,3.2127740680249586,3.283149119038839
2024-05-20,12.212977891042929,14.99952329841191,20.925147360506784,18.7210481879014,5.714104113680728,13.85620187846452,4.414329358208287,2.6485976149249724,3.218781823693543,3.289288473164925
2024-05-21,12.12009233648539,14.885444729523847,20.766001578526424,18.57866563727818,5.67064561124718,14.511366780226922,4.380756266199539,2.628453759719723,3.19430144410383,3.264271856688962
2024-05-23,12.118617650090714,14.901884504968477,20.757391276159396,18.576405117746987,5.669955647532403,14.509601140612565,4.380223247020741,2.628133948212444,3.1939127842859563,3.263874683370315
2024-05-24,12.107200986620184,14.88784579152919,20.73783622808638,18.55890472522326,5.6646141162299255,14.590139626264989,4.376096742151874,2.6256580452911247,3.190903874485741,3.2607998641173337
2024-05-27,12.093602773420095,14.874160037589979,20.714544509492654,18.538060275420815,5.65825190001382,14.683032241529817,4.371181725332565,2.622709035199539,3.1873200080549955,3.2571374939457236
2024-05-28,12.087731920878623,14.800189836858916,20.70448861146479,18.529060954017506,5.655505095511484,14.79119897942891,4.369059730438056,2.6214358382628333,3.1857727201110824,3.2555563130278014
2024-05-29,12.0921345257129,14.7691582836644,20.712029619343582,18.53580962563471,5.6575649487773205,14.796586243520954,4.370651033390205,2.622390620034123,3.1869330451803575,3.256742054741451
2024-05-30,12.025531951529624,14.649339148368878,20.55667085101156,18.39677445590967,5.6151281457042135,14.559077469630585,4.337867237024714,3.765509754361731,3.163028193663854,2.931072792795171
2024-05-31,12.000587992737731,14.618952757686271,20.619246754055137,18.35861494780795,5.603480966548881,14.63108772100047,4.328869416218019,3.757699146022587,3.156467282658973,2.9249930152639814
2024-06-03,12.040251145516315,14.642411737484654,20.609953233615276,18.350340340820598,5.60095536192723,14.59444514374589,4.326918305351509,3.7560054733954065,3.1550445976521417,2.9236746604909847
2024-06-04,12.063450062360992,14.670624445691319,20.97179763773563,18.385697412238226,5.611747171510079,14.107753860953556,4.335255325630104,3.7632424701650216,3.161123674938618,2.9293079387764527
2024-06-05,12.064539705277838,14.665927852360456,20.973691935853612,18.38735811832587,5.612254058057871,14.106017291697992,4.335646911804364,3.763582388719066,3.161409206524015,2.9295725313789207
2024-06-06,12.05510266788207,14.585260228073938,20.942243491671345,18.372975291428947,5.607864081091134,14.257442966149497,4.332255513289288,3.760638466396952,3.1589363117734393,2.9272809822433876
2024-06-07,12.109751143042494,14.651378473039683,21.03717936279481,18.45626409547305,5.633285782538359,14.322075142187504,4.351894595952381,3.7776862812086645,2.719934122470238,2.940551001292824
2024-06-11,12.219430091086718,14.781027614548869,21.227714715261953,18.623423899742097,5.684306885396966,13.549133104013633,4.391310040220832,3.811901076580583,2.74456877513802,2.967183798010326
2024-06-12,12.276574900274067,14.755030249684555,21.10036310984605,18.594504691461736,5.675480063023527,13.704691015980261,4.384491035812166,3.8059818019202836,2.740306897382604,2.9625762346147484
2024-06-13,12.265371273107847,14.741564779137061,21.433979660297098,18.57753530874743,5.670300608401049,13.69522609391301,4.115835151913423,3.802508455204566,2.7378060877472876,2.959872581531234
2024-06-14,12.265744397882106,14.738971132871729,21.434631703243383,18.578100455819946,5.67047310457645,13.695642716290834,4.115960359705975,3.802624131287855,2.737889374527256,2.9599626237944667
2024-06-17,12.265371273107847,14.732438758844571,21.433979660297098,18.57753530874743,5.670300608401049,13.7043521142055,4.115835151913423,3.802508455204566,2.7378060877472876,2.959872581531234
2024-06-18,12.253635957772516,14.729302294239835,21.429416470207286,18.573580241776313,5.669093428962018,13.731848115607487,4.1149589106145985,3.8016989196365465,2.7372232221383133,2.959242439045088
2024-06-19,12.25177285570735,14.727062779893446,21.426158238102254,18.570756224821242,5.668231472583395,13.744964742581539,4.114333252363377,3.801120890949165,2.736807041483399,2.9587925015148304
2024-06-20,12.254813752420109,14.727062779893446,21.426158238102254,18.570756224821242,5.668231472583395,13.741923845868781,4.114333252363377,3.801120890949165,2.736807041483399,2.9587925015148304
2024-06-21,12.245504423882943,14.715875415599278,21.40988192820824,18.55664901157646,5.666964206089749,13.804410920027932,4.111207812782537,3.798233382097687,2.7347280351103347,2.95654486462484
2024-06-24,12.24215652701648,14.711852124154046,21.404028508525585,18.551575660171125,5.662377113240376,13.831014380806591,4.110083816638535,3.7971949525485353,2.7339803658349457,2.9557365510637803
2024-06-25,12.243644255149805,14.710601856931852,21.4066296331974,18.553830140496245,5.663065233647453,13.823580819522524,4.110583294594959,3.7976564066841827,2.7343126128126114,2.956095746962968
2024-06-26,12.267497177646147,14.711864481281347,21.44833377511036,18.589976492279163,5.674097950156928,13.683089337634206,4.118591484207255,3.8050549558455793,2.7396395682088173,2.9618547776301987
2024-06-27,12.263764033956969,14.707387487869486,21.441806794853797,18.58431934376556,5.672371255408384,13.709356588862578,4.117338148373146,3.8038970328650645,2.7388058636628463,2.9609534503821666
2024-06-28,12.288726188783835,14.655443825142203,21.379349315103926,18.530185391334044,5.655848300220511,13.909128850774376,4.105344823067785,3.7928167249332825,2.7308280419519635,2.952328538688067
2024-07-03,12.288353329007611,14.654999155335002,21.37870063115744,18.529623155617156,5.655676692659306,13.911740986683228,4.105220260283284,3.7927016447554354,2.7307451842239137,2.9522389602776307
2024-07-05,12.279039182586848,14.643891173307278,21.36249631617455,18.51557834273034,5.651389885516514,13.97699290678108,4.102108645441977,3.789826908205817,2.7286753739081884,2.950001265347408
2024-07-08,12.652369814665896,14.574516147110966,21.26129208541281,18.427861306502415,5.624616583481333,13.953022266870333,4.082675020091332,3.7718727088796493,2.7157483503933477,2.936025716591919
2024-07-09,12.745971635362821,14.578035282690605,20.855946957224035,18.432310863642137,5.668229867679702,14.149557850755368,4.083660815213331,3.8331479935853148,2.716404089942349,2.9367346439043396
2024-07-11,12.731369694263858,14.561334507055278,20.832054129141195,18.411194582730143,5.661736274171804,14.247909167975084,4.078982523404926,3.8287566923313054,2.713292144171791,2.933370284754614
2024-07-12,12.81117046993517,14.521932262329704,20.77568362995823,18.361374808705488,5.649422509506731,14.36269220953686,4.06794500019298,3.818396267734726,2.7059501109931126,2.9254327311069988
2024-07-15,13.603388888225199,14.47232782601932,20.17136872148283,18.298655493478257,5.627128707508133,14.355580486312583,4.054049595984294,3.8053532793052867,2.6967070483265814,2.915439953357515
2024-07-16,13.565587060177336,14.432111343756945,20.1153154381308,18.24780620627819,5.611491739870713,14.593573801531104,4.042783985114523,3.7947787591244966,2.6892132938677538,2.9073383721481383
2024-07-17,13.565587060177336,14.429123328985982,20.1153154381308,18.24780620627819,5.611491739870713,14.59656181630207,4.042783985114523,3.7947787591244966,2.6892132938677538,2.9073383721481383
2024-07-19,13.565587060177336,14.426135314215017,20.1153154381308,18.24780620627819,5.608503725099748,14.602537845843996,4.042783985114523,3.7947787591244966,2.6892132938677538,2.9073383721481383
2024-07-22,13.562345101178035,14.422687697904749,20.110508198486905,18.243445271562614,5.631061787603656,14.599048072141471,4.041817824205701,3.7938718675101555,2.6885706147709763,2.9066435646357336
2024-07-24,13.49299679868049,16.025546883957393,20.1051027996275,18.238541710832614,5.629548243805383,12.797252429244887,4.040731445023174,3.843622594046434,2.687847967864639,3.1388091269174843
2024-07-25,13.528922390527004,17.589391809415297,18.55745074371979,18.246715777152918,5.736645536619224,12.623717670368444,4.04254240158636,3.8453452112650734,2.6890525952902613,3.1402158640556275
2024-07-26,12.18978510539038,19.114372376443633,18.570212236835822,18.25926358563136,5.740590483774718,12.632398684176533,4.045322356534998,3.8479895586552413,2.6909017892693994,2.9091638232879173
2024-07-29,6.825890025231668,23.971732619420546,18.660036508236747,18.34758379581417,5.76835776780141,12.86775417615808,4.064889614497556,3.8666023162293826,2.7039177036569106,2.9232354729535266
2024-08-01,6.856586363762133,23.953022152564827,18.645471937533546,18.333263101355232,5.763855437138046,12.89973872233163,4.061716878358217,3.8635843477065968,2.701807236158459,2.920953823091312
2024-08-05,6.806919480958464,23.947270960567714,18.640995104159177,18.328861230252794,5.771475380019015,12.959668488855202,4.060741648032099,3.8626566895915095,2.7011585241898666,2.920252493374156
2024-08-06,6.804877141858709,23.919083145898423,18.635402084693315,18.323361863020782,5.769743714195016,13.006786661793917,4.059523268489785,3.8614977431976003,2.7003480721661544,2.9193763046862977
