date,THE HONGKONG AND SHANGHAI BANKING,YUE XIU SECURITIES CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BOCOM INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD
2024-04-15,16.595538259009704,22.042808681236718,18.752575262133067,11.52593846490285,9.62632828243213,5.16085435847118,4.090414326301739,2.7897551588182266,5.964229931020762,3.4515572756736232
2024-04-16,16.741931104310197,22.034973576145415,18.74575645784386,11.521841575960323,9.622906608959074,5.041507108531688,4.092790665288466,2.777272717759718,5.9648677462997535,3.456152438901504
2024-04-17,16.95443061962495,22.13879945190899,18.831161716270397,11.568126456145555,9.668248469824652,4.9775202708920965,4.1197719974257865,2.344414641359487,5.993897010130253,3.403629366417831
2024-04-18,17.11648215706229,22.132975606133545,18.824822948021474,11.58031868580517,9.665705134621257,4.785076516903258,4.118380462943313,2.396890797286008,5.985548986278732,3.3937987049449516
2024-04-19,17.255309214370563,22.040412371442414,18.746093956191476,11.531888155026685,9.625281788535641,4.756789214687603,4.119393420885437,2.5965101042360965,5.951015147963773,3.3773066266603107
2024-04-22,17.299057608200812,22.02158143094511,18.730076704672655,11.521882394837107,9.617058117146238,4.7533375691656765,4.125214073711439,2.5942910792208984,5.96277367105272,3.3747273510473415
2024-04-23,17.472740550649775,22.003524820209197,18.71263719735343,11.496468782363646,9.608103708786473,4.751818284333885,4.14890865613993,2.5000903625112656,5.941465297678038,3.364242339974356
2024-04-24,16.75942858186116,22.00714885015597,18.725022694755115,11.510936536129316,9.612668834959361,4.787904329440684,4.112488599528318,3.165320914697888,5.954097064985491,3.364983593486695
2024-04-25,16.99224849269113,22.304297608392858,18.9565785531377,11.67290362321673,9.743004607528118,4.903379586567791,4.236351604017774,1.7333934925437067,6.045838114897322,3.412004317006873
2024-04-26,16.988191451849985,22.31526549909726,18.96590024016639,11.683310232509811,9.747019822469044,4.905325289398312,4.23409030625246,1.7342458695478045,6.04400113239404,3.38265015631489
2024-04-29,16.723319379933702,22.048087075335985,18.738823428932115,11.543273834963939,9.628633413104831,4.850886784964511,4.189221452251533,2.954769557226429,5.980835046219315,3.342150027067644
2024-04-30,3.543927762741067,4.724646993644989,4.015510725317242,2.4715845696402376,2.0638619046250355,1.0414921622148627,0.8977668252894305,0.40039173283750207,1.3005121908302348,0.7159865267244303
2024-05-02,16.62729144878127,22.201321909828913,18.87137244852205,11.594478804944417,9.698176939704714,4.995590905713205,4.378373586640554,2.277722335274721,5.988132408752381,3.367539211837769
2024-05-03,16.415526255739962,21.968772950695467,18.66597923561521,11.455923726228887,9.59659285556863,4.903090884823546,4.264843518360741,3.4932860435939403,5.911967328143034,3.324017201230583
2024-05-06,16.215220271697916,21.981750970771433,18.67884022630471,11.434415724951823,9.590034754528656,4.837361802878056,4.545302357576475,3.6608764196411583,5.743360931788712,3.3128365398610615
2024-05-07,16.179569598369646,21.995619733412873,18.70070980031725,11.391301626073101,9.589967820848495,4.787191599182829,4.433331567518618,3.7967035166473826,5.850523132779941,3.275081604849862
2024-05-08,16.18893814954067,22.114967249833654,18.80109426144601,11.452495388998669,9.638927330173688,4.801480438516223,4.259541510895122,3.630941548053886,5.818762031552178,3.2928520909899013
2024-05-09,16.38011774897127,22.327775703627925,18.978908959006837,11.561458769955436,9.728576101191546,4.870816025985991,4.181704071985835,2.782526805226294,5.866682121802485,3.3214336922463854
2024-05-10,16.385386698097076,22.26595055593728,18.92635675385336,11.51210582774123,9.70163787580539,4.849897622002382,4.2977793682780705,2.909358009493452,5.8431610022495155,3.3083662865422436
2024-05-13,16.38853497550575,22.272122660243394,18.928196207448742,11.505231080833674,9.704327162335474,4.888253526921924,4.20404158828381,2.9573967519906748,5.842612683313552,3.3092833631230105
2024-05-14,16.376158631503518,22.25635466344791,18.899320583805412,11.498323723434556,9.691266778201994,4.90846958057583,4.231396305042712,2.9568505062088626,5.877782856268898,3.3040763715103045
2024-05-16,16.312796841889458,22.147011080109706,18.819251917600425,11.456770463231218,9.643654406246247,4.982600301135438,3.9532883799176055,3.535557878518551,5.859839096965231,3.2892296343861185
2024-05-17,16.383402755682454,22.15527235153479,18.82627248549136,11.453803834906736,9.647251679318064,4.979529391312281,3.8954547722263726,3.505144788397687,5.862949216990911,3.2909187241393445
2024-05-20,16.80416919345863,22.216250185566512,18.878087931532434,11.485637018934451,9.673803756964853,4.951527239755546,3.636971147173583,3.1386540761998116,5.917394691489622,3.297504758924552
2024-05-21,17.10520166753531,22.28200749508788,18.93706327283554,11.507939667988804,9.702437000765329,5.042872812162126,3.6767077794172467,2.510257840350988,5.930106648719569,3.305405815137208
2024-05-22,17.646081205383464,22.347061728096648,18.535093886530046,11.415591448347282,9.733471203292327,4.9951235971692505,3.8288161344532132,2.081081081417133,6.128434193808889,3.289245521501743
2024-05-23,17.74345179198124,22.36576810284147,18.238256305082885,11.465435822385658,9.741463385025714,5.017971451761729,3.979842553110349,2.0834453389047822,6.042409394983934,3.321955853922238
2024-05-24,17.86749594144473,22.3184420425424,17.28352531190357,11.415097088279097,9.720850407128372,4.953335054780116,4.391333749491929,2.7763080802988953,6.003390582692661,3.2702217414382275
2024-05-27,17.94195329689728,22.31393883738991,17.300211959681974,11.407206879980341,9.718889025435308,4.926573443623041,4.315954674726622,2.7805620152309634,6.00683508959918,3.287874777435381
2024-05-28,18.049866772575548,22.314389034570713,17.312045576154254,11.431026963573455,9.719085109886006,4.852643895344601,4.321628841895439,2.7447676194328445,5.99143658618038,3.2631096003867586
2024-05-29,18.018548286570592,22.264185179364056,17.251107819735502,11.401282913863598,9.697218701585873,4.85163647005902,4.374609609388731,2.90799579743123,5.975479234525481,3.2579359874759115
2024-05-30,18.195932278642612,22.230045677213017,13.575851257629573,11.36520324104337,9.682349160389785,4.867852439743125,4.321063386664789,6.552031531010091,5.9613690109844955,3.248302016679141
2024-05-31,3.895059894071995,4.723332959251833,2.884531441192312,2.403654313353342,2.0572588817994246,1.0338707627345551,0.7418542135777904,1.359457474147045,1.2635549735227096,0.6878182941572518
2024-06-03,18.496873152523378,22.44755201848601,13.702464344028053,11.422096143200639,9.777104011586356,4.890823445296145,3.5313604236489935,6.461121453506456,6.00144261153999,3.2691623961839817
2024-06-04,18.598566767026192,22.38111300120281,13.71234282078215,11.375681090291772,9.748166282346638,4.886777166594339,3.616858140214834,6.4413755399054695,5.979632680678085,3.259486510957709
2024-06-05,18.647296228561782,22.363387166242,13.70148264927262,11.356717119526303,9.740445737497856,4.881818074214136,3.631756033977783,6.43767381473363,5.976452193757534,3.262970982216356
2024-06-06,18.747625954433182,22.37007763119474,13.564622104159946,11.30877180445069,9.743359791185089,4.952046951715301,3.6396434610210435,6.445045236697207,5.974350557393094,3.2544565077497096
2024-06-07,18.86496430494329,22.212018298718025,13.315684215554406,11.220834649290328,9.674516536813561,4.907170421286883,4.229501025565891,6.397189468084363,5.929820556711758,3.2483005230314976
2024-06-11,18.954590655465235,22.10252112173003,13.25311720632318,11.232236103090662,9.62682468660624,4.8789830382118895,4.431214770138104,6.3668834388244875,5.912117974904838,3.2415110047053353
2024-06-12,19.121928197051886,22.04555330508951,13.267562971787175,11.210185479414973,9.602012169493072,4.837582205924423,4.416880378621279,6.352926449093885,5.912212623484754,3.2331562200390405
2024-06-13,19.238351880742353,22.014027482462613,13.250121028997084,11.243608527379035,9.588280995304451,4.767124396594324,4.411329644331286,6.344607109082341,5.914016228394958,3.2285327067115497
2024-06-14,19.410815399775018,22.182068796055166,13.351264163516502,11.367541611560348,9.661471933892543,4.784383297989149,3.53865078788059,6.47989580281767,5.966565422818598,3.257342783694414
2024-06-17,4.133622838149549,4.723323563905922,2.843599269845489,2.4240546973070956,2.0572588817994246,1.0251652848798938,0.6552967313472655,1.600207759875447,1.2702893997876366,0.6954068427777303
2024-06-18,4.1466616729242425,4.723323563905922,2.8411026044984915,2.42241215431565,2.0572588817994246,1.010579503115857,0.6375901178994824,1.6011275839506562,1.2713406273021617,0.6913333361589452
2024-06-19,4.150996475282106,4.723323563905922,2.8408069467600314,2.4317417985070606,2.057784495556687,1.0121563443876447,0.7717726742549337,1.3889438803157186,1.2705522066662678,0.6924502653931283
2024-06-20,4.157895155846178,4.723323563905922,2.8440920327429224,2.4358481559856746,2.0584415127532654,1.0067031016560455,0.7412245282965898,1.3598380185073031,1.2934821068268476,0.6911362309999719
2024-06-21,4.184307247148622,4.723323563905922,2.8437635241446335,2.43055916755322,2.057784495556687,1.003943629430417,0.8565695475037877,1.3596409133483298,1.2958802195943582,0.6911362309999719
2024-06-24,4.183720202283479,4.723323563905922,2.8470486101275245,2.4318732019463765,2.057784495556687,1.0044363923278505,0.8584608372058579,1.365882576715823,1.2965372367909365,0.6890994776905793
2024-06-25,4.184377219480058,4.723323563905922,2.8470486101275245,2.4318732019463765,2.057784495556687,1.0058818301603227,0.8564498389705713,1.3694304695773454,1.2975884643054616,0.6877854432974229
2024-06-26,4.196433485037268,4.723323563905922,2.8470486101275245,2.447707316383912,2.057784495556687,1.0040093311500748,0.8364962267104904,1.3685106455021359,1.2969971488285412,0.6877854432974229
2024-06-27,4.196225539094551,4.723323563905922,2.8470486101275245,2.4412356969976163,2.057784495556687,1.0041735854492193,0.8340772864978484,1.3679193300252155,1.2983440340815267,0.688146802755541
2024-06-28,4.2028218196532565,4.725125719685568,2.8474118897854286,2.447491005645664,2.058569630890263,0.9846086417750116,0.8348884745926435,1.3686055684114486,1.299036589824719,0.6867990547412631
2024-07-02,4.205680934920597,4.725125719685568,2.8474118897854286,2.4523876513334066,2.058569630890263,0.9839842372913397,0.8297617851477581,1.5451805837150934,1.2986422290981892,0.6867990547412631
2024-07-03,4.200981469596118,4.725125719685568,2.8474118897854286,2.4523876513334066,2.058569630890263,0.9843785980178692,0.8500056357762794,1.524246601815145,1.2977549174634977,0.6867990547412631
2024-07-04,4.200685699051221,4.725125719685568,2.8493836934180767,2.449725716429332,2.0587010844657727,0.9871391231035767,0.8713011150088799,1.5047914726396832,1.2957502504369718,0.6867990547412631
2024-07-05,4.207324104614471,4.725125719685568,2.8546418364384722,2.443744578743632,2.0580438165882233,0.9898010580076517,0.9402072389411009,1.4503368289847158,1.2974591469186003,0.6867990547412631
2024-07-08,4.212713701210375,4.725125719685568,2.8546418364384722,2.4442703930456715,2.058832538041283,0.9904254624913237,0.9862712008712727,1.4214827691602974,1.2979849612206398,0.6867990547412631
2024-07-09,4.214521187873636,4.725125719685568,2.8546418364384722,2.4442703930456715,2.058832538041283,0.9880592981321459,0.9834107710681778,1.430125841750072,1.2979849612206398,0.6867990547412631
2024-07-10,4.215178455751185,4.725125719685568,2.8537873881976576,2.444664753772201,2.058832538041283,0.9777730558484978,0.9842412947582492,1.4615432462969329,1.2985107755226792,0.6857474261371841
2024-07-11,4.219516423743012,4.725125719685568,2.8537873881976576,2.4445990269844464,2.058832538041283,0.9782331433627824,0.8831062376307567,1.5662460191905512,1.2980178246145173,0.6861417868637137
2024-07-12,4.219516423743012,4.725125719685568,2.8537873881976576,2.446636557404849,2.0580438165882233,0.9769186076076837,0.8826656052456475,1.573443102449717,1.2985107755226792,0.6861417868637137
2024-07-15,4.220995276467498,4.725125719685568,2.8537873881976576,2.4459792895273,2.0580438165882233,0.9793176353607389,0.8818738603603515,1.573574556025227,1.2981164147961497,0.6861417868637137
2024-07-16,4.221192456830763,4.725125719685568,2.8537873881976576,2.4416084581415967,2.0580438165882233,0.9856274069852131,0.8875438474328192,1.5286174332008484,1.2983793219471695,0.6905454816432945
2024-07-17,4.224610249794019,4.725125719685568,2.8537873881976576,2.446406513647707,2.0580438165882233,0.9849701391076637,0.883468786592013,1.5284202528375836,1.303374557816545,0.7075687196718239
2024-07-18,4.224610249794019,4.725125719685568,2.8537873881976576,2.4474252788579087,2.0580438165882233,0.9811908488117548,0.8850399854532948,1.527532941202892,1.303374557816545,0.7101320643942666
2024-07-19,4.225004610520549,4.725125719685568,2.8540174319548,2.448082546735458,2.0580438165882233,0.9867447623770471,0.8841198104247256,1.5273357608396272,1.3041304158757265,0.7115780537248751
2024-07-22,20.893552953444257,21.3725330963486,12.909197689256166,11.092559087864377,9.308876036994505,4.484467890760097,3.8882082393133546,6.920435207339919,5.912772545363857,3.2173972533148674
2024-07-23,20.890626759216836,21.34584896258088,12.89396655047641,11.132155726370794,9.29725367607554,4.4711489485100415,3.921805122964438,6.921000645291815,5.894849569973564,3.2313440385396763
2024-07-24,20.888690988077098,21.34872593926709,12.898674009952988,11.153255607051719,9.298506752592605,4.472345490605669,3.872889513858132,6.926536364594391,5.909304328991202,3.231071005009106
2024-07-25,20.87506740246714,21.353623768148505,12.902524316905586,11.1614579631749,9.300640017830842,4.4628269644347816,3.8786790314363975,6.933471995749474,5.907838255726433,3.223870284125943
2024-07-26,20.886646013755758,21.35635146524367,12.904172476416198,11.170310423953124,9.301828075138364,4.446315623941055,3.8744214007257236,6.937625422360734,5.898046999384525,3.2242820990808503
2024-07-29,4.6114604480158174,4.732429111787492,2.8590860412828047,2.48504392902464,2.0612248326811637,0.981818743657407,0.8609494149087165,1.5388139815739272,1.3091413366927644,0.7164877878019748
2024-07-30,20.80559728759819,21.360063521121052,12.886359830326654,11.223653715988522,9.303444873102796,4.429855512815105,3.9004985756240687,6.944328002373417,5.908877121948204,3.2373215591019884
2024-07-31,4.610703421664382,4.732429111787492,2.8550375960120804,2.487347922268142,2.0612248326811637,0.985933017306517,0.8644524720645147,1.5379582126549123,1.3094704785846931,0.717244814153411
2024-08-01,20.814925230887155,21.347080961150386,12.87852755308949,11.23019428886381,9.297790277044156,4.451215139946436,3.897292578435807,6.921400098267871,5.913600028050064,3.24797384426482
2024-08-02,20.928139259068395,21.368178251714077,12.956646570647198,11.27101634097219,9.306979270304266,4.509561998656175,3.847587696536481,6.649882116335581,5.910824683446616,3.2511838123190193
2024-08-05,20.917716678097445,21.38041154342208,12.942353849913568,11.304235257821906,9.312307520143479,4.517050871670452,3.843048914831192,6.6052125152013,5.919264481397446,3.2583983675011323
2024-08-06,20.915975106860046,21.404346625460988,12.959819998004217,11.309297934408072,9.32273252267505,4.517046141029408,3.8649175666712865,6.552762071521158,5.891055932891977,3.262046100477796
2024-08-07,20.856011068924225,21.46182425074748,13.000144228368319,11.350265076647025,9.347767088595745,4.531116356946654,3.887088269982513,6.375116288450718,5.903442176353774,3.2872251949835465
2024-08-08,20.841798622896913,21.45948590970848,13.002459101569494,11.349028425450827,9.346748616579998,4.537786742200442,3.903082409961806,6.377555976163193,5.8953364065824445,3.2867177888864054
2024-08-09,20.848063490351404,21.463169828600385,13.004691214907485,11.351723081749915,9.34835315938924,4.541700554536597,3.9007669064206594,6.372978275873072,5.881271473198257,3.287282014972985
2024-08-12,21.6810925711872,21.212733778321958,12.825047440094995,11.219269175120537,9.239274926279164,4.500067402937011,4.025469345950969,6.230751043990143,5.817368887360188,3.248925428757834
2024-08-13,21.701017308909158,21.230368215646248,12.838976156226458,11.2356834851706,9.24695566259123,4.534521205774322,4.031030641882362,6.130060067276584,5.799760951374477,3.2516263051485645
2024-08-14,21.690787532868317,21.237267084356336,12.843148218150871,11.239334552568252,9.2499604872102,4.541902945055383,4.065574351242117,6.063959654610095,5.807849245603933,3.2602159283344965
2024-08-15,21.703796719121357,21.24219311010722,12.846127211568135,11.23898673620679,9.25269699409701,4.548866052458267,4.046572455324619,6.030795017917713,5.828993561385862,3.2609721418130295
2024-08-16,21.714809565655223,21.245017788781333,12.85625684325264,11.240481239433828,9.25392737062837,4.552721651967936,4.0431210347175455,6.001751266269276,5.8297686712683054,3.2621445680255428
2024-08-19,21.73173908671994,21.229944206908545,12.847135182728223,11.273849365217805,9.247361603856467,4.537679051254826,4.037819041399569,6.0174263684603275,5.817216054120415,3.25983003933388
2024-08-20,21.702726893847604,21.239266524298113,12.849526675939703,11.339364941398586,9.251422228747758,4.544103191769077,4.035417534994122,5.971468893770738,5.8054416463136675,3.261261468920626
2024-08-21,4.891221313555301,4.732429111787492,2.8627391213129445,2.5253967249751117,2.0613564894379355,1.011770655822928,0.8876168859630585,1.3303033829775701,1.2911701893934515,0.724683420911002
2024-08-22,4.896224270312619,4.732429111787492,2.8628705805845804,2.525363810785919,2.0613564894379355,1.0111782004174563,0.8859053481250289,1.3314886887587842,1.2910056184474872,0.724683420911002
2024-08-23,4.82825646962932,4.732429111787492,2.8644501983523254,2.52720700538072,2.0613564894379355,1.0213157706888636,0.8886372258280378,1.3347810292753697,1.2949553211506328,0.7256050182084026
2024-08-26,21.413245520742183,21.291457832611908,12.891758479668624,11.393736004718722,9.274155774151941,4.635234108876111,4.002025795580964,5.997260949091959,5.835700310067192,3.2654252244903987
2024-08-27,4.711773154075717,4.732429111787492,2.8647458994280344,2.53737748984132,2.0613564894379355,1.0190446916345546,0.9190138626909041,1.3268149397217734,1.299596221826829,0.7261316452354888
2024-08-28,4.710950299345894,4.732429111787492,2.8660953811849423,2.540405595247065,2.0613564894379355,1.0173989821749108,0.8929160704231123,1.3258933424243728,1.3011431887188945,0.7281064965870615
2024-08-29,4.71124652704863,4.732429111787492,2.8660295528065567,2.539944796598365,2.0613564894379355,1.0159178436612313,0.8923894433960262,1.325235058640515,1.3013077596648588,0.7283368959114117
2024-08-30,4.685126981813019,4.734638877608338,2.86819105885348,2.5456421507754676,2.0623190215767884,1.0190595117049555,0.6841861237453795,1.3244049648429645,1.302080041578072,0.7299283095791695
2024-09-02,4.652100149716409,4.734638877608338,2.8701009732280207,2.546234882822739,2.0623190215767884,1.0175118224704136,0.6644942479526987,1.3762031598628421,1.2958892846399048,0.7299283095791695
2024-09-03,21.259156817951947,21.64185696345219,13.11822092415037,11.697898547033194,9.426782999027203,4.647245432990639,3.0996528646674095,5.841572600285322,5.9315894477231295,3.3360234027185958
2024-09-04,21.232607337694677,21.55801735608012,13.068226896776425,11.646101480313149,9.385042193531858,4.646898112397593,3.412131568600235,5.814957463603813,5.915065456277258,3.32095213472487
2024-09-05,21.2289646188173,21.55372462973943,13.075513042318757,11.643482810942656,9.38317340304119,4.647321212865789,3.7779202931745304,5.451376634058841,5.9182325027745435,3.3202908522669596
2024-09-09,21.058897556777676,21.38845239012348,12.991010561713995,11.554201514361594,9.311223978537285,4.5834377475172206,4.5291242335927535,5.408386516325466,5.880434373947421,3.294831127103108
2024-09-10,21.01985267338105,21.370975532588904,12.978167095529164,11.54476038556419,9.30361562371211,4.588160073452275,4.651255342754282,5.406641190814511,5.844433216006366,3.29213886619715
2024-09-11,4.659901359627013,4.737273242262877,2.8778056336740354,2.5591103400717996,2.0623190215767884,1.015042105606783,1.0325518054378762,1.2038501157760788,1.2952636230344519,0.729105070624626
2024-09-12,4.659209838905197,4.737273242262877,2.877739774557672,2.5585505375827102,2.0623190215767884,1.0197839619849536,1.032584734996058,1.2072089307106162,1.2963173688962675,0.7306856894173496
2024-09-13,4.653084941083393,4.737273242262877,2.878332506604943,2.55647597541726,2.0623190215767884,1.0144493735595117,1.0078859198818437,1.2094810702251562,1.2944074545217266,0.7306856894173496
2024-09-16,4.646729536354317,4.737273242262877,2.8770482538358557,2.55647597541726,2.0623190215767884,1.0079293210395273,1.0123314102363785,1.1957165149051887,1.2939135111490003,0.7306856894173496
2024-09-17,4.653019081967029,4.737273242262877,2.8772458311849456,2.554170906344538,2.0623190215767884,1.0093782215995237,1.0143730428436464,1.1962433878360967,1.2932549199853656,0.7306856894173496
2024-09-19,4.647976183567961,4.737273242262877,2.8772458311849456,2.554170906344538,2.0623190215767884,1.0052949563849878,1.0128912127254681,1.1957494444633705,1.291279146494461,0.7332541949555254
2024-09-20,4.635726387924353,4.737273242262877,2.875928648857676,2.551207246108182,2.0623190215767884,1.0085549826449802,1.0110800870254724,1.1953213602070079,1.291279146494461,0.7325956037918905
2024-09-23,20.97170570749757,21.429270000661138,13.009393456386118,11.51547648629328,9.328993469618384,4.605144132335264,4.5770925942724014,5.404855918191409,5.839074267486006,3.318993967258431
2024-09-24,21.130737013421257,21.393019348571553,12.984412093408176,11.473987881442604,9.313658272004103,4.589918559175719,4.60215025237403,5.382626677225612,5.82651992996882,3.302969972408129
2024-09-25,4.692849753516033,4.737273242262877,2.876323803555857,2.5408015057227518,2.0624178102513335,1.0223853970813113,1.0155285410402437,1.1920613339470156,1.2931232017526386,0.7278537474137199
2024-09-26,21.118472482224586,21.371020169320857,12.974773610940185,11.472290418321327,9.304080716145013,4.622485501971266,4.5695666059655515,5.383479334727529,5.891833971466437,3.2919971889172497
2024-09-27,21.143749247323456,21.324402029223258,12.986746982465124,11.479558330450978,9.314799679774547,4.604758623430085,4.587175212903485,5.388491689637402,5.867240895868252,3.3030773089234167
2024-09-30,4.681509380970072,4.693438833074884,2.877691198014413,2.5443646547387897,2.0659526963096733,1.0194866913363623,1.0489678609684152,1.196017658267578,1.226134929882723,0.7312688300197797
2024-10-02,21.29381217322534,21.27566728582997,13.043559994010877,11.5159787259524,9.365099612079389,4.595382483529082,4.737097062584248,5.415648384272601,5.4398739651348595,3.3178803133812313
2024-10-03,21.419289885234402,21.192409409661877,13.010909300321854,11.276673437601623,9.340267246835609,4.549195515538468,4.945838018315306,5.4003950318856555,5.548781187266649,3.316240967338552
2024-10-04,21.6100663226693,21.19367858549068,13.001011459737944,11.23231169987032,9.350038103622465,4.616203021711297,5.112971178797188,5.233503889703925,5.390220538697623,3.2599951996992615
2024-10-07,21.808211172858943,21.15172801301053,12.986153773028708,11.193093508924965,9.330338790402529,4.5033675124220585,5.162447300025775,5.218377005087033,5.38841976907886,3.257863155160597
2024-10-08,21.951210118909266,21.139831265035372,12.9861547663153,11.173472787997227,9.326273448171886,4.446153495373939,5.13094396853808,5.222060366914843,5.3802638235387725,3.243635959205314
2024-10-09,4.898320539490851,4.682289565791898,2.877639475969739,2.4992041187910834,2.0656888083266436,1.0664248427097491,1.1756784260036033,1.0372322345871388,1.1935620486414995,0.7217358766328482
2024-10-10,22.00210733229125,21.103799681752427,12.960551801270698,11.301614508457444,9.310377370561127,4.819326765205386,5.295663064091672,4.508600854656077,5.3950298323165455,3.3029287893973738
2024-10-14,21.99954180251444,21.131467560421015,12.966822704723613,11.33295568726784,9.322583627033048,4.819988105039167,5.201425140844725,4.513024908273787,5.41401235103844,3.298178112843923
2024-10-15,22.009159404586658,21.13241165624255,12.967548221474527,11.332717639862684,9.32300013441584,4.798170017530751,5.184834703649992,4.506081751080871,5.443582517784731,3.3024939533714
