date,EVERBRIGHT SECURITIES INVESTMENT,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,CNCB (HONG KONG) CAPITAL LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,DL SECURITIES (HK) LTD,PLUTUS SECURITIES LTD
2024-05-29,35.674686329011735,30.84520281994966,21.2210845452518,10.50419084042307,0.0,0.8108123442785222,0.0,0.9440231210852175
2024-05-30,35.67343578004026,30.862370389130266,21.215288721881514,10.503822624009599,0.0,0.8010924558650045,0.0,0.9439900290733567
2024-05-31,15.901408015167199,13.77172325276409,9.454171856546077,4.682071283887203,0.0,0.3525366294760927,0.0,0.41205102592656073
2024-06-03,35.674061043566546,30.98292264784041,21.20627824295413,10.504006728989392,0.0,0.7083142386197402,0.0,0.9244170980297802
2024-06-04,35.66883892711651,31.0398273399579,21.20162766907664,10.502366021668323,0.0,0.6630582641450711,0.0,0.9242817780355578
2024-06-05,35.666816687119926,31.044149353904444,21.197642443216374,10.501770591447807,0.0,0.6653915483062322,0.0,0.9242293760052173
2024-06-06,35.6675887880567,31.045027552800843,21.19573039379119,10.501997929563865,0.0,0.6654059524354898,0.0,0.9242493833519135
2024-06-07,35.66887569723903,31.045426064386845,21.19299017338083,10.50320154848098,0.0,0.6652237856575606,0.0,0.9242827308547478
2024-06-11,35.66861830797342,31.055923063301904,21.18768290423051,10.502301062363173,0.0,0.6611986009693235,0.0,0.9242760611616706
2024-06-12,35.68583480072818,30.977471402535684,21.19295919990074,10.507370302460654,0.0,0.6600738361274642,0.0,0.9762904582472776
2024-06-13,35.6837738322486,30.98156079984114,21.191632109697554,10.50676346898968,0.0,0.6600357148006674,0.0,0.9762340744223621
2024-06-14,35.667759197306,31.029919102896958,21.188245117870494,10.505084206070517,0.0,0.6329143298515975,0.0,0.976078046004435
2024-06-17,35.666508772553755,31.02955304289814,21.187502309610363,10.50471592340821,0.0,0.6356761244437072,0.0,0.9760438270858285
2024-06-18,35.66367725234821,31.03018271379698,21.190150556355615,10.503881966948375,0.0,0.6361411703823612,0.0,0.9759663401684654
2024-06-19,35.65255833334027,31.04185088244991,21.189669921556057,10.503643717994441,0.0,0.6363329413503857,0.0,0.9759442033089356
2024-06-20,35.641424206433825,31.047307618663,21.186556790785904,10.500363479279375,0.0,0.6487084843305656,0.0,0.9756394205073299
2024-06-21,35.628167869581404,31.07161424038889,21.179913095895063,10.496458013702355,0.0,0.6485702355701574,0.0,0.9752765448621301
2024-06-24,35.62893874369272,31.073832000780804,21.180577421520095,10.496685121865001,0.0,0.6446690655643678,0.0,0.9752976465770027
2024-06-25,35.62923241879543,31.07903369016481,21.179618647007672,10.496565576836815,0.0,0.6402439816295559,0.0,0.9753056855657187
2024-06-26,35.62963622996666,31.07681008893023,21.1838770037436,10.496684541803269,0.0,0.6376753961646492,0.0,0.9753167393915931
2024-06-27,35.62912229006458,31.079452786870664,21.182953243667466,10.496430100128151,0.0,0.6367389083397228,0.0,0.9753026709294201
2024-06-28,35.628131162122436,31.078588221254012,21.185970004235504,10.49613811131405,0.0,0.6358969610326597,0.0,0.9752755400413411
2024-07-02,35.6268097439732,31.080320255874454,21.18405095351031,10.495748818164373,0.0,0.6378308606058114,0.0,0.9752393678718481
2024-07-03,35.628865325673495,31.083040798991362,21.184655033920173,10.496045303436404,0.0,0.6320979011280375,0.0,0.9752956368505304
2024-07-04,35.62849824011591,31.08241145809359,21.177121610547346,10.495937162281542,0.0,0.6407459406192084,0.0,0.9752855883424066
2024-07-05,35.629672940527016,31.0849817770184,21.174625790255813,10.496283221821196,0.0,0.6391185260802896,0.0,0.975317744297279
2024-07-08,35.63128828007838,31.087627535673327,21.169609552457246,10.496759090950246,0.0,0.6393535786431728,0.0,0.9753619621976267
2024-07-09,35.629736605070725,31.117383202508737,21.162274615381012,10.497516244407844,0.0,0.6176570155106279,0.0,0.9754323171210549
2024-07-10,35.618711732486204,31.12595646217934,21.16249513437028,10.49578576840834,0.0,0.621779381776949,0.0,0.9752715207788898
2024-07-11,35.619775993673606,31.132141113757232,21.157460695782603,10.496099374849482,0.0,0.619222160754835,0.0,0.975300661182241
2024-07-12,35.63156051356948,31.140688812272582,21.13240692864933,10.497922868965338,0.0,0.6217975448858337,0.0,0.9756233316574344
2024-07-15,35.64129504445814,31.14919643845476,21.107870595217427,10.500893992339991,0.0,0.6248540578913769,0.0,0.9758898716383062
2024-07-16,35.64657720862489,31.176881601498273,21.070018403654746,10.503969424131597,0.0,0.6263776783357552,0.0,0.9761756837547347
2024-07-17,35.641247758685,31.174076368886936,21.17049280548797,10.502398996236417,0.0,0.53575433306345,0.0,0.9760297376402266
2024-07-18,35.650327156030066,31.184080485915672,21.19094361150901,10.50517755560685,0.0,0.49319281548760835,0.0,0.9762783754507948
2024-07-19,35.65337916608352,31.205728654929622,21.159235930407895,10.506076899598076,0.0,0.4992173947342028,0.0,0.9763619542466866
2024-07-22,35.6624279530167,31.213751803507844,21.139123064217944,10.50874332992226,0.0,0.49934409553911785,0.0,0.9766097537961343
2024-07-23,35.662501539213295,31.2136098693022,21.139166682887645,10.508765013764247,0.0,0.4993451258905239,0.0,0.9766117689420866
2024-07-25,35.650373007294704,31.289798557530734,21.14115152280117,10.509751723247835,0.0,0.4322217222443768,0.0,0.9767034668811817
2024-07-26,35.648487093547764,31.328278281224875,21.15089430060909,10.51156908256403,0.0,0.38411944303343143,0.0,0.9766517990208063
2024-07-29,35.648119295112934,31.337137510354424,21.199683560447045,10.511460630874453,0.0,0.3269572806629304,0.0,0.9766417225482167
2024-07-30,35.64249292527348,31.244507789276415,21.29949495914928,10.509698441670297,0.0,0.3273183061897837,0.0,0.9764875784407476
2024-07-31,15.878889054348102,13.91956712410089,9.489019695649784,4.682117378821289,0.0,0.1462813311983318,0.0,0.43502955737461785
2024-08-01,35.6411693316449,31.243347516017067,21.29870399663499,10.509308161172108,0.0,0.3310196782208872,0.0,0.97645131631004
2024-08-02,35.64092199598727,31.244471686094094,21.29852808288796,10.509235230718533,0.0,0.3303984641891064,0.0,0.976444540123035
2024-08-05,35.64084846691081,31.244613532326337,21.298484142916365,10.509213549619458,0.0,0.3303977825598842,0.0,0.9764425256671446
2024-08-06,35.63823838123981,31.24232539605617,21.296924391376585,10.508443928556009,0.0,0.3376968849037393,0.0,0.9763710178676835
2024-08-07,35.64151023952119,31.245915758086067,21.298879609187644,10.509408682731685,0.0,0.3278250544040274,0.0,0.9764606560693907
2024-08-08,35.6419882016904,31.244684279757447,21.299165232850374,10.509549616708314,0.0,0.32813891832594366,0.0,0.9764737506675206
2024-08-09,35.64265001662662,31.241860235851632,21.299560724414988,10.509744762300919,0.0,0.3296923785764865,0.0,0.9764918822293559
2024-08-12,35.64320154784838,31.244200539053523,21.299890311938473,10.509597910928655,0.0,0.3266026978523786,0.0,0.9765069923785898
2024-08-13,35.642061735469625,31.24412980468332,21.299209175632267,10.509261830855191,0.0,0.3288616881073501,0.0,0.9764757652522511
2024-08-14,35.637384058849015,31.24364635871637,21.298879609187644,10.509099219181273,0.0,0.3345300979963062,0.0,0.9764606560693907
2024-08-15,35.63731053585805,31.243685054688473,21.298835667765605,10.509077538004963,0.0,0.33463256213590536,0.0,0.9764586415470037
2024-08-16,35.63436986496088,31.24151951414363,21.298934783802743,10.508210364303935,0.0,0.34058740532179416,0.0,0.976378067467021
2024-08-19,35.633230485448635,31.24052059238914,21.298253767974,10.507874372966223,0.0,0.34377393263637257,0.0,0.9763468485856295
2024-08-20,35.6333407447977,31.240307831004944,21.298319670828292,10.507906887317928,0.0,0.34377499637068804,0.0,0.9763498696804479
2024-08-21,35.63304672138318,31.24242232120204,21.298143930789827,10.507820182827194,0.0,0.34222503032861035,0.0,0.9763418134691457
2024-08-22,35.632127929485854,31.241616740789397,21.297594761861763,10.507549240515747,0.0,0.344794688681539,0.0,0.976316638665704
2024-08-23,35.630694708734154,31.240360118296394,21.297356925806486,10.507126598408858,0.0,0.3481842801895256,0.0,0.9762773685645879
2024-08-26,35.63142967933219,31.24100452745953,21.294702117660766,10.507343333703606,0.0,0.34922283516055413,0.0,0.9762975066833448
2024-08-27,35.624719289688386,31.24387903727174,21.28943207098568,10.5081019776538,0.0,0.357499627758412,0.0,0.9763679966419871
2024-08-28,35.62382959397539,31.248700972919945,21.28600473699407,10.508752331095215,0.0,0.35628394030674454,0.0,0.9764284247086403
2024-08-29,35.64054702322607,31.26429405239768,21.248137306100407,10.51368384254725,0.0,0.3564511360190843,0.0,0.9768866397095112
2024-08-30,35.6434529490927,31.26385013364367,21.24584464802543,10.514541068049757,0.0,0.3553449117431118,0.0,0.976966289445337
2024-09-02,35.64552315851701,31.264220976129426,21.245089438733082,10.515151763709417,0.0,0.3529916302309377,0.0,0.9770230326801334
2024-09-03,35.64403244369749,31.2649776819177,21.247916503722344,10.514662473832662,0.0,0.3514287237748031,0.0,0.9769821730550031
2024-09-04,35.64649741464393,31.265901217387764,21.243708986947755,10.515389617641391,0.0,0.35145302690591534,0.0,0.9770497364732437
2024-09-05,35.646754968592624,31.265507815582694,21.243862477515734,10.515465593692744,0.0,0.35135234873920385,0.0,0.9770567958769986
2024-09-09,35.6464873885119,31.26527312305283,21.244350438693736,10.51538666002445,0.0,0.35145292805428324,0.0,0.9770494616628033
2024-09-10,35.646892117588905,31.264492711163612,21.24841070833121,10.51550605138806,0.0,0.3476378564770948,0.0,0.977060555051122
2024-09-11,35.64542041954283,31.262169806162166,21.24753345809525,10.515071913969903,0.0,0.35278418556516694,0.0,0.9770202166646782
2024-09-16,35.64600908417869,31.26268608380985,21.246232904153292,10.51524556463544,0.0,0.3527900116031737,0.0,0.9770363516195559
2024-09-17,35.64582512439139,31.262524745213195,21.24612325786788,10.515191298186346,0.0,0.3533042649522753,0.0,0.9770313093889097
2024-09-20,35.64707608838939,31.263621880510417,21.24748818546828,10.515560321085946,0.0,0.3533166639054276,0.0,0.9729368606405377
2024-09-23,35.646855323656666,31.263841133940918,21.247356598349086,10.515495197515703,0.0,0.35352091136031205,0.0,0.9729308351773143
2024-09-24,35.64341542652391,31.26381722156949,21.248144458141617,10.51582216113929,0.0,0.3559637846078455,0.0,0.9728369480178464
2024-09-25,35.64293720462572,31.263707379344464,21.24785937524891,10.515681072066464,0.0,0.3569910730914437,0.0,0.9728238956229975
2024-09-26,35.63966356856028,31.270639666145904,21.245907859346485,10.514715256241228,0.0,0.35633910338032204,0.0,0.9727345463257792
2024-09-27,35.63639053377576,31.275816492459825,21.243337576989077,10.513749617810976,0.0,0.35806056552468546,0.0,0.9726452134396787
2024-09-30,15.871535924284725,13.918418197528487,9.461238651129083,4.68255489006006,0.0,0.19697197157274587,0.0,0.4331912748587734
2024-10-02,35.59173160694753,31.188700114805513,21.21723107353776,10.50088272543205,0.0,0.5300281685031483,0.0,0.9714263107739987
2024-10-03,35.57964150552165,31.145859422661417,21.21009877378659,10.497417998476962,0.0,0.5958859711122146,0.0,0.9710963284411712
2024-10-04,35.581034460383954,31.147078793472577,21.207014122807273,10.497828975901804,0.0,0.5959093002472401,0.0,0.9711343471871516
2024-10-07,35.58081258771267,31.14733551528325,21.20687983204879,10.497915501565434,0.0,0.5959142118768529,0.0,0.9711423515130041
2024-10-09,35.5675838920537,31.135755155191593,21.23617455948518,10.494012450479083,0.0,0.595692655167648,0.0,0.9707812876227956
2024-10-10,35.571980150830804,31.12621330574614,21.238490406187232,10.495309541518003,0.0,0.5971053166508721,0.0,0.9709012790669519
2024-10-14,35.56897592309269,31.106796560158024,21.23463683636391,10.494423161285274,0.0,0.624348237395714,0.0,0.9708192817043879
2024-10-15,35.56648499714276,31.107707721199258,21.232943783382655,10.493688227812955,0.0,0.6284239760665501,0.0,0.9707512943958213
2024-10-16,35.55985643828795,31.101807181443984,21.244740586638105,10.491732509387937,0.0,0.631292909666892,0.0,0.9705703745751304
2024-10-17,35.557110521827255,31.111554724326236,21.2417616047521,10.491848977139622,0.0,0.6272287443967376,0.0,0.9704954275580515
2024-10-18,35.93148598091979,31.449527941985263,20.394424418084657,10.60231607415345,0.0,0.6415319571720965,0.0,0.980713627684752
2024-10-21,35.93335529617691,31.45241267234786,20.39371659570206,10.602867653656975,0.0,0.6368831333590528,0.0,0.9807646487571363
2024-10-22,35.91469423397072,31.44336039585801,20.381118489649346,10.598588901405089,0.0,0.709950972684992,0.0,0.9522870064318469
2024-10-23,35.92022344059314,31.448825360637517,20.37905509728911,10.60022059531734,0.0,0.7678970012907462,0.0,0.8837785048721458
2024-10-24,35.92026080588786,31.44885807464972,20.37886825019017,10.600231621985014,0.0,0.8304156242265923,0.0,0.8213656230606504
2024-10-25,35.93222169409848,31.512399451664937,20.35089884463897,10.60376133425861,0.0,0.8344382147528733,0.0,0.7662804605861278
2024-10-28,35.90595558244233,31.5082888345657,20.33914197875375,10.596010085767716,0.0,0.8848832015990935,0.0,0.765720316871413
2024-10-29,35.90647828814447,31.526632611879357,20.339438068505896,10.596164338587391,0.0,0.8655552289365869,0.0,0.765731463946303
2024-10-30,35.90479821682921,31.509664719172914,20.338486382122365,10.5972282152815,0.0,0.8841268313763726,0.0,0.7656956352176417
2024-10-31,15.867629573938554,13.922048805497282,8.98889483099925,4.68384118229346,0.0,0.3970230663595314,0.0,0.33842781116698567
2024-11-01,35.90172165709896,31.498345080008626,20.338787736845763,10.59754777039568,0.0,0.897879031192331,0.0,0.7657187244586364
2024-11-04,35.917577200722896,31.510903573126225,20.305593285874583,10.602321668573698,0.0,0.8975473772042293,0.0,0.7660568944983709
2024-11-05,35.91952023792892,31.51177595874874,20.302738509322634,10.602271026110062,0.0,0.8975959319254548,0.0,0.7660983359641921
2024-11-06,35.919482869846284,31.510182684166356,20.302717387815292,10.602155963470684,0.0,0.899363555730745,0.0,0.7660975389706426
2024-11-07,35.920678687056075,31.501348263677365,20.30339329784846,10.60240488998819,0.0,0.906155854106548,0.0,0.7660190073233655
2024-11-08,35.91200287836673,31.50705326737017,20.294347759613213,10.593710847786962,0.0,0.9270512537041805,0.0,0.7658339931587435
2024-11-11,35.89389576008979,31.522978519752936,20.28588331705348,10.588265455591976,0.0,0.9435290939605365,0.0,0.7654478535512815
2024-11-12,35.87919973858734,31.507058513182674,20.30168621891323,10.583930306856686,0.0,0.9629907658771815,0.0,0.7651344565828949
2024-11-13,35.8721543942483,31.496923657755318,20.290634811374797,10.581852015422779,0.0,0.9934509086501022,0.0,0.7649842125487034
2024-11-14,35.86274492528186,31.47911743145132,20.290259824035658,10.58071759756913,0.0,1.022288057508489,0.0,0.7648721641535418
2024-11-15,35.860435301184495,31.477193994520597,20.2443912285383,10.57962068541026,0.0,1.0735358853107428,0.0,0.7648229050356071
2024-11-18,35.857157635774605,31.4788869901585,20.241606100078734,10.578653701700247,0.0,1.078942572527003,0.0,0.764752999760909
2024-11-19,35.83583020795075,31.437015740338065,20.206211051498045,10.572361639301203,0.0,1.1479523370085871,0.0,0.8006290239033577
2024-11-20,35.833338081537,31.439500309747825,20.201899584512866,10.571626406950113,0.0,1.134898089418528,0.0,0.8187375278336702
2024-11-21,35.838471496362665,31.43767184995971,20.202509845349816,10.573140877737218,0.0,1.1293511119995234,0.0,0.818854818591069
2024-11-22,35.82833627693927,31.42037494110042,20.194461450534583,10.570150764087945,0.0,1.1057848208214012,0.0,0.8808917465163824
2024-11-25,35.81038591119144,31.43274352558838,20.18237296921145,10.565062467295366,0.0,1.0831365678887557,0.0,0.926298558824611
2024-11-26,35.810943105340186,31.441945963810795,20.182894459135884,10.565226855107396,0.0,1.0726766449753473,0.0,0.9263129716303888
2024-11-27,35.62256649447247,31.301109608857914,20.657708077911717,10.393201345336859,0.0,1.0905601696259082,0.0,0.9348543037951301
2024-11-28,35.676127881235054,31.371734846706367,17.508483290035755,10.461738410983859,2.9477720272954535,1.097883611498226,0.0,0.9362599322452869
2024-11-29,35.64572646117682,31.23689669018848,17.532005348860764,10.425048680683522,2.945260082727477,1.2796006382205654,0.0,0.9354620981423643
2024-12-02,35.592147329839044,31.266632638476604,17.461532957435917,10.413013605903819,3.6838870106952513,1.3906616745766045,0.0,0.1921247830727634
2024-12-03,35.565016343624215,31.38095589417308,17.436207054735924,10.408483895255253,3.6822845022522586,1.3350111020846818,0.0,0.19204120787458592
2024-12-04,35.54558456632721,31.383930214975763,17.419263106905603,10.405812999498744,3.6813396001752317,1.3720775834704955,0.0,0.19199192864695305
2024-12-05,35.56281590653308,31.42535169912647,17.310845317490294,10.417729044879014,3.6836581843711818,1.407486998445839,0.0,0.19211284915412102
2024-12-06,33.427626163301014,29.573075752571565,22.258425725449882,9.800840788407625,3.4645007019236314,1.2948476812995466,0.0,0.18068318704674222
2024-12-09,33.40428844645329,29.563429419780253,22.255254835134853,9.797810123204451,3.4630866988689584,1.3355210336380599,0.0,0.18060944292012962
2024-12-10,33.40637124670268,29.543058310729087,22.301969186957745,9.767442738950058,3.465314024541245,1.3351188880734883,0.0,0.18072560404569563
2024-12-11,33.429961687102825,29.530639727119627,22.29251143925384,9.775759551906962,3.4682646810589546,1.3219834247046283,0.0,0.18087948885316701
2024-12-12,33.42074635583555,29.537058837538556,22.258508991990546,9.773064757832614,3.4673086163090847,1.3624828130320426,0.0,0.18082962746161535
2024-12-13,33.24525034150309,29.418887474634413,22.624568997181367,9.724569621053018,3.4501034089589315,1.3566878278272803,0.0,0.17993232884190385
2024-12-16,33.23351620013815,29.405688879016502,22.658805461864638,9.728400327651219,3.450639973379281,1.3429888458062862,0.0,0.17996031214393374
2024-12-17,33.23353384283403,29.375510551974177,22.70584444707726,9.737456278976614,3.4533720391677214,1.3141800431231736,0.0,0.18010279684702607
2024-12-18,33.228828351453814,29.383888162341385,22.701950240662597,9.744543392493897,3.454993640486095,1.3056088447713396,0.0,0.18018736779087383
2024-12-19,33.22532171110903,29.384433764276864,22.70077034957231,9.750743971876304,3.4557857890634454,1.302715733596337,0.0,0.18022868050571633
2024-12-20,33.24710036846317,29.37503179309105,22.72696907418467,9.770759377099331,3.461780435843225,1.2378176335878595,0.0,0.18054131773069618
2024-12-23,33.22780489115086,29.37836278746346,22.74251693062796,9.767354643758273,3.460780088159851,1.2426915119765525,0.0,0.18048914686304807
2024-12-27,33.22395548419996,29.377676907673855,22.741341980055328,9.76948208900637,3.460984623210194,1.24605910192896,0.0,0.1804998139253287
2024-12-30,33.22268727455349,29.382017374401816,22.734697019851193,9.77063641733727,3.46125625630159,1.2481916772206785,0.0,0.180513980333964
2025-01-02,33.22419672629215,29.385077139548887,22.729863141689606,9.7705215770562,3.461867861784884,1.2479276763956093,0.0,0.18054587723266444
2025-01-03,33.22557155657829,29.403710725273395,22.721307435019966,9.763401629605386,3.4638803112079737,1.2414775103408457,0.0,0.18065083197414633
2025-01-06,33.222043972173296,29.410213203720488,22.71745919007821,9.764856493387494,3.46401802933625,1.240751096953063,0.0,0.18065801435119627
2025-01-07,33.219546980644,29.41656232834804,22.716642994952625,9.766517573314502,3.464263261892944,1.2357960569481492,0.0,0.1806708038997412
2025-01-08,33.20142197972427,29.41985960804446,22.72316525244758,9.762003242511764,3.463384188472803,1.2495407709825173,0.0,0.1806249578166069
2025-01-09,33.1942796851562,29.39894882112138,22.673976438697697,9.805320128521469,3.463650589829579,1.2831854852977058,0.0,0.18063885137597296
2025-01-10,33.19085910236395,29.404023565284724,22.66555999096755,9.807174414945,3.4643056016170988,1.287404312789513,0.0,0.18067301203215538
2025-01-13,33.183336362212025,29.416968288111477,22.661855925816518,9.808677376829834,3.464836510832775,1.2836248357975744,0.0,0.18070070039979452
2025-01-14,33.1790225040621,29.428517830740475,22.653110987886098,9.80955273142202,3.465145722812577,1.2839333964264956,0.0,0.18071682665023883
2025-01-15,35.59422774281502,29.446805603365473,20.218622435079507,9.807856108617584,3.465128916395462,1.286643243577331,0.0,0.18071595014962058
2025-01-16,35.541099657336204,29.48040677162645,20.17211705723891,9.801096401301407,3.462740702597436,1.3619480116313192,0.0,0.1805913982682667
2025-01-17,35.54967772425755,29.238685564266365,20.11362543641424,9.808711958653728,3.465088581659528,1.6540700547130134,0.0,0.17014068003557503
2025-01-20,35.66517296715278,29.393685142377812,20.183631702567396,9.844218803882573,3.4777695289980066,1.2689448530586198,0.0,0.16657700196281255
2025-01-21,35.746855226919045,29.333671578254762,20.2686469971622,9.829010583379604,3.4871623552145383,1.1676263627658332,0.0,0.16702689630401646
