date,ZHONGTAI INTERNATIONAL SECURITIES LTD,HAFOO SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA GALAXY INTERNATIONAL SECURITIES,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,0.0,0.0,11.408567613410806,0.0,0.0,4.3473239741600205,0.0,0.0,0.0,15.755891587570826
2024-03-04,0.0,0.0,8.219730773394925,11.415424591288028,0.0,0.0,4.349128442022447,0.0,0.0,0.0,23.984283806705402
2024-03-06,0.0,0.0,8.219730773394925,11.415424591288028,0.0,0.0,4.354902739182215,0.0,0.0,0.0,23.99005810386517
2024-03-07,0.0,0.0,8.219730773394925,11.423003356310224,0.0,4.0015879317189365,4.3480457613049905,0.0,0.0,3.28124436103793,31.273612183767007
2024-03-08,0.0,0.0,8.219730773394925,11.423003356310224,0.0,4.010249377458588,4.3480457613049905,0.0,0.0,3.278357212458046,31.279386480926775
2024-03-11,0.0,0.0,8.219730773394925,11.423003356310224,0.0,4.053195712584358,4.348767548449962,0.0,0.0,3.2343281966148183,31.279025587354287
2024-03-12,0.0,0.0,8.219730773394925,11.431664802049875,0.0,4.053195712584358,4.339745209137826,0.0,0.0,3.2343281966148183,31.278664693781806
2024-03-13,0.0,0.0,8.219730773394925,11.431664802049875,0.0,4.057526435454185,4.339023421992854,0.0,0.0,3.233967303042333,31.281912735934174
2024-03-14,0.0,0.0,8.219730773394925,11.415063697715544,0.0,4.06185715832401,4.339023421992854,0.0,0.0,3.229997473744992,31.265672525172327
2024-03-15,0.0,0.0,8.219730773394925,11.40495867768595,0.0,4.06185715832401,4.321700530513552,0.0,0.0,3.2278321123100797,31.236079252228517
2024-03-18,0.0,0.0,8.219730773394925,11.40495867768595,0.0,4.06185715832401,4.322061424086037,0.0,0.0,3.2278321123100797,31.236440145801005
2024-03-19,0.0,0.0,8.219730773394925,11.406041358403407,0.0,4.06185715832401,4.321339636941066,0.0,0.0,3.2278321123100797,31.23680103937349
2024-03-20,0.0,0.0,8.219730773394925,11.423003356310224,0.0,4.0654660940488645,4.322061424086037,0.0,0.0,3.2180879858529723,31.248349633693024
2024-03-25,0.0,0.0,8.219730773394925,11.423003356310224,0.0,4.0654660940488645,4.326753040528348,0.0,0.0,3.217727092280487,31.252680356562852
2024-04-02,0.0,0.0,8.219730773394925,11.423003356310224,0.0,4.0654660940488645,4.327113934100834,0.0,0.0,3.217727092280487,31.253041250135333
2024-04-03,0.0,0.0,8.219730773394925,11.429860334187449,0.0,4.0654660940488645,4.32819661481829,0.0,0.0,3.2162835179905445,31.259537334440076
2024-04-05,0.0,7.561442130715652,8.219730773394925,11.506008877981882,0.0,4.0654660940488645,4.389187628568336,0.0,0.0,3.2018477750911254,38.94368327980079
2024-04-08,0.0,7.561442130715652,8.219730773394925,11.506008877981882,0.0,4.0654660940488645,4.352376484174817,0.0,0.0,3.194629903641416,38.89965426395756
2024-04-09,0.0,7.561442130715652,8.219730773394925,11.506008877981882,0.0,4.0654660940488645,4.350572016312389,0.0,0.0,3.194629903641416,38.89784979609513
2024-04-10,0.0,7.561442130715652,8.219730773394925,11.512144068714136,4.905715832401025,3.965859468042874,4.350572016312389,0.0,0.0,3.1819986286044246,43.69746291818542
2024-04-11,0.0,7.561442130715652,8.219730773394925,11.477137392183046,4.905715832401025,4.092533111985276,4.260348623191021,0.0,0.987404814320257,3.160345014255296,44.6646576924465
2024-04-12,0.0,7.561442130715652,8.219730773394925,11.477137392183046,4.905715832401025,4.092533111985276,4.321339636941066,0.0,0.9599769028113609,3.153127142805587,44.69100292323794
2024-04-15,0.0,7.561442130715652,8.219730773394925,11.459092713558771,4.905715832401025,4.092533111985276,4.43105128297665,0.0,0.9599769028113609,3.1415785484860512,44.77112129632971
2024-04-16,0.0,7.561442130715652,8.219730773394925,11.459092713558771,4.905715832401025,4.092533111985276,4.459200981630517,0.0,0.9599769028113609,3.137247825616226,44.794940272113756
2024-04-17,0.0,7.561442130715652,8.219730773394925,11.459092713558771,4.905715832401025,4.092533111985276,4.569273521238586,0.0,0.9599769028113609,3.1231729762892924,44.89093796239489
2024-04-18,0.0,7.561442130715652,8.219730773394925,11.423003356310224,4.905715832401025,4.092533111985276,4.603558410624707,0.0,0.9599769028113609,3.115233317694612,44.88119383593778
2024-04-19,0.0,7.561442130715652,8.357231224511892,11.423003356310224,4.905715832401025,4.092533111985276,4.622324876393952,0.0,0.9599769028113609,3.112346169114728,45.03457360424411
2024-04-22,0.0,7.561442130715652,8.357231224511892,11.423003356310224,4.905715832401025,4.092533111985276,4.622685769966437,0.0,0.9599769028113609,3.112346169114728,45.03493449781659
2024-04-23,0.0,7.561442130715652,8.357231224511892,11.423003356310224,4.905715832401025,4.092533111985276,4.644339384315566,0.0,0.9599769028113609,3.1051282976650185,45.049370240716016
2024-04-24,0.0,7.561442130715652,8.357231224511892,11.423003356310224,4.905715832401025,4.092533111985276,4.658775127214984,0.0,0.9599769028113609,3.097910426215309,45.05658811216573
2024-04-25,0.0,7.561442130715652,8.357231224511892,11.422281569165254,4.905715832401025,4.092533111985276,4.709300227362951,0.0,0.9599769028113609,3.090331661193114,45.09881266014652
2024-04-26,0.0,7.561442130715652,8.357231224511892,11.422281569165254,4.905715832401025,4.092533111985276,4.766321411815656,0.0,0.9599769028113609,3.0831137897434044,45.14861597314952
2024-04-29,0.0,7.561442130715652,8.357231224511892,11.397379912663755,4.904272258111083,4.092533111985276,4.805297917644086,0.0,0.9599769028113609,3.07228698256884,45.150420441011946
2024-04-30,0.0,7.561442130715652,8.357231224511892,11.397379912663755,4.904272258111083,4.092533111985276,4.805297917644086,0.0,0.9599769028113609,3.0654300046916165,45.143563463134726
2024-05-02,0.0,7.561442130715652,8.357231224511892,11.397019019091271,4.904272258111083,4.092533111985276,4.80421523692663,0.0,0.9599769028113609,3.06037749467682,45.13706737882998
2024-05-03,0.0,7.561442130715652,8.357231224511892,11.397019019091271,4.904272258111083,4.092533111985276,4.80421523692663,3.5457793496697825,0.9599769028113609,3.06037749467682,48.68284672849977
2024-05-06,0.0,7.561803024288137,8.357592118084376,11.397019019091271,4.904272258111083,4.092533111985276,4.80421523692663,3.54758381753221,0.9599769028113609,3.0600166011043344,48.68501208993467
2024-05-07,0.0,7.561803024288137,8.357953011656862,11.397019019091271,4.904272258111083,4.092533111985276,4.806741491934028,3.54758381753221,0.9599769028113609,3.0585730268143925,48.68645566422462
2024-05-10,0.0,7.567938215020391,8.357953011656862,11.397019019091271,4.904272258111083,4.092533111985276,4.807102385506514,3.54758381753221,0.9599769028113609,3.0585730268143925,48.69295174852935
2024-05-13,0.0,7.567938215020391,8.357953011656862,11.394131870511385,4.904272258111083,4.092533111985276,4.805297917644086,3.54758381753221,0.9599769028113609,3.0571294525244506,48.68681655779711
2024-05-14,0.0,7.567938215020391,8.357953011656862,11.363095023277635,4.904272258111083,4.092533111985276,4.798080046194377,3.54758381753221,0.9599769028113609,3.049911581074741,48.641343967663936
2024-05-16,0.0,7.567938215020391,8.357953011656862,11.355877151827926,4.915099065285648,4.092533111985276,4.802049875491718,3.54758381753221,0.9599769028113609,3.0466635389223717,48.64567469053377
2024-05-17,0.0,7.567938215020391,8.357953011656862,11.325922985311632,4.915099065285648,4.092533111985276,4.784726984012415,3.54758381753221,0.9599769028113609,3.039445667472662,48.591179761088455
2024-05-20,0.0,7.576960554332528,8.357953011656862,11.325922985311632,4.915099065285648,4.092533111985276,4.707134865928038,3.54758381753221,0.9599769028113609,3.028618860298098,48.51178317514165
2024-05-21,0.0,7.576960554332528,8.357953011656862,11.326283878884118,4.915099065285648,4.092533111985276,4.71254826951532,3.54758381753221,0.9599769028113609,3.0260926052907,48.515031217294016
2024-05-22,0.0,7.576960554332528,8.357953011656862,11.326283878884118,4.915099065285648,4.092533111985276,4.577574073405753,3.54758381753221,0.9599769028113609,3.048468006784799,48.40243242267855
2024-05-23,0.0,7.576960554332528,8.357953011656862,11.326283878884118,4.915099065285648,4.066187881193836,4.581183009130607,3.54758381753221,0.9599769028113609,3.0387238803276913,48.36995200115486
2024-05-24,0.0,7.576960554332528,8.357953011656862,11.307517413114871,4.915099065285648,4.090367750550363,4.5685517340936155,3.545418456097297,0.9599769028113609,3.0235663502833012,48.34541123822585
2024-05-29,0.0,7.576960554332528,8.357953011656862,11.266736439424013,4.915099065285648,4.090367750550363,4.51802663394565,3.545418456097297,0.9599769028113609,3.0051607780865424,48.235699592190265
2024-05-30,0.0,7.576960554332528,8.357953011656862,11.266736439424013,4.915099065285648,4.090367750550363,4.4891551481468115,3.545418456097297,0.9599769028113609,3.0051607780865424,48.20682810639143
2024-06-03,0.0,7.576960554332528,8.357953011656862,11.266736439424013,4.915099065285648,4.090367750550363,4.492403190299181,3.545418456097297,0.9599769028113609,2.9975820130643474,48.202497383521596
2024-06-12,0.0,7.613049911581076,8.38754628460067,11.274676098018695,4.922316936735357,4.1434191057057275,4.508282507488541,3.545418456097297,0.9599769028113609,2.9614926558157997,48.31617885885453
2024-06-13,0.0,7.613049911581076,8.38754628460067,11.274676098018695,4.922316936735357,4.1434191057057275,4.509365188205998,3.545418456097297,0.9599769028113609,2.95427478436609,48.31004366812227
2024-06-14,0.0,7.613049911581076,8.38754628460067,11.274676098018695,4.914377278140676,4.1434191057057275,4.508643401061027,3.545418456097297,0.9599769028113609,2.9521094229311777,48.29921686094771
2024-06-17,0.0,7.613049911581076,8.38754628460067,11.274676098018695,4.889475621639178,4.1434191057057275,4.534988631852467,3.545418456097297,0.9599769028113609,2.945613338626439,48.29416435093291
2024-06-18,0.0,7.613049911581076,8.380689306723447,11.305712945252445,4.889475621639178,4.1434191057057275,4.538597567577321,3.545418456097297,0.9599769028113609,2.9376736800317587,48.31401349741961
2024-06-19,0.0,7.613049911581076,8.380689306723447,11.305712945252445,4.889475621639178,4.1434191057057275,4.5212746760980185,3.545418456097297,0.9599769028113609,2.9344256378793894,48.29344256378794
2024-06-20,0.0,7.613049911581076,8.357953011656862,11.305712945252445,4.889475621639178,4.1434191057057275,4.5223573568154745,3.545418456097297,0.9599769028113609,2.9344256378793894,48.27178894943881
2024-06-21,0.0,7.613049911581076,8.357953011656862,11.305712945252445,4.889475621639178,4.1434191057057275,4.530657908982641,3.545418456097297,0.9599769028113609,2.9322602764444765,48.277924140171066
2024-06-24,0.0,7.613049911581076,8.357953011656862,11.307878306687357,4.925564978887726,4.1434191057057275,4.509726081778483,3.545418456097297,0.9599769028113609,2.926485979284709,48.289472734490595
2024-06-25,0.0,7.613049911581076,8.357953011656862,11.314374390992096,4.925564978887726,4.1434191057057275,4.513695911075824,3.545418456097297,0.9599769028113609,2.925042404994767,48.298495073802734
2024-06-28,0.0,7.613049911581076,8.357953011656862,11.314374390992096,4.925564978887726,4.1434191057057275,4.512613230358367,3.545418456097297,0.9599769028113609,2.925042404994767,48.29741239308528
2024-07-03,0.0,7.613049911581076,8.357953011656862,11.314374390992096,4.925564978887726,4.1434191057057275,4.513695911075824,3.545418456097297,0.9599769028113609,2.925042404994767,48.298495073802734
2024-07-04,0.0,7.613049911581076,8.357953011656862,11.314374390992096,4.925564978887726,4.1434191057057275,4.499981955321376,3.545418456097297,0.9599769028113609,2.925042404994767,48.284781118048286
2024-07-05,0.0,7.613049911581076,8.357953011656862,11.305712945252445,4.925564978887726,4.1434191057057275,4.499981955321376,3.545418456097297,0.9599769028113609,2.925042404994767,48.27611967230864
2024-07-08,0.0,7.613049911581076,8.357953011656862,11.305712945252445,4.925564978887726,4.1434191057057275,4.500342848893861,3.545418456097297,0.9599769028113609,2.925042404994767,48.276480565881116
2024-07-11,0.0,7.613049911581076,8.357953011656862,11.304630264534989,4.925564978887726,4.1434191057057275,4.488072467429355,3.545418456097297,0.9599769028113609,2.925042404994767,48.26312750369916
2024-07-12,0.0,7.613049911581076,8.357953011656862,11.304630264534989,4.925564978887726,4.1434191057057275,4.4887942545743265,3.545418456097297,0.9599769028113609,2.924320617849796,48.26312750369916
2024-07-15,0.0,7.613049911581076,8.357953011656862,11.273593417301237,4.925564978887726,4.1434191057057275,4.4898769352917824,3.5764553033310476,0.9599769028113609,2.924320617849796,48.26421018441662
2024-07-16,0.0,7.613049911581076,8.357953011656862,11.273593417301237,4.925564978887726,4.1434191057057275,4.4898769352917824,3.622288787036703,0.9599769028113609,2.924320617849796,48.31004366812227
2024-07-17,0.0,7.613049911581076,8.357953011656862,11.273593417301237,4.925564978887726,4.1434191057057275,4.52596629254033,3.622288787036703,0.9599769028113609,2.924320617849796,48.34613302537082
2024-07-22,0.0,7.613049911581076,8.357953011656862,11.273593417301237,4.952271103251651,4.1434191057057275,4.526688079685301,3.622288787036703,0.9599769028113609,2.92323793713234,48.37247825616226
2024-07-23,0.0,7.613049911581076,8.357953011656862,11.273593417301237,4.950827528961709,4.1434191057057275,4.528492547547728,3.622288787036703,0.9599769028113609,2.9225161499873686,48.372117362589776
2024-07-26,0.0,7.613049911581076,8.357953011656862,11.273593417301237,4.950827528961709,4.1434191057057275,4.529575228265185,3.622288787036703,0.9599769028113609,2.9225161499873686,48.37320004330723
2024-07-29,0.0,7.613049911581076,8.357953011656862,11.273593417301237,4.950827528961709,4.1434191057057275,4.52993612183767,3.622288787036703,0.9599769028113609,2.9225161499873686,48.37356093687971
2024-07-30,0.0,7.613049911581076,8.357953011656862,11.273593417301237,4.950827528961709,4.1434191057057275,4.533905951135011,3.622288787036703,0.9599769028113609,2.922155256414883,48.37716987260457
2024-08-02,14.787614132592298,7.605832040131364,8.357953011656862,11.25915767440182,4.894889025226461,4.1434191057057275,4.479771915262189,3.622288787036703,0.9985925150673066,2.8893139413187052,63.038832148399436
2024-08-05,14.787614132592298,7.605832040131364,8.357953011656862,11.25915767440182,4.894889025226461,4.1434191057057275,4.48049370240716,3.622288787036703,0.9985925150673066,2.8889530477462193,63.03919304197192
2024-08-06,14.787614132592298,7.605832040131364,8.357953011656862,11.25915767440182,4.894889025226461,4.1434191057057275,4.481937276697102,3.622288787036703,0.9985925150673066,2.888231260601249,63.039914829116896
